NO_MUNICIPIO_PROVA,UF,QTD_PARTICIPANTES,NU_NOTA_CN_MEDIA,NU_NOTA_CH_MEDIA,NU_NOTA_LC_MEDIA,NU_NOTA_MT_MEDIA,NU_NOTA_REDACAO_MEDIA,MEDIA_GERAL,RENDA_FAMILIAR_SM_MEDIA
SANTA ISABEL,SP,508,497.68484251968505,531.3112204724409,529.0679133858267,541.0783464566929,596.8897637795276,539.2064173228347,2.3952802359882006
SANTA ISABEL DO RIO NEGRO,AM,72,446.47083333333336,486.8430555555555,488.1986111111112,438.43611111111113,514.1666666666666,474.8230555555556,1.260135135135135
SANTA IZABEL DO PARÁ,PA,1506,467.24621513944226,499.5754980079681,486.6901726427623,473.22968127490043,609.5219123505976,507.2526958831342,1.4994632313472893
SANTA LUZIA,MG,3893,486.89311584895967,522.3016953506293,514.9030824556897,524.5987156434626,598.8492165425122,529.5091651682508,2.0709171826625385
SANTA LUZIA DO PARUÁ,MA,657,442.0016742770167,470.2060882800609,465.9642313546423,446.7537290715373,559.2389649923897,476.83293759512935,1.1467661691542288
SANTA MARIA,RS,5997,525.0141404035351,557.9043188260797,548.4080540270136,577.9700683675171,663.845255961314,574.6283675170919,3.4790353697749197
SANTA MARIA DA BOA VISTA,PE,776,453.004381443299,467.6309278350515,466.3502577319587,461.5248711340206,524.9226804123712,474.68662371134013,1.184088269454123
SANTA MARIA DA VITÓRIA,BA,827,483.8720677146312,508.49467956469164,500.46469165659005,503.9920193470375,604.4740024183797,520.259492140266,1.4288659793814433
SANTA MARIA DE JETIBÁ,ES,480,508.59208333333333,536.7575,526.8193749999999,556.0429166666667,644.0,554.442375,2.401685393258427
SANTA MARIA DO SUAÇUÍ,MG,327,483.445871559633,513.5045871559633,510.31834862385324,529.9103975535169,647.2782874617737,536.891498470948,1.9253968253968254
SANTA QUITÉRIA,CE,924,457.5930735930736,481.5077922077922,484.441341991342,487.80487012987015,552.1212121212121,492.69365800865796,1.2333767926988266
SANTA RITA,PB,2493,469.37039711191335,500.0511030886482,496.8926193341356,477.8889691135178,581.5563578018451,505.151889290012,1.3937007874015748
SANTA RITA DE CÁSSIA,BA,613,455.34714518760194,475.2174551386623,471.78564437194126,464.105383360522,561.6313213703099,485.6173898858075,1.1792929292929293
SANTA RITA DO SAPUCAÍ,MG,572,523.7274475524475,550.4727272727273,544.2187062937063,602.329020979021,706.1188811188811,585.3733566433566,3.2596153846153846
SANTA ROSA,RS,1302,517.3050691244239,545.1255760368664,537.3139016897081,576.8195852534562,694.162826420891,574.1453917050691,3.5043002345582486
SANTA ROSA DE LIMA,SE,95,472.57894736842104,492.18947368421055,487.0915789473684,475.13157894736844,542.9473684210526,493.9877894736842,1.3829787234042554
SANTA ROSA DE VITERBO,SP,398,493.68743718592964,518.8427135678392,516.1809045226131,527.6977386934674,596.0804020100503,530.49783919598,2.786324786324786
SANTA ROSA DO PURUS,AC,16,428.8,450.54375,469.46250000000003,459.58750000000003,457.5,453.17875000000004,1.8625
SANTA TERESA,ES,528,512.3820075757576,534.5926136363637,525.499053030303,549.5772727272727,658.75,556.1601893939394,2.6302367941712204
SANTA TEREZINHA DE ITAIPU,PR,329,486.13799392097263,515.698480243161,515.6863221884498,518.7413373860182,576.4741641337386,522.5476595744681,2.684840425531915
SANTA VITÓRIA DO PALMAR,RS,357,485.01232492997195,510.9593837535014,509.4224089635854,515.5787114845939,567.0588235294117,517.6063305322128,2.1205821205821205
SANTALUZ,BA,675,464.9856296296296,498.1031111111111,495.0013333333334,477.26800000000003,563.0222222222222,499.67605925925926,1.2379778051787915
SANTANA,AP,3601,469.49716745348513,502.4765342960289,496.8787281310747,483.4594279366842,585.737295195779,507.60983060261043,1.6772663032505553
SANTANA DE PARNAÍBA,SP,2087,513.216291327264,544.02036415908,536.3863440344993,573.8040249161476,645.8936272160996,562.664130330618,4.929800877489031
SANTANA DO ACARAÚ,CE,734,463.35449591280656,486.4792915531335,484.82547683923707,494.92425068119894,592.4795640326976,504.4126158038147,1.16156202143951
SANTANA DO ARAGUAIA,PA,223,450.9569506726457,471.2713004484305,470.73183856502243,442.79013452914796,534.5291479820628,474.0558744394619,1.9366197183098592
SANTANA DO CARIRI,CE,252,462.66230158730156,489.425,483.7559523809524,490.16309523809525,579.9206349206349,501.1853968253969,1.1310240963855422
SANTANA DO IPANEMA,AL,1510,466.50211920529796,489.9429801324504,490.488476821192,487.311059602649,570.7549668874173,500.99992052980133,1.2426470588235294
SANTARÉM,PA,8487,477.18659125721695,506.73910686932953,498.64468009897496,493.7769176387416,612.6640744668316,517.8022740662188,1.8136750537835562
SANTIAGO,RS,895,501.73072625698325,534.230279329609,528.5339664804469,539.0711731843576,613.8994413407821,543.4931173184358,2.6896197327852005
SANTO AMARO,BA,1089,466.06510560146927,492.52424242424246,491.453810835629,465.8230486685032,538.5674931129477,490.88674012855824,1.3295378432685867
SANTO ANDRÉ,SP,8343,523.0942706460506,555.1472132326502,548.9022773582644,584.5787246793719,653.5874385712574,573.0619848975189,4.0772268994906975
SANTO ANTÔNIO,RN,1222,474.3626841243862,499.3040098199673,495.72184942716854,497.0545826513911,594.6644844517185,512.2215220949263,1.3425249169435216
SANTO ANTÔNIO DA PATRULHA,RS,358,497.58435754189946,529.5645251396649,527.7762569832402,545.2340782122905,620.0558659217877,544.0430167597766,2.8796909492273732
SANTO ANTÔNIO DA PLATINA,PR,934,481.29282655246254,523.3890792291221,523.4737687366166,526.0249464668094,585.5460385438972,527.9453319057816,2.654382470119522
SANTO ANTÔNIO DE JESUS,BA,3005,486.00279534109814,513.3464226289517,506.3697836938436,503.268618968386,608.9650582362729,523.5905357737104,1.6410666666666667
SANTO ANTÔNIO DE LEVERGER,MT,173,469.3219653179191,497.3260115606936,488.6052023121387,482.2849710982659,527.0520231213873,492.91803468208093,2.2757201646090537
SANTO ANTÔNIO DE PÁDUA,RJ,634,499.2182965299685,534.131072555205,524.198738170347,546.7266561514195,646.403785488959,550.1357097791798,2.11323155216285
SANTO ANTÔNIO DO DESCOBERTO,GO,698,474.4573065902579,504.0424068767908,500.23538681948423,486.6792263610315,566.1604584527221,506.3149570200573,1.734608208955224
SANTO ANTÔNIO DO IÇÁ,AM,222,419.2509009009009,436.5837837837838,444.3297297297297,415.6572072072072,438.4684684684685,430.858018018018,1.0606060606060606
SANTO ESTÊVÃO,BA,1323,461.0332577475435,482.2037792894936,479.9027210884354,471.4747543461829,577.2033257747544,494.3635676492819,1.3786639400136333
SANTO ÂNGELO,RS,1120,502.3866964285714,533.5417857142858,533.081875,554.9345535714285,649.0178571428571,554.5925535714284,3.0562200956937797
SANTOS,SP,4262,522.3033083059597,556.8758329422806,551.9782027217269,589.0051618958236,660.5161895823557,576.1357390896294,4.8159250103007825
SANTOS DUMONT,MG,493,514.6498985801217,550.4316430020284,536.0269776876268,560.4050709939148,630.5476673427992,558.4122515212982,2.257911392405063
SAPEAÇU,BA,572,454.3064685314685,470.9318181818182,467.4660839160839,448.89912587412584,544.965034965035,477.31370629370633,1.2616279069767442
SAPEZAL,MT,353,479.1524079320113,507.9399433427762,499.9654390934844,508.76685552407935,582.4929178470255,515.6635127478754,3.308788598574822
SAPIRANGA,RS,812,503.46133004926105,538.5822660098522,538.7044334975369,565.3374384236453,647.0935960591133,558.6358128078817,2.887568555758684
SAPUCAIA DO SUL,RS,1116,500.1033154121864,543.7438172043011,540.2081541218638,546.8289426523297,602.4193548387096,546.6607168458781,2.911595131326073
SAPÉ,PB,1318,467.8569802731411,497.4464339908953,493.9386191198786,478.3235963581184,606.9044006069803,508.8940060698027,1.2378161628624307
SAQUAREMA,RJ,635,497.3844094488189,537.5571653543307,527.7779527559055,541.1584251968503,631.0236220472441,546.9803149606299,2.5770171149144256
SARANDI,RS,1261,492.37406819984136,523.6435368754957,518.3745440126884,526.4363203806503,611.7525773195877,534.5162093576527,2.559866220735786
SEABRA,BA,1941,474.82235960844923,499.7076249356002,498.3833590932509,500.82467800103035,634.7861926841834,521.7048428645028,1.469563082965145
SEARA,SC,279,491.50107526881715,532.8695340501793,520.9867383512544,543.2057347670251,614.336917562724,540.58,3.546
SENA MADUREIRA,AC,456,461.1296052631579,489.505701754386,496.7456140350877,474.105701754386,554.9561403508771,495.2885526315789,1.6556195965417868
SENADOR CANEDO,GO,1764,480.71768707482994,513.3118480725624,507.2077097505669,499.37205215419505,608.6507936507936,521.8520181405895,2.1498316498316496
SENADOR GUIOMARD,AC,424,461.33608490566036,498.76533018867923,496.21768867924527,475.37075471698114,572.0283018867924,500.7436320754717,1.5016638935108153
SENADOR POMPEU,CE,502,471.7605577689243,508.03127490039844,507.7749003984064,518.7061752988047,579.0836653386455,517.0713147410358,1.3250478011472275
SENHOR DO BONFIM,BA,2372,477.5453625632378,499.64658516020233,493.18263069139965,489.8331787521079,593.6762225969646,510.77679595278244,1.480688935281837
SENTO SÉ,BA,217,441.7926267281106,476.1760368663594,469.9147465437788,468.3456221198157,507.64976958525347,472.77576036866355,1.3733624454148472
SEROPÉDICA,RJ,1623,489.0349353049907,524.1047443006778,514.8570548367221,509.08977202711026,582.9451632778805,524.0063339494764,1.8139584217225286
SERRA,ES,6294,501.4578646329838,533.0116777883699,527.2412932952018,542.7775500476645,618.6749285033366,544.6326628535113,2.545489847997337
SERRA DO RAMALHO,BA,316,467.8164556962025,485.8993670886076,479.8161392405063,470.6759493670886,535.0632911392405,487.8542405063291,1.3329015544041452
SERRA DOURADA,BA,387,462.5012919896641,473.46149870801037,474.1909560723514,477.9144702842377,595.3488372093024,496.6834108527132,1.3760445682451254
SERRA TALHADA,PE,1905,488.2059317585302,513.9401049868767,511.6823097112861,527.7799475065617,622.6456692913385,532.8507926509186,1.6397425249169435
SERRANA,SP,437,500.2324942791762,530.2359267734554,527.6304347826087,540.3006864988558,635.6064073226545,546.8011899313501,2.537719298245614
SERRINHA,BA,2387,466.73238374528694,500.45286971093424,495.42266443234183,482.5263510682865,591.8810222036028,507.4030582320905,1.3480881846365829
SERRO,MG,345,478.7371014492753,502.4353623188406,498.9405797101449,497.851884057971,578.1449275362319,511.22197101449274,2.0125284738041
SERTÂNIA,PE,495,474.21575757575755,500.9749494949495,499.19272727272727,495.92727272727274,609.1717171717172,515.8964848484849,1.3636363636363635
SERTÃOZINHO,SP,1527,511.96902423051733,543.1974459724951,537.7611001964636,565.7810740013098,651.0281597904387,561.9473608382449,3.2726480836236935
SETE LAGOAS,MG,3157,523.0260057016155,554.2569528032942,541.5815331010452,584.1035476718404,685.2518213493823,577.6439721254355,3.015273535129131
SETE QUEDAS,MS,147,458.93605442176874,483.0299319727891,483.31156462585034,487.53809523809525,522.4489795918367,487.052925170068,1.6368421052631579
SIDROLÂNDIA,MS,358,484.7480446927374,510.2877094972067,506.1826815642458,511.25698324022346,605.0279329608938,523.5006703910615,2.3428270042194095
SILVES,AM,183,442.7437158469946,472.13551912568306,465.3185792349727,460.955737704918,484.8087431693989,465.1924590163934,1.162037037037037
SILVÂNIA,GO,688,488.6649709302326,520.9177325581396,513.8090116279069,528.6376453488373,636.3953488372093,537.6849418604652,2.6742424242424243
SIMÃO DIAS,SE,946,486.3283298097251,515.1991543340381,504.53446088794925,508.3102536997886,657.6744186046511,534.4093234672304,1.2890382626680454
SIMÕES FILHO,BA,1711,479.5052600818235,511.79205143191115,507.3571595558153,490.0499123319696,583.2028053769725,514.3814377556985,1.5330396475770924
SINOP,MT,2551,501.0518228145825,532.0611132889063,523.1110544884359,541.4232457859663,639.5452763622109,547.4385025480203,3.6831652917812403
SOBRADINHO,BA,963,480.4128764278297,515.4028037383177,509.62533748701975,521.7555555555555,630.508826583593,531.5410799584631,1.8161559888579386
SOBRAL,CE,5741,494.845236021599,523.7605643616095,516.2172269639436,552.6062706845497,655.4642048423619,548.5787005748127,1.964693665628245
SOCORRO,SP,420,512.4278571428572,548.5135714285715,542.1683333333334,574.7204761904762,649.8095238095239,565.5279523809525,2.8509615384615383
SOLEDADE,PB,1153,474.19470945359933,503.65784908933216,502.87779705117083,496.10043365134436,598.4908933217692,515.0643365134432,1.8688332028191073
SOLONÓPOLE,CE,468,463.0275641025641,484.4617521367521,487.1076923076923,498.28311965811963,544.957264957265,495.56747863247864,1.3868778280542986
SOLÂNEA,PB,996,472.54819277108436,498.60983935742973,496.56837349397586,486.60491967871485,613.0923694779117,513.4847389558233,1.228
SOMBRIO,SC,652,501.56794478527604,539.5391104294479,532.8315950920246,542.8544478527607,615.920245398773,546.5426687116563,2.774375
SOORETAMA,ES,171,471.8836257309942,506.17192982456135,499.58654970760233,494.1093567251462,593.0994152046784,512.9701754385965,2.050699300699301
SOROCABA,SP,7011,521.8382541720154,556.2413635715304,548.2746683782627,581.976108971616,636.5368706318642,568.9734531450578,3.9662661737523104
SORRISO,MT,1175,489.304,516.075744680851,512.1598297872341,522.4264680851063,604.1872340425532,528.830655319149,3.5346858638743455
SOURE,PA,590,450.55644067796607,473.90271186440674,468.1771186440678,440.6957627118644,590.4067796610169,484.74776271186437,1.254646840148699
SOUSA,PB,3407,475.7211329615497,500.7851775755797,496.62392133842087,500.2930730848254,627.4904608159671,520.1827531552685,1.3126420454545455
SUMARÉ,SP,1859,510.4543302850995,542.6449704142012,537.5979558902636,561.9250672404519,612.4905863367402,553.0225820333513,3.223982869379015
SUMÉ,PB,1135,463.6733920704846,485.876563876652,484.8308370044053,481.98881057268727,575.2246696035243,498.3188546255507,1.1017463933181473
SURUBIM,PE,2148,484.2472998137802,513.652886405959,507.29902234636876,534.3397113594041,662.8770949720671,540.4832029795158,1.4074698795180722
SUZANO,SP,2842,500.39472202674176,537.1729767769177,535.8131597466573,548.0051020408164,622.0197044334975,548.6811330049261,2.6781837437119407
SÃO BENEDITO,CE,1461,474.31026694045175,500.56016427104726,500.1271731690623,500.6480492813142,625.968514715948,520.3228336755647,1.3494299128101945
SÃO BENTO,MA,1708,459.77019906323187,481.7137587822014,480.86153395784544,479.06428571428575,582.3185011709602,496.74565573770485,1.1244192049561177
SÃO BENTO DO SUL,SC,892,505.0285874439462,545.7726457399103,534.4715246636771,561.0956278026906,628.7219730941704,555.0180717488789,3.7
SÃO BENTO DO UNA,PE,618,483.2716828478965,509.6932038834952,509.395145631068,526.036569579288,604.4660194174758,526.5725242718447,1.2774834437086093
SÃO BERNARDO,MA,1202,441.9975873544093,466.1494176372712,459.596921797005,441.530615640599,538.0698835274543,469.46888519134774,0.8722366710013004
SÃO BERNARDO DO CAMPO,SP,8805,517.6623850085178,551.8665758091994,548.0633276547416,577.3212152186258,647.6024985803521,568.5032004542873,3.817635076147056
SÃO BORJA,RS,716,484.21983240223466,524.2945530726257,521.9653631284916,504.4784916201117,577.2067039106146,522.4329888268156,2.715934065934066
SÃO CAETANO DO SUL,SP,3215,528.8818973561431,564.3297045101089,556.0023639191292,604.0051632970451,671.1664074650078,584.8771073094867,5.2082728592162555
SÃO CAITANO,PE,717,478.7786610878661,508.30767085076707,507.8917712691772,516.0372384937239,636.6806136680614,529.5391910739191,1.1844416562107905
SÃO CARLOS,SP,4199,538.3062395808525,562.8098356751608,552.833222195761,605.2354131936175,692.1362229102167,590.2641867111217,3.962284253142979
SÃO CRISTÓVÃO,SE,1943,481.1729284611426,506.02645393721053,503.15810602161605,492.1279979413278,598.8059701492538,516.2582913021101,1.530153724871896
SÃO DOMINGOS DO CAPIM,PA,507,443.49072978303747,466.2140039447732,464.0639053254438,437.8453648915187,521.2623274161735,466.5752662721894,1.1755852842809364
SÃO DOMINGOS DO MARANHÃO,MA,800,462.549375,487.35574999999994,478.09612500000003,490.00537499999996,605.725,504.74632499999996,1.2874845105328376
SÃO FELIPE,BA,442,458.73981900452486,485.61764705882354,475.5529411764706,453.0782805429864,541.0859728506788,482.8149321266968,1.1810865191146882
SÃO FIDÉLIS,RJ,434,495.28271889400924,536.8930875576037,523.8145161290323,529.7534562211981,629.63133640553,543.0750230414747,2.751497005988024
SÃO FRANCISCO,MG,991,468.01109989909185,493.78900100908174,486.7233097880928,488.52966700302727,552.5126135216952,497.91313824419774,1.2969011725293131
SÃO FRANCISCO DE ITABAPOANA,RJ,364,480.69642857142856,518.4032967032966,509.7313186813187,511.4478021978022,623.2417582417582,528.7041208791209,1.6330724070450098
SÃO FRANCISCO DO CONDE,BA,401,450.71271820448874,470.14389027431423,476.4406483790524,444.3790523690773,499.1022443890274,468.155710723192,1.2600334448160535
SÃO FRANCISCO DO GUAPORÉ,RO,224,466.2504464285715,489.2754464285714,487.52723214285714,486.9017857142857,602.5892857142857,506.5088392857143,1.9389067524115755
SÃO FRANCISCO DO SUL,SC,404,474.5450495049505,529.0935643564356,526.1688118811882,522.110396039604,596.5346534653465,529.6904950495049,3.4970588235294118
SÃO FÉLIX,BA,134,461.1119402985075,482.7014925373134,473.5082089552239,452.3850746268657,544.179104477612,482.7771641791045,1.1658536585365853
SÃO FÉLIX DO ARAGUAIA,MT,192,433.0984375,464.30625000000003,465.859375,436.44166666666666,511.6666666666667,462.2744791666666,1.98125
SÃO FÉLIX DO XINGU,PA,377,456.20212201591517,477.10742705570294,470.4729442970822,467.8259946949602,571.6180371352785,488.6453050397878,1.9065606361829026
SÃO GABRIEL,BA,860,490.51500000000004,529.8718604651162,524.3262790697675,534.948953488372,612.6511627906976,538.4626511627906,2.5337301587301586
SÃO GABRIEL DA CACHOEIRA,AM,337,445.70207715133535,479.9207715133531,476.99881305637984,447.9807121661721,522.0771513353116,474.5359050445104,1.4572864321608041
SÃO GABRIEL DA PALHA,ES,512,493.35703125,533.06953125,522.1310546875,544.1171875,661.25,550.7849609375,2.409165302782324
SÃO GABRIEL DO OESTE,MS,315,485.37968253968256,521.1053968253968,516.791746031746,518.7523809523809,582.8571428571429,524.9772698412698,2.663961038961039
SÃO GERALDO DO ARAGUAIA,PA,255,455.9835294117647,460.9450980392157,463.85960784313727,458.59411764705885,538.5098039215686,475.57843137254906,1.7170418006430868
SÃO GONÇALO,RJ,9170,494.54661941112323,534.3520719738277,525.3311777535442,527.6562159214831,634.7001090512541,543.3172388222465,2.0759600676274053
SÃO GONÇALO DO AMARANTE,CE,2890,471.65615916955016,503.8405190311419,501.5332179930796,503.799169550173,577.993079584775,511.7644290657439,1.56521101992966
SÃO GONÇALO DO SAPUCAÍ,MG,289,509.1903114186851,546.0733564013841,530.7982698961938,585.433910034602,675.916955017301,569.4825605536332,2.7062043795620436
SÃO GONÇALO DOS CAMPOS,BA,660,454.4296969696969,481.32363636363635,477.414696969697,450.2701515151515,555.2424242424242,483.7361212121212,1.3451492537313432
SÃO GOTARDO,MG,752,498.6063829787234,526.5543882978724,518.9139627659574,542.8764627659574,644.8936170212766,546.3689627659575,2.912179487179487
SÃO JERÔNIMO,RS,416,491.4682692307692,527.4932692307692,528.0776442307692,524.8264423076923,563.8461538461538,527.1423557692308,2.6853146853146854
SÃO JOAQUIM,SC,172,475.1575581395349,525.1151162790698,524.5209302325582,507.97034883720926,579.0697674418604,522.3667441860465,3.1210526315789475
SÃO JOAQUIM DA BARRA,SP,707,499.1178217821782,529.637765205092,526.0760961810466,548.6479490806223,678.6987270155587,556.4356718528995,2.830026455026455
SÃO JOAQUIM DE BICAS,MG,210,505.34714285714284,537.8747619047618,526.8319047619048,538.6090476190476,612.2857142857143,544.1897142857142,2.419672131147541
SÃO JOSÉ,SC,3166,517.5559065066329,551.6865445356917,542.4561591914087,570.7978837650032,640.5432722678459,564.6079532533165,3.5329698857736243
SÃO JOSÉ DA LAPA,MG,324,503.6641975308642,539.5885802469136,533.4861111111111,544.1114197530865,617.2222222222222,547.6145061728395,2.3173076923076925
SÃO JOSÉ DA TAPERA,AL,617,461.6803889789303,486.31296596434356,482.45461912479743,482.42998379254453,584.3760129659644,499.4507941653161,1.1875693673695893
SÃO JOSÉ DE MIPIBU,RN,820,469.2670731707317,501.8546341463414,496.84890243902436,483.4806097560975,562.8048780487804,502.8512195121951,1.589962121212121
SÃO JOSÉ DE PIRANHAS,PB,501,473.51477045908183,504.82594810379237,496.57964071856287,503.8399201596806,614.5708582834332,518.6662275449102,1.3277591973244147
SÃO JOSÉ DE RIBAMAR,MA,2064,457.8591569767442,489.48982558139534,488.70775193798454,464.6188953488372,567.8294573643411,493.7010174418605,1.3234492160872529
SÃO JOSÉ DO BELMONTE,PE,736,461.7688858695652,497.7464673913044,493.72323369565214,500.9627717391304,618.695652173913,514.5794021739131,1.4421199442119945
SÃO JOSÉ DO EGITO,PE,1409,480.73711852377573,505.1755145493258,506.8383250532292,528.0617459190915,616.8914123491838,527.5408232789212,1.1412162162162163
SÃO JOSÉ DO NORTE,RS,253,490.73201581027666,514.0217391304348,509.20355731225294,521.2229249011857,542.1343873517786,515.4629249011857,2.0554016620498614
SÃO JOSÉ DO RIO CLARO,MT,137,485.6948905109489,518.0080291970803,503.6613138686132,528.2401459854015,613.5766423357665,529.8362043795621,2.997005988023952
SÃO JOSÉ DO RIO PARDO,SP,610,515.8588524590165,551.293606557377,542.3096721311476,592.4891803278689,676.655737704918,575.7214098360656,2.918152350081037
SÃO JOSÉ DO RIO PRETO,SP,6383,529.0197086009713,555.157715807614,547.0391508694971,593.705107316309,682.1839260535799,581.4211217295942,4.14107285828663
SÃO JOSÉ DOS CAMPOS,SP,8393,539.8169903491005,569.8840819730727,559.081770523055,617.4841653759084,692.6891457166687,595.7912307875611,4.51605504587156
SÃO JOSÉ DOS PINHAIS,PR,3380,506.77304733727806,542.8771893491124,536.9353846153847,553.7668639053254,607.8461538461538,549.6397278106508,3.1776421828229333
SÃO JOSÉ DOS QUATRO MARCOS,MT,172,484.9116279069768,511.8976744186046,510.5720930232558,509.5901162790698,602.6744186046511,523.9291860465116,2.7005494505494507
SÃO JOÃO DA BALIZA,RR,72,456.2055555555556,484.9791666666667,483.4555555555556,469.96250000000003,576.1111111111111,494.1427777777778,2.008403361344538
SÃO JOÃO DA BOA VISTA,SP,1031,532.5005819592628,555.1894277400582,545.5362754607178,598.6485935984481,692.2017458777885,584.8153249272552,3.791253381424707
SÃO JOÃO DE MERITI,RJ,4340,489.07479262672814,525.1112211981567,520.2668202764977,521.354539170507,608.9493087557604,532.9513364055299,1.8821384233395406
SÃO JOÃO DEL REI,MG,3049,517.6899639225976,551.129747458183,537.7267628730731,575.1017054772057,660.7084289931125,568.4713217448344,2.7156706507304116
SÃO JOÃO DO PARAÍSO,MG,370,485.61972972972967,518.9591891891891,511.0208108108108,538.1662162162162,633.2972972972973,537.4126486486487,1.5564516129032258
SÃO JOÃO DO PIAUÍ,PI,1070,450.05457943925234,460.0994392523365,463.5994392523365,456.66626168224303,543.3271028037383,474.7493644859813,1.083204334365325
SÃO JOÃO DO RIO DO PEIXE,PB,744,472.71344086021503,496.8676075268817,493.3354838709677,488.95618279569896,587.7150537634409,507.9175537634408,1.2005847953216375
SÃO JOÃO DOS PATOS,MA,1398,451.65786838340483,469.027539341917,469.84298998569386,465.6434191702432,557.1530758226037,482.6649785407725,1.1526078557630393
SÃO JOÃO EVANGELISTA,MG,700,497.36542857142854,523.7321428571429,516.0261428571429,543.8551428571428,642.6857142857143,544.7329142857143,1.985483870967742
SÃO JOÃO NEPOMUCENO,MG,521,506.3957773512476,533.163339731286,524.2767754318618,569.9462571976967,666.5642994241842,560.0692898272553,2.130017452006981
SÃO LEOPOLDO,RS,1752,515.3249429223745,552.4993150684932,548.8264269406393,572.1353310502283,639.5319634703196,565.663595890411,3.423123732251521
SÃO LOURENÇO,MG,1366,517.0594436310395,549.7182284040996,540.0825036603221,578.6758418740849,668.0234260614934,570.7118887262079,2.73805913570887
SÃO LOURENÇO DA MATA,PE,2055,472.7056447688564,502.2343552311435,500.75430656934304,492.31693430656935,570.9197080291971,507.78618978102185,1.4541955350269438
SÃO LOURENÇO DO OESTE,SC,437,497.4304347826087,527.3135011441648,517.0775743707094,536.2974828375286,619.4508009153318,539.5139588100686,3.430715935334873
SÃO LOURENÇO DO SUL,RS,508,501.2005905511811,534.9346456692913,526.4326771653543,547.1090551181103,640.8661417322835,550.1086220472441,2.5288753799392096
SÃO LUIZ GONZAGA,RS,621,484.180193236715,515.3212560386473,511.2017713365539,518.8061191626408,576.6505636070854,521.2319806763286,2.315714285714286
SÃO LUÍS,MA,32685,484.13054612207435,516.3986201621539,510.7370506348478,507.70017439192287,617.1809698638519,527.2294722349701,2.0924697665697947
SÃO LUÍS DE MONTES BELOS,GO,1276,474.25423197492165,492.66089341692793,493.5807210031348,500.5388714733542,601.7554858934169,512.5580407523511,2.2873646209386282
SÃO LUÍS DO QUITUNDE,AL,894,457.5712527964206,484.68310961968683,482.33825503355706,467.9543624161074,558.6129753914989,490.23199105145414,1.456874466268147
SÃO MANUEL,SP,411,510.57639902676397,541.8296836982969,538.6630170316301,558.7299270072992,628.9537712895377,555.7505596107056,2.983183856502242
SÃO MARCOS,RS,184,511.4983695652174,541.6288043478261,541.3913043478261,569.9233695652174,654.6739130434783,563.823152173913,3.228494623655914
SÃO MATEUS,ES,1874,498.9302561366062,526.6180362860192,520.1766808964782,536.8409284951974,634.2796157950908,543.3691035218783,2.3328565590519004
SÃO MATEUS DO MARANHÃO,MA,702,449.24843304843307,469.8967236467237,473.07635327635325,451.862678062678,558.9173789173789,480.6003133903134,1.1653179190751446
SÃO MATEUS DO SUL,PR,582,487.54072164948457,524.7329896907216,518.5400343642611,524.0950171821306,589.9312714776632,528.9680068728522,2.8378164556962027
SÃO MIGUEL,RN,1032,479.50930232558136,512.1286821705427,505.95087209302324,520.175484496124,612.7131782945736,526.095503875969,1.47673314339981
SÃO MIGUEL ARCANJO,SP,270,484.51666666666665,532.4707407407408,528.1862962962963,529.3451851851852,574.074074074074,529.7185925925926,2.321518987341772
SÃO MIGUEL DO ARAGUAIA,GO,507,466.7631163708087,496.92011834319527,492.98284023668634,493.08619329388563,642.8402366863905,518.5185009861932,2.1092943201376935
SÃO MIGUEL DO GUAMÁ,PA,1776,455.8596283783784,479.75844594594594,473.7833333333333,453.78963963963963,571.5315315315315,486.94451576576574,1.139277652370203
SÃO MIGUEL DO GUAPORÉ,RO,254,473.5366141732284,493.6822834645669,483.3066929133858,495.81692913385825,620.3149606299213,513.3314960629921,1.944736842105263
SÃO MIGUEL DO IGUAÇU,PR,314,489.5767515923567,529.0337579617834,529.4073248407643,552.8649681528663,599.8089171974523,540.1383439490446,3.220779220779221
SÃO MIGUEL DO OESTE,SC,1015,505.6051231527094,538.4894581280788,528.2431527093596,543.39960591133,637.4384236453202,550.6351527093595,4.108315098468271
SÃO MIGUEL DOS CAMPOS,AL,1161,472.2068906115417,501.0419465977605,499.9808785529716,497.0583979328166,618.811369509044,517.8198966408269,1.5480132450331126
SÃO PAULO,SP,105986,519.4688874002227,553.49539656181,547.3475374106014,576.4568452437114,645.3627837638934,568.4262900760478,3.931544633901705
SÃO PAULO DE OLIVENÇA,AM,247,432.8429149797571,461.3935222672065,450.02591093117405,426.9955465587044,497.89473684210526,453.8305263157895,0.8783482142857143
SÃO PEDRO DA ALDEIA,RJ,956,498.8062761506276,542.5014644351464,535.6891213389122,547.0844142259415,638.326359832636,552.4815271966527,2.94829097283085
SÃO PEDRO DO PIAUÍ,PI,293,453.71945392491466,482.896928327645,481.11365187713307,465.52832764505115,570.3071672354948,490.7131058020477,1.0538674033149171
SÃO RAIMUNDO DAS MANGABEIRAS,MA,699,447.8862660944206,468.88841201716735,464.5114449213162,463.6397711015737,558.9985693848355,480.7848927038626,1.286425902864259
SÃO RAIMUNDO NONATO,PI,1764,455.73639455782313,476.2859977324263,473.5264739229025,466.21859410430835,559.8866213151928,486.3308163265307,1.2153589315525877
SÃO ROMÃO,MG,135,459.08074074074074,485.99185185185183,482.50148148148145,475.7474074074074,529.6296296296297,486.5902222222222,1.089171974522293
