NU_NOTA_CN_MEDIA,NU_NOTA_CH_MEDIA,NU_NOTA_LC_MEDIA,NU_NOTA_MT_MEDIA,NU_NOTA_REDACAO_MEDIA,MEDIA_GERAL
-1.264543446381729,-1.2105300905956653,-1.069198321010325,-1.3464595927696368,-0.2755770184053315,-1.0190321242501754
1.8973923811862952,1.8051895129812856,1.6793545807914614,1.926871563824595,1.348597233016339,1.774877136506511
-1.1290401828461467,-1.0163242641943693,-0.9151875693472118,-1.0975179703004765,-0.586465460595413,-0.9589886288610537
-1.3460930373559865,-1.3992643731142755,-1.3949904785849603,-1.5594098094696223,-0.8329419899195861,-1.3298799464368696
1.2809230081701866,0.937628312605736,1.0608362869220753,1.221444014531871,1.140217123069471,1.1759866680182391
-0.3397991098762264,-0.4554233875644052,-0.6933557780221854,-0.2686137851941692,0.7837566691493181,-0.10891752166804292
-1.2549282773469645,-1.2622016005939176,-1.6194257313720941,-1.3765682045361045,-1.644063023007059,-1.5070098413702329
-1.665614493389897,-1.5453912249244581,-2.0091038553980964,-1.123773823079597,-1.7667181147769697,-1.6640229235287485
1.7751700777842039,1.6963979895257169,1.6241378667463313,1.8809108795470686,1.196143995993874,1.6721769995214486
-0.514548480363443,-0.6555397927190407,-0.4662765158285966,-0.5833062422163403,-0.30018052731104483,-0.511684765857906
-0.4510273482976227,-0.5514664747374463,-0.522908776005335,-0.4694538388185989,0.18506440687410883,-0.3298051009224518
-0.7032646261488938,-0.6719968337651536,-0.631741483856277,-0.7711123259009106,-0.1316188572109124,-0.5723761801152433
-1.5321077913086663,-1.7682739380932755,-1.8016008388153184,-1.6113154151032114,-0.9120196456825087,-1.5338345685518404
0.479614127877115,0.6524326408699881,0.8236621795217614,0.811052108708962,1.1499218646686515,0.8574744057679755
-0.08331754376318942,0.2874188622255789,0.5647088578795884,-0.03320817572581681,-0.6702323308881749,-0.05416194041159534
-0.5461422370689591,-0.5198306730847797,-0.5705080619051819,-0.6311937466444013,0.11606518626518923,-0.40557027778737736
1.141393371571571,0.8739164984362224,0.4863017354565019,1.1365037632567025,1.1607295426009203,1.0280158404543265
-1.6017131727802825,-1.6513396697179323,-1.8245226808818684,-1.4288049931612476,-0.24625920571360002,-1.2978489221796652
1.4913315511952792,1.481467666442198,1.4836981159218987,1.4774171327272319,0.9355443039519368,1.39169955989491
-0.8330977008728799,-0.8715976411070717,-0.8953518511310979,-0.9434776801736058,-0.6935966685850324,-0.8734581905128295
1.2503405830219443,1.0899615617332519,0.9756078706794034,1.0676544724458386,1.255608388272308,1.1796869731896074
