NO_MUNICIPIO_PROVA,UF,QTD_PARTICIPANTES,NU_NOTA_CN_MEDIA,NU_NOTA_CH_MEDIA,NU_NOTA_LC_MEDIA,NU_NOTA_MT_MEDIA,NU_NOTA_REDACAO_MEDIA,MEDIA_GERAL,RENDA_FAMILIAR_SM_MEDIA
MANTENA,MG,428,480.6693925233645,505.95210280373834,520.3696261682243,521.8773364485982,638.5514018691589,533.4839719626168,2.093877551020408
MARABÁ,PA,6837,472.39511481643996,490.0596314172883,503.96767588123447,495.25163083223634,625.6047974257715,517.4557700745942,1.9183161953727506
MARACAJU,MS,292,482.3828767123287,497.72979452054796,515.638698630137,503.3321917808219,599.5205479452055,519.7208219178082,3.2657142857142856
MARACANAÚ,CE,4422,476.7795341474446,498.79179104477606,517.1001130710086,509.38478064224336,609.0502035278155,522.2212844866577,1.403798367057153
MARACANÃ,PA,399,448.80626566416043,454.92406015037596,476.6050125313283,451.93408521303263,538.796992481203,474.21328320802,0.9840909090909091
MARACAÇUMÉ,MA,569,446.8079086115993,448.05817223198596,472.46186291739895,461.625834797891,515.7820738137083,468.94717047451667,1.0044117647058823
MARACÁS,BA,845,460.27325443786987,473.94615384615383,495.09988165680477,478.7981065088758,581.0887573964498,497.8412307692308,1.135646687697161
MARAGOGIPE,BA,445,450.82224719101123,454.114606741573,480.2510112359551,464.1083146067416,529.3033707865169,475.71991011235957,0.8386194029850746
MARANGUAPE,CE,1854,473.80663430420714,491.1773462783172,510.1686084142395,507.81871628910466,596.5264293419633,515.8995469255664,1.3917137476459511
MARATAÍZES,ES,690,496.6484057971015,518.278695652174,531.0084057971014,545.4011594202898,680.1449275362319,554.2963188405797,1.9414758269720103
MARAU,RS,996,491.9577309236948,512.1069277108434,529.7456827309237,524.3570281124498,644.7791164658635,540.5892971887549,3.0217391304347827
MARAVILHA,SC,897,502.5950947603121,526.5736900780379,536.6839464882943,534.9238573021182,658.5953177257525,551.874381270903,3.5356633380884452
MARAÃ,AM,86,437.73023255813956,423.9639534883721,455.2220930232558,434.28372093023256,426.9767441860465,435.63534883720934,1.270334928229665
MARCELÂNDIA,MT,76,473.72499999999997,482.4684210526316,519.9578947368421,507.2855263157894,580.2631578947369,512.74,2.31651376146789
MARCO,CE,1235,466.8784615384616,470.9246153846154,491.18947368421055,513.6306072874494,603.8704453441295,509.2987206477733,1.2993981945837512
MARECHAL CÂNDIDO RONDON,PR,951,514.1192429022083,529.3871713985279,540.0045215562566,554.8167192429022,654.3217665615142,558.5298843322819,3.6455834242093785
MARECHAL DEODORO,AL,1009,474.90386521308227,494.6097125867195,511.51397423191275,495.50247770069376,591.8533201189297,513.6766699702677,1.8632411067193675
MARECHAL THAUMATURGO,AC,183,446.2983606557377,446.7535519125683,468.0245901639344,443.4846994535519,520.8743169398907,465.08710382513664,0.9401408450704225
MARI,PB,532,465.96992481203006,485.8050751879699,503.2906015037594,484.77556390977446,600.0375939849624,507.97575187969926,0.9605911330049262
MARIALVA,PR,287,502.67351916376305,517.6254355400697,534.5010452961673,529.0045296167247,650.0348432055749,546.7678745644599,2.927807486631016
MARIANA,MG,1224,506.0153594771242,531.4984477124183,536.0757352941176,537.5134803921569,650.5065359477125,552.321911764706,2.45748730964467
MARICÁ,RJ,2415,501.6706418219462,530.3798757763975,540.5147412008282,530.8892339544514,639.4451345755693,548.5799254658385,2.8080279232111693
MARINGÁ,PR,5183,527.9612579587113,543.8632452247733,551.0560293266448,561.3452054794521,688.0493922438742,574.455026046691,4.0868444983328285
MARITUBA,PA,2449,469.90445079624334,483.07043691302573,499.76839526337284,478.69195590036753,588.0522662311147,503.8975010208248,1.2910499139414802
MARTINÓPOLIS,SP,276,495.52934782608696,514.5460144927537,533.9909420289855,534.5655797101449,618.768115942029,539.48,2.4667774086378738
MARUIM,SE,440,458.6931818181818,479.29318181818184,504.39863636363634,473.2243181818182,613.9545454545455,505.91277272727274,1.204183266932271
MARÍLIA,SP,3650,521.3427397260274,538.3188219178082,546.9540547945205,567.2916164383562,691.0027397260274,572.9819945205479,3.27027027027027
MASSAPÊ,CE,931,460.9293233082707,470.89581095596134,489.31987110633725,498.9737916219119,575.9828141783029,499.2203222341568,1.0609636184857423
MATA DE SÃO JOÃO,BA,510,473.2737254901961,491.95254901960783,511.4813725490196,484.7180392156863,559.5686274509804,504.1988627450981,1.4526542324246772
MATEUS LEME,MG,310,496.0816129032258,522.4870967741936,534.3203225806451,537.1612903225806,646.3870967741935,547.2874838709678,2.4567430025445294
MATINHA,MA,611,443.657937806874,441.96775777414075,469.0525368248772,459.7983633387889,541.2111292962356,471.13754500818334,0.9142419601837672
MATINHOS,PR,601,495.24009983361066,514.310149750416,532.548918469218,509.1835274542429,574.342762063228,525.125091514143,2.398125
MATOZINHOS,MG,462,497.5965367965368,527.2032467532467,542.3348484848485,525.3393939393939,662.8571428571429,551.0662337662337,2.534548944337812
MATÃO,SP,783,521.9344827586207,535.2938697318008,544.7975734355044,568.204214559387,659.2081736909323,565.887662835249,3.2316810344827585
MAURITI,CE,1037,467.5900675024108,488.4900675024108,500.9195756991321,503.04590163934427,626.5766634522662,517.3244551591129,1.0525525525525525
MAUÁ,SP,3667,498.168830106354,527.9253067902919,544.3227433869648,533.2575947641124,625.5958549222798,545.8540659940005,2.556477010287634
MAUÁ DA SERRA,PR,328,489.85762195121947,507.6198170731707,525.7771341463415,519.3521341463414,574.0243902439024,523.326219512195,2.3009049773755654
MAUÉS,AM,530,450.2584905660377,457.7447169811321,477.89698113207544,449.7620754716981,512.4150943396227,469.6154716981132,1.1387406616862326
MAZAGÃO,AP,328,445.6814024390244,457.88658536585365,473.35091463414636,459.85487804878045,516.5243902439024,470.65963414634143,1.219298245614035
MEDEIROS NETO,BA,412,465.53058252427184,486.9089805825243,504.5519417475728,486.3543689320388,591.8446601941747,507.0381067961165,1.283068783068783
MEDIANEIRA,PR,1028,503.4650778210117,524.8928015564203,537.9084630350195,534.3332684824902,628.171206225681,545.7541634241246,3.1893939393939394
MELGAÇO,PA,484,440.3698347107438,433.60061983471076,456.8214876033058,438.9388429752066,507.43801652892563,455.4337603305786,1.0577933450087567
MESQUITA,RJ,1811,481.3537824406405,506.7470458310326,522.0791275538377,505.658531198233,587.5648812810601,520.6806736609608,1.9013507981989357
MIGUEL ALVES,PI,476,442.77163865546214,452.51911764705886,475.04138655462185,465.1168067226891,577.4789915966387,482.5855882352941,1.0093833780160857
MIGUEL CALMON,BA,886,462.40801354401805,484.7091422121896,502.255079006772,486.148532731377,599.1873589164785,506.941625282167,1.1572470373746582
MIGUEL PEREIRA,RJ,572,494.4417832167832,518.6555944055945,529.1594405594406,526.4335664335664,644.93006993007,542.7240909090909,2.2387140902872775
MILAGRES,CE,1239,465.4801452784504,482.14422921711054,499.1737691686845,491.96376109765936,599.4188861985472,507.63615819209036,1.0846153846153845
MIMOSO DO SUL,ES,384,495.64687499999997,508.58619791666666,527.7296875000001,521.0768229166666,691.875,548.9829166666666,1.7529411764705882
MINAS NOVAS,MG,690,457.97927536231884,477.5601449275362,496.26043478260874,492.2640579710145,584.2028985507246,501.65336231884055,1.3264
MINAÇU,GO,441,476.58185941043087,491.2784580498866,505.09160997732425,509.1761904761905,625.8503401360545,521.5956916099774,1.9941520467836258
MINEIROS,GO,1034,487.9442940038685,507.3831721470019,519.973500967118,521.8691489361702,658.8974854932302,539.2135203094778,2.6580105633802815
MIRACATU,SP,287,472.2076655052265,495.48118466898956,520.8452961672474,514.2599303135888,569.0592334494773,514.3706620209059,2.019817073170732
MIRACEMA,RJ,487,481.4277207392197,506.70677618069817,524.2320328542095,519.37022587269,685.6673511293634,543.4808213552361,1.9072072072072073
MIRACEMA DO TOCANTINS,TO,575,454.46295652173916,470.42486956521736,491.62017391304346,473.56399999999996,582.5043478260869,494.5152695652173,1.7372060857538036
MIRANDA,MS,276,464.6166666666667,475.80652173913046,493.6797101449276,477.2304347826087,529.0579710144928,488.0782608695652,1.5045045045045045
MIRANDIBA,PE,384,464.01848958333335,472.3611979166667,488.56171875,485.0416666666667,547.6041666666666,491.5174479166667,1.1369710467706013
MIRANDÓPOLIS,SP,385,511.72311688311686,537.0264935064936,544.5225974025974,565.8877922077921,658.7012987012987,563.5722597402598,2.9022801302931596
MIRANTE DA SERRA,RO,273,467.43956043956047,479.6549450549451,502.829304029304,475.040293040293,640.0,512.9928205128206,1.923728813559322
MIRANTE DO PARANAPANEMA,SP,217,470.7267281105991,492.9963133640553,514.7557603686636,492.08294930875576,567.741935483871,507.6607373271889,1.7247474747474747
MIRASSOL,SP,758,511.8151715039578,530.1718997361478,541.9287598944591,559.3708443271768,657.0976253298153,560.0768601583114,3.202097902097902
MIRASSOL D'OESTE,MT,377,468.4331564986737,486.0477453580902,504.003448275862,488.44482758620694,589.814323607427,507.348700265252,2.105568445475638
MIRINZAL,MA,688,444.9270348837209,446.3514534883721,472.3286337209302,449.74171511627907,521.1627906976744,466.9023255813953,0.8421052631578947
MISSÃO VELHA,CE,722,473.1565096952909,491.3454293628809,504.44016620498616,509.53199445983375,631.994459833795,522.0937119113572,1.3281879194630872
MOCAJUBA,PA,1405,444.21096085409255,449.6540213523132,463.9555160142349,453.16,530.6192170818505,468.3199430604983,0.931702668360864
MOCOCA,SP,886,514.6686230248307,534.7476297968398,547.4181715575621,566.2590293453725,689.7516930022573,570.5690293453724,2.97531512605042
MOGI DAS CRUZES,SP,5428,516.6401252763449,539.520486366986,550.6686624907885,563.4690677966101,663.6440677966102,566.7884819454679,3.4686199433993674
MOGI GUAÇU,SP,1231,524.7410235580828,546.3354995938262,552.0782290820472,578.8350934199838,668.0747359870024,574.0129163281885,3.3694545454545453
MOGI MIRIM,SP,798,531.010275689223,552.2330827067669,556.4585213032582,581.9568922305764,687.6942355889724,581.8706015037594,4.130909090909091
MOJU,PA,1301,447.29923136049194,449.9656418139893,474.3097617217525,453.10599538816297,522.8285933897002,469.5018447348193,1.057805355976486
MOMBAÇA,CE,791,466.1409608091024,486.00353982300885,498.81061946902656,508.5634639696587,587.3324905183313,509.37021491782554,0.9189526184538653
MONGAGUÁ,SP,548,487.82773722627735,521.2587591240875,538.3598540145986,512.1532846715329,608.7956204379562,533.6790510948906,2.210995542347697
MONSENHOR GIL,PI,552,453.794384057971,467.4539855072464,491.17898550724635,477.19710144927535,576.9927536231884,493.3234420289855,1.2111280487804879
MONSENHOR TABOSA,CE,461,452.3412147505423,468.2874186550976,493.0251626898048,503.49262472885033,577.6572668112798,498.960737527115,0.7913907284768212
MONTANHA,ES,425,487.8056470588235,508.4369411764706,518.0315294117647,509.6978823529412,644.5176470588235,533.6979294117648,1.8845338983050848
MONTE ALEGRE,PA,1063,448.987958607714,459.81768579492007,481.1948259642521,458.14910630291627,568.3349012229539,483.29689557855124,1.1226499552372426
MONTE ALEGRE DE SERGIPE,SE,333,464.85465465465467,474.2438438438439,488.12342342342345,486.08708708708707,617.1771771771772,506.09723723723727,1.0589123867069485
MONTE ALTO,SP,501,521.9850299401197,539.8670658682635,550.4249500998004,577.4375249500998,700.6387225548903,578.0706586826348,3.021212121212121
MONTE APRAZÍVEL,SP,542,500.41365313653137,514.561070110701,530.8073800738007,541.3424354243542,638.8560885608856,545.1961254612546,2.619842829076621
MONTE AZUL,MG,643,470.54618973561435,483.7150855365474,502.5472783825817,508.9774494556765,626.6251944012441,518.4822395023328,1.2626016260162602
MONTE CARMELO,MG,889,487.72407199100115,509.3682789651294,521.2905511811024,527.570753655793,659.4150731158605,541.0737457817773,2.4697469746974696
MONTE MOR,SP,583,489.1698113207547,512.6401372212694,532.0269296740995,514.9982847341338,597.7015437392796,529.3073413379075,2.6801324503311257
MONTE NEGRO,RO,168,466.74285714285713,473.41488095238094,493.78333333333336,481.9351190476191,595.952380952381,502.36571428571426,2.263681592039801
MONTE SANTO,BA,759,446.86007905138337,451.8047430830039,476.6700922266139,466.2297760210804,514.5454545454545,471.2220289855072,0.7308917197452229
MONTE SIÃO,MG,384,523.2221354166667,553.7234374999999,555.7403645833333,575.1958333333333,703.3854166666666,582.2534374999999,3.0634328358208953
MONTEIRO,PB,1220,466.18237704918033,486.04409836065577,506.4295901639344,491.4229508196721,596.0819672131148,509.2321967213114,1.155786350148368
MONTENEGRO,RS,1164,504.7437285223367,531.3340206185568,544.7049828178694,541.9739690721649,650.8591065292096,554.7231615120274,3.0933179723502304
MONTES ALTOS,MA,516,455.5866279069768,464.631007751938,483.8726744186046,469.7794573643411,560.4651162790698,486.8669767441861,1.1871455576559546
MONTES CLAROS,MG,9873,508.75647726121747,535.9561632735744,541.009217056619,548.6484047402006,694.143624025119,565.7027772713461,2.5563736361217066
MORADA NOVA,CE,1055,477.55308056872036,494.9821800947867,511.99516587677726,525.9539336492891,663.6018957345972,534.817251184834,1.4014285714285715
MORENO,PE,1213,474.1176422093981,489.6549876339654,507.8520197856554,499.96603462489696,616.5045342126958,517.6190436933223,1.4503058103975535
MORRINHOS,GO,880,494.28318181818184,508.3526136363636,520.2253409090908,531.0054545454545,683.8409090909091,547.5415,2.269613259668508
MORRO DO CHAPÉU,BA,1158,458.5313471502591,469.62417962003457,494.7501727115716,471.86917098445593,562.573402417962,491.46965457685667,1.0520547945205478
MOSSORÓ,RN,7720,499.2036917098446,518.4281994818654,529.8298445595855,533.8193393782383,659.8652849740932,548.2292720207254,2.299027260718146
MOSTARDAS,RS,200,460.902,481.67699999999996,506.639,478.18800000000005,526.6,490.8012,1.912639405204461
MUANÁ,PA,698,447.4150429799427,450.89813753581666,467.7962750716332,452.66948424068767,511.26074498567334,466.0079369627507,0.9572039942938659
MUCAJAÍ,RR,141,450.777304964539,460.77163120567377,482.97163120567376,468.06170212765954,514.6099290780141,475.438439716312,1.4943181818181819
MUCAMBO,CE,897,474.8780379041248,491.5580824972129,501.86911928651057,523.3498327759197,608.6510590858417,520.061226309922,1.1317440401505645
MUCURI,BA,560,483.66178571428566,489.42535714285714,505.5416071428571,504.1369642857143,599.25,516.4031428571428,1.6266375545851528
MULUNGU,CE,250,475.6952,496.3816,508.9208,508.3908,657.6,529.39768,1.088095238095238
MURIAÉ,MG,2151,504.33877266387725,525.0244537424454,535.5654114365411,545.7356578335657,681.0413761041376,558.3411343561135,2.322587532023911
MURITIBA,BA,431,472.40371229698377,485.9812064965197,503.8438515081207,491.02969837587005,587.7958236658933,508.21085846867754,1.3685770750988142
MUTUM,MG,308,487.18506493506493,509.81103896103895,520.5581168831169,527.25,633.3116883116883,535.6231818181818,1.7439759036144578
MUTUÍPE,BA,759,456.30645586297754,470.40777338603425,491.65770750988145,475.9895915678524,590.4084321475626,496.9539920948617,1.0901194353963084
MUZAMBINHO,MG,842,507.08266033254154,523.4941805225653,535.5857482185273,550.5357482185273,659.6199524940617,555.2636579572446,2.339766081871345
MÂNCIO LIMA,AC,310,452.3748387096775,450.3203225806451,479.8616129032258,460.5032258064516,568.3870967741935,482.28941935483874,1.1909722222222223
MÃE DO RIO,PA,853,454.9044548651817,464.9962485345838,482.4344665885111,462.4168815943728,565.2051582649473,485.9914419695193,1.127027027027027
NANUQUE,MG,567,480.1109347442681,501.3992945326279,517.7640211640212,502.0280423280424,618.0246913580247,523.8653968253968,1.8818181818181818
NATAL,RN,22786,518.9784648468358,544.2139471605371,548.1689853418766,556.3867506363556,674.6765557798649,568.484940753094,3.099022838313828
NATIVIDADE,TO,190,444.2894736842105,448.77736842105264,471.0989473684211,457.12684210526317,524.6315789473684,469.1848421052632,1.2731481481481481
NAVEGANTES,SC,937,497.4716115261473,522.8611526147279,538.4259338313767,523.151227321238,625.5069370330843,541.4833724653148,3.0229430379746836
NAVIRAÍ,MS,642,487.4697819314641,510.93629283489093,524.3358255451712,520.451246105919,610.7788161993769,530.7943925233645,2.661027568922306
NAZARÉ,BA,1236,454.3455501618123,462.00372168284787,486.1650485436893,468.7046925566343,554.2718446601941,485.0981715210355,1.0166793025018954
NAZARÉ DA MATA,PE,1172,471.31151877133107,483.03686006825933,501.7853242320819,503.58933447098974,632.6109215017065,518.4667918088737,1.3035566583953682
NEPOMUCENO,MG,308,501.7707792207792,524.5516233766234,539.0363636363637,556.288961038961,683.7662337662338,561.0827922077922,2.4740853658536586
NERÓPOLIS,GO,761,476.96320630749017,499.59526938239156,512.0793692509856,503.919185282523,630.1445466491458,524.5403153745073,2.0460992907801416
NEÓPOLIS,SE,1011,444.35895153313555,448.4106824925816,472.52245301681506,463.2239366963403,565.5588526211671,478.8149752720079,1.0619596541786744
NHAMUNDÁ,AM,593,446.4295109612142,446.9851602023609,467.28768971332204,453.7553119730186,542.495784148398,471.3906913996628,0.974609375
NILÓPOLIS,RJ,2728,489.0623167155425,519.5204178885631,531.6723607038123,516.3387829912024,617.4633431085044,534.8114442815249,2.065186850238831
NIOAQUE,MS,166,461.4373493975904,479.66506024096384,492.3289156626506,479.05963855421686,543.2530120481928,491.1487951807229,1.683168316831683
NIQUELÂNDIA,GO,449,472.7991091314031,488.61915367483294,506.54988864142535,506.1247216035635,672.6057906458798,529.339732739421,1.9341880341880342
NITERÓI,RJ,10583,531.92099593688,559.6739487857885,559.712359444392,586.7880563167344,712.1232164792592,590.0437153926108,4.585787507601425
NOSSA SENHORA APARECIDA,SE,371,458.1177897574124,473.18571428571425,489.7530997304582,485.8296495956873,615.7951482479784,504.53628032345006,1.334384858044164
NOSSA SENHORA DA GLÓRIA,SE,1309,474.6173414820473,491.51161191749424,504.60305576776165,501.8714285714285,627.6546982429336,520.0516271963331,1.3332009531374107
NOSSA SENHORA DAS DORES,SE,949,460.272813487882,472.7561643835616,490.2743940990517,473.20790305584825,608.1770284510011,500.93766069546894,1.0831567796610169
NOSSA SENHORA DO LIVRAMENTO,MT,101,456.8514851485148,457.90792079207915,478.68019801980194,473.0960396039604,512.8712871287129,475.88138613861383,1.6975806451612903
NOSSA SENHORA DO SOCORRO,SE,2778,469.2164866810655,489.80986321094315,508.9602591792657,487.1014758819294,614.9028077753779,513.9981785457164,1.3087406015037595
NOVA ANDRADINA,MS,708,484.4871468926554,504.9502824858757,521.7870056497176,511.56624293785313,590.1412429378531,522.586384180791,2.491128010139417
NOVA BRASILÂNDIA D'OESTE,RO,203,479.47241379310344,497.320197044335,511.0019704433497,510.11083743842363,686.6009852216749,536.9012807881774,2.22196261682243
NOVA CRUZ,RN,1642,466.32241169305723,485.5598051157125,502.81333739342267,494.22801461632156,619.6954933008526,513.7238124238733,1.32146829810901
NOVA ERA,MG,495,485.9779797979798,511.56666666666666,521.6858585858586,528.3727272727273,647.7979797979798,539.0802424242424,2.1457925636007826
NOVA ESPERANÇA,PR,316,488.806329113924,497.1617088607595,519.9316455696203,512.5363924050633,616.2025316455696,526.9277215189874,2.660759493670886
NOVA FRIBURGO,RJ,3272,519.1483190709047,546.3996026894865,549.8334963325183,569.820140586797,728.1968215158925,582.6796760391198,2.9334230999401556
NOVA IGUAÇU,RJ,10009,487.3610250774303,509.1205015486062,524.5559696273355,512.1338994904586,606.160455589969,527.8663702667599,1.9233358264771878
NOVA LIMA,MG,1504,519.9331781914893,549.3401595744681,554.8748005319148,575.9460771276596,685.3191489361702,577.0826728723404,4.213297232250301
NOVA MUTUM,MT,556,492.76528776978415,509.73327338129496,525.7095323741007,517.9007194244604,627.9496402877697,534.811690647482,3.3547445255474453
NOVA ODESSA,SP,547,523.382449725777,547.6497257769653,555.754113345521,573.791407678245,673.27239488117,574.7700182815356,3.4619205298013247
NOVA OLINDA,CE,514,459.8344357976654,475.4389105058366,490.95544747081715,490.57101167315176,558.2879377431907,495.0175486381323,1.1018518518518519
NOVA OLINDA DO NORTE,AM,278,445.40683453237415,452.99640287769785,473.41115107913663,442.58741007194243,511.8705035971223,465.25446043165476,0.99079754601227
NOVA OLÍMPIA,MT,168,460.40119047619044,478.4261904761905,501.81904761904764,465.4184523809524,572.7380952380952,495.7605952380953,2.132295719844358
NOVA PETRÓPOLIS,RS,386,523.0124352331605,542.7616580310881,551.4966321243523,561.1041450777202,680.5699481865284,571.78896373057,3.672566371681416
NOVA PRATA,RS,628,502.1595541401274,526.4160828025477,537.5111464968153,543.8831210191082,669.0764331210191,555.8092675159236,3.2705530642750373
NOVA RUSSAS,CE,1313,460.13594821020564,475.36397562833207,494.85674028941355,491.71073876618425,581.949733434882,500.80342726580346,1.073283082077052
NOVA SERRANA,MG,820,498.78060975609753,532.8889024390244,540.5326829268292,543.7371951219512,652.9268292682926,553.773243902439,2.576626712328767
NOVA VENÉCIA,ES,849,503.41425206124853,522.8326266195525,531.0915194346289,545.9398115429918,672.7679623085984,555.209234393404,2.2811579980372914
NOVA VIÇOSA,BA,498,459.0431726907631,472.9170682730924,494.0417670682731,478.21044176706823,573.3734939759037,495.51718875502013,1.411144578313253
NOVA XAVANTINA,MT,301,465.20664451827247,470.8727574750831,503.2674418604651,479.00631229235876,558.4717607973422,495.36498338870433,2.8257328990228014
NOVO ACORDO,TO,313,437.7111821086262,440.5565495207668,462.1319488817891,464.21469648562305,481.34185303514374,457.1912460063898,1.3333333333333333
NOVO AIRÃO,AM,129,452.79457364341084,453.88759689922483,482.6883720930233,447.00155038759686,582.6356589147287,483.80155038759693,1.0784982935153584
NOVO ARIPUANÃ,AM,212,438.4891509433962,431.513679245283,446.686320754717,443.38632075471696,438.49056603773585,439.7132075471698,1.1305220883534137
NOVO CRUZEIRO,MG,705,456.8204255319149,480.3903546099291,498.62808510638297,479.34000000000003,579.6312056737588,498.96201418439716,1.3037313432835822
NOVO GAMA,GO,1011,463.62858555885265,486.2552917903066,507.18021760633036,482.8634025717112,591.7309594460929,506.33169139465883,1.4948168624740843
NOVO HAMBURGO,RS,2158,516.9090824837813,542.0353568118628,555.7206209453198,554.183827618165,633.2252085264133,560.4148192771084,3.2955859169732
NOVO HORIZONTE,SP,558,491.84247311827954,504.970788530466,525.9987455197132,547.2159498207885,684.336917562724,550.8729749103943,2.6049284578696343
NOVO ORIENTE,CE,845,465.60520710059177,474.3615384615385,496.49976331360944,513.4332544378698,570.792899408284,504.13853254437873,0.9891891891891892
NOVO PROGRESSO,PA,320,476.1325,485.25531250000006,504.38874999999996,484.47843750000004,605.75,511.201,2.4483282674772036
NOVO REPARTIMENTO,PA,576,458.50989583333336,457.6409722222222,481.42881944444446,472.57899305555554,538.4722222222222,481.7261805555556,1.4598976109215016
NÍSIA FLORESTA,RN,235,468.8114893617021,485.92765957446807,509.28765957446814,473.7808510638298,565.531914893617,500.667914893617,1.319935691318328
OCARA,CE,705,455.9001418439716,469.01248226950355,486.4198581560284,487.5109219858156,527.9432624113475,485.3573333333334,1.1408045977011494
OEIRAS,PI,2135,455.9392974238876,470.8375644028103,490.1985480093677,494.6308665105386,601.6768149882904,502.65661826697897,1.083202099737533
OEIRAS DO PARÁ,PA,637,445.70141287284144,454.9368916797488,471.5546310832025,461.32386185243325,532.2135007849294,473.1460596546311,1.081902245706737
OIAPOQUE,AP,567,444.5767195767196,461.178835978836,475.66490299823636,441.3047619047619,501.9400352733686,464.9330511463845,1.4083333333333334
OLHO D'ÁGUA DAS FLORES,AL,996,451.480421686747,453.95803212851405,476.89658634538154,476.3207831325301,522.6706827309237,476.2653012048193,1.0757575757575757
OLINDA,PE,6882,489.88904388259226,508.8175385062482,525.8888404533566,523.5942022667829,626.7945364719558,534.9968323161871,2.037770518579012
OLIVEIRA,MG,1054,509.89990512333964,535.2793168880455,539.6943074003796,559.3929791271347,719.6963946869071,572.7925806451613,2.582051282051282
OLIVEIRA DOS BREJINHOS,BA,211,450.1464454976303,449.6322274881516,478.02180094786735,476.7341232227488,550.6161137440758,481.03014218009486,1.1381818181818182
OLÍMPIA,SP,729,508.8100137174211,530.0344307270233,538.7308641975309,562.3919067215363,636.5157750342936,555.2965980795611,2.7527352297593
ORIXIMINÁ,PA,1244,460.01535369774916,466.6061897106109,486.4350482315112,462.81286173633436,554.4212218649518,486.05813504823146,1.201423487544484
ORLEANS,SC,343,500.865889212828,515.5804664723032,534.5215743440233,527.201749271137,680.0583090379009,551.6455976676385,3.514705882352941
ORLÂNDIA,SP,998,496.34158316633267,517.9861723446894,533.2299599198396,535.8720440881764,681.4629258517034,552.9785370741483,3.0093023255813955
OROBÓ,PE,743,461.8047106325707,474.92974427994614,497.83445491251683,490.8695827725437,610.7940780619111,507.2465141318977,1.1316425120772946
ORÓS,CE,402,461.27189054726364,474.51144278606967,497.9636815920398,490.2228855721393,531.3432835820895,491.0626368159204,1.1163793103448276
OSASCO,SP,9073,509.7840295381902,537.3545574782322,546.9607516808112,547.648903339579,656.6780557698667,559.6852595613358,3.5382401716905667
OSVALDO CRUZ,SP,415,507.22144578313254,530.5638554216868,543.029156626506,560.9460240963856,669.156626506024,562.1834216867471,2.577991452991453
OSÓRIO,RS,850,506.7323529411765,530.0118823529411,542.2001176470588,541.4865882352941,664.4941176470588,556.9850117647059,2.8171206225680936
OURICURI,PE,1974,469.94270516717324,478.382928064843,499.7294832826748,497.9034954407295,576.8996960486322,504.5716616008105,1.16975
OURINHOS,SP,1437,504.5702853166319,528.2883089770355,541.603061934586,558.3892832289492,656.7153792623521,557.913263743911,3.1037371134020617
OURO BRANCO,MG,720,520.68875,547.9037500000001,549.1269444444445,566.0748611111111,677.9444444444445,572.34775,2.986026731470231
OURO FINO,MG,338,507.2934911242604,528.5952662721894,539.3485207100591,557.4792899408284,685.5029585798817,563.6439053254437,2.9508196721311477
OURO PRETO,MG,1397,510.2588403722262,535.8655690765927,541.6712956335003,543.1053686471009,650.8375089477452,556.347716535433,2.7532467532467533
OURO PRETO DO OESTE,RO,586,479.6819112627986,489.40204778156993,511.1373720136519,499.9945392491467,619.283276450512,519.8998293515358,2.392372881355932
OURÉM,PA,488,451.8497950819672,458.4344262295082,477.34918032786885,471.9311475409836,550.860655737705,482.08504098360663,1.0892857142857142
PACAJUS,CE,1693,473.1183106910809,493.31086828115775,511.7266981689309,514.031896042528,590.5138806851743,516.5403307737744,1.338012958963283
PACAJÁ,PA,550,454.72636363636366,455.17145454545454,475.91,463.50036363636366,523.8181818181819,474.6252727272728,1.5207939508506616
PACATUBA,CE,1145,469.47790393013094,485.48200873362447,506.1917030567686,502.3498689956332,600.4192139737992,512.7841397379913,1.2824698367636622
PACOTI,CE,810,451.2001234567901,452.63641975308644,474.66987654320985,474.6924691358025,556.9135802469136,482.02249382716053,0.978584729981378
PADRE BERNARDO,GO,317,457.7192429022082,458.3804416403786,483.9078864353312,477.89810725552053,566.4984227129338,488.88082018927446,1.6003039513677813
PADRE PARAÍSO,MG,346,464.5601156069364,483.02716763005776,497.956936416185,490.21618497109824,580.693641618497,503.29080924855487,1.3136482939632546
PAIÇANDU,PR,211,489.3,500.4331753554502,526.6170616113744,500.56161137440756,603.127962085308,524.007962085308,2.59
PALHOÇA,SC,2873,512.3460146188653,534.2137835015662,544.6816219979116,544.8774451792551,643.5990254089802,555.9435781413156,3.210166919575114
PALMARES,PE,1459,460.3711446196025,478.618711446196,500.0506511309116,494.9163810829335,588.9513365318711,504.5816449623029,1.245141588006663
PALMAS,TO,7233,497.930512926863,516.2970966403982,529.4526199364026,529.720129959906,641.6590626296143,543.0118844186368,3.3648216190589073
PALMAS DE MONTE ALTO,BA,401,463.7695760598504,480.7014962593516,498.1007481296758,483.6852867830424,594.5635910224439,504.16413965087287,1.171462829736211
PALMEIRA,PR,317,496.98485804416407,520.2892744479495,533.2769716088328,530.3627760252366,593.2492113564668,534.83261829653,3.18796992481203
PALMEIRA DAS MISSÕES,RS,877,482.52542759407066,501.4159635119726,520.9475484606613,496.2453819840365,600.9350057012542,520.4138654503992,2.204995287464656
PALMEIRA DOS ÍNDIOS,AL,2789,463.4394406597347,471.56848332735746,490.2249910362137,487.75331660093224,570.010756543564,496.59939763356044,1.2300832342449466
