NO_MUNICIPIO_PROVA,UF,QTD_PARTICIPANTES,NU_NOTA_CN_MEDIA,NU_NOTA_CH_MEDIA,NU_NOTA_LC_MEDIA,NU_NOTA_MT_MEDIA,NU_NOTA_REDACAO_MEDIA,RENDA_FAMILIAR_SM_MEDIA,CLUSTER
LUZ,MG,372,500.7564516129032,510.5166666666667,526.2575268817204,536.4384408602151,647.0967741935484,2.365079365079365,2
LUZILÂNDIA,PI,1001,445.3252747252747,454.006993006993,477.4854145854146,462.65944055944055,583.3366633366634,0.8528735632183908,0
LUZIÂNIA,GO,2128,476.9911184210527,498.6450657894737,514.6614191729324,501.1068139097745,599.3421052631579,1.8121584699453552,1
LUÍS CORREIA,PI,326,459.6245398773006,464.4055214723927,498.2886503067485,471.5438650306748,579.5705521472393,0.9508196721311476,0
LUÍS EDUARDO MAGALHÃES,BA,1747,486.07893531768747,506.53966800228966,522.3408700629651,506.2900400686892,620.0915855752719,2.5028887818969667,1
LUÍS GOMES,RN,523,466.26634799235177,481.5686424474187,496.81950286806887,483.90860420650097,601.2237093690248,1.134313725490196,1
LÁBREA,AM,311,448.7797427652733,446.3064308681672,480.7655948553055,456.6581993569132,522.9581993569132,1.2903225806451613,0
MACAPARANA,PE,734,469.91089918256125,484.358174386921,500.52738419618527,506.1129427792916,638.3106267029973,1.1464435146443517,1
MACAPÁ,AP,13895,477.5822310183519,496.3749334292911,510.42559913638,485.0503490464196,603.982727599856,2.134111521666106,1
MACAU,RN,674,475.59391691394654,490.24287833827896,509.39762611275967,496.16869436201785,611.2759643916914,1.6092931937172774,1
MACAÉ,RJ,3733,512.1541119742834,533.1161264398607,542.8838735601393,549.1134476292526,671.2617197964104,3.4118977606876277,2
MACAÍBA,RN,1618,478.7347960444994,494.3321384425216,511.74913473423976,491.8417799752781,603.238566131026,1.4800108049702865,1
MACAÚBAS,BA,1083,469.4012927054478,482.18605724838415,496.94921514312097,499.9056325023085,636.0664819944599,1.1110056925996206,1
MACEIÓ,AL,22902,493.96961400751024,512.1663173521963,524.7350275085146,529.9302069688237,642.3063487904986,2.459798048302626,2
MACHACALIS,MG,259,454.20888030888034,464.9803088803089,487.4938223938224,474.4660231660232,566.7181467181467,1.396788990825688,0
MACHADINHO,RS,335,475.9492537313433,501.6755223880597,518.3910447761194,514.7364179104478,648.7164179104477,2.3587570621468927,1
MACHADINHO D'OESTE,RO,318,468.1663522012578,484.8449685534592,498.7251572327044,480.37075471698114,590.0,1.8073654390934843,1
MACHADO,MG,754,513.7883289124669,526.5049071618038,541.815649867374,558.7580901856763,706.0477453580902,2.4920749279538903,2
MADALENA,CE,313,458.355591054313,474.16166134185306,492.9466453674121,484.49936102236416,608.8178913738019,0.5686619718309859,0
MAFRA,SC,842,509.1280285035629,533.7003562945368,537.2010688836104,543.7230403800475,636.0095011876484,3.2400249376558605,2
MAGÉ,RJ,2480,486.4190725806452,509.2939516129032,523.2277419354839,509.6354838709677,614.7741935483871,1.7715389185977422,1
MAIRINQUE,SP,531,497.6538606403013,522.0508474576271,539.0600753295669,536.1429378531074,644.5197740112994,2.609550561797753,2
MAIRIPORÃ,SP,737,512.0480325644505,536.1729986431479,547.2427408412483,547.3697421981004,614.3283582089553,3.175915649278579,2
MALACACHETA,MG,329,458.9863221884498,479.2899696048632,498.2565349544073,480.3629179331307,554.2857142857143,1.3383333333333334,0
MAMANGUAPE,PB,1317,460.91055429005314,477.6710706150342,501.2599088838269,482.4810174639332,588.5649202733485,1.1644271570014144,1
MAMBAÍ,GO,230,451.29434782608695,462.1952173913043,489.93869565217386,474.85869565217394,559.5652173913044,1.4464285714285714,0
MANACAPURU,AM,1099,458.3929936305733,466.5636942675159,490.8040946314831,460.4822565969063,526.5514103730665,1.1561320754716982,0
MANAQUIRI,AM,105,450.1190476190476,451.3276190476191,486.2771428571429,449.8409523809524,514.4761904761905,1.0456273764258557,0
MANAUS,AM,33636,483.511202283268,502.90944523724585,518.1963342846949,498.8029254370317,583.8488524200262,1.9302502183240309,1
MANDIRITUBA,PR,329,490.5288753799392,511.3604863221885,531.4990881458967,515.8176291793313,601.8844984802431,2.516331658291457,1
MANGA,MG,546,456.22014652014656,469.2688644688644,492.3778388278388,475.9192307692308,579.1575091575091,1.2849264705882353,0
MANGARATIBA,RJ,356,486.4977528089888,512.1,528.1154494382023,495.9539325842697,587.7528089887641,2.340909090909091,1
MANHUAÇU,MG,2424,494.55214521452143,518.6697607260726,528.6168729372937,538.570792079208,680.2805280528053,2.184303350970018,2
MANHUMIRIM,MG,454,497.0484581497797,524.5757709251101,532.8528634361234,533.3557268722467,693.3920704845815,1.912087912087912,2
MANICORÉ,AM,288,447.8409722222222,449.3,477.32673611111113,459.9645833333333,520.4861111111111,1.1149228130360205,0
MANTENA,MG,428,480.6693925233645,505.9521028037384,520.3696261682243,521.8773364485982,638.5514018691589,2.093877551020408,1
MARABÁ,PA,6837,472.39511481644,490.0596314172883,503.96767588123447,495.25163083223634,625.6047974257715,1.9183161953727503,1
MARACAJU,MS,292,482.3828767123287,497.729794520548,515.638698630137,503.3321917808219,599.5205479452055,3.2657142857142856,1
MARACANAÚ,CE,4422,476.7795341474446,498.79179104477606,517.1001130710086,509.38478064224336,609.0502035278155,1.403798367057153,1
MARACANÃ,PA,399,448.8062656641604,454.924060150376,476.6050125313283,451.93408521303263,538.796992481203,0.9840909090909092,0
MARACAÇUMÉ,MA,569,446.8079086115993,448.058172231986,472.46186291739895,461.625834797891,515.7820738137083,1.0044117647058823,0
MARACÁS,BA,845,460.27325443786987,473.9461538461538,495.0998816568048,478.7981065088758,581.0887573964498,1.135646687697161,0
MARAGOGIPE,BA,445,450.8222471910112,454.114606741573,480.2510112359551,464.1083146067416,529.3033707865169,0.8386194029850746,0
MARANGUAPE,CE,1854,473.8066343042072,491.1773462783172,510.1686084142395,507.8187162891047,596.5264293419633,1.3917137476459511,1
MARATAÍZES,ES,690,496.6484057971015,518.278695652174,531.0084057971014,545.4011594202898,680.1449275362319,1.9414758269720105,2
MARAU,RS,996,491.9577309236948,512.1069277108434,529.7456827309237,524.3570281124498,644.7791164658635,3.0217391304347827,2
MARAVILHA,SC,897,502.5950947603121,526.5736900780379,536.6839464882943,534.9238573021182,658.5953177257525,3.535663338088445,2
MARAÃ,AM,86,437.7302325581396,423.9639534883721,455.2220930232558,434.28372093023256,426.9767441860465,1.270334928229665,0
MARCELÂNDIA,MT,76,473.725,482.4684210526316,519.9578947368421,507.2855263157894,580.2631578947369,2.31651376146789,1
MARCO,CE,1235,466.8784615384616,470.9246153846154,491.18947368421055,513.6306072874494,603.8704453441295,1.2993981945837512,1
MARECHAL CÂNDIDO RONDON,PR,951,514.1192429022083,529.3871713985279,540.0045215562566,554.8167192429022,654.3217665615142,3.6455834242093785,2
MARECHAL DEODORO,AL,1009,474.9038652130823,494.6097125867195,511.5139742319128,495.50247770069376,591.8533201189297,1.8632411067193675,1
MARECHAL THAUMATURGO,AC,183,446.2983606557377,446.7535519125683,468.0245901639344,443.4846994535519,520.8743169398907,0.9401408450704224,0
MARI,PB,532,465.96992481203006,485.8050751879699,503.2906015037594,484.77556390977446,600.0375939849624,0.9605911330049262,1
MARIALVA,PR,287,502.6735191637631,517.6254355400697,534.5010452961673,529.0045296167247,650.0348432055749,2.927807486631016,2
MARIANA,MG,1224,506.0153594771242,531.4984477124183,536.0757352941176,537.5134803921569,650.5065359477125,2.45748730964467,2
MARICÁ,RJ,2415,501.6706418219462,530.3798757763975,540.5147412008282,530.8892339544514,639.4451345755693,2.8080279232111693,2
MARINGÁ,PR,5183,527.9612579587113,543.8632452247733,551.0560293266448,561.3452054794521,688.0493922438742,4.0868444983328285,2
MARITUBA,PA,2449,469.90445079624334,483.0704369130257,499.7683952633728,478.69195590036753,588.0522662311147,1.2910499139414802,1
MARTINÓPOLIS,SP,276,495.52934782608696,514.5460144927537,533.9909420289855,534.5655797101449,618.768115942029,2.4667774086378738,2
MARUIM,SE,440,458.6931818181818,479.2931818181818,504.39863636363634,473.2243181818182,613.9545454545455,1.204183266932271,1
MARÍLIA,SP,3650,521.3427397260274,538.3188219178082,546.9540547945205,567.2916164383562,691.0027397260274,3.27027027027027,2
MASSAPÊ,CE,931,460.9293233082707,470.8958109559613,489.3198711063373,498.9737916219119,575.9828141783029,1.0609636184857425,0
MATA DE SÃO JOÃO,BA,510,473.2737254901961,491.95254901960783,511.4813725490196,484.7180392156863,559.5686274509804,1.4526542324246772,1
MATEUS LEME,MG,310,496.0816129032258,522.4870967741936,534.3203225806451,537.1612903225806,646.3870967741935,2.4567430025445294,2
MATINHA,MA,611,443.657937806874,441.9677577741408,469.0525368248772,459.7983633387889,541.2111292962356,0.9142419601837672,0
MATINHOS,PR,601,495.24009983361066,514.310149750416,532.548918469218,509.1835274542429,574.342762063228,2.398125,1
MATOZINHOS,MG,462,497.5965367965368,527.2032467532467,542.3348484848485,525.3393939393939,662.8571428571429,2.534548944337812,2
MATÃO,SP,783,521.9344827586207,535.2938697318008,544.7975734355044,568.204214559387,659.2081736909323,3.2316810344827585,2
MAURITI,CE,1037,467.5900675024108,488.4900675024108,500.9195756991321,503.04590163934427,626.5766634522662,1.0525525525525523,1
MAUÁ,SP,3667,498.168830106354,527.9253067902919,544.3227433869648,533.2575947641124,625.5958549222798,2.556477010287634,2
MAUÁ DA SERRA,PR,328,489.8576219512194,507.6198170731707,525.7771341463415,519.3521341463414,574.0243902439024,2.300904977375565,1
MAUÉS,AM,530,450.2584905660377,457.7447169811321,477.8969811320754,449.7620754716981,512.4150943396227,1.1387406616862326,0
MAZAGÃO,AP,328,445.6814024390244,457.8865853658537,473.3509146341464,459.8548780487805,516.5243902439024,1.219298245614035,0
MEDEIROS NETO,BA,412,465.53058252427184,486.9089805825243,504.5519417475728,486.3543689320388,591.8446601941747,1.283068783068783,1
MEDIANEIRA,PR,1028,503.4650778210117,524.8928015564203,537.9084630350195,534.3332684824902,628.171206225681,3.1893939393939394,2
MELGAÇO,PA,484,440.3698347107438,433.6006198347108,456.8214876033058,438.9388429752066,507.4380165289256,1.0577933450087569,0
MESQUITA,RJ,1811,481.3537824406405,506.7470458310326,522.0791275538377,505.658531198233,587.5648812810601,1.901350798198936,1
MIGUEL ALVES,PI,476,442.7716386554621,452.51911764705886,475.04138655462185,465.1168067226891,577.4789915966387,1.0093833780160857,0
MIGUEL CALMON,BA,886,462.4080135440181,484.7091422121896,502.255079006772,486.148532731377,599.1873589164785,1.1572470373746582,1
MIGUEL PEREIRA,RJ,572,494.4417832167832,518.6555944055945,529.1594405594406,526.4335664335664,644.93006993007,2.238714090287277,2
MILAGRES,CE,1239,465.4801452784504,482.14422921711054,499.1737691686845,491.96376109765936,599.4188861985472,1.0846153846153843,1
MIMOSO DO SUL,ES,384,495.646875,508.58619791666666,527.7296875000001,521.0768229166666,691.875,1.7529411764705882,2
MINAS NOVAS,MG,690,457.9792753623189,477.5601449275362,496.2604347826088,492.2640579710145,584.2028985507246,1.3264,0
MINAÇU,GO,441,476.58185941043087,491.2784580498866,505.09160997732425,509.1761904761905,625.8503401360545,1.9941520467836256,1
MINEIROS,GO,1034,487.9442940038685,507.3831721470019,519.973500967118,521.8691489361702,658.8974854932302,2.658010563380281,1
MIRACATU,SP,287,472.2076655052265,495.4811846689896,520.8452961672474,514.2599303135888,569.0592334494773,2.019817073170732,1
MIRACEMA,RJ,487,481.4277207392197,506.70677618069817,524.2320328542095,519.37022587269,685.6673511293634,1.9072072072072077,1
MIRACEMA DO TOCANTINS,TO,575,454.4629565217392,470.42486956521736,491.62017391304346,473.564,582.5043478260869,1.7372060857538036,0
MIRANDA,MS,276,464.6166666666667,475.80652173913046,493.6797101449276,477.2304347826087,529.0579710144928,1.5045045045045045,0
MIRANDIBA,PE,384,464.01848958333335,472.3611979166667,488.56171875,485.0416666666667,547.6041666666666,1.1369710467706011,0
MIRANDÓPOLIS,SP,385,511.72311688311686,537.0264935064936,544.5225974025974,565.8877922077921,658.7012987012987,2.90228013029316,2
MIRANTE DA SERRA,RO,273,467.43956043956047,479.6549450549451,502.829304029304,475.040293040293,640.0,1.923728813559322,1
MIRANTE DO PARANAPANEMA,SP,217,470.7267281105991,492.9963133640553,514.7557603686636,492.08294930875576,567.741935483871,1.7247474747474747,1
MIRASSOL,SP,758,511.8151715039578,530.1718997361478,541.9287598944591,559.3708443271768,657.0976253298153,3.202097902097902,2
MIRASSOL D'OESTE,MT,377,468.4331564986737,486.0477453580902,504.003448275862,488.4448275862069,589.814323607427,2.105568445475638,1
MIRINZAL,MA,688,444.9270348837209,446.3514534883721,472.3286337209302,449.7417151162791,521.1627906976744,0.8421052631578947,0
MISSÃO VELHA,CE,722,473.1565096952909,491.3454293628809,504.44016620498616,509.53199445983375,631.994459833795,1.3281879194630872,1
MOCAJUBA,PA,1405,444.21096085409255,449.6540213523132,463.9555160142349,453.16,530.6192170818505,0.931702668360864,0
MOCOCA,SP,886,514.6686230248307,534.7476297968398,547.4181715575621,566.2590293453725,689.7516930022573,2.97531512605042,2
MOGI DAS CRUZES,SP,5428,516.6401252763449,539.520486366986,550.6686624907885,563.4690677966101,663.6440677966102,3.4686199433993674,2
MOGI GUAÇU,SP,1231,524.7410235580828,546.3354995938262,552.0782290820472,578.8350934199838,668.0747359870024,3.3694545454545453,2
MOGI MIRIM,SP,798,531.010275689223,552.2330827067669,556.4585213032582,581.9568922305764,687.6942355889724,4.130909090909091,2
MOJU,PA,1301,447.299231360492,449.9656418139893,474.3097617217525,453.10599538816297,522.8285933897002,1.057805355976486,0
MOMBAÇA,CE,791,466.1409608091024,486.0035398230089,498.81061946902656,508.5634639696587,587.3324905183313,0.9189526184538652,1
MONGAGUÁ,SP,548,487.82773722627735,521.2587591240875,538.3598540145986,512.1532846715329,608.7956204379562,2.210995542347697,1
MONSENHOR GIL,PI,552,453.794384057971,467.4539855072464,491.1789855072464,477.19710144927535,576.9927536231884,1.211128048780488,0
MONSENHOR TABOSA,CE,461,452.3412147505423,468.2874186550976,493.0251626898048,503.49262472885033,577.6572668112798,0.7913907284768212,0
MONTANHA,ES,425,487.8056470588235,508.4369411764706,518.0315294117647,509.6978823529412,644.5176470588235,1.8845338983050848,1
MONTE ALEGRE,PA,1063,448.987958607714,459.81768579492007,481.1948259642521,458.14910630291627,568.3349012229539,1.1226499552372426,0
MONTE ALEGRE DE SERGIPE,SE,333,464.85465465465467,474.2438438438439,488.12342342342345,486.0870870870871,617.1771771771772,1.0589123867069483,1
MONTE ALTO,SP,501,521.9850299401197,539.8670658682635,550.4249500998004,577.4375249500998,700.6387225548903,3.021212121212121,2
MONTE APRAZÍVEL,SP,542,500.41365313653137,514.561070110701,530.8073800738007,541.3424354243542,638.8560885608856,2.619842829076621,2
MONTE AZUL,MG,643,470.5461897356144,483.7150855365474,502.5472783825817,508.9774494556765,626.6251944012441,1.2626016260162602,1
MONTE CARMELO,MG,889,487.7240719910012,509.3682789651294,521.2905511811024,527.570753655793,659.4150731158605,2.4697469746974696,1
MONTE MOR,SP,583,489.1698113207547,512.6401372212694,532.0269296740995,514.9982847341338,597.7015437392796,2.6801324503311257,1
MONTE NEGRO,RO,168,466.74285714285713,473.41488095238094,493.78333333333336,481.9351190476191,595.952380952381,2.263681592039801,0
MONTE SANTO,BA,759,446.86007905138337,451.8047430830039,476.6700922266139,466.2297760210804,514.5454545454545,0.7308917197452229,0
MONTE SIÃO,MG,384,523.2221354166667,553.7234374999999,555.7403645833333,575.1958333333333,703.3854166666666,3.0634328358208958,2
MONTEIRO,PB,1220,466.18237704918033,486.04409836065577,506.4295901639344,491.4229508196721,596.0819672131148,1.155786350148368,1
MONTENEGRO,RS,1164,504.7437285223367,531.3340206185568,544.7049828178694,541.9739690721649,650.8591065292096,3.0933179723502304,2
MONTES ALTOS,MA,516,455.5866279069768,464.631007751938,483.8726744186046,469.7794573643411,560.4651162790698,1.1871455576559546,0
MONTES CLAROS,MG,9873,508.7564772612175,535.9561632735744,541.009217056619,548.6484047402006,694.143624025119,2.556373636121706,2
MORADA NOVA,CE,1055,477.5530805687204,494.9821800947867,511.99516587677726,525.9539336492891,663.6018957345972,1.4014285714285717,1
MORENO,PE,1213,474.1176422093981,489.6549876339654,507.8520197856554,499.96603462489696,616.5045342126958,1.4503058103975537,1
MORRINHOS,GO,880,494.2831818181818,508.3526136363636,520.2253409090908,531.0054545454545,683.8409090909091,2.269613259668508,2
MORRO DO CHAPÉU,BA,1158,458.5313471502591,469.62417962003457,494.7501727115716,471.86917098445593,562.573402417962,1.0520547945205478,0
MOSSORÓ,RN,7720,499.2036917098446,518.4281994818654,529.8298445595855,533.8193393782383,659.8652849740932,2.299027260718146,2
MOSTARDAS,RS,200,460.902,481.677,506.639,478.1880000000001,526.6,1.912639405204461,0
MUANÁ,PA,698,447.4150429799427,450.8981375358167,467.7962750716332,452.66948424068767,511.2607449856733,0.957203994293866,0
MUCAJAÍ,RR,141,450.777304964539,460.77163120567377,482.97163120567376,468.06170212765954,514.6099290780141,1.494318181818182,0
MUCAMBO,CE,897,474.8780379041248,491.5580824972129,501.86911928651057,523.3498327759197,608.6510590858417,1.1317440401505643,1
MUCURI,BA,560,483.66178571428566,489.42535714285714,505.5416071428571,504.1369642857143,599.25,1.6266375545851528,1
MULUNGU,CE,250,475.6952,496.3816,508.9208,508.3908,657.6,1.088095238095238,1
MURIAÉ,MG,2151,504.3387726638773,525.0244537424454,535.5654114365411,545.7356578335657,681.0413761041376,2.322587532023911,2
MURITIBA,BA,431,472.40371229698377,485.9812064965197,503.8438515081207,491.02969837587005,587.7958236658933,1.3685770750988142,1
MUTUM,MG,308,487.1850649350649,509.81103896103895,520.5581168831169,527.25,633.3116883116883,1.7439759036144578,1
MUTUÍPE,BA,759,456.3064558629776,470.4077733860343,491.6577075098815,475.9895915678524,590.4084321475626,1.0901194353963084,0
MUZAMBINHO,MG,842,507.0826603325416,523.4941805225653,535.5857482185273,550.5357482185273,659.6199524940617,2.339766081871345,2
MÂNCIO LIMA,AC,310,452.3748387096775,450.3203225806451,479.8616129032258,460.5032258064516,568.3870967741935,1.1909722222222223,0
MÃE DO RIO,PA,853,454.9044548651817,464.9962485345838,482.4344665885111,462.4168815943728,565.2051582649473,1.127027027027027,0
NANUQUE,MG,567,480.1109347442681,501.3992945326279,517.7640211640212,502.0280423280424,618.0246913580247,1.8818181818181816,1
NATAL,RN,22786,518.9784648468358,544.2139471605371,548.1689853418766,556.3867506363556,674.6765557798649,3.099022838313828,2
NATIVIDADE,TO,190,444.2894736842105,448.77736842105264,471.0989473684211,457.1268421052632,524.6315789473684,1.273148148148148,0
NAVEGANTES,SC,937,497.4716115261473,522.8611526147279,538.4259338313767,523.151227321238,625.5069370330843,3.022943037974684,2
NAVIRAÍ,MS,642,487.4697819314641,510.9362928348909,524.3358255451712,520.451246105919,610.7788161993769,2.661027568922306,1
NAZARÉ,BA,1236,454.3455501618123,462.0037216828479,486.1650485436893,468.7046925566343,554.2718446601941,1.0166793025018954,0
NAZARÉ DA MATA,PE,1172,471.3115187713311,483.0368600682593,501.7853242320819,503.58933447098974,632.6109215017065,1.3035566583953682,1
NEPOMUCENO,MG,308,501.7707792207792,524.5516233766234,539.0363636363637,556.288961038961,683.7662337662338,2.4740853658536586,2
NERÓPOLIS,GO,761,476.96320630749017,499.5952693823916,512.0793692509856,503.919185282523,630.1445466491458,2.0460992907801416,1
NEÓPOLIS,SE,1011,444.3589515331356,448.4106824925816,472.5224530168151,463.2239366963403,565.5588526211671,1.0619596541786744,0
NHAMUNDÁ,AM,593,446.4295109612142,446.9851602023609,467.2876897133221,453.7553119730186,542.495784148398,0.974609375,0
NILÓPOLIS,RJ,2728,489.0623167155425,519.5204178885631,531.6723607038123,516.3387829912024,617.4633431085044,2.065186850238831,1
NIOAQUE,MS,166,461.4373493975904,479.66506024096384,492.3289156626506,479.05963855421686,543.2530120481928,1.683168316831683,0
NIQUELÂNDIA,GO,449,472.7991091314031,488.61915367483294,506.54988864142535,506.1247216035635,672.6057906458798,1.9341880341880344,1
NITERÓI,RJ,10583,531.92099593688,559.6739487857885,559.712359444392,586.7880563167344,712.1232164792592,4.585787507601425,2
NOSSA SENHORA APARECIDA,SE,371,458.1177897574124,473.1857142857143,489.7530997304582,485.8296495956873,615.7951482479784,1.334384858044164,0
NOSSA SENHORA DA GLÓRIA,SE,1309,474.6173414820473,491.51161191749424,504.6030557677617,501.8714285714285,627.6546982429336,1.3332009531374107,1
NOSSA SENHORA DAS DORES,SE,949,460.272813487882,472.7561643835616,490.2743940990517,473.20790305584825,608.1770284510011,1.0831567796610169,0
NOSSA SENHORA DO LIVRAMENTO,MT,101,456.8514851485148,457.9079207920792,478.68019801980194,473.0960396039604,512.8712871287129,1.6975806451612905,0
NOSSA SENHORA DO SOCORRO,SE,2778,469.2164866810655,489.8098632109432,508.9602591792657,487.1014758819294,614.9028077753779,1.3087406015037597,1
NOVA ANDRADINA,MS,708,484.4871468926554,504.9502824858757,521.7870056497176,511.56624293785313,590.1412429378531,2.491128010139417,1
NOVA BRASILÂNDIA D'OESTE,RO,203,479.4724137931034,497.320197044335,511.0019704433497,510.1108374384236,686.6009852216749,2.22196261682243,1
NOVA CRUZ,RN,1642,466.3224116930572,485.5598051157125,502.8133373934226,494.2280146163216,619.6954933008526,1.32146829810901,1
NOVA ERA,MG,495,485.9779797979798,511.56666666666666,521.6858585858586,528.3727272727273,647.7979797979798,2.145792563600782,1
NOVA ESPERANÇA,PR,316,488.806329113924,497.1617088607595,519.9316455696203,512.5363924050633,616.2025316455696,2.660759493670886,1
NOVA FRIBURGO,RJ,3272,519.1483190709047,546.3996026894865,549.8334963325183,569.820140586797,728.1968215158925,2.933423099940156,2
NOVA IGUAÇU,RJ,10009,487.3610250774303,509.1205015486062,524.5559696273355,512.1338994904586,606.160455589969,1.923335826477188,1
NOVA LIMA,MG,1504,519.9331781914893,549.3401595744681,554.8748005319148,575.9460771276596,685.3191489361702,4.213297232250301,2
NOVA MUTUM,MT,556,492.76528776978415,509.73327338129496,525.7095323741007,517.9007194244604,627.9496402877697,3.3547445255474453,1
NOVA ODESSA,SP,547,523.382449725777,547.6497257769653,555.754113345521,573.791407678245,673.27239488117,3.4619205298013247,2
NOVA OLINDA,CE,514,459.8344357976654,475.4389105058366,490.9554474708172,490.57101167315176,558.2879377431907,1.101851851851852,0
NOVA OLINDA DO NORTE,AM,278,445.40683453237415,452.99640287769785,473.41115107913663,442.5874100719424,511.8705035971223,0.99079754601227,0
NOVA OLÍMPIA,MT,168,460.4011904761904,478.4261904761905,501.8190476190477,465.4184523809524,572.7380952380952,2.132295719844358,0
NOVA PETRÓPOLIS,RS,386,523.0124352331605,542.7616580310881,551.4966321243523,561.1041450777202,680.5699481865284,3.672566371681416,2
NOVA PRATA,RS,628,502.1595541401274,526.4160828025477,537.5111464968153,543.8831210191082,669.0764331210191,3.2705530642750373,2
NOVA RUSSAS,CE,1313,460.1359482102056,475.36397562833207,494.8567402894136,491.71073876618425,581.949733434882,1.073283082077052,0
NOVA SERRANA,MG,820,498.78060975609753,532.8889024390244,540.5326829268292,543.7371951219512,652.9268292682926,2.576626712328767,2
NOVA VENÉCIA,ES,849,503.4142520612485,522.8326266195525,531.0915194346289,545.9398115429918,672.7679623085984,2.281157998037292,2
NOVA VIÇOSA,BA,498,459.0431726907631,472.9170682730924,494.0417670682731,478.2104417670682,573.3734939759037,1.411144578313253,0
NOVA XAVANTINA,MT,301,465.20664451827247,470.8727574750831,503.2674418604651,479.0063122923588,558.4717607973422,2.825732899022801,0
NOVO ACORDO,TO,313,437.7111821086262,440.5565495207668,462.1319488817891,464.2146964856231,481.3418530351437,1.3333333333333333,0
NOVO AIRÃO,AM,129,452.7945736434109,453.8875968992248,482.6883720930233,447.00155038759686,582.6356589147287,1.0784982935153584,0
NOVO ARIPUANÃ,AM,212,438.4891509433962,431.513679245283,446.686320754717,443.38632075471696,438.4905660377359,1.1305220883534135,0
NOVO CRUZEIRO,MG,705,456.8204255319149,480.3903546099291,498.62808510638297,479.34,579.6312056737588,1.3037313432835822,0
NOVO GAMA,GO,1011,463.6285855588527,486.2552917903066,507.1802176063304,482.8634025717112,591.7309594460929,1.4948168624740843,1
NOVO HAMBURGO,RS,2158,516.9090824837813,542.0353568118628,555.7206209453198,554.183827618165,633.2252085264133,3.2955859169732,2
NOVO HORIZONTE,SP,558,491.84247311827954,504.970788530466,525.9987455197132,547.2159498207885,684.336917562724,2.6049284578696343,2
NOVO ORIENTE,CE,845,465.60520710059177,474.3615384615385,496.49976331360944,513.4332544378698,570.792899408284,0.9891891891891892,1
NOVO PROGRESSO,PA,320,476.1325,485.25531250000006,504.38875,484.4784375,605.75,2.448328267477204,1
NOVO REPARTIMENTO,PA,576,458.50989583333336,457.6409722222222,481.42881944444446,472.57899305555554,538.4722222222222,1.4598976109215016,0
NÍSIA FLORESTA,RN,235,468.8114893617021,485.92765957446807,509.28765957446814,473.7808510638298,565.531914893617,1.319935691318328,1
OCARA,CE,705,455.9001418439716,469.0124822695036,486.4198581560284,487.5109219858156,527.9432624113475,1.1408045977011494,0
OEIRAS,PI,2135,455.9392974238876,470.8375644028103,490.1985480093677,494.6308665105386,601.6768149882904,1.083202099737533,0
OEIRAS DO PARÁ,PA,637,445.70141287284144,454.9368916797488,471.5546310832025,461.32386185243325,532.2135007849294,1.081902245706737,0
OIAPOQUE,AP,567,444.5767195767196,461.178835978836,475.6649029982364,441.3047619047619,501.9400352733686,1.4083333333333334,0
OLHO D'ÁGUA DAS FLORES,AL,996,451.480421686747,453.9580321285141,476.8965863453816,476.3207831325301,522.6706827309237,1.0757575757575757,0
OLINDA,PE,6882,489.88904388259226,508.8175385062482,525.8888404533566,523.5942022667829,626.7945364719558,2.037770518579012,1
OLIVEIRA,MG,1054,509.8999051233397,535.2793168880455,539.6943074003796,559.3929791271347,719.6963946869071,2.582051282051282,2
OLIVEIRA DOS BREJINHOS,BA,211,450.1464454976303,449.6322274881516,478.02180094786735,476.7341232227488,550.6161137440758,1.1381818181818182,0
OLÍMPIA,SP,729,508.8100137174211,530.0344307270233,538.7308641975309,562.3919067215363,636.5157750342936,2.7527352297593,2
ORIXIMINÁ,PA,1244,460.0153536977492,466.6061897106109,486.4350482315112,462.8128617363344,554.4212218649518,1.201423487544484,0
ORLEANS,SC,343,500.865889212828,515.5804664723032,534.5215743440233,527.201749271137,680.0583090379009,3.514705882352941,2
ORLÂNDIA,SP,998,496.3415831663327,517.9861723446894,533.2299599198396,535.8720440881764,681.4629258517034,3.0093023255813955,2
OROBÓ,PE,743,461.8047106325707,474.9297442799461,497.8344549125168,490.8695827725437,610.7940780619111,1.1316425120772946,1
ORÓS,CE,402,461.2718905472637,474.51144278606967,497.9636815920398,490.2228855721393,531.3432835820895,1.1163793103448276,0
OSASCO,SP,9073,509.7840295381902,537.3545574782322,546.9607516808112,547.648903339579,656.6780557698667,3.5382401716905667,2
OSVALDO CRUZ,SP,415,507.2214457831325,530.5638554216868,543.029156626506,560.9460240963856,669.156626506024,2.577991452991453,2
OSÓRIO,RS,850,506.7323529411765,530.0118823529411,542.2001176470588,541.4865882352941,664.4941176470588,2.8171206225680936,2
OURICURI,PE,1974,469.9427051671733,478.382928064843,499.7294832826748,497.9034954407295,576.8996960486322,1.16975,1
OURINHOS,SP,1437,504.5702853166319,528.2883089770355,541.603061934586,558.3892832289492,656.7153792623521,3.1037371134020617,2
OURO BRANCO,MG,720,520.68875,547.9037500000001,549.1269444444445,566.0748611111111,677.9444444444445,2.986026731470231,2
OURO FINO,MG,338,507.2934911242604,528.5952662721894,539.3485207100591,557.4792899408284,685.5029585798817,2.950819672131148,2
