NO_MUNICIPIO_PROVA,UF,QTD_PARTICIPANTES,NU_NOTA_CN_MEDIA,NU_NOTA_CH_MEDIA,NU_NOTA_LC_MEDIA,NU_NOTA_MT_MEDIA,NU_NOTA_REDACAO_MEDIA,MEDIA_GERAL,RENDA_FAMILIAR_SM_MEDIA,CLUSTER
CONSELHEIRO LAFAIETE,MG,4906,502.4434366082348,578.4349775784754,527.0633306155728,508.8481858948227,558.2423562984101,535.0064573991032,2.9765975820379964,2
CONSELHEIRO PENA,MG,912,468.8880482456141,549.8787280701755,494.0391447368421,460.91754385964913,501.140350877193,494.9727631578948,2.01,1
CONTAGEM,MG,19843,494.31890339162425,571.7096003628484,518.0073224814796,485.48413546338753,541.6452149372575,522.2330353273195,2.919962781872582,2
CORAÇÃO DE JESUS,MG,805,460.0664596273292,545.8229813664597,487.1259627329193,449.99962732919255,499.6521739130435,488.5334409937888,1.5531453362255965,1
CORAÇÃO DE MARIA,BA,640,452.4028125,532.74671875,471.11609375,424.86953125,490.78125,474.38328125,1.430327868852459,0
CORDEIROS,BA,739,463.91393775372126,546.0244925575101,488.17550744248985,455.0159675236806,530.5859269282814,496.7431664411367,1.5268817204301075,1
COREAÚ,CE,1253,452.9695131683959,533.6426177174781,473.26448523543496,454.34269752593775,511.1412609736632,485.0721149241819,1.2845963756177925,1
CORINTO,MG,611,469.0762684124386,550.9374795417349,494.7729950900164,463.7027823240589,514.5171849427169,498.6013420621931,1.9673611111111111,1
CORNÉLIO PROCÓPIO,PR,2813,483.6781016708141,561.6387842161394,505.9249911126911,473.3435122644863,530.9989335229293,511.116864557412,2.791865315852205,2
COROATÁ,MA,1563,444.93550863723607,522.0219449776072,467.7140115163148,424.43550863723607,498.317978246961,471.484990403071,1.3972856261566935,0
COROMANDEL,MG,1159,481.8539257981018,559.5755823986195,504.2725625539258,477.625539257981,530.7679033649698,510.8191026747196,2.252340425531915,2
CORONEL FABRICIANO,MG,3371,489.560041530703,567.9053989913972,511.4823197864135,489.7066745772768,539.5390091960843,519.638688816375,2.605400904116108,2
CORONEL VIVIDA,PR,781,474.1618437900128,557.9850192061459,498.8987195902689,463.9372599231754,528.9116517285531,504.7788988476312,2.775498241500586,1
CORRENTE,PI,2350,439.6099574468085,515.7177872340426,450.6636595744681,411.9096170212766,471.0212765957447,457.784459574468,1.386523509811181,0
CORRENTINA,BA,643,453.8373250388803,531.4965785381027,472.3578538102644,438.3177293934681,489.5489891135304,477.1116951788492,1.506276150627615,0
CORUMBÁ,MS,4669,463.12608695652176,540.023816663097,486.8940886699508,437.2058470764618,499.6056971514243,485.3711073034912,2.112417340191036,1
CORURIPE,AL,1629,449.45463474524246,526.648496009822,472.6246163290362,426.9793738489871,507.3664825046041,476.6147206875384,1.509254627313657,0
COSMÓPOLIS,SP,1252,494.23346645367417,571.3017571884984,523.0760383386581,492.3331469648562,545.6309904153354,525.3150798722045,2.975232198142415,2
COSTA RICA,MS,547,461.75703839122485,533.6963436928703,476.7738574040219,436.57038391224864,467.9341864716636,475.34636197440585,2.426190476190476,0
COTIA,SP,5575,491.78516591928246,572.2049506726457,525.1393183856503,487.9551210762331,542.7765022421524,523.9722116591929,3.664289914730961,2
COXIM,MS,1646,464.453645200486,535.8800729040097,475.2010328068044,438.8150668286756,479.726609963548,478.8152855407048,2.0008869179600888,0
CRATEÚS,CE,3127,462.789638631276,545.9744483530541,487.3724656220019,450.5826351135273,532.3114806523824,495.8061336744484,1.581694821379119,1
CRATO,CE,5574,474.7170254754216,557.8566379619663,496.0439720129172,457.5818442770004,554.4869034804449,508.1372766415501,1.906522392545837,1
CRICIÚMA,SC,5096,496.25188383045526,572.7606750392464,520.7903257456829,495.243092621664,546.962715855573,526.4017386185244,3.805662913796001,2
CRISTALINA,GO,1047,466.885482330468,541.6698185291309,484.6235912129896,451.6748806112703,488.64374403056354,486.6995033428845,2.5187793427230045,1
CRISTALÂNDIA,TO,365,451.34465753424655,532.7016438356164,473.8421917808219,435.107397260274,478.24657534246575,474.2484931506849,2.0423497267759565,0
CRUZ,CE,657,457.016590563166,530.2767123287671,478.3531202435312,458.9511415525114,500.2739726027397,484.9743074581431,0.9947089947089948,1
CRUZ ALTA,RS,2607,477.6742616033756,563.4369773686229,509.8696202531646,467.00061373225935,530.7364787111622,509.74359033371695,2.8081779915814797,2
CRUZ DAS ALMAS,BA,4131,463.526700556766,545.3708061002178,487.9999515855725,445.51975308641977,516.7373517308158,491.8309126119584,1.778717627401838,1
CRUZEIRO,SP,1648,499.501213592233,580.9384101941747,532.7134708737865,502.2291868932039,571.1674757281553,537.3099514563107,3.109893048128342,2
CRUZEIRO DO SUL,AC,5291,445.3541863541864,526.9679077679078,465.5238707238707,415.6598185598186,508.2757512757513,472.3563069363069,1.6162825501346902,0
CUBATÃO,SP,2575,482.1763495145631,562.870213592233,518.0203106796117,476.3149902912622,534.9801941747572,514.8724116504854,2.7670706473544198,2
CUIABÁ,MT,28480,478.5931460674158,553.9490800561798,499.8923244382023,458.2710639044944,525.0909410112359,503.1593110955056,3.236277156446844,1
CUITÉ,PB,2467,464.88747466558567,546.4107823267126,486.1023510336441,445.4332792865828,526.5991082286178,493.8865991082286,1.3618348623853211,1
CUPIRA,PE,765,461.9385620915033,541.998431372549,484.0790849673203,452.3030065359477,535.5032679738562,495.1644705882353,1.473489519112207,1
CURAÇÁ,BA,835,438.39640718562873,530.782754491018,463.38023952095807,424.3789221556887,487.1616766467066,468.8200000000001,1.4608739837398377,0
CURITIBA,PR,57929,508.82663432822943,585.3703878886223,535.1657511781664,507.988884669164,558.4959346786584,539.1695185485681,4.077835593540212,2
CURITIBANOS,SC,1060,471.0738679245283,553.1583962264151,501.7540566037736,462.10471698113207,529.622641509434,503.5427358490566,3.0062836624775584,1
CURRAIS NOVOS,RN,3763,470.2374169545575,554.1532022322615,497.0188944990699,448.748445389317,535.3175657719904,501.0951049694393,1.7938011695906433,1
CURRALINHO,PA,716,430.7837988826816,511.997905027933,449.4984636871509,405.9913407821229,483.63128491620114,456.380558659218,1.3057851239669422,0
CURURUPU,MA,508,440.3836614173228,532.9726377952755,469.6624015748032,426.6572834645669,525.7874015748032,479.0926771653543,1.360759493670886,0
CURUÇÁ,PA,1110,446.87171171171167,528.5754054054054,474.3172072072072,417.3676576576576,503.0882882882883,474.0440540540541,1.3008130081300813,0
CURVELO,MG,3169,483.352414010729,558.6034080151467,503.0390343957084,478.0587882612812,535.8930261912275,511.7893341748186,2.408056500130787,2
CUSTÓDIA,PE,878,461.1596810933941,538.6263097949886,476.3416856492028,451.9513667425968,502.4829157175399,486.11239179954447,1.509674134419552,1
CÁCERES,MT,3736,465.1752408993576,538.6083244111348,481.51747858672377,431.6359743040685,506.5567451820128,484.69875267665947,2.373375262054507,1
CÂNDIDO MOTA,SP,556,492.62068345323735,562.7579136690648,510.2357913669064,479.339928057554,520.9712230215828,513.1851079136691,2.989583333333333,2
CÂNDIDO SALES,BA,810,464.6554320987655,546.7806172839506,483.4596296296296,445.9207407407407,529.1358024691358,493.9904444444445,1.4925816023738872,1
CÍCERO DANTAS,BA,1530,450.1825490196079,537.4911764705882,474.00745098039215,432.6789542483661,501.5686274509804,479.1857516339869,1.3509852216748768,0
DELMIRO GOUVEIA,AL,2755,457.1731397459165,540.9972413793104,477.0276950998185,437.24203266787663,517.6867513611616,486.0253720508167,1.667514208794496,1
DIADEMA,SP,10929,473.67182724860464,557.5833745081892,512.9109525116662,462.0848659529692,521.4676548632079,505.5437350169274,2.6235129688617307,1
DIAMANTE,PB,534,445.563670411985,524.4810861423222,459.6861423220973,427.0376404494382,482.5468164794008,467.8630711610487,1.5926916221033869,0
DIAMANTINA,MG,5327,486.3189036981415,560.7970152055566,505.1258306739253,475.7811150741505,535.8197859958701,512.7685301295288,2.2911487194847986,2
DIAMANTINO,MT,500,465.191,545.6508,485.8962,440.3162,511.378,489.68644,2.856401384083045,1
DIANÓPOLIS,TO,685,446.0271532846715,526.1905109489051,464.3699270072993,427.4894890510949,476.9343065693431,468.2022773722627,2.109725685785536,0
DIAS D'ÁVILA,BA,1842,468.8113463626493,551.5649294245385,495.3057003257329,439.63078175895765,512.7546145494028,493.6134744842562,1.934928631402183,1
DIONÍSIO CERQUEIRA,SC,1018,468.488605108055,552.6279960707269,496.4990176817289,455.78880157170926,522.4440078585461,499.1696856581533,2.521153846153846,1
DIVINÓPOLIS,MG,9259,505.6850415811642,577.6861540123123,523.0501566043849,513.3996759909277,561.22183821147,536.2085732800518,3.045093201754386,2
DOIS IRMÃOS,RS,854,490.2347775175644,574.9495316159251,521.7613583138174,499.8430913348946,546.9789227166276,526.7535362997658,3.155967450271248,2
DOIS IRMÃOS DO BURITI,MS,389,451.9722365038561,517.1508997429306,457.5827763496145,418.46838046272495,450.2287917737789,459.080616966581,1.5144329896907216,0
DOIS VIZINHOS,PR,2306,479.2546400693842,563.1930182133565,503.785342584562,472.6813096270599,521.8321769297485,508.14929748482217,2.766485647788984,1
DOM ELISEU,PA,865,451.5961849710983,534.5245086705203,474.72647398843935,427.3023121387283,499.1676300578035,477.4634219653179,1.8553758325404377,0
DOM PEDRITO,RS,1395,461.0443010752688,538.3696774193548,485.0620071684588,439.3347670250896,481.6530465949821,481.0927598566309,2.060371517027864,0
DOM PEDRO,MA,1275,454.501568627451,533.4717647058824,474.5398431372549,441.481568627451,513.5058823529412,483.5001254901961,1.5919395465994963,0
DOMINGOS MARTINS,ES,1216,495.7891447368421,569.5073190789474,512.1951480263158,512.00625,526.6143092105264,523.2224342105263,2.387370753323486,2
DOURADOS,MS,8281,482.7957010022944,556.1184035744475,499.8938775510204,461.1695205893008,517.8904721651975,503.5735949764521,2.729881035689293,1
DRACENA,SP,1979,491.10717534108136,560.3482061647297,512.2920161697828,488.2949974734715,539.8312278928752,518.3747246083881,3.2532535137948986,2
DUQUE DE CAXIAS,RJ,22759,472.9337932246584,556.1951228085593,508.1844764708467,461.1131025088976,537.4576211608594,507.1768232347642,2.313083953960731,1
ECOPORANGA,ES,506,468.4239130434783,548.551976284585,485.454347826087,464.150790513834,491.02766798418975,491.5217391304348,2.2954545454545454,1
EIRUNEPÉ,AM,297,433.5727272727273,515.2292929292929,458.3222222222223,417.8814814814815,483.2996632996633,461.6610774410775,2.107242339832869,0
ELDORADO,SP,378,461.3568783068783,538.8076719576719,488.1306878306878,450.21931216931216,499.86772486772486,487.676455026455,2.0812854442344046,1
ELDORADO DO SUL,RS,895,475.0176536312849,559.3503910614525,508.6908379888268,461.02346368715087,503.4871508379889,501.5138994413408,2.510869565217391,1
ELDORADO DOS CARAJÁS,PA,838,446.8159904534606,524.5977326968974,458.8853221957041,419.6785202863962,460.7684964200477,462.1492124105012,1.600411946446962,0
EMBU DAS ARTES,SP,5805,468.06804478897504,554.3944530577088,508.2417571059431,450.9188285960379,520.7347114556417,500.4715590008613,2.371041281577326,1
EMBU-GUAÇU,SP,1994,472.4945336008024,552.0145436308927,507.2217151454363,461.71464393179537,514.9062186559679,501.67033099297896,2.345302865433442,1
ENCANTADO,RS,980,487.42785714285714,567.1070408163265,518.3968367346939,491.2312244897959,544.8377551020408,521.8001428571428,3.45,2
ENCRUZILHADA DO SUL,RS,587,464.0991482112436,549.3211243611585,497.1385008517888,444.8231686541738,511.0051107325384,493.2774105621805,1.9378205128205128,1
ENGENHEIRO CALDAS,MG,793,467.309079445145,544.5133669609079,489.5372005044137,460.75384615384615,511.3493064312737,494.69255989911727,1.8253012048192767,1
ENTRE RIOS,BA,1313,451.69162223914697,533.1800456968774,473.2527037319117,424.9635948210205,485.0723533891851,473.6320639756283,1.4632306725329982,0
ENTRE RIOS DE MINAS,MG,981,495.0321100917431,570.5533129459735,514.1980632008155,507.5019367991845,561.2028542303772,529.6976554536188,2.3511957484499555,2
ENVIRA,AM,156,436.7108974358974,517.4602564102564,462.6955128205128,401.8205128205128,493.46153846153845,462.4297435897436,1.5248618784530388,0
EPITACIOLÂNDIA,AC,407,457.5619164619165,543.9496314496314,485.0329238329238,432.1464373464374,507.46928746928745,485.2320393120393,1.9901960784313728,1
ERECHIM,RS,5242,489.08180083937424,568.5173025562763,516.1281762685998,490.6164059519268,545.3170545593285,521.9321480351011,3.013908829863604,2
ERVÁLIA,MG,643,490.1878693623639,576.4678071539657,513.5116640746501,499.7783825816485,551.2908242612752,526.2473094867808,1.9232522796352585,2
ESCADA,PE,2085,456.2963549160672,534.4920863309353,482.76781774580337,439.2052278177458,510.1961630695444,484.5915299760192,1.624949290060852,1
ESMERALDAS,MG,1046,476.9265774378585,556.662810707457,500.5070745697897,463.4368068833653,515.8317399617591,502.673001912046,2.5427655024946545,1
ESPERANTINA,PI,1373,451.11871813546975,530.1277494537509,471.8753095411508,429.9340859431901,492.7647487254188,475.16412235979607,1.3971875,0
ESPERANTINÓPOLIS,MA,718,445.8866295264624,527.7693593314764,465.7105849582173,424.34791086350975,485.4874651810585,469.84038997214486,1.3457374830852504,0
ESPERANÇA,PB,2498,463.5669735788631,547.6281425140113,489.0623298638911,444.7318654923939,524.115292233787,493.8209207365893,1.563295880149813,1
ESPIGÃO D'OESTE,RO,1057,470.5263008514664,543.0395458845791,483.00416272469255,449.6406811731315,483.79564806054873,486.0012677388837,2.0981717011128778,1
ESPINOSA,MG,692,467.2705202312139,546.928901734104,488.7742774566474,458.0109826589595,492.37861271676303,490.6726589595376,1.7341688654353562,1
ESPLANADA,BA,1392,446.2510775862069,528.6050287356321,471.351867816092,420.8525862068966,493.5337643678161,472.1188649425288,1.394752534287418,0
ESPUMOSO,RS,1070,479.14336448598135,558.6641121495327,504.88084112149534,475.6965420560748,534.8467289719626,510.6463177570093,2.8374679213002567,2
ESPÍRITO SANTO DO PINHAL,SP,962,503.964449064449,579.1637214137214,528.7054054054054,509.2533264033264,560.3326403326404,536.2839085239086,3.5095,2
ESTEIO,RS,2570,485.0989883268482,570.8865758754864,518.3662645914397,478.5663035019455,527.427626459144,516.0691517509729,2.895238095238095,2
ESTREITO,MA,989,447.6938321536906,525.0415571284125,461.0216380182002,428.28028311425686,489.9150657229525,470.3904752275026,2.117764471057884,0
ESTRELA,RS,756,497.071164021164,576.1361111111112,523.3046296296296,511.8775132275133,558.8359788359788,533.4450793650794,3.606451612903226,2
ESTÂNCIA,SE,2484,459.9338164251208,541.1923107890499,479.8908212560387,437.44460547504025,527.7210144927536,489.2365136876007,1.7421089143253556,1
ESTÂNCIA VELHA,RS,1120,482.57910714285714,573.5572321428572,522.9536607142857,486.4732142857143,534.2321428571429,519.9590714285714,3.087725381414702,2
EUCLIDES DA CUNHA,BA,1626,453.11377613776136,543.5406519065191,481.9191881918819,427.7575645756458,512.3444034440345,483.73511685116847,1.5174934725848563,1
EUNÁPOLIS,BA,3452,472.3925550405562,555.7048957126303,498.9595596755504,449.5604287369641,530.37224797219,501.3979374275782,2.101194659170766,1
EUSÉBIO,CE,1794,477.5311594202899,557.2129319955407,499.6561315496098,466.2054626532888,531.7614269788182,506.4734225195095,1.9840193704600484,1
EXTREMOZ,RN,1179,461.1313825275657,539.5911789652248,482.6356234096692,436.001187446989,503.97794741306194,484.6674639525021,1.6577380952380951,1
EXU,PE,1486,455.4292732166891,536.4750336473755,470.0195154777927,442.2506729475101,503.9966352624495,481.6342261103634,1.385209003215434,0
FARIAS BRITO,CE,755,449.0418543046357,525.7328476821192,463.2887417218543,442.4980132450331,475.6370860927152,471.2397086092715,1.3532818532818534,0
FARROUPILHA,RS,1503,490.0170326014637,574.3405189620759,523.4666666666667,494.4471723220226,554.0718562874251,527.2686493679308,3.610780226325194,2
FAZENDA RIO GRANDE,PR,2781,475.32042430780297,559.6596907587199,505.0454872348077,453.92905429701545,508.3818770226537,500.4673067241999,2.519032513877874,1
FEIJÓ,AC,574,444.6094076655052,533.7425087108014,475.9076655052265,425.5358885017422,509.1637630662021,477.79184668989546,1.6467025572005385,0
FEIRA DE SANTANA,BA,23069,472.28426459751176,554.8306298495817,497.68533096363086,448.8233473492566,528.879925441068,500.50069964020975,2.047185040694155,1
FELIZ NATAL,MT,316,468.557911392405,541.7079113924051,479.23955696202535,438.4626582278481,474.55696202531647,480.505,2.181693989071038,0
FERNANDO DE NORONHA,PE,32,467.796875,575.528125,514.503125,465.753125,531.25,510.96625000000006,2.8472222222222223,2
FERNANDÓPOLIS,SP,2171,495.84983878397054,567.2495163519116,517.780239520958,492.3821280515892,555.0589590050668,525.6641363426992,3.3912748643761303,2
FERRAZ DE VASCONCELOS,SP,5120,468.6898046875,552.9819140625,507.3476171875,452.37544921875,514.18828125,499.1166132812499,2.3987816307403937,1
FLORESTA,PE,1490,449.9251677852349,540.9481879194631,481.1008053691275,440.2393288590604,506.9261744966443,483.827932885906,1.5279680365296804,1
FLORESTA DO ARAGUAIA,PA,276,445.688768115942,526.2,465.3195652173913,426.4547101449276,483.5289855072464,469.4384057971015,1.6906354515050168,0
FLORIANO,PI,6997,454.3892525368015,533.3238387880521,473.93983135629554,435.1547663284264,494.15963984564814,478.1934657710448,1.7635065603293028,0
FLORIANÓPOLIS,SC,12628,520.2099382324992,596.8437203040861,547.3554878048781,523.9218007602154,581.0386442825467,553.8739182768451,4.818360471645144,2
FONTE BOA,AM,282,424.4804964539007,502.2496453900709,444.9748226950354,398.79432624113474,491.34751773049646,452.36936170212766,1.4610169491525424,0
FORMIGA,MG,1661,497.0328115593017,574.649909692956,516.7459963877183,506.3832028898254,555.9542444310656,530.1532329921733,3.1108319374651034,2
FORMOSA,GO,3326,472.4588695129284,550.2938063740229,496.1268490679495,455.1496993385448,505.714972940469,495.9488394467829,2.429036929761043,1
FORMOSA DA SERRA NEGRA,MA,760,431.3542105263158,505.3036842105263,439.00710526315794,413.8068421052632,441.55263157894734,446.2048947368421,1.2945103857566769,0
FORMOSO DO ARAGUAIA,TO,595,450.878487394958,521.2895798319328,461.0423529411765,432.3458823529412,468.8067226890756,466.8726050420168,1.8988549618320607,0
FORQUILHA,CE,1221,446.52481572481577,521.7352989352989,465.9850941850942,440.7960687960688,472.022932022932,469.4128419328419,1.3638593622240391,0
FORTALEZA,CE,116329,487.3836945215724,567.733091490514,513.7721711696997,480.1354021783047,562.1331138409167,522.2314946402015,2.570289552496688,2
FOZ DO IGUAÇU,PR,7635,490.6098886705959,571.9642305173544,521.0100982318271,479.64111329404057,533.2178127046496,519.2886286836936,3.099755948749237,2
FRAIBURGO,SC,894,475.5685682326622,556.7956375838926,504.0885906040269,470.7923937360179,522.6498881431768,505.9790156599553,2.7444870565675936,1
FRANCA,SP,10630,493.7057666980244,569.5125776105363,520.1962088428975,491.814082784572,559.3858889934148,526.922904985889,3.288805970149254,2
FRANCISCO BELTRÃO,PR,4004,486.94705294705295,570.5467032967033,512.522902097902,482.7825424575425,533.4565434565435,517.2511488511489,3.120872908186341,2
FRANCISCO MORATO,SP,3841,465.53493881801614,550.70744597761,502.3873470450404,445.2903150221297,509.22728456131216,494.6294662848216,2.23019801980198,1
FRANCISCO SÁ,MG,571,469.3733800350263,548.9203152364273,486.62154115586696,446.9280210157618,510.8231173380035,492.5332749562172,1.7249283667621778,1
FRANCO DA ROCHA,SP,2964,470.7345479082321,554.5020917678812,506.7228070175438,452.3963562753037,513.1174089068826,499.4946423751687,2.548810703666997,1
FREDERICO WESTPHALEN,RS,3023,477.6033741316573,558.5596096592789,502.7104201124711,470.5524644392987,529.8180615282831,507.84878597419777,2.6539770968740326,1
FRUTAL,MG,1694,479.254958677686,549.5799291617474,493.9757969303424,465.03524203069657,503.9787485242031,498.3649350649351,2.8155021834061134,1
FÁTIMA DO SUL,MS,893,471.9950727883538,547.7629339305711,488.5782754759239,452.7036954087346,515.4535274356103,495.2987010078388,2.2845528455284554,1
GANDU,BA,1913,455.2086251960272,539.2007318348144,481.181495033978,429.5979613173027,520.5875588081548,485.1552744380554,1.5666666666666669,1
GARANHUNS,PE,8413,467.9402353500535,551.8059788422679,496.206157137763,454.57666706287887,526.307143706169,499.3672364198264,1.807738332668528,1
GARARU,SE,428,443.05397196261686,526.2869158878505,460.63317757009344,418.51658878504674,489.95327102803736,467.6887850467289,1.3829268292682926,0
GARIBALDI,RS,674,496.7952522255193,577.9541543026706,528.7784866468843,506.7964391691394,564.4510385756677,534.9550741839762,3.844460227272727,2
GARÇA,SP,1103,483.98957388939255,560.9129646418858,517.0332728921123,476.70353581142336,539.0752493200363,515.5429193109701,2.8412451361867705,2
GETÚLIO VARGAS,RS,889,481.6800899887514,559.7120359955005,504.4498312710911,475.2601799775028,530.9111361079865,510.40265466816646,2.9618090452261305,2
GIRAU DO PONCIANO,AL,1824,445.4171052631579,524.0794407894737,461.9453947368421,423.514528508772,501.2609649122807,471.24348684210526,1.2340985174557628,0
GIRUÁ,RS,485,470.260824742268,555.8138144329897,501.618969072165,463.3138144329897,525.0721649484536,503.21591752577314,2.3998257839721253,1
GLÓRIA DO GOITÁ,PE,969,459.0308565531476,540.422084623323,481.3450980392157,447.5897832817337,511.9329205366357,488.0641486068112,1.4167357083678542,1
GOIANA,PE,2751,461.10774263904034,538.6281715739732,483.9473282442749,444.93380588876767,515.6183206106871,488.84707379134863,1.8942724458204332,1
GOIANINHA,RN,1642,458.5286845310597,537.5158952496955,483.8451887941535,437.221071863581,509.80511571254567,485.3831912302071,1.6403940886699508,1
GOIANIRA,GO,1396,463.0261461318052,545.4608166189112,487.9214899713467,440.0454154727794,495.1002865329513,486.3108309455588,2.0239744272775706,1
GOIANÉSIA,GO,2364,471.3920473773266,546.931641285956,490.9157360406092,458.66916243654816,510.1937394247039,495.6204653130288,2.4141656662665065,1
GOIANÉSIA DO PARÁ,PA,436,459.8809633027523,538.4731651376146,473.8942660550459,431.518119266055,502.8440366972477,481.3221100917432,1.7485207100591715,0
GOIATUBA,GO,711,487.7798874824192,551.5977496483825,497.4282700421941,471.6322081575246,524.4163150492265,506.5708860759493,3.314788732394366,1
GOIOERÊ,PR,918,478.4445533769063,551.3154684095861,496.2093681917211,457.2761437908497,531.3943355119826,502.9279738562092,2.991897044804576,1
GOIÁS,GO,1640,470.2840243902439,547.1725609756097,493.4335975609756,448.9001829268293,515.9786585365854,495.1538048780488,2.310496267018006,1
GOIÂNIA,GO,61137,497.6709537595892,572.7528403421823,520.7770384546184,485.7643865417014,563.4655445965618,528.0861527389305,3.378352490421456,2
GOVERNADOR MANGABEIRA,BA,904,449.3721238938053,531.6587389380531,473.2649336283186,425.2537610619469,497.3893805309734,475.3877876106195,1.3860329776915616,0
GOVERNADOR NUNES FREIRE,MA,380,449.17394736842107,528.985,475.60526315789474,427.35026315789474,495.42105263157896,475.3071052631579,1.5272108843537415,0
GOVERNADOR VALADARES,MG,13090,481.82872421695953,562.0448892284186,507.1301604278075,478.9118411000764,536.2967150496562,513.2424660045837,2.502262039407108,2
GRAJAÚ,MA,2078,438.9485081809432,514.005822906641,455.1826756496631,415.7752165543792,451.9923002887392,455.1809047160731,1.5128865979381445,0
GRANJA,CE,2075,439.8304096385542,518.6735903614458,461.49479518072286,430.7704578313253,482.81253012048194,466.71635662650607,1.3737785016286646,0
GRAVATAÍ,RS,6089,482.2577106257185,570.6296436196419,519.4395631466579,475.208638528494,537.7273772376417,517.0525866316309,2.777948113207547,2
GRAVATÁ,PE,3239,471.40935473911696,554.6078110527941,498.1275702377277,459.5698054955233,529.3380673047237,502.6105217659771,1.7753503709810388,1
GUAJARÁ-MIRIM,RO,2923,449.6374957235717,524.9615805679097,470.9615463564831,415.2936708860759,468.1108450222374,465.7930277112556,1.8243243243243243,0
GUANAMBI,BA,4663,469.81149474587176,553.2977696761741,490.3987561655586,454.2925155479305,523.821574093931,498.32442204589313,1.7543794947446063,1
GUANHÃES,MG,1897,476.28439641539273,555.4356879283079,502.5337901950448,478.9901950448076,523.7142857142857,507.3916710595678,2.098868778280543,1
GUAPIMIRIM,RJ,947,471.6461457233369,557.952903907075,507.563252375924,463.74720168954593,531.50580781415,506.4830623020063,2.2999143101970865,1
GUAPORÉ,RS,1054,490.9296963946869,572.5829222011386,520.7357685009488,489.3719165085389,553.2258064516129,525.3692220113851,3.3768587360594795,2
GUARABIRA,PB,5303,461.4156138035074,545.1661135206487,486.3639260795776,437.69307938902506,518.1714124080709,489.7620290401659,1.704474505723205,1
GUARACIABA DO NORTE,CE,2461,453.4416497358797,528.434376269809,471.4194636326697,442.9615603413246,505.3027224705404,480.3119544900448,1.3458536585365857,0
GUARAMIRIM,SC,606,474.3051155115512,556.3752475247525,501.5404290429043,463.5584158415842,512.3432343234324,501.62448844884494,3.482716049382716,1
GUARANTÃ DO NORTE,MT,935,470.9818181818182,547.535935828877,485.6052406417113,450.7111229946525,488.4064171122995,488.6481069518716,2.345345345345345,1
GUARAPARI,ES,3581,485.3132923764312,560.791817927953,506.6385087964256,478.0378665177325,525.3580005585032,511.2278972354091,2.5650544959128063,2
GUARAPUAVA,PR,4998,485.287474989996,566.3533213285314,511.37142857142857,474.4846738695478,537.6632653061224,515.0320328131253,3.0357720945289737,2
GUARARAPES,SP,756,499.11772486772486,570.2740740740741,520.4153439153439,505.7649470899471,548.1031746031746,528.7350529100529,3.2327127659574466,2
GUARATINGUETÁ,SP,2356,510.3766553480475,585.4384974533108,540.148726655348,521.4516553480476,576.6252122241086,546.8081494057725,3.761210762331839,2
GUARATUBA,PR,595,478.59294117647056,566.6831932773109,511.29815126050426,469.6941176470588,525.4117647058823,510.3360336134454,2.966973886328725,2
GUARAÍ,TO,1607,448.92495332918486,527.310765401369,465.5775980087119,426.0307405102676,479.4026135656503,469.4493341630367,1.9911764705882355,0
GUARUJÁ,SP,5135,478.2080428432327,555.4421032132425,511.8989678675755,462.2113924050633,527.6545277507303,507.0830068159688,2.8689889918887603,1
GUARULHOS,SP,26424,480.9180063578565,562.1847146533455,516.8749772933696,472.4657697547684,534.8648577051166,513.4616651528913,2.942649295491721,2
GUAXUPÉ,MG,1702,499.35376028202114,576.658813160987,524.6317861339601,511.276615746181,555.3560517038778,533.4554054054054,2.823760432007855,2
GUAÇUÍ,ES,847,489.4419126328217,564.4089728453365,506.1170011806376,479.65277449822906,517.5206611570248,511.42826446281,2.345263157894737,2
GUAÍBA,RS,3238,472.6110870907968,561.8593267449043,511.3063001852996,464.5246757257566,519.1121062384187,505.8826991970352,2.716334021564579,1
GUAÍRA,PR,2506,478.0122905027933,550.0406624102154,495.35095770151634,458.7574620909816,514.523144453312,499.3369034317637,2.7836952774905206,1
GUIRATINGA,MT,376,450.9611702127659,529.1529255319149,471.4960106382979,424.9175531914894,507.3936170212766,476.7842553191489,1.932183908045977,0
GURUPI,TO,3041,475.0296284117067,549.3643867148965,489.354028280171,467.4258796448537,518.2032226241367,499.8754291351529,2.810466543891958,1
HIDROLÂNDIA,CE,635,463.0700787401575,545.6748031496063,484.2661417322835,455.8096062992126,526.5826771653543,495.0806614173228,1.3511513157894737,1
HORIZONTE,CE,2822,468.384904323175,549.6782423812899,490.41704464918496,455.95,516.6498936924168,496.21601700921326,1.4932026557066076,1
HORIZONTINA,RS,648,481.2918209876543,562.9171296296296,505.8942901234568,489.43688271604935,526.7283950617284,513.2537037037036,3.043032786885246,2
HORTOLÂNDIA,SP,4385,482.6122462941848,566.3037172177878,518.6190649942988,474.6893044469784,532.430102622577,514.9308871151654,3.072104433152269,2
HUMAITÁ,AM,1207,445.540347970174,522.4006628003314,462.0312344656172,419.83661971830986,486.31814415907206,467.225401822701,1.957638425617078,0
HUMBERTO DE CAMPOS,MA,337,438.33056379821954,519.9590504451039,459.6362017804154,416.8679525222552,467.4183976261128,460.4424332344213,1.1809290953545233,0
IBAITI,PR,693,476.965367965368,559.9614718614719,501.88686868686864,464.52409812409815,530.6493506493506,506.7974314574314,2.761278195488722,1
