NO_MUNICIPIO_PROVA,UF,QTD_PARTICIPANTES,NU_NOTA_CN_MEDIA,NU_NOTA_CH_MEDIA,NU_NOTA_LC_MEDIA,NU_NOTA_MT_MEDIA,NU_NOTA_REDACAO_MEDIA,RENDA_FAMILIAR_SM_MEDIA,CLUSTER
LEME,SP,683,519.6860907759883,545.9029282576867,556.2563689604685,566.1449487554905,618.623718887262,2.754811393379523,1
LENÇÓIS PAULISTA,SP,563,521.6797513321492,548.3770870337478,557.9712255772646,566.1127886323268,624.4404973357016,3.186379928315412,1
LEOPOLDINA,MG,739,500.6100135317997,530.644248985115,534.602300405954,537.9392422192151,594.6143437077131,2.1990014265335236,1
LIMA DUARTE,MG,288,493.86041666666665,523.6145833333334,525.6777777777778,527.1288194444445,580.4166666666666,2.1335403726708075,2
LIMEIRA,SP,2483,525.7653242045913,551.8349577124446,558.3654853000403,577.036850583971,624.2448650825614,3.216383947041787,1
LIMOEIRO,PE,1850,487.96572972972973,505.47929729729725,517.6625945945946,521.3254054054054,594.6918918918919,1.4301001035554022,2
LIMOEIRO DO AJURU,PA,533,443.07429643527206,455.16060037523454,467.1339587242026,442.78780487804875,489.00562851782365,1.137137137137137,0
LIMOEIRO DO NORTE,CE,1542,492.0976653696498,513.0247081712062,522.6566147859922,531.2428664072633,628.923476005188,1.4998093785741518,1
LINHARES,ES,2299,497.23170943888647,518.7660722053066,527.4691605045673,530.4781209221401,592.3357981731187,2.1891260162601625,1
LINS,SP,710,496.59816901408453,521.1118309859155,537.7057746478873,529.174647887324,582.2535211267606,2.541547277936963,1
LIVRAMENTO DE NOSSA SENHORA,BA,818,485.0525672371638,502.5674816625917,515.8629584352078,514.6871638141808,602.2738386308068,1.4254267744833782,2
LOANDA,PR,602,470.0853820598007,491.13272425249176,508.7709302325581,487.20614617940197,524.2524916943522,2.107949790794979,2
LONDRINA,PR,6715,525.4803723008191,557.4989724497394,557.6453462397617,573.684393149665,595.475800446761,3.517417677642981,1
LONTRA,MG,509,461.70432220039294,486.624557956778,498.9929273084479,481.2110019646365,536.8172888015717,1.2372708757637474,0
LORENA,SP,784,522.340306122449,547.2869897959183,553.1167091836735,560.7338010204081,636.5051020408164,2.9601605929586166,1
LOUVEIRA,SP,320,505.6328125,539.3784375,546.8421875,557.983125,584.4375,2.8502080443828017,1
LUCAS DO RIO VERDE,MT,874,489.06418764302055,514.7866132723112,522.4221967963387,513.3279176201373,544.0732265446225,2.445479962721342,2
LUZ,MG,329,507.43799392097264,527.6191489361703,538.0914893617022,555.3933130699088,642.9787234042553,2.2142857142857144,1
LUZILÂNDIA,PI,603,451.36849087893864,469.6762852404643,479.99701492537315,457.51558872305145,531.2106135986733,0.9360518999073216,0
LUZIÂNIA,GO,1757,477.2750711439955,496.47228229937394,517.1706317586796,495.1594763801935,532.8286852589641,1.8343536614080527,2
LUÍS EDUARDO MAGALHÃES,BA,1461,482.278097193703,502.1077344284737,515.3686516084873,502.0710472279261,565.8179329226557,1.9064957264957265,2
LUÍS GOMES,RN,364,458.3153846153846,476.9398351648352,490.7274725274725,478.6881868131868,553.2417582417582,1.2285714285714286,0
LÁBREA,AM,323,453.62817337461297,466.39473684210526,470.7885448916409,469.5885448916409,496.2229102167183,1.490883590462833,0
MACAPARANA,PE,638,462.4141065830721,480.41222570532915,495.6805642633229,484.2007836990595,556.551724137931,1.1576620825147348,0
MACAPÁ,AP,13463,467.0372948079922,488.11827972962936,500.64624526479986,472.99423605437124,542.2387283666345,1.834761511459839,0
MACAU,RN,662,470.20740181268883,483.4779456193354,504.888670694864,479.7510574018127,551.8731117824774,1.4988344988344988,2
MACAÉ,RJ,3111,503.0017036322726,527.726743812279,539.6933783349406,536.7252973320475,612.124718739955,2.6012131471293554,1
MACAÍBA,RN,1210,472.7723140495868,492.2484297520661,507.6181818181818,493.3690082644628,542.4958677685951,1.5100771869639795,2
MACAÚBAS,BA,873,475.2860252004582,487.624627720504,496.7676975945017,496.6293241695304,621.4662084765177,1.325491873396065,2
MACEIÓ,AL,21706,484.3413572284161,503.8284990325256,519.3883119874689,510.6434073528057,581.7681746982402,2.1764563368149026,2
MACHACALIS,MG,170,462.3282352941177,487.5458823529412,502.0205882352941,480.97823529411767,562.8235294117648,1.3136200716845878,2
MACHADINHO,RS,310,486.82548387096773,512.1719354838709,518.1283870967742,512.8025806451612,568.9032258064516,2.4072164948453607,2
MACHADINHO D'OESTE,RO,305,475.05573770491804,488.9373770491803,495.92360655737707,481.26295081967214,512.7868852459017,1.6921542553191489,0
MACHADO,MG,738,502.85623306233066,528.6666666666666,536.3237127371274,547.8439024390244,631.30081300813,2.4097633136094676,1
MADALENA,CE,228,461.38640350877193,488.1517543859649,501.0372807017544,491.1508771929824,567.4561403508771,0.6398916967509025,2
MAFRA,SC,640,506.37593749999996,535.3953125,534.37046875,547.8590624999999,589.09375,3.1507936507936507,1
MAGÉ,RJ,1883,486.09548592671274,507.0111524163569,523.6574083908656,503.4479553903346,573.1386086032926,1.8096403490104278,2
MAIRINQUE,SP,464,504.45797413793105,522.359698275862,540.8133620689655,548.810775862069,581.8534482758621,2.458251473477407,1
MAIRIPORÃ,SP,573,505.04502617801046,538.6143106457242,550.7406631762653,546.6228621291449,578.2547993019198,2.6075110456553756,1
MALACACHETA,MG,243,483.2139917695473,515.0444444444445,520.4473251028807,512.6259259259259,569.7119341563786,1.5200892857142858,2
MAMANGUAPE,PB,1045,454.3876555023923,468.3938755980861,489.9442105263158,466.8008612440192,523.6746411483253,1.2334190231362467,0
MAMBAÍ,GO,200,452.402,456.62800000000004,474.7205,449.8475,465.5,1.3231707317073171,0
MANACAPURU,AM,1045,459.24430622009567,479.6911004784689,482.0656459330143,469.2147368421053,514.1626794258373,1.2657117801812336,0
MANAQUIRI,AM,90,446.3777777777778,458.53999999999996,458.04333333333335,457.88444444444445,534.4444444444445,1.1394230769230769,0
MANAUS,AM,35755,474.75782967417143,501.3840385960006,501.0773150608306,491.1644301496294,541.4246958467347,1.7068300258186218,2
MANDIRITUBA,PR,257,489.46692607003894,517.568093385214,529.4389105058365,517.8548638132296,542.3346303501945,2.2246835443037973,2
MANGA,MG,380,448.6434210526316,470.0444736842105,481.8194736842105,459.0602631578947,503.4736842105263,1.3106591865357644,0
MANGARATIBA,RJ,274,481.1934306569343,510.37554744525545,523.6985401459854,505.4138686131387,542.7007299270073,2.2660472972972974,2
MANHUAÇU,MG,2097,490.7664759179781,517.8047687172151,527.9379589890319,529.8880782069624,608.8316642823081,1.910937869123553,1
MANHUMIRIM,MG,289,496.50484429065745,529.1342560553633,534.9626297577855,537.3498269896194,598.0622837370242,1.820534223706177,1
MANICORÉ,AM,130,450.9646153846154,479.2776923076923,485.6207692307692,469.74692307692305,500.3076923076923,1.2375389408099688,0
MANTENA,MG,394,487.77106598984767,517.2005076142132,523.9644670050761,524.7873096446701,585.9390862944163,1.840702210663199,2
MARABÁ,PA,7397,465.6974584290929,484.8009328105989,498.1236852778153,480.7360416385021,549.3335135865891,1.7357950530035335,0
MARACAJU,MS,449,476.54276169265034,496.8926503340757,515.3405345211581,489.0844097995546,543.2962138084632,2.2883211678832116,2
MARACANAÚ,CE,3417,479.76175007316357,504.2988001170618,523.2493122622183,507.2006731050629,577.7348551360843,1.4904884634266078,2
MARACAÇUMÉ,MA,484,442.5677685950413,457.3582644628099,478.14669421487605,454.7179752066116,510.20661157024796,1.092422502870264,0
MARACÁS,BA,563,463.733214920071,481.946891651865,503.9078152753108,476.9133214920071,547.0692717584369,1.213477851083883,0
MARAGOGIPE,BA,306,448.5503267973856,462.9457516339869,480.4202614379085,462.7617647058824,493.98692810457516,1.101904761904762,0
MARANGUAPE,CE,1443,470.3935550935551,495.32079002079,510.4860013860014,499.0573111573111,568.6763686763687,1.4097137637028014,2
MARATAÍZES,ES,495,483.66040404040405,505.31171717171713,525.4040404040404,521.0779797979798,560.8888888888889,1.9368635437881874,2
MARAU,RS,830,489.4465060240964,517.7601204819277,529.5601204819277,529.4203614457832,609.9518072289156,2.8636363636363638,1
MARAVILHA,SC,807,492.81387856257743,527.0164807930607,525.6587360594796,531.7648079306072,578.9591078066915,3.0968054211035816,1
MARAÃ,AM,44,445.63409090909096,464.9318181818182,469.1,450.94772727272726,471.8181818181818,0.9769230769230769,0
MARCELÂNDIA,MT,75,474.7386666666667,488.45466666666664,518.6186666666667,496.9906666666667,539.2,2.4421965317919074,2
MARCO,CE,797,454.65294855708913,462.8491844416562,478.056712672522,484.4366373902133,478.24341279799245,1.0110294117647058,0
MARECHAL CÂNDIDO RONDON,PR,859,506.19674039580906,534.5174621653085,534.4378346915017,555.1818393480792,592.8987194412107,3.1115297663903543,1
MARECHAL DEODORO,AL,681,466.28443465491927,489.4271659324523,505.09309838472836,485.41145374449343,558.6784140969163,1.7737656595431097,2
MARECHAL THAUMATURGO,AC,95,435.12947368421055,455.00421052631583,467.8357894736842,445.8936842105263,496.63157894736844,1.1858638743455496,0
MARI,PB,468,453.6566239316239,475.89508547008546,490.7912393162393,476.35918803418804,546.2393162393163,1.0718789407313998,0
MARIALVA,PR,257,496.02801556420235,517.9533073929961,531.0466926070039,524.5805447470817,581.8677042801556,2.505338078291815,2
MARIANA,MG,1303,497.2498081350729,527.070913277053,536.4212586339218,527.6975441289333,601.8112049117422,2.3088789852588274,1
MARICÁ,RJ,1619,501.7378011117974,534.1136504014823,545.1174181593576,536.9621988882026,607.029030265596,2.6535789791603746,1
MARINGÁ,PR,4759,519.6856272326119,543.5477831477201,547.8131330111369,557.2885900399243,621.4078587938643,3.3045682780348526,1
MARITUBA,PA,2570,461.02346303501946,481.02669260700395,496.2581322957198,465.0310505836576,521.2140077821011,1.3134690827573323,0
MARTINÓPOLIS,SP,351,487.6504273504273,510.8082621082621,529.8467236467237,529.7635327635328,563.7037037037037,2.1771472392638036,2
MARUIM,SE,387,451.52713178294573,469.3558139534884,488.98165374677,454.8395348837209,515.8656330749354,1.2372986369268897,0
MARÍLIA,SP,2513,525.4278949462794,548.8191404695583,554.5684838838042,575.8270990847592,642.3875845602865,3.004047439759036,1
MASSAPÊ,CE,598,459.1553511705686,479.6110367892977,491.56471571906354,484.309364548495,518.7290969899666,1.0277337559429478,0
MATA DE SÃO JOÃO,BA,320,461.69624999999996,474.0271875,503.27093750000006,466.5865625,511.875,1.2671711292200232,0
MATEUS LEME,MG,315,492.2349206349206,523.6593650793651,536.3523809523809,532.8812698412698,570.4761904761905,1.9344059405940595,1
MATINHA,MA,370,443.80783783783784,456.91837837837835,474.1754054054054,446.8562162162162,502.7027027027027,0.9834710743801653,0
MATINHOS,PR,405,492.8197530864198,514.1513580246914,530.755061728395,521.5693827160494,539.604938271605,2.3997975708502026,2
MATOZINHOS,MG,531,494.4363465160076,530.6175141242938,537.6907721280602,528.226177024482,589.3785310734463,2.249778956675508,1
MATÃO,SP,764,519.0662303664922,543.0530104712042,554.6390052356021,554.5612565445026,596.4921465968587,2.8714094856379426,1
MAURITI,CE,1067,459.51490159325215,470.7514526710403,483.79315838800375,478.01593252108717,559.1190253045924,1.0685810810810812,0
MAUÁ,SP,3274,494.54276114844225,527.63149053146,544.061453879047,531.7329260843006,568.9431887599267,2.3532254016064256,1
MAUÁ DA SERRA,PR,210,486.20952380952383,517.5771428571428,524.5433333333334,526.5752380952381,547.9047619047619,2.305104408352668,2
MAUÉS,AM,400,452.24125,482.89375,486.05375,467.44675,506.45,1.3383287920072662,0
MAZAGÃO,AP,297,436.4343434343434,449.8895622895623,454.29090909090905,438.1380471380471,456.83501683501686,1.1710323574730355,0
MEDEIROS NETO,BA,273,464.1424908424908,483.7600732600733,501.6362637362638,475.3021978021978,529.5970695970695,1.3988673139158576,0
MEDIANEIRA,PR,955,503.9180104712042,532.4902617801047,536.9235602094241,541.8629319371728,562.7015706806283,2.826283135927806,1
MESQUITA,RJ,1528,480.43507853403145,505.3746727748691,525.451832460733,505.5303010471205,552.2905759162304,1.9157155399473222,2
MIGUEL ALVES,PI,214,448.3752336448598,471.17056074766356,482.5359813084112,455.8126168224299,523.5514018691589,1.0968137254901962,0
MIGUEL CALMON,BA,590,464.77966101694915,486.32338983050846,498.585593220339,475.30881355932206,547.5593220338983,1.2128571428571429,0
MIGUEL PEREIRA,RJ,482,495.8593360995851,520.108713692946,543.0294605809129,537.0327800829875,611.6597510373444,2.1243441762854145,1
MILAGRES,BA,1080,468.2412037037037,485.3663888888889,498.39712962962966,485.49175925925925,579.3148148148148,1.1404593639575973,2
MIMOSO DO SUL,ES,295,490.00271186440676,510.03525423728814,517.0918644067797,522.9908474576271,572.7457627118644,1.795275590551181,2
MINAS NOVAS,MG,452,474.2497787610619,492.1338495575221,505.04491150442476,492.30221238938054,531.9469026548672,1.3751500600240096,2
MINAÇU,GO,363,472.5573002754821,499.88319559228654,519.6545454545454,497.73333333333335,572.5068870523417,1.8212520593080725,2
MINEIROS,GO,855,485.8430409356725,504.18093567251464,523.8440935672514,513.686081871345,598.8538011695906,2.1793893129770994,2
MIRACATU,SP,164,480.08475609756096,515.5103658536585,531.884756097561,525.5067073170732,574.390243902439,1.8836104513064134,2
MIRACEMA,RJ,343,487.82332361516035,509.1160349854227,528.8498542274052,513.669970845481,619.3586005830904,1.7745398773006136,2
MIRACEMA DO TOCANTINS,TO,791,449.95018963337543,467.24399494311,483.8960809102402,457.6376738305942,513.3249051833122,1.4651773981603153,0
MIRANDA,MS,218,458.11238532110093,482.8463302752294,493.14036697247707,473.48119266055045,503.6697247706422,1.5080357142857144,0
MIRANDIBA,PE,321,455.8806853582555,474.50373831775704,485.93987538940814,483.7006230529595,517.8816199376947,1.2128205128205127,0
MIRANDÓPOLIS,SP,316,511.94620253164555,531.4113924050633,534.407911392405,542.1417721518987,593.7341772151899,2.8402061855670104,1
MIRANTE DA SERRA,RO,197,466.6852791878173,485.6852791878173,499.22893401015233,489.67868020304564,542.4365482233502,1.5606995884773662,2
MIRANTE DO PARANAPANEMA,SP,256,478.791015625,497.736328125,522.5921875,504.851953125,550.3125,1.6735436893203883,2
MIRASSOL,SP,516,518.9432170542636,548.2918604651162,557.7133720930232,564.6554263565891,614.922480620155,2.9713971397139716,1
MIRASSOL D'OESTE,MT,360,468.34305555555557,491.7619444444444,500.1308333333333,482.9316666666667,520.0,2.057284299858557,0
MIRINZAL,MA,461,433.1863340563991,445.67982646420825,466.79305856832974,431.768546637744,485.5531453362256,0.9483667017913593,0
MISSÃO VELHA,CE,605,473.82595041322315,486.5680991735537,495.13983471074374,490.32033057851237,574.0826446280992,1.1833872707659114,2
MOCAJUBA,PA,1074,444.92551210428303,450.3915270018622,463.4882681564246,447.4067970204842,506.96461824953445,1.0020811654526536,0
MOCOCA,SP,741,521.8246963562752,540.8387314439946,548.412685560054,566.823076923077,643.1309041835358,3.0170833333333333,1
MOGI DAS CRUZES,SP,5310,504.10868173258007,531.8212052730697,546.2901129943502,549.9729566854991,587.6308851224105,2.775427736222165,1
MOGI GUAÇU,SP,1005,524.7845771144279,551.7699502487562,560.0334328358209,574.1934328358209,615.9402985074627,3.051498127340824,1
MOGI MIRIM,SP,761,528.8609724047307,554.0027595269382,559.4684625492773,585.4642575558476,611.9842312746387,3.59272030651341,1
MOJU,PA,997,449.9865596790371,456.66439317953865,473.2496489468405,445.32326980942827,508.2046138415246,1.1567460317460319,0
MOMBAÇA,CE,591,462.9950930626057,486.79661590524535,500.9705583756345,496.60355329949243,555.7698815566836,1.0738434163701067,2
MONGAGUÁ,SP,371,490.07277628032347,518.8299191374663,537.2727762803235,530.2765498652291,549.3261455525607,1.907,2
MONSENHOR GIL,PI,425,446.5585882352941,460.38941176470587,485.9835294117647,461.2298823529412,524.4235294117647,1.1775320139697323,0
MONSENHOR TABOSA,CE,301,446.25780730897014,469.03920265780727,490.4681063122923,469.6475083056478,501.9933554817276,0.8520761245674741,0
MONTANHA,ES,338,492.35059171597635,514.6511834319526,520.415976331361,523.4994082840236,588.4023668639053,1.6717032967032968,2
MONTE ALEGRE,PA,876,449.06061643835613,469.148401826484,477.4990867579909,452.9060502283105,537.9680365296804,1.1164658634538152,0
MONTE ALEGRE DE SERGIPE,SE,237,468.70801687763714,484.5118143459916,497.1599156118143,491.44683544303797,605.4008438818565,1.1147798742138364,2
MONTE ALTO,SP,479,523.9939457202505,544.5068893528183,553.555114822547,576.1632567849687,639.1231732776617,3.0818858560794045,1
MONTE APRAZÍVEL,SP,355,514.4760563380281,539.8118309859155,544.2887323943662,553.1002816901408,609.4084507042254,2.8159784560143626,1
MONTE AZUL,MG,481,469.1058212058212,486.1234927234927,505.28690228690226,509.18586278586275,547.7338877338877,1.33601756954612,2
MONTE CARMELO,MG,808,489.34628712871285,513.6028465346534,525.3997524752475,525.1486386138614,593.3415841584158,2.193014705882353,2
MONTE MOR,SP,428,498.87102803738316,522.631308411215,539.6775700934579,539.4394859813084,558.411214953271,2.3536121673003803,1
MONTE NEGRO,RO,128,452.05,473.95625,491.61484375,467.621875,508.90625,1.7538461538461538,0
MONTE SANTO,BA,442,449.12330316742083,469.6871040723982,487.75950226244345,458.9547511312217,517.1945701357466,1.0282776349614395,0
MONTE SIÃO,MG,356,506.508988764045,534.6154494382023,550.2328651685393,557.7280898876405,614.2696629213483,2.270408163265306,1
MONTEIRO,PB,968,460.0361570247934,486.52179752066115,499.6946280991736,477.9430785123967,540.1446280991736,1.1331058020477816,0
MONTENEGRO,RS,736,500.0244565217391,530.3570652173913,544.01875,546.3217391304348,578.6141304347826,2.838407494145199,1
MONTES ALTOS,MA,460,446.58413043478265,461.879347826087,474.72,455.13065217391306,498.8695652173913,1.1459302325581395,0
MONTES CLAROS,MG,9745,503.78769625448945,529.4448229861467,538.3298922524372,539.2525910723448,622.4607491021036,2.2191510111898163,1
MORADA NOVA,CE,1010,473.78425742574257,488.59534653465346,506.819900990099,501.65752475247524,582.1782178217821,1.2033757609297178,2
MORENO,PE,1157,473.45522904062227,491.96248919619705,507.2210890233363,489.2247191011236,547.4503025064823,1.4397674418604651,2
MORRINHOS,GO,770,491.8325974025974,511.67999999999995,525.3942857142857,524.8736363636364,617.7142857142857,2.249285714285714,1
MORRO DO CHAPÉU,BA,804,459.16504975124377,471.65485074626866,494.1374378109453,471.4371890547264,513.7064676616916,1.1936733376371853,0
MOSSORÓ,RN,7493,486.9696116375283,504.4220338983051,521.7813692779928,519.0095155478447,584.3053516615507,2.0285734953703702,2
MOSTARDAS,RS,132,457.6795454545454,487.0083333333333,505.1977272727273,486.6643939393939,520.0,1.5887372013651877,0
MUCAJAÍ,RR,118,445.4398305084746,471.6550847457627,478.17542372881354,446.27966101694915,486.6101694915254,1.5535055350553506,0
MUCURI,BA,394,488.71802030456854,507.5794416243655,517.1299492385787,519.5672588832488,571.6751269035533,1.7935779816513762,2
MULUNGU,CE,250,450.7048,469.2996,489.4864,463.0376,510.08,0.975,0
MURIAÉ,MG,2044,503.20831702544035,527.7778864970646,535.4669765166341,548.3276908023483,632.0058708414873,2.147681451612903,1
MURITIBA,BA,374,463.48689839572194,482.0970588235294,502.7786096256685,479.06898395721925,537.807486631016,1.352813852813853,0
MUTUM,MG,270,498.84888888888895,525.2762962962963,535.67,548.9422222222222,587.5555555555555,1.7582278481012659,1
MUTUÍPE,BA,672,456.4199404761905,470.82991071428575,486.9194940476191,462.228125,547.5595238095239,1.2810679611650486,0
MUZAMBINHO,MG,621,506.54428341384863,539.8064412238325,546.8133655394524,560.8452495974235,617.4557165861514,2.2402135231316724,1
MÂNCIO LIMA,AC,394,450.83857868020306,455.21725888324875,482.2459390862944,450.60761421319796,539.8984771573604,1.177731673582296,0
MÃE DO RIO,PA,666,451.2557057057057,464.9605105105105,482.5858858858859,453.7918918918919,520.7507507507507,1.1549180327868853,0
NANUQUE,MG,555,468.7527927927928,489.7210810810811,508.19711711711716,485.94540540540544,544.7567567567568,1.6112047177759057,2
NATAL,RN,22824,510.02025937609534,533.9587495618647,543.1276288117771,545.9860804416404,614.6959341044515,2.7726568951279935,1
NATIVIDADE,TO,133,439.493984962406,450.23909774436095,468.5052631578947,442.812030075188,492.4812030075188,1.2928994082840237,0
NAVEGANTES,SC,658,481.06352583586624,510.8966565349544,522.4170212765957,509.56930091185404,526.7781155015198,2.2638395124428645,2
NAVIRAÍ,MS,757,476.89220607661827,496.70845442536324,514.4435931307794,504.62443857331573,539.4980184940555,1.9750415973377704,2
NAZARÉ,BA,816,456.5167892156863,472.0350490196078,490.3314950980392,462.7731617647059,524.1176470588235,1.106715425531915,0
NAZARÉ DA MATA,PE,985,474.2817258883249,490.8434517766497,508.10812182741114,490.4507614213198,577.5025380710659,1.4006968641114983,2
NEPOMUCENO,MG,302,503.3927152317881,527.3649006622517,534.076821192053,546.4086092715231,613.3112582781457,1.9772344013490726,1
NERÓPOLIS,GO,595,477.2715966386554,500.2529411764706,514.6368067226891,499.1157983193278,566.1512605042017,1.76,2
NEÓPOLIS,SE,593,438.7871838111298,450.2352445193929,466.8175379426644,440.0183811129848,495.8516020236088,1.0644787644787645,0
NHAMUNDÁ,AM,287,439.28745644599303,461.4299651567944,462.3146341463414,450.4554006968641,491.219512195122,0.9948064211520302,0
NILÓPOLIS,RJ,2608,490.8953987730061,518.4307898773006,535.6584739263803,519.6402990797545,587.8450920245399,2.155901403382512,2
NIOAQUE,MS,132,454.5439393939394,483.0431818181818,489.64166666666665,464.7560606060606,480.75757575757575,1.5848056537102473,0
NIQUELÂNDIA,GO,484,473.5163223140496,492.9208677685951,506.24132231404957,495.671694214876,561.0330578512396,1.9209274673008323,2
NITERÓI,RJ,9361,521.8624292276467,554.8668304668305,559.3834846704411,571.9686144642667,658.7501335327422,4.121388232203835,1
NOSSA SENHORA APARECIDA,SE,211,456.6109004739336,486.0976303317536,488.02274881516587,471.84028436018957,565.6872037914692,1.33130081300813,0
NOSSA SENHORA DA GLÓRIA,SE,1183,468.4689771766695,488.1970414201183,498.3151310228234,490.0511411665258,557.3626373626373,1.3205537806176784,2
NOSSA SENHORA DAS DORES,SE,663,455.6348416289593,468.1067873303167,482.1600301659125,461.02775263951736,545.158371040724,1.210196779964222,0
NOSSA SENHORA DO LIVRAMENTO,MT,74,448.9,486.3310810810811,506.1162162162162,475.69729729729727,508.1081081081081,1.877245508982036,0
NOSSA SENHORA DO SOCORRO,SE,2171,467.9204053431598,485.7261630584984,503.41994472593274,479.16430216490096,552.0313219714417,1.3581643543223052,2
NOVA ANDRADINA,MS,620,479.6987096774194,505.0782258064516,517.6206451612903,505.80661290322575,517.8064516129032,2.1017301038062284,2
NOVA BRASILÂNDIA D'OESTE,RO,180,481.18111111111114,502.9316666666667,511.77944444444444,499.7233333333333,524.1111111111111,1.5203883495145631,2
NOVA CRUZ,RN,1275,463.4461176470589,486.1322352941176,502.3256470588235,494.39717647058825,563.6078431372549,1.361988847583643,2
NOVA ERA,MG,478,492.7688284518828,522.7489539748954,530.5326359832636,535.2278242677825,577.3640167364017,2.064116985376828,1
NOVA ESPERANÇA,PR,330,487.2990909090909,512.3527272727273,525.9439393939394,506.5121212121212,582.6666666666666,2.405160390516039,2
NOVA FRIBURGO,RJ,2423,520.3678497730087,554.321914981428,558.5170449855551,569.0182005777962,677.7961205117623,2.7266760431317394,1
NOVA IGUAÇU,RJ,8403,483.8506485778889,507.3053790312983,527.0687611567297,504.8620016660717,566.0859216946328,1.9201341918727342,2
NOVA LIMA,MG,1182,522.1041455160745,547.9029610829103,554.294923857868,571.7269035532995,625.6006768189509,3.4950607902735564,1
NOVA MUTUM,MT,482,480.3072614107884,508.15871369294604,520.2410788381743,506.34273858921165,551.3692946058092,2.532608695652174,2
NOVA ODESSA,SP,497,510.741046277666,532.7219315895372,553.1700201207243,561.318712273642,580.4024144869215,3.105759162303665,1
NOVA OLINDA,CE,425,458.6291764705882,481.71529411764703,492.48752941176474,488.4527058823529,555.8117647058823,0.9529485570890841,0
NOVA OLINDA DO NORTE,AM,213,438.16854460093896,453.54178403755867,460.27417840375585,449.8169014084507,489.76525821596243,1.0462304409672831,0
NOVA OLÍMPIA,MT,225,452.31288888888884,467.5542222222222,497.7528888888889,473.1928888888889,516.7111111111111,1.8195652173913044,0
NOVA PETRÓPOLIS,RS,252,525.109126984127,558.8579365079365,559.7789682539682,579.2265873015873,632.936507936508,3.602222222222222,1
NOVA PRATA,RS,530,492.29660377358493,522.3103773584905,530.3447169811321,535.0075471698113,599.0188679245283,2.939432989690722,1
NOVA RUSSAS,CE,885,463.28892655367235,480.70338983050846,495.5334463276836,483.49163841807905,534.4180790960452,1.102054340622929,0
NOVA SERRANA,MG,736,500.34157608695654,531.6198369565218,541.0634510869565,549.68125,591.4130434782609,2.171361502347418,1
NOVA VENÉCIA,ES,730,503.64821917808223,525.6272602739726,528.1935616438356,545.1294520547946,598.8767123287671,1.9518201284796575,1
NOVA VIÇOSA,BA,311,461.635691318328,473.0771704180064,492.40868167202575,471.4270096463022,527.524115755627,1.3183962264150944,0
NOVA XAVANTINA,MT,269,473.5825278810409,492.4955390334572,505.0650557620818,488.72527881040895,536.0594795539033,2.069120287253142,2
NOVO ACORDO,TO,277,431.6909747292419,442.80685920577616,456.073285198556,439.03068592057764,472.99638989169677,1.1654135338345866,0
NOVO AIRÃO,AM,99,443.1363636363636,469.24848484848485,469.42727272727274,463.69292929292925,524.2424242424242,1.1283185840707965,0
NOVO ARIPUANÃ,AM,187,427.2957219251337,434.89304812834223,444.1839572192513,442.5096256684492,455.5080213903743,0.8591885441527446,0
NOVO CRUZEIRO,MG,430,467.99,497.1488372093023,503.9441860465116,499.6588372093023,540.6511627906976,1.363040629095675,2
NOVO GAMA,GO,922,462.1045553145336,480.17982646420825,505.4537960954447,467.51746203904554,513.9045553145336,1.5583046471600688,0
NOVO HAMBURGO,RS,1624,506.4820812807882,539.2134236453202,553.7339285714286,558.3945197044335,596.564039408867,3.0054739652870492,1
NOVO HORIZONTE,SP,436,507.01536697247707,534.1951834862385,547.8995412844037,562.2052752293578,694.1284403669724,2.7733333333333334,1
NOVO ORIENTE,CE,602,456.3111295681063,471.63073089701,491.3171096345515,486.503488372093,538.8704318936877,0.8343108504398827,0
NOVO PROGRESSO,PA,177,472.1661016949152,492.9361581920904,499.7734463276836,489.2146892655367,542.2598870056497,1.938287153652393,2
NOVO REPARTIMENTO,PA,391,452.3352941176471,472.20332480818416,480.09820971867003,462.3056265984655,490.99744245524295,1.4298850574712643,0
NÍSIA FLORESTA,RN,167,471.09760479041915,490.0784431137725,506.6838323353293,477.1940119760479,550.5389221556886,1.2953367875647668,2
OCARA,CE,471,456.54989384288746,480.7057324840764,491.4233545647558,475.0749469214437,515.6687898089172,1.0839469808541973,0
OEIRAS,PI,1964,450.2364052953157,466.27265784114053,480.85132382892056,465.7862525458248,532.0570264765784,1.0515427769985974,0
OEIRAS DO PARÁ,PA,423,441.73593380614653,460.37068557919616,478.406146572104,452.71749408983453,506.8557919621749,1.1003963011889035,0
OIAPOQUE,AP,448,432.49709821428576,443.79017857142856,462.05245535714283,426.1660714285714,456.875,1.314218381775334,0
OLHO D'ÁGUA DAS FLORES,AL,615,454.58113821138215,468.4848780487805,486.01951219512193,461.64617886178866,534.959349593496,1.1379310344827587,0
OLINDA,PE,6258,490.1678331735378,510.37853946947905,528.7334292106104,518.9726270373922,573.6369447107702,2.003765880217786,2
OLIVEIRA,MG,1008,505.10307539682543,534.6424603174603,539.4240079365079,551.8535714285714,631.6071428571429,2.2938751472320376,1
OLIVEIRA DOS BREJINHOS,BA,153,459.5117647058824,468.62745098039215,493.86405228758167,482.49477124183005,601.437908496732,1.197080291970803,2
OLÍMPIA,SP,704,510.1556818181818,533.2147727272727,544.8955965909091,549.3568181818182,581.1363636363636,2.7199017199017197,1
