NO_MUNICIPIO_PROVA,UF,QTD_PARTICIPANTES,NU_NOTA_CN_MEDIA,NU_NOTA_CH_MEDIA,NU_NOTA_LC_MEDIA,NU_NOTA_MT_MEDIA,NU_NOTA_REDACAO_MEDIA,RENDA_FAMILIAR_SM_MEDIA,CLUSTER
CATAGUASES,MG,1825,504.5409315068493,557.3523835616438,539.9838904109589,536.0551232876712,577.4246575342465,2.655124653739612,0
CATALÃO,GO,4454,485.04153569824877,540.4336102379883,527.924629546475,497.91039515042655,544.6160754378087,2.724144450746833,0
CATANDUVA,SP,3127,502.43923888711225,556.0295490885833,545.2858650463703,528.9979852894147,574.3588103613687,3.4213182897862233,0
CATENDE,PE,1597,449.83982467125855,504.9571696931747,499.34395742016284,455.2751408891672,501.7407639323732,1.428714859437751,1
CATOLÉ DO ROCHA,PB,2471,462.7374747065965,508.7207608255767,497.4604208822339,468.53188992310805,525.0343990287333,1.5204805041354865,2
CATU,BA,1763,474.47742484401584,529.3360181508792,510.6488372093023,473.79994327850255,527.7141236528645,1.7357113057989153,2
CAUCAIA,CE,11054,473.99910439659845,531.9729690609735,515.7694499728605,478.17816175140223,522.2934684277185,1.6725883220486693,2
CAXAMBU,MG,1493,481.09845947756196,542.3153382451441,528.132819825854,509.0873409243135,539.6644340254521,2.117799539170507,0
CAXIAS,MA,8279,457.1734388211137,502.01158352458026,489.5060031404759,450.50430003623626,486.9820026573258,1.3940944084278768,1
CAXIAS DO SUL,RS,9325,494.9743163538874,554.6010080428955,539.0752064343163,519.5862949061662,566.0618766756032,3.1161063330727132,0
CAÇADOR,SC,1038,487.5316955684008,540.2486512524084,526.3392100192679,503.62842003853564,542.7504816955684,3.1778688524590164,0
CAÇAPAVA,SP,1750,493.74262857142855,556.9421142857143,546.6262285714286,521.5198285714285,559.6457142857142,3.3069868995633187,0
CAÇAPAVA DO SUL,RS,1179,469.02782018659883,523.490330788804,512.1556403731976,483.30118744698893,487.7014418999152,2.0819366852886407,2
CEARÁ-MIRIM,RN,2918,464.20565455791643,513.917203564085,503.43502398903354,467.6107950651131,501.3708019191227,1.5750128008192523,2
CEDRO,CE,1140,453.0422807017544,492.25201754385967,486.5119298245614,456.40061403508776,463.56140350877195,1.3157649253731343,1
CEREJEIRAS,RO,609,466.46765188834155,514.4868637110017,500.74384236453204,468.2042692939245,495.5336617405583,2.0353598014888337,2
CERES,GO,2605,479.7753166986564,529.08330134357,516.1090978886756,496.03182341650665,528.6103646833013,2.3677325581395348,2
CERQUEIRA CÉSAR,SP,532,490.962969924812,542.087969924812,533.4866541353384,511.94680451127823,534.3984962406015,2.7065217391304346,0
CERQUILHO,SP,988,492.68481781376516,553.2770242914979,545.0597165991903,520.8692307692307,534.7773279352226,3.121825396825397,0
CERRO LARGO,RS,1551,483.7023210831722,528.973500967118,517.0053513862025,505.79348807221146,534.0038684719535,2.3952299829642247,0
CHAPADA DOS GUIMARÃES,MT,676,467.1286982248521,522.5221893491124,503.02411242603546,470.10059171597635,507.5,2.4262202043132803,2
CHAPADINHA,MA,3227,452.24332197087074,496.5084598698482,484.58828633405636,448.550511310815,479.7644871397583,1.2986767485822306,1
CHAPADÃO DO SUL,MS,1115,463.33399103139016,514.7015246636771,507.71049327354257,479.76609865470846,476.78923766816143,2.8333333333333335,2
CHAPECÓ,SC,6235,485.5804651162791,540.2151884522855,527.4888051323176,510.3429991980754,531.2968724939856,3.2677883380426405,0
CHARQUEADAS,RS,1331,473.0130728775357,539.5752066115703,527.5134485349362,505.82719759579265,517.3703981968445,2.642515923566879,0
CHAVAL,CE,601,456.7564059900166,505.0480865224626,493.5890183028286,448.3998336106489,497.2712146422629,1.3073836276083468,1
CHOPINZINHO,PR,947,471.8906019007392,527.9316789862725,513.0366420274552,495.06156282998944,504.62513199577614,2.5944700460829493,2
CIANORTE,PR,3418,471.93624926857814,528.2658864833236,516.5553540081919,484.982562902282,518.9025746050322,3.044489611562782,2
CIDADE OCIDENTAL,GO,1894,459.45527983104546,522.1114572333685,515.295459345301,466.5958817317846,496.34741288278775,1.9733660748016622,2
CLEVELÂNDIA,PR,380,465.1352631578947,523.7168421052631,508.9865789473684,472.3481578947368,520.7894736842105,2.424,2
CLÁUDIO,MG,1265,490.46632411067196,543.9869565217391,530.828300395257,518.9319367588932,551.4150197628459,2.541146216017634,0
COARACI,BA,1078,462.94053803339517,515.5534322820037,501.5595547309833,464.9161410018553,505.84415584415586,1.4017301038062284,2
COARI,AM,1769,447.73623516110797,493.7425664217072,482.9032221594121,437.9452798191068,487.2351611079706,1.4722107009539611,1
COCOS,BA,817,448.9052631578947,498.9870257037944,488.26401468788254,449.2082007343941,474.3206854345165,1.2091097308488612,1
CODAJÁS,AM,229,443.07685589519656,500.6659388646288,483.9441048034934,451.01572052401747,513.1877729257642,1.396341463414634,1
CODÓ,MA,3788,453.73474128827877,500.54097148891236,489.05712777191127,449.6648099260824,487.76135163674763,1.345826626810761,1
COELHO NETO,MA,1369,451.036376917458,499.3057706355003,487.6233016800585,445.6677136596055,478.64061358655954,1.284170375079466,1
COLATINA,ES,4734,494.6930713983946,546.6175538656528,530.5694972539079,509.41837769328265,559.5099281791297,2.507531163434903,0
COLINAS,MA,1522,446.78567674113015,480.6057161629435,473.2471747700394,437.40453350854136,453.71879106438894,1.166147132169576,1
COLINAS DO TOCANTINS,TO,1263,456.3234362628662,502.15003958828186,492.78503562945366,461.1605700712589,489.2794932699921,1.9102384291725105,1
COLNIZA,MT,435,447.23793103448276,497.25471264367815,482.2133333333333,457.8457471264368,459.264367816092,1.7336795252225519,1
COLOMBO,PR,5548,470.75829127613554,536.9935652487383,520.452343186734,487.76879956741163,512.4967555875992,2.463499550763702,2
COLORADO,PR,1421,468.42195636875437,514.7054187192118,504.2329345531316,477.79690358902184,515.0035186488388,2.82138517618469,2
COLORADO DO OESTE,RO,630,475.6625396825397,518.5030158730159,510.75111111111113,484.74809523809523,500.6984126984127,2.3551912568306013,2
COLÍDER,MT,1085,460.06331797235026,517.8553917050691,504.08368663594473,470.3390783410139,510.6728110599078,2.402961808261886,2
COMODORO,MT,527,459.61214421252373,507.3696394686907,495.4468690702087,467.68842504743833,485.2637571157495,2.150563607085346,1
CONCEIÇÃO,PB,1077,457.2312906220984,497.82692664809656,487.63723305478186,460.98635097493036,486.8337975858867,1.2967937608318891,1
CONCEIÇÃO DA BARRA,ES,867,465.45074971164934,516.101384083045,499.3836216839677,470.89411764705886,485.6747404844291,1.7861842105263157,2
CONCEIÇÃO DA FEIRA,BA,806,454.3526054590571,507.8166253101737,494.4157568238213,447.90831265508683,488.8833746898263,1.5309644670050762,1
CONCEIÇÃO DO ARAGUAIA,PA,2608,449.16978527607364,499.4651073619632,483.8646088957055,446.1116564417178,457.02453987730064,1.5108309085030716,1
CONCEIÇÃO DO COITÉ,BA,2142,463.78141923436044,522.290056022409,504.74159663865544,464.4229225023343,527.3464052287582,1.4953925543678586,2
CONCEIÇÃO DO JACUÍPE,BA,1331,462.56957175056345,517.2929376408715,503.8462058602555,458.5637114951165,502.4342599549211,1.6467358145210493,2
CONCEIÇÃO DO MATO DENTRO,MG,735,464.8940136054421,524.7383673469388,500.76272108843534,475.2005442176871,516.5442176870748,2.183781190019194,2
CONCÓRDIA,SC,2321,487.88199052132705,537.7653166738475,527.0317535545023,511.3148642826368,551.4174924601465,3.3252154364930684,0
CONCÓRDIA DO PARÁ,PA,846,448.60224586288416,501.6328605200946,491.2022458628841,443.10921985815605,468.17966903073284,1.4273066169617894,1
CONFRESA,MT,1165,450.3455793991416,496.7327038626609,485.14669527896996,455.1281545064378,462.86695278969955,1.911823647294589,1
CONGONHAS,MG,1917,490.7855503390715,548.5219092331769,532.2569118414189,514.2897756911841,550.526343244653,2.7250628667225483,0
CONSELHEIRO LAFAIETE,MG,5235,498.7008978032474,552.6489016236867,540.1703151862464,528.2607640878701,560.0634192932188,2.670185297691373,0
CONSELHEIRO PENA,MG,906,470.54061810154525,524.226821192053,516.2786975717439,481.86423841059604,506.60154525386315,1.8656307129798904,2
CONTAGEM,MG,20707,489.8513352972425,551.2846621915294,534.3940503211475,511.17097599845465,540.3971120876998,2.6661759785881567,0
CORAÇÃO DE JESUS,MG,970,461.46608247422677,515.7915463917526,505.2682474226804,468.35938144329896,493.7938144329897,1.4491150442477876,2
CORAÇÃO DE MARIA,BA,754,452.8011936339522,508.38461538461536,489.6371352785146,452.7485411140584,483.0769230769231,1.3384279475982532,1
CORDEIROS,BA,889,462.537120359955,517.8229471316085,506.741057367829,471.6400449943757,525.2868391451069,1.4899789029535866,2
COREAÚ,CE,1478,457.65575101488497,502.2292963464141,492.43606224627877,461.4435047361299,502.16508795669824,1.188293370944993,1
CORINTO,MG,741,465.1564102564103,520.7188933873144,512.2354925775978,473.58272604588393,506.39676113360326,1.8763796909492274,2
CORNÉLIO PROCÓPIO,PR,3113,473.9003533568905,527.4553485383874,515.7396723417925,491.36296177320907,520.8030838419531,2.445114131828674,2
COROATÁ,MA,1805,455.02753462603874,501.23257617728535,488.6647091412743,447.381052631579,486.1058171745152,1.2734890807516506,1
COROMANDEL,MG,1035,478.4257971014493,534.5809661835749,526.2342028985507,496.20086956521743,533.3014492753623,2.092502434274586,0
CORONEL FABRICIANO,MG,3574,483.7017347509793,545.0219362059318,526.9975937325125,508.1141857862339,540.0391717963066,2.328042328042328,0
CORONEL VIVIDA,PR,876,467.4703196347032,523.8946347031964,512.0785388127854,492.8398401826484,520.3196347031964,2.4788732394366195,2
CORRENTE,PI,3222,445.188050900062,481.6612042209807,473.60161390440715,441.8054624456859,456.2231533209187,1.3025995125913892,1
CORRENTINA,BA,723,459.77759336099587,504.28243430152145,493.19280774550487,459.3100968188105,499.253112033195,1.5106117353308364,1
CORUMBÁ,MS,4940,459.75657894736844,517.1228744939272,504.63726720647776,464.5302024291498,486.53582995951416,2.015363919569527,2
CORURIPE,AL,1472,455.2830163043478,505.8618206521739,499.20332880434785,456.3904891304348,511.3451086956522,1.468279569892473,1
COSMÓPOLIS,SP,1376,484.73357558139537,543.5735465116279,538.6516715116279,505.1657703488372,532.6780523255813,2.643041237113402,0
COSTA RICA,MS,615,451.3281300813008,509.29398373983736,500.97024390243905,469.100487804878,464.9430894308943,2.2189384800965017,1
COTIA,SP,6244,487.35578155028827,551.46800128123,541.1187700192185,507.75409993593854,539.2424727738629,3.333869172746383,0
COXIM,MS,1831,459.1399235390497,509.0105406881486,500.28306936100495,468.5144729655926,464.8137629710541,1.9515496273048254,1
CRATEÚS,CE,3550,466.3507605633803,515.2271549295774,503.8444507042254,467.6442535211268,516.1647887323944,1.4897226349678059,2
CRATO,CE,5710,480.80338003502624,532.4992819614711,515.358108581436,480.3895796847636,545.969877408056,1.8486180904522613,2
CRICIÚMA,SC,5372,493.47628443782577,553.9733618763961,538.4978592702904,522.04960908414,555.1403574087863,3.5070127241179874,0
CRISTALINA,GO,1010,461.57752475247526,520.4890099009901,513.0084158415841,472.21851485148517,499.9009900990099,2.2742699289660617,2
CRISTALÂNDIA,TO,388,451.68608247422685,503.3170103092784,494.02190721649487,455.3987113402062,476.5979381443299,1.7771739130434783,1
CRUZ,CE,570,468.45508771929826,519.8638596491229,512.5173684210527,495.7540350877193,524.280701754386,1.3510204081632653,2
CRUZ ALTA,RS,2360,476.93372881355936,531.6201271186441,520.8947881355932,489.1164406779661,525.6012711864407,2.5979899497487438,2
CRUZ DAS ALMAS,BA,4115,469.87003645200485,522.4525637910085,499.68243013365736,467.30687727825034,517.4741190765492,1.705518641565153,2
CRUZEIRO,SP,1747,503.08259874069836,559.2587864911276,547.036977676016,520.0633085289066,572.3755008586147,2.789828146771946,0
CRUZEIRO DO SUL,AC,6324,446.4287476280835,497.74973118279564,488.49087602783044,441.2871916508539,492.6725173940544,1.4619488366113897,1
CUBATÃO,SP,2635,476.7584819734346,544.737760910816,533.7618595825427,491.270815939279,530.5897533206831,2.476046255506608,0
CUIABÁ,MT,30133,473.50322238077854,533.7485215544419,515.500394915873,486.87893007666014,517.1319483622607,3.0211073722851025,2
CUITÉ,PB,2596,464.7151001540832,515.9103620955316,504.0429892141757,466.8362480739599,525.6625577812018,1.3712524983344436,2
CUPIRA,PE,868,461.7278801843318,515.3254608294931,504.79285714285714,471.8018433179723,534.9078341013825,1.344412331406551,2
CURAÇÁ,BA,904,445.4715707964602,494.4851769911504,486.33075221238937,447.29269911504423,475.5188053097345,1.3160418482999128,1
CURITIBA,PR,60992,502.75510722717735,560.8452354407135,544.2347488195173,529.048134181532,553.6956977964323,3.553155575899754,0
CURITIBANOS,SC,1059,475.5079320113315,533.0627006610009,515.6158640226629,484.7795089707271,522.134088762984,2.794072363356428,2
CURRAIS NOVOS,RN,3738,470.0023809523809,523.8850989834136,514.7039860888176,473.97990904226856,530.9858212948101,1.6800714924039322,2
CURRALINHO,PA,948,438.8332278481013,483.95601265822785,473.0885021097047,438.3261603375528,462.1308016877637,1.1967275494672756,1
CURURUPU,MA,606,460.073102310231,508.20808580858085,494.73795379537955,446.13547854785475,520.2310231023102,1.2971768202080238,1
CURUÇÁ,PA,1318,457.15106221547796,504.04613050075875,491.7483308042489,444.61722306525036,494.56752655538696,1.264585764294049,1
CURVELO,MG,3497,482.7414641120961,534.2819845581928,524.1800686302545,497.7023162710895,527.6202459250786,2.27313743637205,0
CUSTÓDIA,PE,980,459.30418367346937,499.79826530612246,495.04326530612246,465.5028571428571,481.0030612244898,1.3844797178130512,1
CÁCERES,MT,3992,460.5326653306613,516.0651803607215,500.40688877755514,464.52825651302607,511.06963927855713,2.270706872919522,2
CÂNDIDO MOTA,SP,559,483.7511627906977,536.6035778175313,526.6257602862254,498.72218246869414,525.6887298747764,2.769817073170732,0
CÂNDIDO SALES,BA,1100,458.06136363636364,514.5281818181818,503.56518181818177,467.65654545454544,516.2,1.509469696969697,2
CÍCERO DANTAS,BA,1647,454.9380085003036,504.697328476017,492.3203400121433,454.79641772920456,496.55130540376445,1.3069082672706682,1
DELMIRO GOUVEIA,AL,2707,457.4591799039527,510.58932397487996,496.18060583671956,463.8512005910602,512.1536756557074,1.534965034965035,2
DIADEMA,SP,11465,467.73695595290013,538.8666114260794,531.0699084169211,487.8072917575229,520.0522459659834,2.4023457565207464,2
DIAMANTE,PB,568,449.57077464788733,499.35035211267603,488.0167253521127,449.18503521126763,480.5281690140845,1.5587219343696028,1
DIAMANTINA,MG,5339,485.81910470125496,535.4977523880876,520.35205094587,491.62343135418615,532.8312418055816,2.173160173160173,0
DIAMANTINO,MT,524,458.89656488549616,520.7429389312977,507.1608778625954,480.2038167938931,511.8702290076336,2.738390092879257,2
DIANÓPOLIS,TO,870,448.89310344827584,500.02367816091953,487.12011494252874,448.86655172413793,479.9068965517241,1.879277566539924,1
DIAS D'ÁVILA,BA,2032,464.3322342519685,526.106496062992,509.58001968503936,466.76181102362204,502.4507874015748,1.7468142186452045,2
DIONÍSIO CERQUEIRA,SC,956,473.1719665271967,525.8358786610878,511.9446652719665,489.8957112970711,522.7782426778243,2.358128834355828,2
DIVINÓPOLIS,MG,9700,500.6941030927835,553.9180618556701,538.2989690721649,532.5911649484536,561.4746391752577,2.876297150387086,0
DOIS IRMÃOS,RS,749,489.5938584779706,547.6901201602136,536.4444592790387,532.2675567423231,550.6008010680907,3.2587301587301587,0
DOIS IRMÃOS DO BURITI,MS,324,451.4555555555556,492.33641975308643,485.76851851851853,456.2175925925926,436.1111111111111,1.5316831683168317,1
DOIS VIZINHOS,PR,2507,476.95452732349423,531.0959712804149,517.258476266454,499.8498603909055,517.6864778619864,2.542166720726565,2
DOM ELISEU,PA,988,454.57702429149793,506.63734817813764,494.8261133603239,456.03866396761134,485.1417004048583,1.8126626192541198,1
DOM PEDRITO,RS,1255,460.7862151394422,507.6166533864542,498.27752988047814,471.10924302788845,480.0159362549801,1.9891186071817193,1
DOM PEDRO,MA,1422,461.73438818565404,501.45513361462724,493.3520393811533,461.7158931082982,502.1940928270042,1.4315718157181572,1
DOMINGOS MARTINS,ES,1210,497.4859504132231,544.0549586776859,530.8264462809917,527.6977685950413,540.295867768595,2.3451724137931036,0
DOURADOS,MS,8121,476.9389976603867,531.4371382834627,516.9250338628248,490.162640068957,516.9761113163404,2.5411548424834964,2
DRACENA,SP,2001,485.5567216391804,540.872363818091,531.6455272363818,509.9336331834083,540.4697651174413,2.903269144648455,0
DUQUE DE CAXIAS,RJ,20835,473.73294936405085,539.1052171826253,525.2249532037437,482.43813294936405,545.6744420446364,2.1338574906243832,2
ECOPORANGA,ES,562,469.31103202846975,514.8841637010677,505.8281138790036,480.0526690391459,485.0800711743772,1.9430284857571214,2
EIRUNEPÉ,AM,363,447.35179063360886,497.8413223140496,489.1322314049587,443.2366391184573,488.3195592286501,1.731237322515213,1
ELDORADO,SP,339,464.4250737463127,522.1221238938053,514.8109144542773,473.7427728613569,489.4395280235988,1.896780303030303,2
ELDORADO DO CARAJÁS,PA,776,448.5006443298969,493.91237113402065,486.46469072164945,447.317912371134,452.7061855670103,1.505181347150259,1
ELDORADO DO SUL,RS,905,468.1158011049724,532.2483977900553,521.938453038674,490.3387845303867,487.3259668508287,2.374001452432825,2
EMBU DAS ARTES,SP,6172,462.7135450421257,535.4042125729098,523.6185677252106,475.8185353208036,515.4335709656514,2.263854514150436,2
EMBU-GUAÇU,SP,2167,468.17318874019384,535.6597600369174,527.3604522381172,484.4719889247808,512.9856945085371,2.2436440677966103,2
ENCANTADO,RS,839,487.6470798569726,541.7951132300358,529.0511323003576,518.5809296781883,553.3253873659118,3.341375150784077,0
ENCRUZILHADA DO SUL,RS,628,459.76257961783443,518.515923566879,509.1714968152866,472.95923566878986,497.515923566879,1.7375434530706837,2
ENGENHEIRO CALDAS,MG,803,467.1968866749688,518.4256537982566,505.43026151930263,486.6316313823163,500.7970112079701,1.707960199004975,2
ENTRE RIOS,BA,1475,455.0365423728814,509.054779661017,494.0621016949152,451.03471186440675,479.1593220338983,1.3428351309707243,1
ENTRE RIOS DE MINAS,MG,1123,489.55538735529825,543.1725734639359,525.0293855743544,510.95636687444346,552.2885129118433,2.1143281365998514,0
ENVIRA,AM,180,438.35833333333335,496.2733333333333,490.1116666666667,445.3411111111111,521.7777777777778,1.4646017699115044,1
EPITACIOLÂNDIA,AC,398,455.4396984924623,510.0138190954774,503.1238693467336,455.29296482412065,495.678391959799,1.7675438596491229,1
ERECHIM,RS,4949,488.31353808850275,539.7380480905233,528.0140432410587,512.8294807031724,539.4045261669024,2.7936636151498835,0
ERVÁLIA,MG,739,492.5832205683356,550.4895805142083,526.9581867388363,518.7148849797023,545.7645466847091,1.8965303593556382,0
ESCADA,PE,2230,458.622466367713,508.8821524663677,503.5163228699551,458.24470852017936,506.0179372197309,1.4955570745044429,1
ESMERALDAS,MG,1074,468.11387337057727,528.4473929236499,516.2461824953446,482.3467411545624,502.7271880819367,2.211169861202908,2
ESPERANTINA,PI,1587,454.2914933837429,499.2296156269691,488.2526149968494,452.2972904851922,475.3245116572149,1.3026386645126549,1
ESPERANTINÓPOLIS,MA,927,455.5249190938511,496.23764832793955,482.92599784250274,448.80204962243795,470.26968716289105,1.3710499490316004,1
ESPERANÇA,PB,3084,467.20700389105053,521.3088197146562,512.0405317769131,472.2287937743191,528.8002594033723,1.492674518816432,2
ESPIGÃO D'OESTE,RO,1035,460.50347826086954,514.4000966183575,503.1038647342995,479.67816425120776,483.1942028985507,2.010344827586207,2
ESPINOSA,MG,793,466.96317780580074,521.5679697351828,508.1388398486759,472.4766708701135,512.3833543505675,1.5750816104461371,2
ESPLANADA,BA,1546,454.2959896507115,505.52076326002583,493.7240620957309,451.2534282018112,490.32341526520054,1.363819095477387,1
ESPUMOSO,RS,1043,483.29367209971235,529.352732502397,516.4070949185043,500.0082454458293,538.2358581016299,2.6120171673819743,0
ESPÍRITO SANTO DO PINHAL,SP,820,504.07304878048785,560.0376829268293,547.9601219512195,528.775243902439,564.8780487804878,3.3497435897435897,0
ESTEIO,RS,2477,479.60997174000806,546.403229713363,532.0952765442067,509.4755349212757,521.6205086798547,2.674221736755871,0
ESTREITO,MA,1212,450.10635313531355,495.615099009901,485.6476072607261,450.81122112211216,482.2029702970297,1.8185770750988142,1
ESTRELA,RS,658,506.91428571428565,552.3882978723404,540.7908814589666,536.276291793313,566.7173252279636,3.583776595744681,0
ESTÂNCIA,SE,2564,466.2743369734789,518.2478939157567,502.32519500780035,464.226287051482,524.8365834633386,1.6191510695187166,2
ESTÂNCIA VELHA,RS,1184,476.8994087837838,549.3494087837837,537.678125,514.1641891891892,532.1199324324324,2.851400730816078,0
EUCLIDES DA CUNHA,BA,1756,455.28320045558087,516.0397494305239,504.1495444191344,456.6305808656037,507.10706150341684,1.439366515837104,2
EUNÁPOLIS,BA,3522,470.3946053378762,532.8847245883021,517.3112152186258,478.97873367404884,527.5795002839296,2.002678203543469,2
EUSÉBIO,CE,2000,481.2758,530.90815,516.84245,488.81465000000003,523.667,2.0276946107784433,2
EXTREMOZ,RN,1264,466.12389240506326,516.0038765822785,508.06004746835447,466.0219936708861,495.09493670886076,1.6113931190073323,2
EXU,PE,1568,460.6591836734694,503.5199617346939,492.8859693877551,459.55950255102044,492.3724489795918,1.269982748706153,1
FARIAS BRITO,CE,725,460.9977931034483,497.996,487.4038620689655,462.22303448275864,459.5586206896552,1.2088835534213684,1
FARROUPILHA,RS,1338,493.18550074738414,553.0428998505232,538.2231689088192,521.4212257100149,555.949177877429,3.275757575757576,0
FAZENDA RIO GRANDE,PR,3709,465.2173631706659,530.444243731464,515.5979509301699,481.1643030466433,500.06039363709897,2.330042689434365,2
FEIJÓ,AC,668,445.67125748502997,508.68083832335327,496.86452095808386,444.24580838323357,503.23353293413174,1.5329736211031175,1
FEIRA DE SANTANA,BA,26325,472.66151187084523,530.873804368471,512.492056980057,474.60593732193735,526.3946818613485,1.893936922240348,2
FELIZ NATAL,MT,400,462.5,505.17224999999996,494.06275,468.8485,469.15,2.0573951434878586,1
FERNANDO DE NORONHA,PE,55,473.60181818181815,539.8818181818182,526.1363636363636,475.1127272727273,489.8181818181818,3.140625,2
FERNANDÓPOLIS,SP,1896,496.2416139240506,545.8960443037975,537.2819620253165,514.062447257384,570.1872362869199,3.123185011709602,0
FERRAZ DE VASCONCELOS,SP,5419,460.2929138217383,531.5011994832995,523.8968813434213,477.09964938180474,508.20963277357447,2.2564871410448624,2
FLORESTA,PE,1515,457.8951815181518,507.66138613861386,499.5154455445545,459.0219141914191,511.86798679867985,1.4275362318840579,1
FLORESTA DO ARAGUAIA,PA,330,442.0127272727273,488.98606060606056,479.02060606060604,449.53333333333336,466.7878787878788,1.610958904109589,1
FLORIANO,PI,7867,459.6177704334562,501.49735604423546,491.59988559806783,456.71857124698107,488.6681072835897,1.6418760469011726,1
FLORIANÓPOLIS,SC,12470,526.614498797113,577.2293344025661,558.392854851644,547.0928628708901,579.2668805132317,4.309342639739116,0
FONTE BOA,AM,235,442.4957446808511,476.0940425531915,476.06255319148937,429.1672340425532,481.9574468085106,1.2889221556886228,1
FORMIGA,MG,1897,501.42461781760676,552.4356352134951,537.8345809172378,526.3772799156562,556.8687401159726,2.820353559483994,0
FORMOSA,GO,3680,467.6228804347826,524.0306793478261,509.8298913043478,475.71701086956523,503.23369565217394,2.1709781729991917,2
FORMOSA DA SERRA NEGRA,MA,953,442.207869884575,474.44407135362013,465.71573976915005,441.3712486883526,443.3158447009444,1.1224489795918366,1
FORMOSO DO ARAGUAIA,TO,637,458.45510204081637,496.9642072213501,488.79215070643636,450.80941915227623,477.0486656200942,1.6490384615384615,1
FORQUILHA,CE,1373,457.08849235251273,500.97399854333577,492.232920611799,462.4524399126001,459.7523670793882,1.2485163204747773,1
FORTALEZA,CE,115518,490.3670432313579,547.8022758358004,529.3855797364913,500.6421925587354,556.8341903426306,2.345053762722285,0
FOZ DO IGUAÇU,PR,8623,483.2139394642236,544.5993273802621,532.1545749739071,505.33654180679576,524.620781630523,2.842618614647049,0
FRAIBURGO,SC,907,470.43803748621826,527.5211686879824,516.53197353914,495.1895259095921,524.4156560088203,2.4948453608247423,2
FRANCA,SP,10441,486.5953740063212,547.0056699549851,537.238751077483,512.5818120869649,567.0944353989081,2.988134936021714,0
FRANCISCO BELTRÃO,PR,4320,481.2151388888889,538.3938657407407,523.389050925926,507.4185185185185,527.0326388888889,2.8583558471632573,0
FRANCISCO MORATO,SP,4208,456.9281368821293,529.6907081749049,518.969177756654,469.18757129277566,504.0850760456274,2.0923827510229778,2
FRANCISCO SÁ,MG,785,461.71936305732487,518.9254777070064,505.93974522292996,469.09745222929934,499.4649681528662,1.5615901455767078,2
FRANCO DA ROCHA,SP,3354,461.8988073941563,533.9291592128801,523.5723315444246,476.6770423375075,508.01431127012523,2.3238241308793457,2
FREDERICO WESTPHALEN,RS,2915,481.3187650085763,527.9240480274443,518.0793825042881,495.13475128644944,534.802744425386,2.5518203170874925,2
FRUTAL,MG,1722,473.89918699186995,525.5213704994193,515.431068524971,480.99970963995355,503.54239256678284,2.628497409326425,2
FÁTIMA DO SUL,MS,814,465.0224815724816,516.0400491400491,503.32125307125307,471.84791154791156,503.9422604422604,2.1078167115902966,2
GANDU,BA,2106,459.65085470085467,516.5394112060778,498.7948243114909,456.36296296296297,522.6747388414055,1.4664848012470773,2
GARANHUNS,PE,8963,469.53265647662613,527.0851389043846,513.1819814794153,473.3136226709807,526.2556063817918,1.678413715473201,2
GARARU,SE,470,457.7512765957447,493.69382978723405,486.78872340425534,449.9068085106383,483.48936170212767,1.2177777777777778,1
GARIBALDI,RS,616,501.8823051948052,557.262987012987,544.3564935064935,537.9181818181818,569.512987012987,3.7546099290780144,0
GAROPABA,SC,706,480.8327195467422,543.126912181303,529.035835694051,501.4525495750708,527.9320113314448,2.70199370409234,0
GARÇA,SP,1072,485.4000932835821,542.7767723880596,534.9307835820896,501.4071828358209,550.0186567164179,2.65523598820059,0
GETÚLIO VARGAS,RS,780,478.3573076923077,529.8093589743589,518.4628205128205,502.4716666666667,525.6358974358974,2.7510845986984815,2
GIRAU DO PONCIANO,AL,1722,444.36062717770034,500.7265389082462,475.2389082462253,444.48931475029036,515.4703832752613,1.1786637931034483,1
GIRUÁ,RS,426,470.3910798122066,523.1474178403755,512.8288732394367,497.06901408450705,507.2300469483568,2.19051724137931,2
GLÓRIA DO GOITÁ,PE,1172,459.171843003413,505.9577645051194,495.82380546075086,457.7953924914675,505.0,1.3482394366197183,1
GOIANA,PE,3134,466.4256222080408,516.5307594128908,505.06790044671345,462.405328653478,511.38130185067007,1.6725405679513186,2
GOIANINHA,RN,1747,461.6866056096165,514.4663995420722,504.1170578133944,465.06811677160846,504.1099026903263,1.5966109154929577,2
GOIANIRA,GO,1654,460.15834340991535,519.1546553808948,508.01892382103995,472.40465538089484,494.1596130592503,1.9130250318201103,2
GOIANÉSIA,GO,2403,468.33558052434455,526.8991260923846,512.6372034956304,484.5339159384103,519.3691219309197,2.434589800443459,2
GOIANÉSIA DO PARÁ,PA,510,450.5129411764706,502.0903921568628,488.61470588235295,452.4372549019608,481.4901960784314,1.5249244712990937,1
GOIATUBA,GO,782,477.0975703324808,524.1735294117648,516.325959079284,491.7570332480818,515.2173913043479,2.6089449541284404,2
GOIOERÊ,PR,944,469.614936440678,521.4076271186441,513.356779661017,486.6075211864407,515.9110169491526,2.7586206896551726,2
GOIÁS,GO,1590,470.65207547169814,534.0332075471698,513.4347798742139,473.1645911949685,525.4691823899371,2.223754789272031,2
GOIÂNIA,GO,59411,495.93491609297945,552.8906128494723,535.7614414839003,510.67103230041573,564.3476965545101,3.0685113628921346,0
GOVERNADOR MANGABEIRA,BA,1073,451.5672879776328,499.7373718546132,485.73541472506986,445.4273066169618,484.7716682199441,1.3229740361919748,1
