NO_MUNICIPIO_PROVA,UF,QTD_PARTICIPANTES,NU_NOTA_CN_MEDIA,NU_NOTA_CH_MEDIA,NU_NOTA_LC_MEDIA,NU_NOTA_MT_MEDIA,NU_NOTA_REDACAO_MEDIA,MEDIA_GERAL,RENDA_FAMILIAR_SM_MEDIA,CLUSTER
CANAVIEIRAS,BA,408,461.9536764705883,499.5029411764706,519.0056372549019,493.5107843137255,556.6176470588235,506.118137254902,1.5202312138728324,1
CANAÃ DOS CARAJÁS,PA,1020,464.7766666666667,490.82931372549024,508.3268627450981,497.816568627451,558.8823529411765,504.12635294117655,2.40363482671175,1
CANDEIAS,BA,2088,450.99027777777775,480.7217432950192,502.1896072796935,479.7432471264368,542.4616858237548,491.2213122605364,1.54617657923901,0
CANELA,RS,660,487.59606060606063,530.9121212121212,543.2157575757576,547.2857575757575,597.030303030303,541.208,3.638110072689512,2
CANGUARETAMA,RN,1257,451.6295942720764,478.9891010342085,497.443675417661,486.1435958631663,532.3309466984884,489.3073826571202,1.5159944367176634,0
CANGUÇU,RS,731,476.54172366621066,520.6373461012312,527.4726402188783,531.6731874145006,594.1176470588235,530.0885088919288,2.2956008583690988,2
CANINDÉ,CE,2391,455.79196988707656,487.4574654956086,506.0297365119197,505.8143454621498,562.526139690506,503.5239314094521,1.253669724770642,1
CANINDÉ DE SÃO FRANCISCO,SE,1068,451.99044943820223,479.4478464419476,494.7120786516854,480.5092696629214,555.2434456928839,492.38061797752806,1.3397901533494754,0
CANOAS,RS,5391,489.6273047672046,531.5619922092377,542.4488035614913,547.5113522537563,583.2721202003339,538.8843145984048,3.3109781843771997,2
CANOINHAS,SC,980,481.9925510204082,512.0992857142857,522.7285714285714,523.1604081632653,560.3877551020408,520.0737142857143,3.045884578997162,1
CANSANÇÃO,BA,512,439.80390625,468.2828125,488.83046875,465.8853515625,496.9140625,471.9433203125001,1.2730061349693251,0
CANTO DO BURITI,PI,767,434.2173402868318,454.50938722294654,476.8606258148631,465.5367666232073,495.35853976531945,465.2965319426336,1.092829705505762,0
CANUTAMA,AM,51,436.1137254901961,460.48823529411766,476.978431372549,453.2039215686275,447.84313725490193,454.9254901960784,1.3176470588235294,0
CAPANEMA,PR,3981,452.26983170057775,482.9695553880935,495.319241396634,478.6149208741522,551.660386837478,492.16678723938713,1.6328729859803306,0
CAPELA,SE,808,443.3381188118812,464.7443069306931,483.0714108910891,469.5507425742574,539.9752475247525,480.1359653465346,1.3211382113821135,0
CAPELINHA,MG,1093,477.6147301006405,512.9627630375114,523.8678865507776,528.4944190301921,570.8874656907594,522.7654528819762,1.8510452961672477,1
CAPIM GROSSO,BA,1057,453.01958372753074,486.432734153264,502.1691579943236,491.2943235572374,549.5364238410596,496.4904446546831,1.4483627204030227,1
CAPITÃO POÇO,PA,2050,442.1714146341464,470.8854634146341,483.1107804878049,470.8406341463415,526.4292682926829,478.68751219512194,1.2452188695282618,0
CAPIVARI,SP,828,499.65579710144925,533.1486714975845,540.2493961352657,552.3804347826087,576.5700483091788,540.4008695652174,3.447893569844789,2
CAPÃO BONITO,SP,968,478.6914256198347,515.6511363636364,529.3101239669421,527.5379132231405,548.3884297520661,519.915805785124,2.224125093075205,1
CAPÃO DA CANOA,RS,998,472.2286573146293,514.1802605210421,531.7590180360721,522.6026052104208,558.1362725450902,519.7813627254509,2.619065561416729,1
CAPÃO DO LEÃO,RS,429,458.1335664335664,498.3895104895105,512.420745920746,492.47435897435895,536.9230769230769,499.6682517482517,1.8656,1
CARACARAÍ,RR,140,448.8492857142857,471.09357142857147,490.07,469.32642857142855,490.8571428571428,474.0392857142857,1.8092485549132948,0
CARAGUATATUBA,SP,1432,487.88337988826817,521.5312150837989,536.948812849162,539.8541201117318,561.0754189944134,529.4585893854749,2.822571893651655,2
CARANGOLA,MG,1772,470.2586343115124,501.84610609480814,515.3067155756207,514.6860609480813,583.4198645598194,517.1034762979684,1.895888244596732,1
CARAPICUÍBA,SP,5027,466.6361050328228,508.5456534712552,527.2236124925403,507.777939128705,549.2619852794908,511.88905908096274,2.4453398738612475,1
CARATINGA,MG,3145,477.0521780604134,509.7573608903021,521.8428298887122,528.2538950715422,587.0461049284579,524.7904737678855,2.033670955379141,2
CARAUARI,AM,185,426.1405405405405,449.8718918918919,466.2145945945946,458.9221621621622,470.5945945945946,454.3487567567568,1.4745098039215687,0
CARAVELAS,BA,248,450.1120967741936,477.5814516129032,495.3528225806452,481.57379032258063,514.516129032258,483.8272580645162,1.585987261146497,0
CARAZINHO,RS,1405,482.8034163701068,520.235231316726,530.6762989323843,534.3162989323844,569.4092526690391,527.4880996441282,2.979598445595855,2
CARAÚBAS,RN,1093,445.35059469350415,475.8725526075023,491.82021957914,481.74126258005487,537.5114364135408,486.4592131747484,1.26279602750191,0
CAREIRO,AM,200,427.2705,452.2285,477.5695,454.877,465.5,455.4891,1.6552901023890785,0
CAREIRO DA VÁRZEA,AM,116,433.1931034482759,467.73534482758623,485.076724137931,460.9491379310344,499.4827586206897,469.2874137931035,1.4860335195530727,0
CARIACICA,ES,6423,474.98975556593496,511.2805853962323,523.9543359800716,519.6582126732056,565.5830608749806,519.0931900980851,2.301808379198023,1
CARIDADE,CE,849,449.2697290930506,482.0995288574794,497.6098939929328,500.9805653710248,548.6219081272085,495.71632508833926,1.1442715700141444,1
CARINHANHA,BA,888,430.8337837837838,453.9893018018018,474.6019144144144,457.89752252252254,489.5720720720721,461.3789189189189,1.225925925925926,0
CARIRA,SE,761,438.0392904073588,470.7592641261498,485.3412614980289,474.1969776609725,542.6018396846255,482.1877266754271,1.3299881936245572,0
CARIRIAÇU,CE,695,451.8185611510792,486.8745323741007,499.7693525179856,501.6329496402878,579.68345323741,503.9557697841727,1.0322793148880105,1
CARIRÉ,CE,980,451.6588775510204,483.294693877551,496.2411224489796,507.509693877551,513.9591836734694,490.53271428571423,1.1477055449330784,0
CARLINDA,MT,131,444.33893129771,477.33129770992366,490.94351145038166,470.35725190839696,510.2290076335878,478.64,2.03125,0
CARLOS BARBOSA,RS,529,489.2366729678639,537.5446124763705,541.2345935727787,568.7289224952741,616.3327032136106,550.6155009451795,4.102521008403361,2
CARLOS CHAGAS,MG,314,457.32292993630574,495.4503184713376,510.46560509554143,498.34936305732487,539.8726114649681,500.2921656050955,1.830213903743316,1
CARMO DO PARANAÍBA,MG,648,488.474537037037,514.4435185185185,523.8521604938272,540.5720679012346,625.7407407407408,538.6166049382716,2.6493288590604025,2
CARMÉSIA,MG,140,464.14071428571424,500.5085714285714,512.6764285714286,525.1892857142857,539.8571428571429,508.4744285714285,1.7591463414634143,1
CARMÓPOLIS,SE,413,443.5147699757869,475.1576271186441,494.2457627118644,474.99854721549633,563.0024213075061,490.1838256658596,1.4388560157790926,0
CARNAÍBA,PE,846,459.2205673758865,484.76654846335697,507.7802600472813,517.5121749408984,558.581560283688,505.5722222222222,1.3311874105865522,1
CAROLINA,MA,535,447.3201869158878,480.41289719626167,495.4209345794393,480.5241121495327,544.5981308411215,489.6552523364486,1.703588143525741,0
CARPINA,PE,2652,469.9866138763198,496.012443438914,510.690346907994,511.75942684766216,571.0331825037707,511.89640271493215,1.7740160106737826,1
CARUARU,PE,9534,479.553597650514,512.2417663100482,526.3298720369205,533.7723935389133,585.0010488777009,527.3797356828194,2.117107093184979,2
CARUTAPERA,MA,788,432.2624365482233,459.84251269035536,475.5034263959391,463.26142131979697,506.8781725888325,467.5495939086295,1.1412459720730397,0
CASA BRANCA,SP,356,495.4202247191012,519.3005617977528,532.1390449438202,541.0859550561798,591.9662921348314,535.9824157303372,3.021531100478469,2
CASA NOVA,BA,927,443.9101402373247,466.4826321467098,487.8725997842503,478.18532901833873,518.4897518878101,478.98809061488674,1.4379340277777777,0
CASCAVEL,PR,7580,489.3298548812664,521.9134168865436,530.7663720316623,540.050290237467,594.5540897097625,535.3228047493404,3.221629986244842,2
CASIMIRO DE ABREU,RJ,471,488.5208067940552,516.9651804670913,529.9934182590233,526.5908704883227,576.0084925690021,527.6157537154988,2.7257194244604315,2
CASSILÂNDIA,MS,501,462.2818363273453,488.0225548902195,507.3632734530938,497.3750499001996,538.443113772455,498.69716566866265,2.542307692307692,1
CASTANHAL,PA,5919,470.0848623078222,502.4524919749957,512.177377935462,497.8644872444669,615.7290082784255,519.6616455482344,1.865545622250603,1
CASTELO,ES,744,493.6567204301075,514.4469086021505,524.709811827957,550.6072580645161,609.8924731182796,538.6626344086022,2.489886219974716,2
CASTELO DO PIAUÍ,PI,940,440.8539361702128,475.4864893617021,489.16425531914894,480.0692553191489,537.5531914893617,484.62542553191486,1.1308691308691308,0
CASTRO,PR,930,488.0733333333333,522.0240860215054,531.3816129032258,526.4893548387097,542.989247311828,522.1915268817204,3.1151050080775446,2
CASTRO ALVES,BA,591,443.32470389170896,472.7235194585448,489.868358714044,474.4534686971235,510.1184433164129,478.0976988155669,1.367603550295858,0
CATAGUASES,MG,1154,505.05415944540727,534.7428942807626,541.9590121317158,566.2803292894281,642.8249566724437,558.1722703639514,3.0266617969320677,2
CATALÃO,GO,3484,482.4507749712973,510.28444316877153,524.6336969001148,528.5530137772676,587.3363949483353,526.6516647531573,2.811648238621754,2
CATANDUVA,SP,2191,509.3992240985851,537.607120036513,546.799863076221,573.2404837973528,633.518941122775,560.1131264262892,3.650021901007446,2
CATENDE,PE,1128,443.056914893617,472.66019503546096,492.7578014184398,481.66586879432623,537.2517730496454,485.47851063829785,1.3649492583918814,0
CATOLÉ DO ROCHA,PB,1818,456.6836083608361,480.15676567656766,496.0161716171617,500.3341584158416,586.5786578657866,503.9538723872387,1.4345747357825869,1
CATU,BA,1323,468.7146636432351,493.46606198034766,511.3704459561602,502.74618291761146,556.1602418745276,506.49151927437634,1.7088998763906056,1
CAUCAIA,CE,7029,466.71832408592974,499.4683169725423,514.4791008678333,509.97668231611897,562.5949637217243,510.6474775928297,1.628565301308171,1
CAXAMBU,MG,960,480.1467708333333,515.5151041666667,524.9704166666667,537.2108333333333,576.3125,526.831125,2.122479838709677,2
CAXIAS,MA,5590,447.99447227191416,473.7686583184257,489.4346332737031,477.7638640429338,521.6779964221824,482.1279248658319,1.428147268408551,0
CAXIAS DO SUL,RS,4824,499.19127280265343,539.1932628524046,546.943843283582,563.1147180762853,621.6708126036484,554.0227819237147,3.66357670221493,2
CAÇADOR,SC,682,484.59178885630496,520.5409090909092,532.1851906158357,538.1994134897361,565.9237536656891,528.2882111436951,3.5772787318361954,2
CAÇAPAVA,SP,1025,496.88604878048784,535.9643902439025,545.9096585365854,560.3543414634146,596.0,547.0228878048781,3.577110389610389,2
CAÇAPAVA DO SUL,RS,715,469.1413986013986,502.3704895104896,517.1095104895105,506.64335664335664,530.5454545454545,505.1620419580419,2.357320099255583,1
CEARÁ-MIRIM,RN,1977,458.6598887202832,489.90976226605966,503.18533131006575,493.0479008598887,547.941325240263,498.548841679312,1.6198854337152209,1
CEDRO,CE,734,441.449727520436,469.8784741144414,490.30449591280654,490.2525885558583,503.7057220708447,479.1182016348774,1.2293577981651376,0
CEREJEIRAS,RO,354,465.2830508474577,486.46271186440674,502.8997175141243,499.2203389830509,549.0395480225989,500.5810734463277,2.2275064267352187,1
CERES,GO,1766,472.9483578708947,504.61115515288793,518.5639297848245,522.9216874292185,592.6160815402038,522.3322423556059,2.4947275922671355,1
CERQUEIRA CÉSAR,SP,363,493.3338842975207,523.8118457300276,534.3834710743802,544.3922865013774,572.67217630854,533.7187327823691,2.912087912087912,2
CERQUILHO,SP,610,499.6103278688525,534.5968852459016,545.2080327868853,561.9655737704918,603.1147540983607,548.8991147540984,3.6005747126436782,2
CERRO LARGO,RS,894,479.79709172259504,514.5479865771812,522.1831096196868,544.8058165548099,587.158836689038,529.6985682326622,2.771984924623116,2
CHAPADA DOS GUIMARÃES,MT,346,456.8268786127168,493.23786127167625,503.73583815028906,490.9208092485549,534.5664739884393,495.85757225433525,2.502298850574713,1
CHAPADINHA,MA,2372,438.13591905564925,463.1910623946037,478.4068718381113,468.45560708263065,508.44013490725126,471.3259190556493,1.199961729812476,0
CHAPADÃO DO SUL,MS,665,470.2500751879699,497.4206015037594,512.4590977443609,514.2443609022556,531.3684210526316,505.1485112781955,2.744039270687237,1
CHAPECÓ,SC,3620,491.2640055248619,528.3975138121547,534.1254419889503,547.2503314917127,592.5082872928177,538.7091160220995,3.7172940247433535,2
CHARQUEADAS,RS,766,471.4527415143603,509.46187989556137,527.1355091383812,514.5613577023498,549.4255874673629,514.4074151436031,2.919806763285024,1
CHAVAL,CE,393,448.5801526717557,481.3310432569975,501.51145038167937,484.8513994910942,533.3842239185751,489.9316539440204,1.0307692307692309,0
CHOPINZINHO,PR,592,474.8099662162162,514.064527027027,523.2898648648649,528.7324324324323,561.9256756756756,520.5644932432431,2.8739495798319328,1
CIANORTE,PR,1832,474.2151200873362,504.4431768558952,520.3801855895197,515.5776746724891,562.740174672489,515.4712663755458,3.058550596553248,1
CIDADE OCIDENTAL,GO,1145,450.59755458515286,490.57816593886463,508.2166812227074,485.96331877729256,523.4934497816594,491.7698340611353,1.942953020134228,1
CLEVELÂNDIA,PR,191,470.3089005235602,505.82303664921466,522.124607329843,507.9450261780105,577.4869109947643,516.7376963350786,2.957943925233645,1
CLÁUDIO,MG,911,476.7284302963776,512.5766190998902,525.6246981339187,542.0729967069154,595.6311745334797,530.5267837541163,2.6109969167523124,2
COARACI,BA,721,455.21983356449374,484.032454923717,502.01262135922326,488.0930651872399,540.8321775312066,494.03803051317607,1.3571428571428572,1
COARI,AM,1249,434.5770216172938,456.2006405124099,476.4187349879904,456.082706164932,506.0528422738191,465.866389111289,1.4240914419695194,0
COCOS,BA,676,435.9622781065089,463.510798816568,486.46523668639054,477.7399408284024,503.49112426035504,473.433875739645,1.2434971098265897,0
CODAJÁS,AM,182,427.9346153846154,452.3873626373626,474.5769230769231,461.5620879120879,489.2307692307692,461.13835164835166,1.1564885496183206,0
CODÓ,MA,2662,436.8406461307288,464.9767468069121,482.0253944402705,464.3998873027799,516.3786626596544,472.9242674680692,1.2252604166666667,0
COELHO NETO,MA,1013,440.2362290227048,466.3186574531096,483.7815399802567,467.7472852912142,528.1934846989141,477.2554392892398,1.203887884267631,0
COLATINA,ES,3083,492.0811871553682,524.5292572169964,531.6003243593902,551.1005838469024,616.8537139150178,543.233013298735,2.533640023001725,2
COLINAS,MA,747,434.62891566265057,455.1921017402945,477.8141900937082,464.5843373493976,500.053547523427,466.4546184738956,1.3817966903073289,0
COLINAS DO TOCANTINS,TO,830,455.5480722891567,479.1242168674698,497.1078313253012,493.69819277108434,549.6385542168674,495.02337349397584,1.963594994311718,1
COLNIZA,MT,207,447.9222222222222,470.18454106280194,486.1980676328503,483.0903381642512,477.9710144927536,473.0732367149758,2.0823529411764707,0
COLOMBO,PR,2635,480.95749525616696,522.725578747628,532.2436812144213,522.7969259962049,560.9563567362429,523.9360075901328,2.742232451093211,2
COLORADO,PR,823,461.9996354799514,484.1102065613609,502.6727825030377,497.76998784933176,552.5151883353584,499.8135601458081,2.770961145194274,1
COLORADO DO OESTE,RO,394,467.5723350253807,492.7223350253808,504.6543147208122,507.3286802030457,531.015228426396,500.6585786802031,2.508,1
COLÍDER,MT,533,459.1523452157599,495.55497185741086,504.9401500938086,503.84277673545967,548.5178236397749,502.4016135084429,2.650943396226415,1
COMODORO,MT,236,466.4385593220339,492.9512711864407,503.78177966101697,495.73220338983054,534.8305084745763,498.7468644067797,2.435114503816794,1
CONCEIÇÃO,PB,726,443.8848484848485,472.0752066115702,485.6150137741047,491.4239669421488,524.7382920110193,483.5474655647383,1.2538552787663109,0
CONCEIÇÃO DA BARRA,ES,462,455.15238095238095,483.3924242424242,502.3796536796536,491.6584415584416,527.5324675324675,492.0230735930736,1.7489270386266094,1
CONCEIÇÃO DA FEIRA,BA,537,442.3448789571695,468.577094972067,492.60521415270017,466.2864059590317,526.3314711359404,479.22901303538174,1.428006329113924,0
CONCEIÇÃO DO ARAGUAIA,PA,1895,441.0743007915568,467.0265963060686,480.8911345646438,471.8484432717679,510.1108179419525,474.1902585751979,1.553236797274276,0
CONCEIÇÃO DO COITÉ,BA,1726,463.1377172653534,497.9340092699884,509.5340092699884,497.0702780996524,565.8516801853998,506.7055388180764,1.4327354260089686,1
CONCEIÇÃO DO JACUÍPE,BA,946,453.623467230444,482.4692389006343,503.42124735729385,477.5471458773784,534.7780126849894,490.367822410148,1.4823883161512028,0
CONCEIÇÃO DO MATO DENTRO,MG,483,460.86438923395445,496.00600414078673,510.1513457556936,513.4635610766045,551.2629399585921,506.3496480331263,2.153379549393414,1
CONCÓRDIA,SC,1499,497.81521014009337,527.6422281521013,532.7108739159439,549.512808539026,617.6651100733823,545.0692461641095,3.815241635687733,2
CONCÓRDIA DO PARÁ,PA,588,435.08214285714286,468.6513605442177,478.4585034013605,459.112074829932,499.21768707482994,468.1043537414967,1.347507331378299,0
CONFRESA,MT,642,449.5127725856698,473.7361370716511,488.0052959501558,482.3085669781931,511.58878504672896,481.03031152647975,2.261173184357542,0
CONGONHAS,MG,1301,489.4253651037664,519.9126825518832,532.1153727901614,546.4192159877018,614.3274404304382,540.4400153727902,2.8102580239144115,2
CONSELHEIRO LAFAIETE,MG,3166,496.35704358812376,527.02937460518,537.7628869235629,553.2582754264056,617.9406190777006,546.4696399241946,2.8621220604703246,2
CONSELHEIRO PENA,MG,496,468.5866935483871,500.9118951612903,520.9326612903226,523.9810483870967,554.3145161290323,513.7453629032259,2.154275092936803,1
CONTAGEM,MG,12001,497.4242063161403,530.7658028497625,540.2399883343054,546.113615532039,601.1765686192817,543.1440363303058,2.9395946999220577,2
CORAÇÃO DE JESUS,MG,570,456.469298245614,479.94473684210527,499.33982456140353,498.1277192982456,534.7719298245614,493.730701754386,1.5165912518853697,1
CORAÇÃO DE MARIA,BA,629,442.916693163752,466.4931637519873,489.17472178060416,470.4313195548489,509.2209856915739,475.6473767885533,1.269070735090153,0
CORDEIROS,BA,564,456.17198581560285,487.5102836879432,503.859219858156,503.9008865248227,560.886524822695,502.465780141844,1.2292020373514432,1
COREAÚ,CE,753,446.17011952191234,478.9601593625498,496.0353253652058,505.08353253652064,528.7118193891102,490.99219123505975,1.0220238095238094,0
CORINTO,MG,406,462.5098522167488,494.4733990147784,509.50344827586207,515.5620689655173,536.0098522167488,503.611724137931,1.9139676113360324,1
CORNÉLIO PROCÓPIO,PR,1677,473.7068574836017,508.5115086463924,523.5725700655933,520.1521168753727,558.1633870005963,516.8212880143112,2.7394078611536496,1
COROATÁ,MA,1172,436.8098122866894,460.8621160409557,480.8778156996588,465.2063139931741,532.6279863481228,475.27680887372014,1.0964714714714714,0
COROMANDEL,MG,599,477.4998330550919,503.2729549248748,519.4801335559265,517.2210350584307,579.398998330551,519.3745909849749,2.4749163879598663,1
CORONEL FABRICIANO,MG,1788,492.5411073825503,523.5959731543624,535.175615212528,550.7969239373602,621.7002237136466,544.7619686800895,2.6003649635036497,2
CORONEL VIVIDA,PR,528,463.5712121212121,504.67575757575753,513.7643939393939,513.223106060606,546.5909090909091,508.3650757575757,2.894781144781145,1
CORRENTE,PI,2668,427.3383808095952,450.6070464767616,466.757383808096,455.2372563718141,496.5217391304348,459.29236131934033,1.271879021879022,0
CORRENTINA,BA,575,451.96,479.42713043478255,495.31165217391305,485.9655652173913,537.8434782608696,490.1015652173913,1.6890034364261168,0
CORUMBÁ,MS,2336,453.57529965753423,486.0156678082192,503.9215325342466,481.57213184931504,514.4948630136986,487.9158989726028,2.203074194501921,0
CORURIPE,AL,961,446.7061394380853,474.9523413111343,495.2874089490115,488.1544224765869,553.4651404786681,491.7130905306972,1.518460329929301,0
COSMÓPOLIS,SP,842,492.1461995249406,522.2849168646081,537.5597387173397,540.7340855106888,566.0570071258908,531.7563895486935,2.9682027649769585,2
COSTA RICA,MS,312,456.91121794871793,482.7955128205128,503.59935897435895,497.211858974359,506.47435897435895,489.3984615384616,2.5345821325648417,0
COTIA,SP,4318,494.1728578045391,530.148772579898,540.3028022232515,547.4055118110236,600.0926354793886,542.4245159796202,3.843810258387968,2
COXIM,MS,910,456.2478021978022,480.4229670329671,504.99109890109895,487.1776923076923,503.8241758241758,486.5327472527472,2.061287477954145,0
CRATEÚS,CE,2314,464.1452895419187,494.6372082973207,508.188202247191,508.8588159031979,581.1668107173725,511.3992653414001,1.547876447876448,1
CRATO,CE,3592,479.89727171492206,508.1470489977728,520.7342427616926,525.3538140311804,613.8140311804009,529.5892817371937,1.881699496106276,2
CRICIÚMA,SC,3233,493.869254562326,532.2894215898546,540.297618311166,557.276183111661,602.5301577482214,545.2525270646458,3.717244821562266,2
CRISTALINA,GO,728,462.7119505494505,493.0317307692308,509.9072802197802,501.50686813186815,534.945054945055,500.4205769230769,2.5381136950904395,1
CRISTALÂNDIA,TO,287,447.3449477351916,470.9202090592335,492.8386759581882,486.3571428571428,531.2891986062717,485.7500348432056,1.853035143769968,0
CRUZ,CE,512,454.654296875,492.8330078125,509.5369140625,531.8296875,536.796875,505.13015625,1.2352941176470589,1
CRUZ ALTA,RS,1501,474.0929380413058,513.7442371752165,525.4018654230513,519.249966688874,565.8094603597601,519.6596935376416,2.9097605893186005,1
CRUZ DAS ALMAS,BA,2604,464.3007680491551,489.78195084485407,502.7497311827957,494.5415514592934,545.084485407066,499.2916973886328,1.711720535422788,1
CRUZEIRO,SP,1081,506.254579093432,536.8968547641073,547.8376503237743,565.7444958371879,620.3700277520815,555.4207215541167,3.2231993299832498,2
CRUZEIRO DO SUL,AC,3752,442.3862739872068,476.1365671641791,494.3498667377399,476.19482942430704,549.2857142857143,487.6706503198295,1.5957550860719876,0
CUBATÃO,SP,1598,475.4416145181477,512.3949311639549,532.2700250312892,523.520901126408,561.1514392991239,520.9557822277848,2.530745062836625,1
CUIABÁ,MT,17044,479.0148321990143,512.2462215442384,521.9023644684347,522.5971250880075,577.478291480873,522.6477669561135,3.612842153284672,1
CUITÉ,PB,2027,457.89521460286136,481.7567340897879,499.0610261470153,490.5254070054268,551.9585594474593,496.2393882585102,1.2544086021505376,1
CUPIRA,PE,737,451.9607869742198,483.867842605156,502.063500678426,503.0865671641791,565.8616010854817,501.3680597014925,1.3176056338028168,1
CURAÇÁ,BA,471,447.4645435244161,473.0269639065818,492.3144373673037,484.95053078556265,523.3545647558386,484.2222080679406,1.4329896907216495,0
CURITIBA,PR,34489,514.8862216938734,549.9856823914871,552.7519498970686,574.9194612775088,609.7236800139175,560.4533990547711,4.43005641200214,2
CURITIBANOS,SC,703,469.7516358463727,510.7176386913229,518.7071123755334,515.7250355618777,560.5120910384069,515.0827027027028,2.976817042606516,1
CURRAIS NOVOS,RN,2753,468.4573919360697,500.7868507083182,513.7252451870687,504.6446058844897,576.4983654195423,512.8224918270978,1.7435562805872755,1
CURRALINHO,PA,528,421.8357954545454,449.7778409090909,465.1814393939394,450.2787878787879,510.530303030303,459.5208333333333,1.2479050279329609,0
CURURUPU,MA,474,435.83691983122367,461.00274261603374,477.4949367088608,459.815611814346,515.8227848101266,469.99459915611817,1.0812937062937062,0
CURUÇÁ,PA,1173,437.564620630861,467.5751065643648,480.5647911338448,459.2106564364876,530.0596760443308,474.99497016197785,1.2179487179487178,0
CURVELO,MG,1972,484.7279918864097,514.04107505071,525.0409229208925,532.178397565923,593.1947261663286,529.8366227180527,2.419319186560566,2
CUSTÓDIA,PE,687,452.69912663755457,478.176710334789,496.4275109170306,497.6478893740902,524.9781659388647,489.9858806404658,1.463125,0
CÁCERES,MT,2466,460.97769667477695,486.18386050283857,500.0229521492296,489.51711273317113,550.9732360097323,497.5349716139497,2.56184725848564,1
CÂNDIDO MOTA,SP,287,491.09094076655055,510.68362369337984,531.4104529616724,529.2623693379791,581.8815331010453,528.8657839721254,3.0058479532163744,2
CÂNDIDO SALES,BA,993,447.8424974823766,474.16545820745216,494.29617321248736,485.7669687814703,543.1419939577039,489.0426183282981,1.3987701040681173,0
CÍCERO DANTAS,BA,1205,448.6014107883817,480.2843983402489,497.270622406639,489.49344398340247,549.2614107883818,492.9822572614109,1.2874015748031495,0
DELMIRO GOUVEIA,AL,1922,447.355254942768,474.1103017689906,495.018262226847,485.0649323621228,540.8324661810614,488.4762434963579,1.35580204778157,0
DIADEMA,SP,6623,475.2515627359203,514.7990789672353,531.1065529216368,519.1786350596407,560.2566812622679,520.1185021893401,2.5755813953488373,1
DIAMANTE,PB,305,442.7367213114754,471.7009836065573,484.9131147540984,496.22786885245904,562.0983606557377,491.5354098360656,1.1506849315068493,0
DIAMANTINA,MG,3420,486.2648245614035,513.7990935672515,524.4085087719299,526.9758479532163,585.0877192982456,527.3071988304093,2.3501675442795595,2
DIAMANTINO,MT,359,464.3779944289694,493.0077994428969,504.2339832869081,496.4841225626741,543.008356545961,500.2224512534819,2.9623115577889445,1
DIANÓPOLIS,TO,648,440.154012345679,463.0219135802469,483.84459876543207,471.8612654320987,518.8271604938271,475.5417901234568,1.7826354679802956,0
DIAS D'ÁVILA,BA,1287,459.68003108003103,492.8017871017871,511.5565656565657,488.6563325563325,540.9324009324009,498.7254234654234,1.695795795795796,1
DIONÍSIO CERQUEIRA,SC,568,476.824647887324,517.1841549295774,524.2859154929578,522.5605633802817,571.9366197183099,522.5583802816901,2.881081081081081,1
DIVINÓPOLIS,MG,6383,504.6334168886104,534.5123766254112,542.0302835657214,573.4614444618518,634.6827510574965,557.8640545198183,3.1460689655172414,2
DOIS IRMÃOS,RS,382,491.4054973821989,537.3039267015707,552.0908376963351,572.4743455497382,620.890052356021,554.8329319371728,3.5280561122244487,2
DOIS IRMÃOS DO BURITI,MS,221,435.4877828054299,452.79321266968327,472.737556561086,459.3447963800905,470.6787330316742,458.2084162895928,1.4146341463414631,0
DOIS VIZINHOS,PR,1445,476.4401384083045,510.3118339100346,519.5898269896194,525.916678200692,558.5467128027682,518.1610380622836,2.9303514376996804,1
DOM ELISEU,PA,793,447.38524590163934,474.50933165195465,492.39773013871377,480.0708701134931,523.858764186633,483.6443883984868,1.6985930735930737,0
DOM PEDRITO,RS,470,460.3908510638298,494.81042553191486,515.2459574468086,501.97297872340425,539.7021276595744,502.4244680851063,2.573005093378608,1
DOM PEDRO,MA,905,450.4609944751381,479.8182320441989,497.0519337016575,496.25193370165744,557.9005524861878,496.296729281768,1.4348717948717948,1
DOMINGOS MARTINS,ES,680,499.83411764705886,536.1301470588236,533.192794117647,571.9230882352941,608.7058823529412,549.9572058823529,2.4504685408299864,2
DOURADOS,MS,4536,487.8423500881834,515.3939814814815,526.1749779541447,529.6872354497355,578.2627865961199,527.472266313933,3.0789473684210527,2
DRACENA,SP,1191,502.91670864819486,527.2014273719564,538.2475230898405,562.4047019311503,607.6910159529807,547.6922753988244,3.269230769230769,2
DUQUE DE CAXIAS,RJ,13339,471.5980658220256,504.12046630182175,522.4745858010346,504.38587600269886,567.7936876827348,514.0745363220631,2.1740619163506705,1
ECOPORANGA,ES,358,464.200279329609,491.2857541899441,503.7972067039106,513.5441340782122,527.2067039106146,500.0068156424581,1.849367088607595,1
EIRUNEPÉ,AM,283,442.36819787985866,473.3904593639576,488.9572438162544,478.92049469964667,530.4593639575971,482.8191519434629,1.6041666666666667,0
ELDORADO,SP,172,459.2912790697675,488.8645348837209,503.3470930232558,496.7279069767442,518.3720930232558,493.3205813953488,1.901754385964912,1
ELDORADO DO CARAJÁS,PA,562,437.5855871886121,460.4325622775801,480.5724199288256,466.626512455516,483.8078291814946,465.80498220640567,1.588957055214724,0
ELDORADO DO SUL,RS,520,467.07307692307694,510.09538461538455,524.0328846153845,505.14538461538456,537.8076923076923,508.83088461538455,2.476595744680851,1
