NO_MUNICIPIO_PROVA,UF,QTD_PARTICIPANTES,NU_NOTA_CN_MEDIA,NU_NOTA_CH_MEDIA,NU_NOTA_LC_MEDIA,NU_NOTA_MT_MEDIA,NU_NOTA_REDACAO_MEDIA,MEDIA_GERAL,RENDA_FAMILIAR_SM_MEDIA,CLUSTER
COLINAS DO TOCANTINS,TO,624,476.19471153846155,501.89727564102566,488.7519230769231,505.9225961538462,615.7371794871794,517.7007371794872,1.983960948396095,1
COLNIZA,MT,112,470.1294642857143,488.94107142857143,484.5,487.38392857142856,538.9285714285714,493.9766071428571,2.4716494845360826,0
COLOMBO,PR,1712,495.32856308411215,532.4523948598131,527.1417056074766,536.6610397196262,598.5630841121496,538.0293574766355,2.743552412645591,2
COLORADO,PR,513,481.08011695906436,501.69395711500977,492.13216374269,509.5460038986355,606.35477582846,518.161403508772,2.7751124437781107,1
COLORADO DO OESTE,RO,240,493.67791666666665,515.5383333333333,505.3929166666667,528.6016666666667,625.5833333333334,533.7588333333333,2.5827814569536423,1
COLÍDER,MT,301,481.92292358803985,518.0813953488372,504.89401993355483,526.6026578073089,629.3023255813954,532.1606644518272,3.5571030640668524,1
COMODORO,MT,149,471.71744966442947,485.4241610738255,473.8275167785235,491.73892617449667,549.6644295302013,494.47449664429524,2.8026315789473686,0
CONCEIÇÃO,PB,634,474.66624605678237,492.11261829653,475.2632492113565,495.2615141955836,594.794952681388,506.4197160883281,1.1809859154929578,0
CONCEIÇÃO DA BARRA,ES,198,483.66767676767677,509.22828282828283,503.89747474747475,511.4358585858586,596.3636363636364,520.9185858585859,1.710122699386503,1
CONCEIÇÃO DA FEIRA,BA,252,477.7079365079365,499.5162698412699,494.57420634920635,501.3623015873016,558.0952380952381,506.25119047619046,1.3920972644376899,1
CONCEIÇÃO DO ARAGUAIA,PA,896,464.62600446428576,485.39140625,472.0825892857143,483.99453124999997,563.1473214285714,493.84837053571425,1.6196660482374767,0
CONCEIÇÃO DO COITÉ,BA,1114,484.9966786355476,521.1789048473968,507.8718132854578,522.7845601436265,622.5314183123878,531.8726750448834,1.4949612403100776,1
CONCEIÇÃO DO JACUÍPE,BA,578,482.83339100346024,517.3818339100346,506.94688581314875,511.6780276816609,587.5432525951558,521.2766782006921,1.6413199426111909,1
CONCEIÇÃO DO MATO DENTRO,MG,309,491.2423948220065,528.3498381877023,509.0598705501618,562.8783171521036,612.4919093851132,540.8044660194175,2.4655172413793105,2
CONCÓRDIA,SC,967,504.9634953464323,541.4970010341261,528.5714581178903,566.1623578076525,677.2285418821097,563.6845708376421,3.9668071654373023,2
CONCÓRDIA DO PARÁ,PA,403,455.9870967741935,480.0526054590571,461.43052109181144,472.7124069478908,547.5930521091811,483.55513647642675,1.293609671848014,0
CONFRESA,MT,365,471.1591780821918,501.348493150685,484.7884931506849,509.21726027397256,568.8767123287671,507.0780273972602,2.8202479338842976,1
CONGONHAS,MG,625,506.15887999999995,547.38416,536.72496,568.31488,678.336,567.383776,2.805142083897158,2
CONSELHEIRO LAFAIETE,MG,1750,516.5286857142856,559.7834285714285,546.8379428571428,585.8279428571428,687.9542857142857,579.386457142857,2.960570875665215,2
CONSELHEIRO PENA,MG,295,490.8186440677966,523.2162711864406,518.1294915254238,549.3077966101695,605.3559322033898,537.365627118644,2.7264150943396226,1
CONTAGEM,MG,6188,516.6317873303168,556.5181480284422,546.0610374919198,577.9406431803491,655.332902391726,570.4969036845507,3.2281444582814447,2
CORAÇÃO DE JESUS,MG,289,479.5249134948097,510.0252595155709,495.38546712802764,508.25640138408306,581.9377162629758,515.0259515570934,1.6454005934718101,1
CORAÇÃO DE MARIA,BA,307,470.62149837133546,494.7482084690554,480.414657980456,484.76449511400654,593.0944625407166,504.72866449511395,1.2455242966751918,0
CORDEIROS,BA,400,469.62925,503.81725,492.50800000000004,514.4517500000001,618.15,519.7112500000001,1.4527363184079602,1
COREAÚ,CE,447,473.28232662192397,509.77986577181207,489.00671140939596,530.5548098434004,581.5659955257271,516.8379418344518,1.010536398467433,1
CORINTO,MG,197,490.2923857868021,521.9111675126903,511.4223350253807,535.2010152284264,574.9238578680203,526.7501522842639,2.257575757575758,1
CORNÉLIO PROCÓPIO,PR,1092,489.7496336996337,522.2000915750916,511.5154761904762,537.5762820512821,597.967032967033,531.8017032967034,3.1509661835748792,1
COROATÁ,MA,710,462.61971830985914,483.0390140845071,470.11408450704226,486.49211267605637,605.5211267605633,501.5572112676056,1.1852540272614622,0
COROMANDEL,MG,383,488.3906005221932,526.2242819843342,519.1302872062663,551.3827676240209,628.041775456919,542.6339425587468,2.4835164835164836,2
CORONEL FABRICIANO,MG,864,522.2365740740742,560.1259259259259,550.0177083333333,594.6991898148148,713.4953703703703,588.1149537037038,3.2915451895043732,2
CORONEL VIVIDA,PR,384,476.6341145833333,515.2721354166666,505.5684895833333,521.1625,598.59375,523.4461979166666,2.9311163895486936,1
CORRENTE,PI,1609,449.38359229334986,458.45177128651335,445.55798632691113,455.41100062150406,526.4263517712865,467.04614045991303,1.2270844122216469,0
CORRENTINA,BA,395,474.4460759493671,498.63139240506325,480.2645569620253,501.8141772151899,597.7215189873418,510.5755443037975,1.6462264150943395,1
CORUMBÁ,MS,1111,475.0416741674168,509.982898289829,498.8386138613861,505.6676867686769,561.4041404140414,510.18700270027,2.3057471264367817,1
CORURIPE,AL,751,471.26444740346204,495.8450066577896,490.4438082556591,515.9560585885486,593.3954727030626,513.3809587217045,1.5438413361169103,1
COSMÓPOLIS,SP,408,487.7995098039216,534.629656862745,532.1536764705883,553.925,614.7058823529412,544.6427450980393,2.7649484536082474,2
COSTA RICA,MS,225,467.5888888888889,499.31066666666663,495.2688888888889,499.4684444444444,564.0,505.12737777777784,2.8551020408163263,1
COTIA,SP,2625,506.8555428571429,546.933180952381,542.4312,564.9102857142857,641.4171428571428,560.5094704761905,4.0311807534029755,2
COXIM,MS,557,480.3452423698384,502.85493716337527,494.840933572711,505.0368043087971,523.9138240574506,501.3983482944345,2.3973333333333335,0
CRATEÚS,CE,1615,483.4230340557275,510.98712074303404,498.4332507739938,520.1239009287925,631.2569659442725,528.844854489164,1.3894839337877312,1
CRATO,CE,2610,499.77344827586205,533.2336781609195,518.6186973180077,542.9190038314176,657.1417624521073,550.3373180076628,1.8128451031676838,2
CRICIÚMA,SC,2372,512.5806492411467,547.5335581787522,539.8796374367622,577.4859612141653,669.1905564924115,569.3340725126475,3.9253235396991957,2
CRISTALINA,GO,497,483.9613682092555,513.4140845070423,503.6987927565392,516.9247484909457,570.6639839034206,517.7325955734407,2.6813643926788684,1
CRISTALÂNDIA,TO,167,457.7892215568862,488.9520958083832,466.785628742515,489.7874251497006,571.377245508982,494.93832335329336,2.075609756097561,0
CRUZ,CE,371,482.1579514824798,505.2730458221024,493.7754716981132,547.4576819407008,584.6361185983827,522.6600539083558,1.4654761904761904,1
CRUZ ALTA,RS,797,498.67227101631113,538.3952321204517,531.8296110414053,551.3380175658721,643.2622333751568,552.6994730238395,3.2097249508840866,2
CRUZ DAS ALMAS,BA,1663,484.21719783523747,511.7533974744438,497.33704149128084,511.0471437161756,596.2838244137101,520.1277209861695,1.707828282828283,1
CRUZEIRO,SP,817,512.3432068543452,550.0498164014688,542.5583843329254,575.6035495716034,662.766217870257,568.66423500612,3.29723991507431,2
CRUZEIRO DO SUL,AC,2092,467.22786806883363,494.0187380497132,484.65860420650097,489.9883365200765,574.8087954110898,502.14046845124284,1.6078708058952649,0
CUBATÃO,SP,823,486.68566221142163,529.476184690158,532.4234507897935,542.8908869987849,602.7946537059538,538.8541676792223,2.480327868852459,1
CUIABÁ,MT,10753,499.2877615549149,534.2827861992002,522.5673765460801,547.5953873337673,635.3538547382126,547.817433274435,3.9518497599548152,2
CUITÉ,PB,1161,476.3315245478036,496.64763135228253,486.2656330749354,497.2112833763997,574.900947459087,506.2714039621016,1.142027114267269,1
CUPIRA,PE,472,473.78177966101697,504.9563559322034,494.85,517.3502118644068,636.6101694915254,525.5097033898305,1.2158703071672354,1
CURAÇÁ,BA,305,466.6665573770491,495.50885245901645,480.2406557377049,501.7577049180328,567.7377049180328,502.3822950819672,1.3251231527093597,0
CURITIBA,PR,23897,525.6645101895635,560.018784784701,550.7820772481901,587.9737623969536,653.0443151860067,575.496689961083,4.683659779983901,2
CURITIBANOS,SC,387,494.51162790697674,528.5100775193798,527.187338501292,542.0206718346253,632.0930232558139,544.8645478036176,3.1891089108910893,2
CURRAIS NOVOS,RN,1689,491.7169330965068,519.7820603907638,511.99982238010654,526.0302545885139,621.3972764949674,534.1852693901717,1.7280785816962148,1
CURRALINHO,PA,387,448.4801033591731,473.32997416020675,444.2100775193798,457.7509043927649,568.9405684754522,478.5423255813954,1.0654362416107384,0
CURURUPU,MA,308,460.77435064935065,487.46363636363634,477.50454545454545,481.42824675324675,588.4415584415584,499.12246753246745,1.1303317535545023,0
CURUÇÁ,PA,747,456.7310575635876,480.2040160642571,465.0348058902276,462.63373493975905,547.764390896921,482.47360107095045,1.0780109489051095,0
CURVELO,MG,1117,501.70044762757385,539.5879140555057,529.004297224709,563.9554162936437,670.0984780662488,560.8693106535362,2.75800156128025,2
CUSTÓDIA,PE,445,477.94516853932583,509.2829213483146,492.29617977528085,518.0961797752809,607.9550561797753,521.1151011235954,1.3705772811918064,1
CÁCERES,MT,1447,481.5954388389772,509.06109191430545,494.03766413268835,510.0987560469938,612.6192121630961,521.4824326192122,2.5880582037129956,1
CÂNDIDO MOTA,SP,212,506.22311320754716,537.0523584905661,536.1150943396226,562.4896226415094,655.9433962264151,559.564716981132,3.2751004016064256,2
CÂNDIDO SALES,BA,572,474.2417832167832,497.45000000000005,485.81311188811185,501.8652097902098,585.8741258741259,509.04884615384617,1.3930678466076696,1
CÍCERO DANTAS,BA,831,473.6239470517449,506.0787003610109,492.38712394705175,505.50469314079425,608.9049338146812,517.2998796630566,1.1789989118607183,1
DELMIRO GOUVEIA,AL,1298,467.71302003081666,487.65038520801227,476.7025423728814,488.7804314329738,555.57781201849,495.2848382126348,1.2717920952896589,0
DIADEMA,SP,3419,491.70517695232525,537.4243053524423,537.4253582918982,546.5768938286049,615.0862825387541,545.6436033928048,2.6629517420471758,2
DIAMANTE,PB,212,467.38962264150945,484.7679245283019,468.9702830188679,490.67216981132077,611.9811320754717,504.7562264150944,1.064,0
DIAMANTINA,MG,1724,500.1164733178655,532.7688515081206,520.27343387471,541.1442575406032,635.6148491879351,545.983573085847,2.2812086457873844,2
DIAMANTINO,MT,259,480.72586872586874,515.2787644787645,503.9166023166023,524.0247104247104,596.2934362934363,524.0478764478764,3.3980891719745223,1
DIANÓPOLIS,TO,295,464.16644067796614,492.37322033898306,474.24101694915254,494.47152542372885,558.9830508474577,496.84705084745764,1.8388235294117647,0
DIAS D'ÁVILA,BA,701,477.63808844507844,515.607703281027,509.0490727532097,507.58744650499284,581.6547788873039,518.3074179743223,1.6906283280085197,1
DIONÍSIO CERQUEIRA,SC,362,488.8541436464089,530.7458563535912,521.1339779005525,534.0044198895027,636.5193370165746,542.251546961326,3.324561403508772,2
DIVINÓPOLIS,MG,3376,523.7430687203791,559.8068424170616,545.7390995260663,600.2785248815165,699.3127962085308,585.7760663507108,3.353125784584484,2
DOIS IRMÃOS,RS,250,511.50120000000004,550.1456,545.662,572.5568000000001,655.68,567.10912,3.8746223564954683,2
DOIS IRMÃOS DO BURITI,MS,111,460.8126126126126,474.7504504504505,463.4072072072072,461.55855855855856,518.5585585585585,475.8174774774775,1.41156462585034,0
DOIS VIZINHOS,PR,876,483.1448630136987,518.0421232876713,509.774200913242,532.3848173515981,589.2237442922375,526.5139497716895,3.0741463414634147,1
DOM ELISEU,PA,575,461.51200000000006,488.039652173913,478.0989565217392,486.98799999999994,544.695652173913,491.86685217391306,1.6647058823529413,0
DOM PEDRITO,RS,334,477.70479041916167,510.45868263473056,504.6994011976048,497.1787425149701,595.9281437125749,517.1939520958083,2.7204176334106727,1
DOM PEDRO,MA,810,467.7141975308642,489.41975308641975,478.8462962962963,501.5733333333334,604.320987654321,508.3749135802469,1.299390243902439,1
DOMINGOS MARTINS,ES,542,502.0180811808118,544.8108856088561,526.3920664206642,572.1107011070111,673.9114391143911,563.8486346863468,2.558287795992714,2
DOURADOS,MS,2761,501.83339369793555,531.0029699384281,522.3774719304599,545.7905469032959,635.4147048170953,547.283817457443,3.488214575995665,2
DRACENA,SP,821,509.8511571254567,539.3323995127893,534.7867235079173,578.3397076735688,661.1205846528624,564.686114494519,3.3276643990929706,2
DUQUE DE CAXIAS,RJ,8115,486.01859519408504,525.9517929759704,519.7943191620457,525.1211337030192,606.3930991990142,532.655788046827,2.028609419233079,1
ECOPORANGA,ES,239,476.54142259414226,512.987029288703,498.69037656903765,521.5154811715481,592.3012552301255,520.4071129707113,2.0152542372881355,1
EIRUNEPÉ,AM,178,453.9904494382023,479.5162921348314,470.56966292134825,478.0,549.3258426966293,486.28044943820225,1.49,0
ELDORADO,SP,103,476.44174757281553,516.0407766990292,519.3398058252427,530.3941747572816,600.9708737864078,528.6374757281553,1.9285714285714286,1
ELDORADO DO CARAJÁS,PA,266,463.64285714285717,480.9195488721805,471.1357142857143,486.10263157894735,538.6466165413534,488.0894736842106,1.920391061452514,0
ELDORADO DO SUL,RS,240,491.69541666666663,531.2720833333334,524.2466666666667,527.3291666666667,576.75,530.2586666666666,2.754985754985755,1
EMBU DAS ARTES,SP,1844,484.26458785249457,531.079989154013,530.3145878524946,528.7919739696313,597.3427331887202,534.3587744034706,2.3071046600458365,1
EMBU-GUAÇU,SP,657,487.1616438356165,528.462404870624,530.9598173515982,544.7133942161339,601.4611872146119,538.551689497717,2.6699266503667483,1
ENCANTADO,RS,423,500.4936170212766,549.7692671394799,537.419621749409,574.965011820331,666.5248226950355,565.8344680851063,3.5360696517412937,2
ENCRUZILHADA DO SUL,RS,182,482.52087912087916,518.934065934066,516.5082417582418,518.7054945054945,599.7802197802198,527.2897802197801,2.1220657276995305,1
ENGENHEIRO CALDAS,MG,219,488.34794520547945,517.7260273972603,507.737899543379,542.5251141552511,615.8904109589041,534.4454794520549,1.9576612903225807,1
ENTRE RIOS,BA,519,466.7181117533719,488.0840077071291,480.63468208092485,480.0974951830443,543.6223506743738,491.83132947976884,1.246065808297568,0
ENTRE RIOS DE MINAS,MG,488,503.37090163934425,541.7657786885246,526.791393442623,563.7993852459016,655.5737704918033,558.2602459016393,2.2869565217391306,2
ENVIRA,AM,133,445.86842105263156,463.9428571428572,455.93609022556393,470.106015037594,553.5338345864661,477.8774436090225,1.3693877551020408,0
EPITACIOLÂNDIA,AC,136,476.9132352941176,506.52058823529416,496.65441176470586,495.67941176470583,570.1470588235294,509.18294117647054,2.256818181818182,1
ERECHIM,RS,1927,503.09896211728073,540.8574468085106,528.3383497664764,561.4451478982875,658.9932537623249,558.546632070576,3.445679636179889,2
ERVÁLIA,MG,287,500.5271777003484,546.2174216027875,528.2536585365854,559.8790940766551,656.6550522648083,558.3064808362369,1.964080459770115,2
ESCADA,PE,912,472.3717105263158,494.79780701754385,488.2871710526316,495.7316885964912,561.5570175438596,502.54907894736846,1.4476110645431686,0
ESMERALDAS,MG,258,488.74961240310074,536.8096899224806,523.9627906976744,541.0279069767442,621.3953488372093,542.3890697674419,2.3774928774928776,2
ESPERANTINA,PI,823,465.94021871202915,491.4867557715674,478.1809234507898,486.5404617253949,573.9246658566221,499.2146051032807,1.1496062992125984,0
ESPERANTINÓPOLIS,MA,415,464.87614457831324,483.02795180722893,468.8807228915663,493.9390361445783,618.2168674698795,505.7881445783132,1.2881944444444444,0
ESPERANÇA,PB,876,484.64611872146116,515.7318493150684,505.08378995433793,522.1138127853882,617.4657534246576,529.0082648401827,1.3981233243967828,1
ESPIGÃO D'OESTE,RO,296,480.06790540540544,499.83952702702703,486.18716216216217,513.3108108108108,597.4324324324324,515.3675675675676,2.036312849162011,1
ESPINOSA,MG,386,479.9326424870466,511.7476683937824,501.22279792746116,542.6391191709845,621.1917098445596,531.3467875647668,1.5355555555555556,1
ESPLANADA,BA,662,465.33429003021143,493.5374622356495,482.9274924471299,482.87326283987915,579.546827794562,500.84386706948646,1.1871890547263682,0
ESPUMOSO,RS,536,498.6574626865672,532.2386194029851,520.2723880597015,558.3055970149253,665.5970149253732,555.0142164179103,3.4582542694497156,2
ESPÍRITO SANTO DO PINHAL,SP,296,527.039527027027,573.3864864864864,559.0523648648649,607.268918918919,697.4324324324324,592.8359459459459,3.630081300813008,2
ESTEIO,RS,694,499.2087896253603,543.5265129682997,539.8622478386168,548.0342939481268,599.4236311239193,546.0110951008646,3.221407624633431,2
ESTREITO,MA,512,466.3013671875,488.87578125,479.4849609375,498.6796875,563.0859375,499.285546875,1.7668539325842696,0
ESTRELA,RS,208,525.1451923076922,556.7423076923077,548.6350961538462,606.6985576923078,687.2115384615385,584.8865384615385,4.305164319248826,2
ESTÂNCIA,SE,1070,483.6565420560748,513.768691588785,504.2515887850467,514.5715887850467,625.4953271028037,528.3487476635514,1.6690674753601213,1
ESTÂNCIA VELHA,RS,361,506.17950138504153,544.2393351800554,540.2584487534625,567.2825484764543,619.2797783933518,555.4479224376731,3.243809523809524,2
EUCLIDES DA CUNHA,BA,919,464.89619151251355,497.96289445048967,492.69619151251356,488.7231773667029,588.0304678998912,506.4617845484222,1.4438356164383561,1
EUNÁPOLIS,BA,1546,491.2972186287193,523.3239974126778,517.05808538163,523.0186287192756,616.1578266494179,534.1711513583441,2.191898734177215,1
EUSÉBIO,CE,1022,497.86604696673186,531.8659491193738,524.0194716242662,551.8612524461839,627.651663405088,546.6528767123289,2.9259902710215426,2
EXTREMA,MG,330,500.0036363636364,538.9030303030303,528.5048484848485,553.2660606060606,611.2121212121212,546.3779393939394,3.1514227642276422,2
EXTREMOZ,RN,617,483.90081037277145,516.4215559157212,506.0713128038898,509.72949756888164,586.580226904376,520.540680713128,1.649365628604383,1
EXU,PE,718,475.7987465181059,499.2323119777159,485.11768802228414,509.1657381615599,572.7855153203343,508.41999999999996,1.1023230088495575,1
FARIAS BRITO,CE,355,481.54253521126765,509.36619718309856,494.39859154929576,524.8270422535212,589.8591549295775,519.9987042253522,1.391764705882353,1
FARROUPILHA,RS,528,496.35113636363633,545.0200757575757,539.9922348484849,566.1604166666667,635.4166666666666,556.588106060606,3.6877828054298645,2
FAZENDA RIO GRANDE,PR,937,489.3118463180363,531.5670224119531,524.6342582710779,530.7421558164355,589.1141942369263,533.0738954108858,2.5745997088791848,1
FEIJÓ,AC,247,462.16963562753034,491.85425101214577,483.09757085020243,493.43765182186235,561.1336032388664,498.33854251012144,1.5454545454545454,0
FEIRA DE SANTANA,BA,10735,495.8272100605496,530.864042850489,519.2717466231952,535.1474895202608,636.1210992081975,543.4463176525385,2.141763580156043,2
FELIZ NATAL,MT,76,467.39210526315793,506.6921052631579,499.3197368421053,494.9776315789474,526.578947368421,498.9921052631579,3.1767241379310347,0
FERNANDO DE NORONHA,PE,19,502.90000000000003,530.6105263157895,520.8789473684211,580.5105263157895,687.3684210526316,564.4536842105265,4.283333333333333,2
FERNANDÓPOLIS,SP,969,512.5504643962848,539.7991744066047,537.08173374613,573.0205366357069,677.750257997936,568.0404334365325,3.1691449814126393,2
FERRAZ DE VASCONCELOS,SP,1394,485.1921090387375,530.3842180774749,527.637230989957,530.2591104734577,599.3113342898134,534.556800573888,2.33791895947974,1
FLORESTA,PE,744,473.258064516129,489.22150537634406,486.8200268817204,503.2244623655914,584.3548387096774,507.37577956989253,1.307992202729045,1
FLORESTA DO ARAGUAIA,PA,110,454.7909090909091,483.9472727272727,467.26272727272726,475.33181818181816,560.0,488.2665454545455,1.7275641025641026,0
FLORIANO,PI,2953,472.21804944124614,497.5758211987809,483.10016931933626,505.2859126312225,592.5905858449034,510.1541076870979,1.523747841105354,1
FLORIANÓPOLIS,SC,6933,534.3077455646907,571.03166017597,560.1171931342853,600.4615606519544,675.3036203663638,588.2443559786528,5.020531827273797,2
FONTE BOA,AM,100,448.102,451.535,440.934,442.73699999999997,481.4,452.9416,1.1506024096385543,0
FORMIGA,MG,673,522.1228826151561,558.1392273402674,541.7141158989598,590.5802377414561,721.1589895988113,586.7430906389302,3.253824756606398,2
FORMOSA,GO,1959,484.43767228177643,515.8129147524247,508.45390505359876,518.3783052577845,580.5615109749872,521.5288616641143,2.3191176470588237,1
FORMOSA DA SERRA NEGRA,MA,396,453.84065656565656,472.03712121212124,454.7376262626263,490.02702020202025,573.4848484848485,488.82545454545453,1.1227390180878554,0
FORMOSA DO RIO PRETO,BA,322,469.68354037267085,487.41118012422356,470.13291925465836,480.7,573.1677018633541,496.21906832298134,1.3266978922716628,0
FORMOSO DO ARAGUAIA,TO,176,483.2119318181818,502.70909090909095,483.80284090909095,485.73522727272723,593.2954545454545,509.75090909090903,1.8789473684210527,1
FORQUILHA,CE,604,476.08029801324506,504.5211920529801,491.66473509933775,530.5473509933774,547.2185430463576,510.0064238410596,1.2566137566137565,1
FORTALEZA,CE,48064,505.4447673934754,539.7466898302264,528.9827771304927,559.1863099201065,649.6188415446072,556.5958771637817,2.5741151845744006,2
FOZ DO IGUAÇU,PR,3875,509.58216774193545,541.8816516129032,534.8061935483871,559.5456516129032,613.8477419354839,551.9326812903225,3.3836253128351808,2
FRAIBURGO,SC,264,498.8272727272727,545.2113636363636,532.7450757575758,561.3871212121212,646.1363636363636,556.8614393939393,3.2750809061488675,2
FRANCA,SP,3572,508.49470884658456,544.7520436730123,538.2096304591265,574.8124020156774,673.7010078387458,567.9939585666293,3.2849187935034805,2
FRANCISCO BELTRÃO,PR,1662,500.9978941034898,535.9826113116727,525.0357400722022,556.2768953068592,620.2166064981949,547.7019494584838,3.6000525210084033,2
FRANCISCO MORATO,SP,995,479.5704522613065,526.5245226130653,525.6040201005026,523.6359798994974,578.8743718592965,526.8418693467337,2.087989723827874,1
FRANCISCO SÁ,MG,333,471.9723723723723,511.40180180180175,498.9273273273273,515.5282282282282,654.5945945945946,530.4848648648648,1.5679012345679013,1
FRANCO DA ROCHA,SP,934,484.7399357601713,533.5324411134903,533.2306209850108,533.4056745182013,587.0663811563169,534.3950107066381,2.4654427645788335,1
FREDERICO WESTPHALEN,RS,1303,490.38833461243286,522.6413660782808,511.32041442824254,540.4671527244819,657.6055257099002,544.4845587106677,2.9691699604743085,2
FRUTAL,MG,742,477.88948787062,515.6964959568733,501.4925876010782,519.640026954178,598.3288409703504,522.60948787062,2.9302615193026154,1
FÁTIMA DO SUL,MS,247,478.1461538461539,509.05910931174094,504.7165991902834,525.07004048583,596.5991902834008,522.7182186234818,2.453271028037383,1
GANDU,BA,1082,472.27523105360444,497.6252310536044,484.91238447319773,486.8098890942699,604.3438077634011,509.1933086876155,1.3803516819571866,1
GARANHUNS,PE,4070,489.6159213759214,519.1048648648648,510.9140049140049,531.6009336609336,616.6437346437347,533.575891891892,1.7323122529644268,1
GARARU,SE,382,466.3586387434555,483.56335078534033,473.886387434555,474.8866492146597,593.2460732984293,498.388219895288,1.1558073654390935,0
GARIBALDI,RS,308,511.8269480519481,544.6957792207792,539.499025974026,580.2545454545455,694.7402597402597,574.2033116883116,5.145061728395062,2
GAROPABA,SC,281,514.9761565836299,546.8056939501779,546.5473309608541,578.9124555160142,637.6512455516014,564.9785765124554,3.2122395833333335,2
GARÇA,SP,451,501.1667405764967,537.2246119733925,529.779822616408,552.8722838137472,662.8381374722838,556.7763192904656,2.738416988416988,2
GETÚLIO VARGAS,RS,318,497.0106918238994,518.9493710691823,515.6537735849056,541.47893081761,612.5157232704403,537.1216981132075,3.3513119533527695,1
GIRAU DO PONCIANO,AL,818,473.7491442542787,497.6146699266504,483.76907090464545,507.2644254278728,608.7530562347188,514.2300733496331,1.1567234848484849,1
GIRUÁ,RS,109,492.23394495412845,527.9825688073395,525.4009174311926,542.3100917431193,626.7889908256881,542.9433027522936,2.80078125,2
GLÓRIA DO GOITÁ,PE,616,475.31607142857143,500.3125,484.83863636363634,507.2155844155844,605.3896103896104,514.6144805194805,1.2141057934508817,1
GOIANA,PE,1171,480.1078565328779,505.7756618274979,500.4566182749786,520.769684030743,610.0085397096499,523.4236720751494,1.6429503916449086,1
GOIANINHA,RN,708,483.7881355932203,513.5107344632768,507.1679378531074,515.6484463276836,608.1638418079096,525.6558192090395,1.8009118541033435,1
GOIANIRA,GO,761,475.60630749014456,511.71865965834434,504.554270696452,513.3801576872536,598.8436268068331,520.8206044678055,2.001953125,1
GOIANÉSIA,GO,1291,486.55050348567,516.3954298993028,504.0734314484896,537.1668474051123,614.8721920991479,531.8116808675446,2.597956730769231,1
GOIANÉSIA DO PARÁ,PA,199,470.4356783919598,507.2623115577889,488.9145728643216,493.97085427135676,557.5879396984925,503.6342713567839,1.6356589147286822,0
GOIATUBA,GO,414,489.60676328502416,520.8536231884058,508.69396135265697,541.331884057971,608.3091787439613,533.7590821256038,2.951827242524917,1
GOIOERÊ,PR,279,497.39068100358423,528.8784946236559,521.3032258064517,539.27311827957,623.5125448028674,542.071612903226,3.067335243553009,2
GOIÁS,GO,812,476.9428571428571,506.03485221674873,494.7770935960591,509.0665024630542,575.5665024630542,512.4775615763547,2.1624383368569413,1
GOIÂNIA,GO,26678,513.7721793237873,549.9889984256691,537.2512669615413,568.9127895644351,690.760176924807,572.137082240048,3.846608807457409,2
GOVERNADOR MANGABEIRA,BA,491,466.483299389002,494.76578411405296,479.9940936863544,488.30875763747457,566.5580448065173,499.2219959266802,1.3148148148148149,0
GOVERNADOR NUNES FREIRE,MA,251,452.498406374502,461.29243027888447,448.35458167330677,459.4171314741036,530.2788844621514,470.3682868525897,1.3142458100558658,0
GOVERNADOR VALADARES,MG,3700,506.8665945945946,542.6319189189189,532.6754594594595,570.8664864864865,666.772972972973,563.9626864864865,3.2076568670469503,2
GRAJAÚ,MA,823,465.42442284325637,479.3567436208991,468.2962332928311,484.11093560145804,558.8821385176185,491.21409477521263,1.4938650306748467,0
GRANJA,CE,1036,463.30472972972973,481.72094594594597,467.8123552123552,491.4104247104247,493.35907335907336,479.52150579150583,1.0866510538641687,0
GRAVATAÍ,RS,2031,496.48350566223536,539.495667159035,537.34219596258,549.2357459379616,617.7646479566716,548.0643525356967,2.933988764044944,2
GRAVATÁ,PE,1423,491.2232607167955,518.9204497540408,513.5371047083627,528.013352073085,630.9486999297259,536.528573436402,1.657644259369423,1
GUAJARÁ-MIRIM,RO,847,460.39539551357734,481.7256198347107,470.6199527744982,477.6590318772137,508.2172373081464,479.72344746162923,1.7672349888806522,0
GUANAMBI,BA,2706,485.0092387287509,512.8989283074649,500.74028085735404,526.040465631929,648.6844050258684,534.6746637102735,1.6887550200803212,1
GUANHÃES,MG,526,495.35760456273766,531.4486692015209,519.7952471482889,560.0184410646388,636.1596958174905,548.5559315589354,2.272504091653028,2
GUAPIMIRIM,RJ,344,497.5046511627907,533.5959302325581,527.4424418604651,524.8000000000001,613.4883720930233,539.3662790697674,2.3076923076923075,2
GUAPORÉ,RS,419,500.3019093078759,540.0460620525059,535.5336515513127,555.4894988066826,664.4391408114559,559.1620525059667,3.448356807511737,2
GUARABIRA,PB,2340,480.42405982905984,509.33346153846156,496.835811965812,507.5433333333333,622.2478632478633,523.2769059829059,1.4874545454545454,1
GUARACIABA DO NORTE,CE,1122,479.6900178253119,503.63048128342245,489.4485739750446,513.2887700534759,621.5508021390374,521.5217290552584,1.2298541826554106,1
GUARAMIRIM,SC,207,500.23623188405793,540.0400966183576,534.1038647342995,556.3927536231885,603.0917874396135,546.7729468599034,3.307462686567164,2
GUARANTÃ DO NORTE,MT,237,500.37257383966244,534.0324894514767,516.3274261603376,546.6375527426161,610.632911392405,541.6005907172996,2.9715302491103204,2
