NO_MUNICIPIO_PROVA,UF,QTD_PARTICIPANTES,NU_NOTA_CN_MEDIA,NU_NOTA_CH_MEDIA,NU_NOTA_LC_MEDIA,NU_NOTA_MT_MEDIA,NU_NOTA_REDACAO_MEDIA,MEDIA_GERAL,RENDA_FAMILIAR_SM_MEDIA,CLUSTER
JAGUARÃO,RS,434,508.6870967741936,524.2195852534562,522.3705069124424,523.4361751152073,519.2626728110599,519.5952073732718,2.365329512893983,2
JAGUARÉ,ES,502,515.2069721115538,518.2878486055777,498.8601593625498,515.696015936255,523.1075697211155,514.2317131474103,1.91018387553041,1
JALES,SP,1360,525.4703676470588,537.1305882352941,524.9027941176471,552.1114705882353,572.2794117647059,542.3789264705882,3.053066850447967,2
JANAÚBA,MG,3060,498.741045751634,504.3763725490196,497.0332352941176,511.4659477124183,506.718954248366,503.6671111111111,1.7874935798664613,1
JANDAIA DO SUL,PR,1185,519.206075949367,517.404641350211,510.25966244725737,515.2862447257384,519.8987341772151,516.4110717299578,2.965966921119593,1
JANDIRA,SP,2059,496.2570179698883,516.0224380767363,516.9513841670713,505.58533268576974,508.1690140845071,508.5970373967945,2.3783579837005737,1
JANUÁRIA,MG,2742,493.4056528081693,492.5981765134938,485.57862873814736,492.2033552151714,476.1706783369803,487.9912983223925,1.7003537139969682,0
JAPARATUBA,SE,709,481.47700987306064,486.9172073342736,481.0407616361072,480.048095909732,510.91678420310296,488.0799717912553,1.4269311064718162,0
JAPERI,RJ,1338,487.8340807174888,495.93273542600895,492.60762331838566,487.57750373692073,483.4080717488789,489.4720029895367,1.7290383704405494,0
JAPURÁ,AM,76,461.0144736842105,455.5815789473684,446.4381578947369,444.875,367.3684210526316,435.0555263157895,1.3252032520325203,0
JARAGUÁ,GO,1212,493.2298679867986,497.1606435643564,493.8637788778878,502.7982673267327,511.4686468646865,499.7042409240924,1.9416135881104035,1
JARAGUÁ DO SUL,SC,2118,533.3941454202078,545.9831916902738,534.0564211520302,557.1729933899906,554.6270066100094,545.0467516525025,3.695746214852199,2
JARDIM,CE,1904,492.76418067226894,495.6405462184874,486.9456932773109,494.7019432773109,485.16806722689074,491.0440861344538,1.5476575121163167,1
JARDIM DE PIRANHAS,RN,393,489.6386768447837,504.12061068702286,491.6687022900763,507.6396946564885,531.704834605598,504.9545038167938,1.4114688128772637,1
JARDINÓPOLIS,SP,555,530.2266666666667,533.4790990990991,523.4299099099098,538.1127927927928,539.8198198198198,533.0136576576576,2.960277427490542,2
JARU,RO,1617,489.3666666666667,494.6266542980829,487.5526901669759,483.8331478045764,467.1614100185529,484.5081137909709,2.0942397289284203,0
JATAÍ,GO,3739,514.5281091200856,523.218561112597,511.4054560042792,516.7834982615673,532.9606846750468,519.779261834715,2.638217213114754,1
JATEÍ,MS,275,498.7410909090909,493.324,485.9189090909092,491.3636363636364,509.8909090909091,495.8477090909091,2.2636103151862463,1
JAÍBA,MG,719,491.8662030598053,500.2116828929068,490.5833101529903,504.7250347705146,492.43393602225314,495.96403337969406,1.6718592964824122,1
JAÚ,SP,3757,530.4941176470588,545.3796912430131,532.6439978706414,552.6476976310886,556.4546180463135,543.524024487623,3.185587149989147,2
JEQUITINHONHA,MG,571,486.7807355516637,496.9413309982487,490.9908931698774,486.8504378283712,473.415061295972,486.9956917688266,1.5500575373993095,0
JEQUIÉ,BA,5072,505.2961750788644,512.662559148265,503.0822358044164,499.9971411671924,534.8422712933753,511.17607649842273,1.827172153264976,1
JEREMOABO,BA,1128,478.0718971631205,480.54991134751776,473.6166666666667,472.0477836879433,484.5212765957447,477.76150709219854,1.2025892232330302,0
JI-PARANÁ,RO,4919,499.72917259605606,501.920878227282,494.9113031103883,496.6943687741411,491.08355356779833,496.8678552551331,2.2051174496644297,1
JIJOCA DE JERICOACOARA,CE,395,497.6701265822785,505.2329113924051,499.06050632911393,537.1617721518987,518.5822784810126,511.5415189873418,1.789855072463768,1
JIQUIRIÇÁ,BA,267,499.4374531835206,501.9741573033708,486.6007490636704,475.6569288389513,523.5955056179776,497.4529588014981,1.265586034912718,1
JOAÇABA,SC,1701,524.6664902998236,537.1314520870076,522.5843621399177,538.4392122281012,545.1263962375074,533.5895825984715,3.258271077908218,2
JOINVILLE,SC,8183,534.0108639863131,547.6409996333863,537.0534278382012,560.1555664181841,560.8163265306123,547.9354368813395,3.8686595861563817,2
JORDÃO,AC,115,463.26695652173913,468.7973913043478,457.07130434782607,446.7782608695652,406.2608695652174,448.4349565217392,1.0225988700564972,0
JOSÉ BONIFÁCIO,SP,946,522.3714587737844,530.1679704016914,517.3603594080339,534.2476744186047,524.5665961945032,525.7428118393235,2.7896634615384617,2
JOSÉ DE FREITAS,PI,1117,480.44503133393016,484.08558639212174,477.3388540734109,478.2245299910475,471.06535362578336,478.23187108325874,1.481638418079096,0
JOÃO CÂMARA,RN,2159,485.704863362668,489.68786475220014,481.0856415006948,481.4974062065771,485.2894858730894,484.6530523390458,1.4788661522978863,0
JOÃO DOURADO,BA,569,483.401230228471,492.5648506151143,477.8929701230228,483.8428822495606,500.2460456942004,487.5895957820738,1.3608870967741935,0
JOÃO LISBOA,MA,1504,487.08390957446807,488.0848404255319,481.0737367021277,478.1052526595745,499.5079787234043,486.7711436170213,1.4848866498740554,0
JOÃO MONLEVADE,MG,3301,530.68870039382,541.2774613753407,523.6957891548016,550.2911541956983,564.0957285671009,542.0097667373524,2.492669304165697,2
JOÃO NEIVA,ES,526,525.4319391634981,534.9349809885931,515.584030418251,536.4365019011407,534.1825095057035,529.3139923954373,2.6939775910364148,2
JOÃO PESSOA,PB,35234,513.9102997105069,524.2958023500029,516.9182267128342,526.4086393824147,540.3729352330135,524.3811806777545,2.616033579050682,2
JOÃO PINHEIRO,MG,1072,507.39486940298514,513.156156716418,502.2944029850746,518.3417910447762,522.276119402985,512.6926679104478,2.0791889824024485,1
JUARA,MT,683,493.9301610541728,500.9250366032211,485.8156661786237,490.9446559297218,472.4450951683748,488.8121229868228,2.470281543274244,0
JUATUBA,MG,826,526.7202179176755,540.1564164648911,522.0219128329297,534.2473365617433,533.1719128329298,531.2635593220339,2.346613545816733,2
JUAZEIRINHO,PB,1069,489.4303086997194,498.71047708138445,487.7485500467727,480.56697848456497,502.71281571562207,491.8338260056127,1.2406609195402298,1
JUAZEIRO,BA,7488,500.706984508547,508.72569444444446,499.2539930555556,502.326936431624,521.4930555555555,506.50133279914536,1.855261954832221,1
JUAZEIRO DO NORTE,CE,9691,508.5129604787947,517.2648230316789,507.84441234134766,524.0360747084924,557.9197193272108,523.1155979775049,1.860618836644276,2
JUCURUTU,RN,657,483.3796042617961,486.7870624048706,478.74733637747335,482.2283105022831,498.38660578386606,485.90578386605785,1.3892215568862276,0
JUCÁS,CE,904,488.7433628318584,484.1171460176992,476.6938053097345,492.3130530973451,495.7522123893805,487.5239159292036,1.2465753424657535,0
JUIZ DE FORA,MG,15163,540.242359691354,557.9634241245136,540.7774912616237,565.4791004418651,580.7003891050583,557.0325529248828,3.1596804178470257,2
JUNDIAÍ,SP,6515,540.8438526477361,556.716239447429,542.6253875671528,569.3402148887184,571.1097467382963,556.1270882578665,4.546380368098159,2
JUQUITIBA,SP,827,499.09709794437725,522.8235792019346,508.9418379685611,516.2176541717049,502.73276904474,509.9625876662636,1.9720893141945772,1
JURUENA,MT,223,494.8578475336323,498.8430493273543,484.8484304932736,487.68206278026906,466.0986547085202,486.4660089686099,2.2674418604651163,0
JURUTI,PA,807,484.5982651796778,484.8688971499381,472.5710037174721,470.9905824039653,482.1065675340768,479.027063197026,1.449456975772765,0
JUSSARA,GO,1197,490.42614870509607,495.6265664160401,484.040350877193,490.4635756056809,503.375104427736,492.7863492063492,1.857293868921776,1
JUTAÍ,AM,75,473.544,475.38,466.5693333333333,458.7413333333333,463.2,467.4869333333333,1.3666666666666667,0
JUÍNA,MT,1097,510.20045578851415,511.0203281677302,493.9285323609845,503.71677301732,493.89243391066543,502.5517046490429,2.250481695568401,1
JÚLIO DE CASTILHOS,RS,965,515.4640414507772,523.0466321243523,510.0135751295337,511.25523316062174,517.8860103626943,515.5330984455959,2.408307210031348,1
LADAINHA,MG,302,490.9748344370861,497.44370860927154,492.8579470198676,488.0708609271523,478.5430463576159,489.5780794701988,1.3995215311004785,0
LADÁRIO,MS,580,496.49948275862073,499.151551724138,496.511551724138,496.6579310344827,482.6551724137931,494.2951379310345,2.1172907488986783,1
LAGARTO,SE,3862,500.5127395132056,507.694458829622,496.0061626100466,499.6159502848265,541.279129984464,509.021688244433,1.518227091633466,1
LAGES,SC,2909,522.7064970780336,528.6116878652458,517.9651082846339,529.6995187349604,531.0622206943967,526.0090065314541,2.959933859068939,2
LAGO DA PEDRA,MA,1674,477.7270011947432,478.39318996415767,471.3802867383512,473.09904420549583,465.56750298685785,473.2334050179212,1.2050070854983468,0
LAGOA DA PRATA,MG,1326,527.375641025641,540.2666666666667,525.4287330316743,554.611689291101,579.3815987933635,545.4128657616893,2.879276952872821,2
LAGOA DE ITAENGA,PE,899,488.9766407119021,486.702447163515,482.0080088987765,483.5091212458288,481.5350389321469,484.5462513904338,1.292863359442994,0
LAGOA GRANDE,PE,751,480.1745672436751,480.9275632490013,477.34354194407456,478.31571238348863,458.29560585885486,475.01139813581887,1.301756007393715,0
LAGOA SANTA,MG,1947,534.3292244478686,547.4443246019517,533.2251155624037,551.9215716486904,558.2023626091423,545.0245197740113,3.353919694072658,2
LAGOA VERMELHA,RS,751,512.2488681757657,519.5604527296938,508.739414114514,514.4444740346205,548.3621837549933,520.6710785619174,2.704152249134948,1
LAGUNA,SC,685,515.7975182481752,530.9643795620437,520.7058394160584,531.1626277372263,521.3138686131387,523.9888467153285,2.631108462455304,2
LAJEADO,RS,1231,543.4944760357432,554.4116978066613,539.9583265637692,574.8701868399675,591.4378554021121,560.8345085296507,3.99195171026157,2
LAJEDO,PE,1960,490.9641326530612,499.7857142857143,491.8396428571429,498.1,509.7244897959184,498.08279591836737,1.2566706491437674,1
LAMBARI,MG,695,518.1643165467626,531.236690647482,518.5486330935252,553.5480575539568,525.841726618705,529.4678848920863,1.9417249417249416,2
LAPA,PR,901,509.6962264150943,521.4744728079911,510.4709211986681,520.7679245283019,509.5005549389567,514.3820199778024,2.585406301824212,1
LAPÃO,BA,466,488.0789699570816,501.11523605150217,488.9128755364807,484.0347639484978,522.8755364806867,497.0034763948498,1.3499184339314845,1
LARANJAL DO JARI,AP,1711,481.7142022209234,487.4866160140269,479.4425482174167,467.6624780829924,474.07364114552894,478.0758971361777,1.4814453125,0
LARANJEIRAS DO SUL,PR,1440,512.9037500000001,524.27625,508.9840972222222,511.26368055555554,503.3611111111111,512.1577777777778,2.078715691351632,1
LAURO DE FREITAS,BA,6929,513.2378120940972,521.5815269158609,513.3554625487084,509.73775436570935,538.6491557223264,519.3123423293404,2.401111427757196,1
LAVRAS,MG,5671,535.9685064362546,543.8414741668137,528.6786986422147,553.5532710280374,571.2854875683302,546.66548756833,2.865685494563776,2
LAVRAS DA MANGABEIRA,CE,936,485.22136752136754,483.4315170940171,473.4635683760684,482.06858974358977,474.9786324786325,479.832735042735,1.226212686567164,0
LEME,SP,1208,524.4221026490067,540.433940397351,532.9110927152318,545.126738410596,536.9370860927153,535.9661920529801,2.805162876459742,2
LENÇÓIS PAULISTA,SP,966,527.3576604554866,539.4752587991718,528.496066252588,551.2492753623189,544.120082815735,538.1396687370601,3.5404411764705883,2
LEOPOLDINA,MG,1095,533.0275799086758,538.916803652968,525.2516894977168,557.8818264840182,558.0639269406392,542.6283652968036,2.521453287197232,2
LIMA DUARTE,MG,630,515.6139682539682,530.464126984127,511.87142857142857,528.2022222222223,528.1269841269841,522.855746031746,2.161005434782609,2
LIMEIRA,SP,5014,534.0931790985242,547.4716593538093,537.1914439569206,558.4456920622258,558.2409254088552,547.088579976067,3.4851851851851854,2
LIMOEIRO,PE,2952,504.7327913279133,509.7519986449864,499.9159214092141,516.6411585365853,536.9173441734417,513.5918428184283,1.5172894590072503,1
LIMOEIRO DO AJURU,PA,1097,472.9238833181404,474.506836827712,460.9527803099362,453.98678213309023,442.661804922516,461.00641750227896,1.2639175257731958,0
LIMOEIRO DO NORTE,CE,2785,509.2191741472172,515.5294793536805,504.00538599640936,524.690987432675,553.0269299820467,521.2943913824058,1.610045792787636,1
LINHARES,ES,4223,516.2530428605257,523.7921382903149,511.9101823348331,527.300947193938,542.9410371773621,524.4394695713947,2.398881095524382,2
LINS,SP,1516,514.7573878627968,526.265765171504,520.9742084432718,526.5163588390502,535.6728232189973,524.8373087071241,2.8263157894736843,2
LIVRAMENTO DE NOSSA SENHORA,BA,1251,505.244204636291,516.7462829736211,496.3621902478017,515.6,544.4284572342126,515.6762270183852,1.6197339246119733,1
LOANDA,PR,1312,497.1528963414634,500.002362804878,494.1131859756098,491.1349085365854,492.2865853658537,494.9379878048781,2.413156376226197,1
LONDRINA,PR,11253,538.8702390473651,554.356287212299,538.6161379187772,552.4576290766906,540.0053319114903,544.8611250333245,3.644073081000187,2
LONTRA,MG,911,488.67530186608127,494.8122941822173,485.2546652030736,490.2701427003293,481.4050493962678,488.0834906695938,1.3161057692307692,0
LORENA,SP,1438,533.0968706536858,544.6582058414465,535.7833796940195,549.0595271210013,565.3546592489569,545.590528511822,3.112381899552461,2
LOUVEIRA,SP,636,519.8544025157233,540.1135220125786,525.8572327044026,542.2194968553458,537.4528301886793,533.0994968553459,3.233296213808463,2
LUCAS DO RIO VERDE,MT,1453,507.7370268410186,518.1518238128011,503.90880935994494,510.6638678596008,491.892635925671,506.4708327598073,2.560404127257094,1
LUZ,MG,572,525.6227272727273,529.3120629370629,514.334965034965,538.2498251748252,538.5314685314685,529.2102097902098,2.313813813813814,2
LUZILÂNDIA,PI,776,477.7865979381444,478.3599226804124,467.01172680412367,470.691881443299,466.5463917525773,472.0793041237113,1.1018145161290325,0
LUZIÂNIA,GO,3122,498.055733504164,508.1209481101858,503.6258167841128,496.57732222934015,493.7027546444587,500.0165150544522,2.0226234500761366,1
LUÍS EDUARDO MAGALHÃES,BA,1949,508.76531554643407,517.5153412006157,505.4166752180605,511.2620831195485,536.6957414058492,515.9310312981016,2.21163454675232,1
LUÍS GOMES,RN,430,478.1216279069767,486.7186046511628,481.9111627906976,477.3813953488372,477.0697674418605,480.2405116279069,1.2933104631217838,0
LÁBREA,AM,415,470.7720481927711,463.4775903614458,464.3067469879518,455.0698795180723,443.7590361445783,459.4770602409639,1.5245786516853932,0
MACAPARANA,PE,882,498.9674603174603,499.3668934240363,493.2683673469388,492.56587301587297,523.7414965986394,501.5820181405896,1.415625,1
MACAPÁ,AP,21236,491.93506780938026,502.205109248446,493.8340600866453,483.7331041627425,505.084761725372,495.3584206065172,2.001106942992436,1
MACAU,RN,820,500.384024390244,501.2219512195122,498.29634146341465,499.28012195121954,508.1707317073171,501.4706341463415,1.714879467996675,1
MACAÉ,RJ,5068,522.4870757695344,535.9805840568272,525.4443567482241,537.4198105761642,555.370955011839,535.3405564325178,3.227942188575361,2
MACAÍBA,RN,2251,500.3267436694802,502.8354064860062,496.9622390048867,494.9661928031985,498.018658374056,498.6218480675255,1.591674765144153,1
MACAÚBAS,BA,1192,502.5427852348993,507.11887583892616,489.4821308724832,507.1963087248322,558.1711409395973,512.9022483221477,1.3649446494464943,1
MACEIÓ,AL,33280,504.4248707932693,511.5063341346154,505.29379507211536,508.88233774038457,532.2980769230769,512.4810829326923,2.2940695928640817,1
MACHACALIS,MG,263,481.3703422053232,480.40304182509504,477.0307984790875,481.39277566539926,446.9201520912548,473.423422053232,1.3061538461538462,0
MACHADINHO,RS,466,506.8982832618026,512.8330472103005,500.6343347639485,506.7783261802575,539.9570815450644,513.4202145922748,2.228712871287129,1
MACHADINHO D'OESTE,RO,440,495.28613636363633,501.5761363636364,489.7425,491.2040909090909,472.8181818181818,490.1254090909091,1.7343096234309625,1
MACHADO,MG,1018,529.9554027504911,543.9205304518664,525.8768172888016,552.5781925343811,584.4400785854617,547.3542043222004,2.5691304347826085,2
MADALENA,CE,331,488.019335347432,499.09546827794566,486.49305135951664,492.1483383685801,524.8942598187311,498.1300906344412,1.2456896551724137,1
MAFRA,SC,905,529.86,539.3322651933702,518.1602209944751,544.1269613259669,529.7900552486187,532.2539005524862,3.2628865979381443,2
MAGÉ,RJ,3729,503.9474926253688,516.0318315902387,508.85366049879326,504.5711718959506,522.0166264414052,511.0841566103512,2.0538569671411,1
MAIRINQUE,SP,1005,519.6906467661692,531.2820895522389,528.1919402985075,535.8661691542288,537.3333333333334,530.4728358208956,2.775333333333333,2
MAIRIPORÃ,SP,1380,509.8085507246377,527.6724637681159,525.3066666666666,522.9221739130435,506.7536231884058,518.492695652174,2.6726013847675567,2
MALACACHETA,MG,512,498.055078125,514.1673828125,498.689453125,508.0125,495.8984375,502.9645703125,1.5044052863436124,1
MAMANGUAPE,PB,1700,482.9992352941176,485.1934705882353,483.4293529411765,477.5438235294118,476.1882352941177,481.07082352941177,1.4086956521739131,0
MANACAPURU,AM,2031,477.8038404726735,481.89931068439193,479.98508124076807,473.5238798621369,460.3151157065485,474.70544559330375,1.3939482106488217,0
MANAQUIRI,AM,106,473.4896226415095,457.4396226415094,456.0679245283019,472.8867924528302,414.9056603773585,454.95792452830193,1.219387755102041,0
MANAUS,AM,64539,496.542981762965,502.7401912022188,499.9949751313159,491.1220424859387,501.4660902709989,498.37325617068745,1.9403299961328575,1
MANDIRITUBA,PR,452,503.4506637168142,526.100221238938,509.9694690265487,513.4734513274336,508.5840707964602,512.315575221239,2.1799065420560746,1
MANGA,MG,640,474.04546875,473.3415625,468.27046875,468.595,436.34375,464.1192499999999,1.3347156398104263,0
MANGARATIBA,RJ,501,503.4532934131736,520.3872255489022,512.8986027944112,516.6111776447106,511.6167664670659,512.9934131736527,2.6511169513797634,1
MANHUAÇU,MG,3950,511.5921012658228,520.558253164557,507.4035443037975,523.4813164556962,526.1822784810126,517.8434987341773,1.9905953250547843,1
MANHUMIRIM,MG,742,519.7785714285715,533.51051212938,516.9830188679246,529.5080862533692,534.743935309973,526.9048247978437,1.887869520897044,2
MANICORÉ,AM,329,469.6252279635258,472.20486322188447,470.9474164133739,468.4960486322189,443.5258358662614,464.9598784194529,1.389948006932409,0
MANTENA,MG,917,505.0226826608506,514.6490730643402,505.18505997818977,517.4210468920393,523.1624863685932,513.0880697928026,2.0541090317331165,1
MARABÁ,PA,11043,493.08762111744994,499.8611337498868,489.1475957620213,485.2716381418093,505.2232183283528,494.518241419904,1.908969635370347,1
MARACAJU,MS,629,501.59220985691576,504.9467408585056,498.0591414944356,497.58219395866456,495.9300476947536,499.6220667726551,2.4074446680080483,1
MARACANAÚ,CE,6842,498.8371090324467,510.7725226541947,506.7319789535224,506.2633586670564,524.4314527915814,509.4072844197602,1.6871675531914894,1
MARACAÇUMÉ,MA,805,469.2489440993789,465.5186335403727,460.0745341614907,462.79031055900623,438.1614906832298,459.1587826086957,1.0921985815602837,0
MARACÁS,BA,774,492.3997416020672,500.37015503875966,494.30710594315246,482.1727390180879,504.8062015503876,494.81118863049096,1.3631386861313868,1
MARAGOGIPE,BA,472,478.29936440677966,482.0792372881356,474.59936440677967,467.9906779661017,466.6949152542373,473.9327118644068,1.2719167904903417,0
MARANGUAPE,CE,2910,498.1280068728522,508.5953264604811,499.3217869415808,505.9969072164948,521.0240549828179,506.6132164948455,1.6016662327518876,1
MARATAÍZES,ES,906,507.6698675496689,512.5538631346578,507.0030905077263,521.8064017660043,528.5871964679911,515.5240838852096,2.1275964391691398,1
MARAU,RS,1226,522.6318107667211,531.1855628058728,516.858075040783,535.1044045676998,570.4078303425775,535.2375367047309,3.168596730245232,2
MARAVILHA,SC,1294,522.714683153014,533.9579598145285,514.9608191653787,531.9200927357032,540.4482225656878,528.8003554868625,3.1393376413570278,2
MARAÃ,AM,93,468.1559139784946,459.2139784946237,462.5655913978495,460.568817204301,379.35483870967744,445.9718279569893,0.9864864864864864,0
MARCELÂNDIA,MT,146,496.1006849315068,506.5650684931507,490.08561643835617,502.7616438356165,474.6575342465753,494.0341095890411,2.315677966101695,1
MARCO,CE,939,480.0495207667732,484.6238551650692,472.5618743343983,493.4552715654952,448.9882854100106,475.93576144834935,1.1609674728940784,0
MARECHAL CÂNDIDO RONDON,PR,1592,525.0020728643217,542.4177763819096,521.295163316583,545.202512562814,535.9547738693467,533.974459798995,3.3882257189365164,2
MARECHAL DEODORO,AL,955,492.3983246073298,494.7997905759162,492.4767539267016,490.0367539267015,520.8376963350786,498.1098638743455,1.7755905511811023,1
MARECHAL THAUMATURGO,AC,244,473.02213114754096,469.2049180327869,454.8290983606557,453.5270491803279,426.7213114754098,455.4609016393442,1.2264150943396226,0
MARI,PB,688,489.0363372093023,498.9162790697675,487.9459302325581,489.5193313953488,493.1686046511628,491.717296511628,1.2350332594235034,1
MARIALVA,PR,454,523.079295154185,523.9074889867842,518.2204845814978,516.9416299559472,550.0440528634361,526.4385903083701,3.060606060606061,2
MARIANA,MG,2674,517.5613687359761,531.8910620792819,520.9523560209425,522.7157816005983,538.7808526551983,526.3802842183993,2.302973977695167,2
MARICÁ,RJ,2845,521.7810193321617,539.9120913884007,527.7962038664323,537.6598594024605,555.0650263620387,536.4428400702988,2.7797603542589218,2
MARINGÁ,PR,7833,536.353963998468,542.990437890974,532.5443891229414,542.4872079662964,567.0113621856249,544.277472232861,3.7755093414489815,2
MARITUBA,PA,3631,496.4065822087579,502.52255576976034,494.4080143211236,482.263370972184,497.6149820985954,494.64310107408426,1.459765700019205,1
MARTINÓPOLIS,SP,563,500.4255772646536,509.29698046181176,503.6463587921848,514.9536412078153,520.9591474245116,509.8563410301954,2.3263707571801566,1
MARUIM,SE,665,480.6694736842105,488.2051127819549,485.7076691729323,476.7881203007519,498.5263157894737,485.9793383458647,1.4655,0
MARÍLIA,SP,5367,528.5982299236073,541.3488913732066,531.7129681386249,553.0129495062419,581.6471026644308,547.2640283212223,3.254758522727273,2
MASSAPÊ,CE,1092,483.09789377289377,485.4618131868132,478.6564102564103,478.4585164835165,464.0842490842491,477.9517765567766,1.214100064977258,0
MATA DE SÃO JOÃO,BA,634,486.1460567823344,486.4077287066246,486.1074132492113,469.15552050473184,470.2839116719243,479.6201261829653,1.3983700862895494,0
MATEUS LEME,MG,646,518.4329721362229,529.6495356037151,517.6201238390092,528.1250773993808,540.3095975232198,526.8274613003097,2.3053191489361704,2
MATINHA,MA,601,473.8409317803661,469.0236272878536,461.8099833610649,461.72379367720464,445.59068219633946,462.3978036605657,1.0218579234972678,0
MATINHOS,PR,843,505.3342823250296,520.8169632265718,517.6105575326216,514.5880189798339,502.6334519572954,512.1966548042705,2.5464,1
MATOZINHOS,MG,1092,513.5884615384615,525.7374542124543,515.0673992673992,521.223717948718,515.9706959706959,518.3175457875458,2.24802671523983,1
MATÃO,SP,1351,535.2907475943746,542.2219837157661,534.4046632124353,552.5837157660992,551.961509992598,543.2925240562547,3.111376927166401,2
MAURITI,CE,1529,485.1225637671681,485.6294964028777,474.3248528449967,484.8156965336821,481.6612164813604,482.310765206017,1.2147511848341233,0
MAUÁ,SP,6992,506.68455377574367,525.4468106407322,522.7721395881007,518.0668335240274,523.466819221968,519.2874313501144,2.530733302195236,1
MAUÁ DA SERRA,PR,453,502.09558498896246,513.916114790287,502.7417218543046,505.3995584988962,493.1567328918322,503.4619426048565,2.3803986710963456,1
MAUÉS,AM,548,483.7279197080292,489.79470802919707,481.8987226277373,474.0855839416058,459.9270072992701,477.88678832116784,1.3541448058761805,0
MAZAGÃO,AP,554,470.1518050541516,468.1924187725632,460.6438628158845,456.4514440433213,440.28880866425993,459.1456678700361,1.380050505050505,0
MEDEIROS NETO,BA,452,495.2227876106195,499.0152654867256,488.8608407079646,481.0360619469026,490.7964601769912,490.9862831858407,1.538881309686221,1
MEDIANEIRA,PR,1933,522.3429384376617,537.0272633212622,521.3102948784274,539.2523021210553,519.9275737196068,527.9720744956027,2.9511583011583014,2
MESQUITA,RJ,2564,502.1455148205928,518.9000000000001,513.6695787831513,513.6984789391576,515.1248049921996,512.7076755070203,2.161517206731977,1
MIGUEL ALVES,PI,343,479.0271137026239,480.55072886297376,472.6145772594752,471.0775510204082,463.265306122449,473.3070553935861,1.1588888888888889,0
MIGUEL CALMON,BA,779,485.1155327342747,495.39845956354304,484.3377406931964,478.2216944801027,502.0539152759949,489.0254685494224,1.4205827067669172,0
MIGUEL PEREIRA,RJ,906,511.0590507726269,528.3307947019867,519.9453642384105,531.4741721854305,551.5673289183223,528.4753421633553,2.293117088607595,2
MILAGRES,BA,1591,489.6933375235701,493.20069138906354,484.1253928346952,485.8360779384035,488.18353236957887,488.2078064110621,1.3045576407506705,0
MIMOSO DO SUL,ES,755,511.4072847682119,513.0443708609272,498.1415894039736,514.7462251655629,521.1655629139073,511.7010066225166,1.9476047904191616,1
MINAS NOVAS,MG,743,495.5989232839838,502.9013458950202,487.4462987886944,493.6364737550471,486.3257065948856,493.1817496635263,1.512623490669594,1
MINAÇU,GO,626,501.60303514376994,508.5075079872205,498.2873801916933,504.54329073482427,521.9169329073483,506.9716293929712,2.03125,1
MINEIROS,GO,1452,508.0086776859504,510.51666666666665,501.62706611570246,513.4044765840221,533.7878787878788,513.468953168044,2.610485056344929,1
MIRACATU,SP,380,489.3328947368421,501.34736842105264,502.62368421052633,508.8355263157895,496.7368421052632,499.7752631578948,1.8513745704467357,1
MIRACEMA,RJ,776,507.60064432989685,519.2730670103093,511.73427835051547,517.985824742268,556.2371134020618,522.5661855670103,2.0,2
MIRACEMA DO TOCANTINS,TO,1544,480.8873704663212,483.4059585492228,474.42888601036265,472.5637953367876,470.4145077720207,476.340103626943,1.6699237368922784,0
MIRANDA,MS,368,487.4146739130435,491.0040760869565,481.5994565217392,469.2616847826087,443.3152173913044,474.5190217391304,1.5172697368421053,0
MIRANDIBA,PE,725,483.988275862069,483.4153103448276,472.7659310344827,475.512275862069,459.9724137931034,475.1308413793104,1.3369098712446352,0
MIRANDÓPOLIS,SP,549,526.8127504553735,537.8244080145719,524.5930783242259,538.6994535519126,545.9380692167578,534.7735519125683,3.156739811912226,2
MIRANTE DA SERRA,RO,439,493.36924829157175,492.35626423690206,481.1503416856492,488.60820045558086,486.33257403189066,488.3633257403189,1.859324758842444,0
MIRANTE DO PARANAPANEMA,SP,915,490.1315846994536,501.7530054644809,496.251912568306,503.2695081967213,488.8743169398907,496.0560655737705,1.783097418817652,1
MIRASSOL,SP,994,529.6944668008049,543.9222334004023,530.01046277666,548.5144869215292,550.3219315895373,540.4927162977867,3.4562289562289563,2
MIRASSOL D'OESTE,MT,705,493.8085106382979,495.397730496454,486.348085106383,488.8360283687944,478.3546099290781,488.5489929078014,2.011549566891241,0
MIRINZAL,MA,870,472.7449425287356,468.6472413793104,464.3789655172414,460.92632183908046,462.64367816091954,465.8682298850575,1.1127029608404966,0
MISSÃO VELHA,CE,735,496.69823129251705,497.1016326530613,481.8393197278912,496.0655782312925,500.8979591836735,494.5205442176872,1.3851626016260163,1
MOCAJUBA,PA,1617,471.5372294372294,475.26666666666665,466.1502782931354,458.78286951144094,467.55720470006185,467.85884972170686,1.186187587494167,0
MOCOCA,SP,1209,536.2532671629446,545.8630272952854,533.9670802315964,555.412076095947,576.1124896608768,549.52158808933,3.1919739696312366,2
MOGI DAS CRUZES,SP,9458,517.4496933812645,533.0157750052865,529.1373863396067,538.3699302178051,536.1450623810531,530.8235694650032,2.9979334268211675,2
MOGI GUAÇU,SP,1860,536.7029032258065,550.9070967741935,538.849623655914,560.176559139785,565.5483870967741,550.4369139784947,3.400808854831843,2
MOGI MIRIM,SP,1359,532.088888888889,549.2971302428257,537.6239882266373,561.0691685062546,558.1751287711553,547.6508609271524,3.60074200913242,2
