MUNICIPIO,UF,QTD_PARTICIPANTES,NOTA_CN_MEDIA,NOTA_CH_MEDIA,NOTA_LC_MEDIA,NOTA_MT_MEDIA,NOTA_REDACAO_MEDIA,NOTA_GERAL_MEDIA,RENDA_FAMILIAR_SM_MEDIA
LAGUNA,SC,893,487.2564389697648,567.4452407614781,515.8786114221724,480.9720044792833,550.3359462486002,520.3776483762597,2.432005884761057
LAJEADO,RS,1715,501.9719533527697,579.8389504373179,528.3811078717201,507.0895043731778,562.5469387755102,535.9656909620992,3.238663444963144
LAJEDO,PE,1918,461.74994786235663,547.5091240875912,486.6730448383733,455.7565172054223,528.8211678832117,496.101960375391,0.997394540942928
LAMBARI,MG,796,484.59108040201005,565.4260050251256,513.7761306532664,499.5689698492463,528.2160804020101,518.3156532663317,1.6661866359447004
LAPA,PR,1085,475.0130875576037,558.1198156682028,503.26239631336404,468.71382488479264,523.4930875576036,505.7204423963134,2.3665444172779138
LAPÃO,BA,543,456.19447513812156,549.0276243093923,480.9294659300184,437.1965009208103,528.3149171270718,490.3325966850829,1.1813880126182965
LARANJAL DO JARI,AP,2019,452.46661713719664,536.708618127786,478.0246656760773,426.53531451213473,514.3338286280336,481.61380881624564,1.355727138323958
LARANJEIRAS DO SUL,PR,1670,475.3695808383233,556.9815568862275,501.5810778443114,461.69143712574845,526.0263473053892,504.33000000000004,2.0010025062656642
LAURO DE FREITAS,BA,9104,476.2685413005272,557.3768563268893,502.9705404217926,454.36376318101935,537.013730228471,505.5986862917399,1.9088966246585
LAVRAS,MG,6899,498.56448760689955,574.3509204232497,520.3917379330338,495.8479199884041,563.339179591245,530.4988491085663,2.3100248992174532
LAVRAS DA MANGABEIRA,CE,1139,451.0791922739245,528.3109745390693,465.9459174714662,436.19736611062336,499.50834064969274,476.2083582089552,0.9347269624573379
LEME,SP,1806,489.6615725359912,565.6326688815061,517.4486157253599,478.76489479512736,532.2248062015503,516.746511627907,2.5498898678414097
LENÇÓIS PAULISTA,SP,1547,492.57026502908855,565.4429864253394,518.0667744020685,493.68112475759534,537.6599870717517,521.4842275371686,3.040479957805907
LEOPOLDINA,MG,1350,495.5503703703704,573.9825185185185,522.287925925926,506.3756296296296,562.1874074074074,532.0767703703702,2.169016290726817
LEOPOLDO DE BULHÕES,GO,273,467.9798534798535,545.6791208791209,497.63663003663,457.2439560439561,513.5531135531136,496.4185347985348,1.8832831325301205
LIMA DUARTE,MG,808,476.91460396039605,558.3834158415841,500.24814356435644,476.7287128712871,523.509900990099,507.15695544554455,1.6905452436194897
LIMEIRA,SP,6781,500.91754903406576,576.3550508774517,530.4197610971833,503.02683969915944,559.2611709187436,533.9960743253207,3.1030752400632067
LIMOEIRO,PE,3422,474.4662770309761,549.2863237872589,493.86247808299237,462.2235242548217,542.1189362945646,504.39150789012274,1.2325757575757577
LIMOEIRO DO AJURU,PA,850,436.54811764705886,520.616,459.34200000000004,414.7508235294118,486.5176470588235,463.55491764705886,0.8939322671683914
LIMOEIRO DO NORTE,CE,3744,474.3772702991453,555.4015224358975,492.62879273504274,468.72711004273503,546.1736111111111,507.4616613247863,1.296583850931677
LINHARES,ES,4780,482.01481171548113,559.790690376569,499.5844351464435,475.75125523012554,530.9891213389121,509.6260627615062,2.236899932386748
LINS,SP,2246,483.9011130899376,561.4124220837044,511.75293855743547,471.74670525378457,542.680320569902,514.2986999109528,2.5578756243690535
LIVRAMENTO DE NOSSA SENHORA,BA,1397,472.41245526127415,551.0299212598426,488.809520400859,458.1305654974947,540.4151753758053,502.15952755905516,1.2472587719298245
LOANDA,PR,1320,473.01537878787883,547.6017424242425,493.34227272727276,446.5338636363636,516.7560606060606,495.4498636363636,2.3593959731543626
LONDRINA,PR,14048,499.2422835990888,577.6078089407745,524.2955723234625,487.137201025057,547.8619020501139,527.2289535876993,2.8521395756971955
LONTRA,MG,705,454.1948936170213,538.6619858156029,482.6663829787234,450.4968794326241,506.35460992907804,486.47495035461,0.9547225630588242
LORENA,SP,1839,497.5673735725938,570.1996193583469,525.910549211528,491.1796628602502,571.873300706906,531.3461011419249,2.741648351648352
LOUVEIRA,SP,790,483.0379746835443,563.8322784810126,513.4425316455696,475.4021518987342,532.367088607595,513.6164050632912,2.8697560975609755
LUCAS DO RIO VERDE,MT,2230,476.102466367713,555.6062331838565,497.7588789237668,457.4277130044843,518.7542600896861,501.1299103139014,2.4547922126544366
LUZ,MG,696,490.6511494252874,562.3633620689656,505.421408045977,482.71652298850574,530.1149425287356,514.2534770114942,2.132409793814433
LUZILÂNDIA,PI,634,447.3470031545741,525.5880126182965,468.0380126182965,427.61735015772877,492.42902208201895,472.203880126183,0.9138381201044387
LUZIÂNIA,GO,3682,467.97862574687673,545.4285714285714,493.4743889190657,447.8838674633351,502.99918522542094,491.55292775665396,1.8741677754403185
LUÍS EDUARDO MAGALHÃES,BA,2202,474.82429609445956,556.21621253406,497.15045413260674,457.6825613079019,531.6167120799273,503.49804722979104,1.9230564300000388
LUÍS GOMES,RN,514,452.3992217898833,538.5978599221789,478.5599221789883,434.0272373540856,518.988326848249,484.51451361867703,1.0406879194630871
LÁBREA,AM,483,435.8122153209109,515.2619047619048,454.6031055900621,414.88447204968946,505.0103519668737,465.1144099378882,1.2125193199381763
MACAPARANA,PE,951,461.6079915878023,539.5971608832808,486.4981072555205,451.9172450052576,533.6277602523659,494.6496529968455,0.964851024208566
MACAPÁ,AP,26213,463.2410330751917,543.2800480677527,490.33602792507537,433.48818143669166,534.0585587304009,492.88076984702246,1.7776482923229828
MACAU,RN,1132,467.77314487632503,543.4561837455831,490.34991166077737,444.543109540636,526.678445229682,494.5601590106007,1.525
MACAÉ,RJ,5471,493.22160482544325,576.8211478705904,525.6933832937306,488.74353865838054,575.150795101444,531.9260939499178,2.9356166397177716
MACAÍBA,RN,2514,467.56165473349245,546.0066825775657,489.19665871121714,446.4656722354813,525.3007159904535,494.90627684964204,1.3405241291147332
MACAÚBAS,BA,1454,459.27462173314996,544.504401650619,480.0397524071527,450.1159559834938,535.2111416781293,493.829174690509,1.0588445078459343
MACEIÓ,AL,43668,471.1057364660621,549.4099638178988,496.49291014014835,451.35170605477697,544.0341897957314,502.4789012549236,1.8227290307114814
MACHACALIS,MG,365,451.9109589041096,534.635890410959,472.28684931506854,439.61479452054795,496.54794520547944,478.99928767123293,1.0401891252955082
MACHADINHO,RS,721,467.45020804438275,548.9429958391124,489.51373092926497,457.1897364771151,517.1373092926491,496.0467961165048,1.76843163538874
MACHADINHO D'OESTE,RO,675,463.29407407407405,541.1714074074074,479.1557037037037,432.68237037037034,480.0888888888889,479.27848888888883,1.3392484342379958
MACHADO,MG,1345,491.6501115241636,570.7890706319703,516.18312267658,498.40936802973977,555.539033457249,526.5141412639405,2.2338224228743417
MADALENA,CE,486,443.77325102880656,537.8921810699588,478.38456790123456,446.0668724279835,516.9465020576132,484.61267489711935,0.6869602763385146
MAFRA,SC,1435,481.60898954703833,561.3845296167248,504.61247386759584,468.2926829268293,543.2843205574912,511.83659930313587,2.6335840418574232
MAGÉ,RJ,5016,470.20743620414675,554.6835127591706,506.20197368421054,456.3710925039872,533.5320972886763,504.19922248803834,1.8722052117359047
MAIRINQUE,SP,1150,491.1831304347826,567.9534782608696,521.7964347826087,484.7632173913043,546.0173913043478,522.3427304347827,2.709725935828877
MAIRIPORÃ,SP,1455,486.92927835051546,567.2386941580756,520.4755326460481,476.7548453608248,534.9003436426117,517.2597388316151,2.5545112781954886
MALACACHETA,MG,615,467.73414634146343,550.8243902439025,494.37756097560975,458.539837398374,519.9349593495934,498.2821788617886,1.2723684210526316
MAMANGUAPE,PB,1990,451.54929648241205,530.2548241206031,472.3133165829146,422.9725628140704,493.77738693467336,474.1734773869347,1.1455818965517242
MANACAPURU,AM,2161,441.5573808422027,524.7795002313744,466.458769088385,416.7570569180935,507.9796390559926,471.5064692272096,1.2538392857142857
MANAQUIRI,AM,112,444.66517857142856,521.5205357142858,458.52500000000003,412.1580357142857,494.82142857142856,466.3380357142857,1.1757246376811594
MANAUS,AM,74428,463.5929139571129,545.9041234481647,492.9024157575106,437.7244773472349,537.3315553286398,495.49109716773256,1.7443386258740134
MANDIRITUBA,PR,545,475.5394495412844,563.8377981651375,510.4546788990825,473.03192660550457,521.7981651376147,508.93240366972475,2.200642054574639
MANGA,MG,759,444.4660079051384,523.3827404479579,465.867325428195,424.8399209486166,476.9433465085639,467.0998682476944,1.0402151639344261
MANGARATIBA,RJ,673,475.78751857355127,558.0346210995542,509.352897473997,466.1248142644874,530.6389301634473,507.98775631500746,2.261056511056511
MANHUAÇU,MG,5290,476.10809073724005,556.6055387523629,496.6592627599244,469.88701323251416,530.4701323251418,505.94600756143666,1.6197146658781787
MANHUMIRIM,MG,1021,480.80538687561216,563.928403525955,510.58873653281097,474.3809990205681,542.0176297747306,514.3442311459354,1.6030574566421323
MANICORÉ,AM,447,432.2340044742729,523.100447427293,456.74205816554814,414.97807606263984,497.00223713646534,464.8113646532438,1.1077512776831346
MANTENA,MG,1001,471.0104895104895,555.4761238761239,501.0603396603397,468.077022977023,521.4135864135864,503.40751248751246,1.673828125
MARABÁ,PA,12306,462.97111165285224,544.3760929627824,485.42445148707947,437.89561189663584,516.1418007476028,489.36181374939054,1.7769666169057219
MARACAJU,MS,1044,464.0508620689655,539.2984674329501,480.7362068965517,437.44147509578545,493.4204980842912,482.98950191570873,1.9535661218424962
MARACANAÚ,CE,9193,468.47450233873593,555.1261720874579,500.13427607962586,454.9069509409333,536.8699010116393,503.10236049167844,1.4321994009413779
MARACAÇUMÉ,MA,814,435.57346437346433,518.2206388206388,457.05798525798525,417.85135135135135,480.7371007371007,461.8881081081081,0.7768969422423556
MARACÁS,BA,862,458.4334106728538,539.8910672853829,485.37540603248254,433.07772621809744,519.3735498839907,487.2302320185615,1.0099424000745414
MARAGOGIPE,BA,563,448.86998223801066,530.9026642984014,472.9312611012433,425.6918294849023,496.3410301953819,474.94735346358794,1.0336676217765044
MARANGUAPE,CE,3860,458.92362694300516,540.3308031088083,483.969689119171,447.94481865284973,523.5800518134715,490.9497979274612,1.2744323241317899
MARATAÍZES,ES,1107,475.68175248419146,553.0621499548329,494.9538392050587,472.59457994579947,532.1743450767841,505.6933333333333,1.8587198319898044
MARAU,RS,1600,484.597,564.4725625,508.67456250000004,479.587375,552.7375,518.0138,2.7563616468230974
MARAVILHA,SC,2009,482.73713290194127,565.0048282727726,503.82966650074667,476.52294673967145,541.8496764559483,513.988850174216,2.657854600915099
MARAÃ,AM,87,434.13563218390806,513.0264367816093,453.0597701149425,418.10574712643677,474.48275862068965,458.5620689655173,1.25
MARCELÂNDIA,MT,303,463.21947194719473,533.6808580858085,471.6359735973598,435.57227722772274,486.58415841584156,478.13854785478543,1.9594017094017093
MARCO,CE,1499,440.7597731821214,510.6501667778519,457.78759172781855,432.02708472314873,475.0767178118746,463.26026684456303,0.6697080291970803
MARECHAL CÂNDIDO RONDON,PR,1885,492.2071618037135,572.6010079575597,514.2046153846154,486.05474801061007,541.7824933687002,521.3700053050397,2.9756304558680893
MARECHAL DEODORO,AL,1204,459.2885382059801,539.2445182724252,483.3680232558139,434.41652823920265,524.9501661129568,488.2535548172758,1.4258632362897765
MARECHAL THAUMATURGO,AC,245,438.58653061224487,509.84653061224486,445.41346938775513,408.0485714285714,477.8775510204082,455.95453061224487,0.8940677966101694
MARI,PB,680,457.5070588235294,540.9036764705883,480.46161764705886,438.7473529411765,519.0294117647059,487.3298235294118,1.0424200278164117
MARIALVA,PR,504,486.20396825396824,563.4811507936508,509.0371031746032,471.77281746031747,556.7460317460317,517.4482142857144,2.9247135842880523
MARIANA,MG,3358,488.31098868374033,567.3920190589637,511.3234663490173,478.26968433591423,542.0854675402026,517.4763251935676,2.1443162701273732
MARICÁ,RJ,3391,484.73140666470067,572.2101445001475,521.2377469772928,479.03491595399584,554.5838985549985,522.359622530227,2.3852335509794074
MARINGÁ,PR,10383,500.90206106135025,577.0857748242319,523.5720793604931,485.9997014350381,565.5015891360879,530.6122411634403,3.264105821687467
MARITUBA,PA,3793,462.97036646453995,546.066121803322,489.7233060901661,437.1432111784867,524.8241497495386,492.14543105721066,1.1942889718076286
MARTINÓPOLIS,SP,639,469.0139280125196,546.2959311424099,494.9203442879499,461.35571205007824,515.2738654147105,497.3719561815336,2.2647275405007363
MARUIM,SE,774,452.22661498708015,530.9642118863048,473.90400516795864,425.218992248062,508.34625322997414,478.13201550387595,1.3562889812889813
MARÍLIA,SP,5937,497.78507663803265,574.8082196395486,527.1663129526697,493.98947279770925,567.5204648812531,532.2539093818427,2.8754665703921765
MASSAPÊ,CE,1502,448.07942743009323,528.4255659121171,467.83621837549936,434.89021304926763,500.0932090545939,475.86492676431425,0.8292424242424242
MATA DE SÃO JOÃO,BA,719,455.8973574408901,536.403337969402,484.202364394993,430.4150208623088,507.8442280945758,482.9524617524339,1.3501628664495113
MATEUS LEME,MG,784,488.0452806122449,569.6584183673469,513.8908163265306,485.92767857142854,537.2142857142857,518.9472959183674,2.1422860629357023
MATINHA,MA,571,436.04588441331,520.6073555166374,462.238704028021,413.9476357267951,480.07005253940457,462.5819264448336,0.939873417721519
MATINHOS,PR,947,478.16810982048577,561.0532206969377,511.5107708553326,459.78120380147834,517.4656810982049,505.5957972544878,2.318512530315279
MATOZINHOS,MG,1322,480.6771558245083,564.3223146747353,508.1817700453858,485.22768532526476,526.9031770045386,513.0624205748866,2.191193853427896
MATÃO,SP,1689,497.92332741267023,572.7570159857904,526.955180580225,496.5302545885139,555.6092362344583,529.9550029603316,2.758047767393562
MAURITI,CE,1892,442.8005285412262,524.5110465116279,464.0238900634249,436.53266384778016,494.857822410148,472.5451902748415,0.8693453964874933
MAUÁ,SP,8400,479.6941428571428,563.1748809523809,518.5124880952382,471.17375,535.5023809523809,513.6115285714285,2.4259549617107057
MAUÁ DA SERRA,PR,412,478.0199029126214,554.6509708737865,500.5021844660194,457.002427184466,515.242718446602,501.08364077669904,2.1498348487894865
MAUÉS,AM,611,444.9790507364976,530.2777414075287,473.85220949263504,424.77774140752865,535.4599018003273,481.86932896890346,1.2000616522811345
MAZAGÃO,AP,387,441.2736434108527,522.7635658914729,460.6015503875969,421.4470284237726,494.9354005167959,468.2042377260983,1.303030303030303
MEDEIROS NETO,BA,727,453.43727647867956,536.7152682255846,479.63782668500687,427.9057771664374,494.58046767537826,478.45532324621735,1.2168071654373025
MEDIANEIRA,PR,2492,486.92512038523273,564.2296548956662,507.7805377207063,481.38739967897266,521.7672552166935,512.4179935794542,2.5442485168094926
MESQUITA,RJ,4063,471.35958651242925,557.3695299040118,508.78350972188036,462.56167856263846,542.8491262613832,508.5846861924686,2.0273863209319805
MIGUEL ALVES,PI,374,449.22727272727275,527.4010695187166,468.5171122994652,426.6459893048129,481.5561497326203,470.66951871657756,1.0436320754716981
MIGUEL CALMON,BA,881,457.3129398410897,541.4939841089671,482.8368898978433,434.9081725312145,527.627695800227,488.8359364358683,1.0934849701542353
MIGUEL PEREIRA,RJ,1212,487.84133663366333,570.24199669967,518.8942244224423,488.7699669966996,563.6922442244224,525.8879537953795,1.9461451247165533
MILAGRES,CE,1830,455.58245901639344,538.1620218579235,476.2556284153006,442.10267759562845,519.2459016393443,486.26973770491804,1.0327604726100967
MIMOSO DO SUL,ES,884,479.74411764705883,554.2946832579186,495.9829185520362,466.15588235294115,533.5169683257918,505.93891402714934,1.882703777335984
MINAS NOVAS,MG,1186,454.72731871838107,535.4745362563239,479.1198145025295,445.00826306914,483.32967959527826,479.5319224283306,1.1755299094454574
MINAÇU,GO,871,467.3861079219288,542.1941446613088,487.6273249138921,451.6019517795637,506.8553386911596,491.13297359357057,1.9262886597938145
MINEIROS,GO,2027,475.8289590527874,552.8673408978786,495.3672422298964,458.73680315737545,529.3310310804144,502.42627528367046,2.2227078891257994
MIRACATU,SP,481,466.83409563409566,546.3663201663202,498.79896049896047,463.8931392931393,514.0436590436591,497.9872349272349,1.7933715220949265
MIRACEMA,RJ,882,472.59331065759636,556.3628117913833,506.840589569161,466.69750566893424,557.2562358276645,511.95009070294793,1.7181774349083896
MIRACEMA DO TOCANTINS,TO,1717,449.9341875364007,529.4217821782178,467.74502038439135,424.63337216074547,482.1549213744904,470.7778567268491,1.4956521739130435
MIRANDA,MS,490,459.1061224489796,528.4277551020408,472.91938775510204,432.47938775510204,479.51020408163265,474.4885714285714,1.3936251920122888
MIRANDIBA,PE,753,443.5895086321381,529.2956175298805,469.7122177954847,427.19867197875163,498.7078353253652,473.70077025232405,0.9717561521252797
MIRANDÓPOLIS,SP,693,487.5190476190476,567.797113997114,518.8213564213564,483.40750360750366,546.6666666666666,520.8423376623376,2.7795245398773005
MIRANTE DA SERRA,RO,611,464.12831423895256,538.1574468085107,468.78870703764323,435.3741407528641,477.57774140752866,476.8052700490998,1.4871611982881598
MIRANTE DO PARANAPANEMA,SP,1141,469.3168273444347,540.1614373356704,486.94320771253285,454.23751095530235,500.5433829973707,490.2404732690622,1.7909540954095409
MIRASSOL,SP,1166,495.01054888507724,568.7882504288165,517.8258147512864,488.7805317324185,541.2349914236706,522.3280274442538,3.0091166936790925
MIRASSOL D'OESTE,MT,810,462.9393827160494,536.8732098765432,479.459012345679,433.88049382716054,503.358024691358,483.30202469135804,1.9324688341266871
MIRINZAL,MA,805,438.2142857142857,521.0511801242236,465.53031055900624,418.40385093167697,517.655900621118,472.17110559006215,0.8902439024390244
MISSÃO VELHA,CE,1054,453.00464895635673,524.9433586337761,466.254174573055,444.646394686907,507.05882352941177,479.18148007590133,0.9866273798730735
MOCAJUBA,PA,1702,437.8646298472385,522.2623971797884,461.407990599295,416.7660399529965,488.66333725029375,465.3928789659224,0.7955982490272373
MOCOCA,SP,1257,505.82824184566425,575.7589498806683,527.607000795545,505.07342879872715,572.8560063643596,537.4247255369928,2.9248732802317163
MOGI DAS CRUZES,SP,9847,490.5539250533157,569.3018787447953,525.4828678785417,489.9269117497715,553.1407535289936,525.6812673910836,2.645888632214358
MOGI GUAÇU,SP,2720,497.38080882352943,573.9591544117646,525.1395955882352,494.60319852941177,550.70625,528.3578014705881,2.9628565682394954
MOJI MIRIM,SP,1690,504.434201183432,578.8308284023668,532.2120710059172,508.36650887573967,558.0668639053255,536.3820946745562,3.1073369565217392
MOJU,PA,1492,450.3898793565683,527.9125335120643,472.82949061662197,422.8168230563002,499.1186327077748,474.61347184986596,1.0280501089324618
MOMBAÇA,CE,1140,447.64912280701753,529.9559649122807,469.23666666666674,449.5808771929825,495.9298245614035,478.4704912280702,0.7675359540126604
MONGAGUÁ,SP,885,482.38282485875703,565.697175141243,520.2673446327683,474.0098305084746,526.232768361582,513.717988700565,1.9956245027844073
MONSENHOR GIL,PI,914,449.02352297592995,530.603829321663,469.3165207877462,422.90601750547046,496.6739606126915,473.7047702407002,1.0691163604549432
MONSENHOR TABOSA,CE,509,444.196463654224,531.2854616895874,472.9992141453831,434.75520628683694,507.5442043222004,478.15611001964635,0.8461857379767828
MONTANHA,ES,715,467.02097902097904,550.5672727272727,489.76839160839165,459.2634965034965,526.9370629370629,498.7114405594406,1.4918887601390498
MONTE ALEGRE,PA,1527,438.03411918795024,525.6667321545514,459.26614276358873,417.37354289456454,495.7819253438114,467.2244924688933,1.0048268740731086
MONTE ALTO,SP,985,500.073807106599,569.9736040609137,524.7217258883248,502.86619289340103,560.2314720812183,531.5733604060913,2.737364620938628
MONTE APRAZÍVEL,SP,753,496.62669322709166,567.6973439575033,517.586321381142,493.4602921646746,558.4674634794156,526.7676228419655,2.8070755133088343
MONTE AZUL,MG,977,463.1311156601842,540.1455475946775,481.782395087001,454.3203684749232,498.56704196519956,487.58929375639707,1.163533834586466
MONTE CARMELO,MG,1953,486.5246799795187,561.1352278545827,503.88704557091654,482.1689196108551,539.3015873015873,514.6034920634921,2.018334087822544
MONTE MOR,SP,1038,483.19932562620426,563.9176300578034,512.9378612716763,476.8351637764933,525.1541425818882,512.4088246628131,2.548666186012978
MONTE NEGRO,RO,364,465.55164835164834,539.728021978022,477.357967032967,431.2052197802198,482.85714285714283,479.34,1.5432166301969366
MONTE SANTO,BA,746,448.27868632707776,537.1849865951742,477.18753351206436,424.01702412868633,507.5067024128686,478.83498659517426,0.8897297297297297
MONTE SIÃO,MG,825,494.4597575757576,572.9219393939394,520.9421818181818,492.9476363636364,539.1212121212121,524.0785454545455,2.3808262711864407
MONTEIRO,PB,1756,457.03798405466966,543.6999430523917,482.11241457858773,438.69271070615036,521.5444191343963,488.61749430523923,1.0433991683991684
MONTENEGRO,RS,2298,479.90400348128804,565.8528285465623,514.52863359443,480.9208442123586,541.0095735422107,516.4431766753698,2.5353812853812854
MONTES ALTOS,MA,675,447.4604444444444,524.1081481481482,460.1656296296296,420.02133333333336,489.27407407407406,468.20592592592595,1.0779392338177014
MONTES CLAROS,MG,19371,487.79892106757524,565.2774714779825,511.2940891022663,472.17144184605854,550.8229311857932,517.4729709359351,1.9644387489487807
MORADA NOVA,CE,2360,462.756186440678,543.8350423728814,478.66402542372884,459.8292372881356,539.1305084745762,496.843,1.035754716981132
MORENO,PE,2927,464.8760505637171,545.7234028015032,491.58910146908096,442.73641954219335,516.3990433891356,492.26480355312606,1.4351256983240224
MORRINHOS,GO,1572,478.917048346056,546.4979643765904,492.1054707379135,466.089058524173,517.7608142493639,500.2740712468194,2.2549691569568195
MORRO DO CHAPÉU,BA,1555,449.6443729903537,534.8655948553055,473.516077170418,429.248617363344,500.0,477.4549324758842,1.043484187568157
MOSSORÓ,RN,14531,475.39337278920925,557.6442915146928,500.6232881425917,459.14064414011426,540.1464455302457,506.58960842337075,1.827228925458872
MOSTARDAS,RS,483,461.58757763975154,544.0298136645963,489.52339544513455,445.408281573499,508.9855072463768,489.90691511387166,1.4118975903614457
MUCAJAÍ,RR,283,447.6897526501767,528.7840989399293,468.3151943462898,420.69469964664313,501.4840989399293,473.3935689045937,1.2179487179487178
MUCURI,BA,1013,466.91846001974335,540.033070088845,480.83297137216186,451.94925962487656,504.5705824284304,488.8608687068114,1.4581270627062706
MULUNGU,CE,683,447.73777452415817,530.1915080527086,470.6654465592972,429.38550512445096,517.6866764275256,479.1333821376281,0.799847792998478
MURIAÉ,MG,4242,484.41951909476666,566.0265205091938,512.7446251768034,483.5474540311174,548.2932578972183,519.0062753418199,2.03611277146842
MURITIBA,BA,686,461.3172011661807,535.3752186588922,478.93527696793,439.4927113702624,509.4752186588921,484.9191253644315,1.3446408209806158
MUTUM,MG,729,474.47914951989026,555.9377229080933,498.96831275720166,476.1474622770919,533.9643347050754,507.89939643347054,1.4526537997587454
MUTUÍPE,BA,1062,459.09802259887005,535.426647834275,477.79971751412427,435.37834274952917,505.8568738229755,482.7119209039548,1.0142045454545454
MUZAMBINHO,MG,1378,489.6120464441219,571.8280116110304,513.6108853410741,497.6928156748911,563.8838896952104,527.3255297532656,2.0964604591836733
MÂNCIO LIMA,AC,632,442.00506329113927,526.3669303797469,457.4881329113924,413.28322784810126,495.9810126582278,467.0248734177215,1.0414072229140723
MÃE DO RIO,PA,1611,448.8870887647424,529.7960273122285,468.4907510862818,420.55623836126625,498.28988206083176,473.2039975170701,1.1524725274725274
NANUQUE,MG,1291,470.565453137103,548.8556158017041,496.985592563904,455.00898528272654,518.5437645236251,497.9918822618126,1.5675763482781027
NATAL,RN,48433,490.0079842256313,568.4367930956166,514.8444283856048,473.3190159601924,563.711663535193,522.0639770404475,2.2006898939206225
NATIVIDADE,TO,302,436.61821192052986,510.6509933774835,452.9251655629139,420.3208609271523,456.0927152317881,455.32158940397346,1.2613941018766757
NAVEGANTES,SC,1419,475.5880902043693,558.1756871035941,507.3956307258633,461.6048625792812,529.245947850599,506.4020436927414,2.5918940609951844
NAVIRAÍ,MS,2273,469.96915970083586,542.0837219533656,482.8151781786185,439.27311922569294,493.47514298284204,485.5232644082709,1.7458320469280642
NAZARÉ,BA,1316,451.1120820668693,536.5233282674772,478.75531914893617,427.17674772036474,511.63601823708206,481.0406990881459,1.124178712220762
NAZARÉ DA MATA,PE,1772,459.0128668171558,540.8601015801354,483.3401805869075,439.7374153498871,522.9683972911964,489.1837923250565,1.256816635889563
NEPOMUCENO,MG,788,486.547461928934,557.2380710659899,501.4407360406091,484.535152284264,537.6649746192893,513.4852791878172,1.7527412280701755
NERÓPOLIS,GO,1231,470.09528838342817,545.2203899268887,492.01429731925265,451.5112916328189,508.9220146222583,493.55265637692935,1.8649015614392397
NEÓPOLIS,SE,1009,440.24598612487614,520.5875123885036,463.64162537165515,418.1105054509415,481.26858275520317,464.77084241823593,1.0608597285067873
NHAMUNDÁ,AM,484,430.60537190082647,510.9495867768595,447.9845041322314,412.64028925619834,504.7107438016529,461.3780991735537,0.8745928338762216
NILÓPOLIS,RJ,7081,478.69180906651604,563.1970766840842,515.6228922468578,471.2193051828838,554.8274255048722,516.7117017370427,2.1966416443320216
NIOAQUE,MS,399,453.26942355889724,530.8318295739348,469.51629072681703,424.896992481203,483.0075187969925,472.30441102756885,1.3771676300578035
NIQUELÂNDIA,GO,936,471.47510683760686,540.7251068376069,486.76858974358976,459.9821581196581,500.53418803418805,491.89702991453,2.070427831171275
NITERÓI,RJ,18286,506.3580553428853,590.2825713660724,538.2382861205294,507.5831072951985,594.6384665864596,547.420097342229,3.1864095165724686
NOSSA SENHORA DA GLÓRIA,SE,2512,454.92444267515924,536.9400079617834,476.7230095541401,438.65390127388537,506.0031847133758,482.64890923566884,1.1817458211549685
NOSSA SENHORA DAS DORES,SE,1087,449.47184912603495,528.21251149954,471.2726770929163,425.42723091076357,506.590616375345,476.19497700091995,1.1742424242424243
NOSSA SENHORA DE LOURDES,SE,287,441.7689895470383,529.2857142857143,466.99372822299654,429.3829268292683,499.86062717770034,473.4583972125436,0.8367158671586716
NOSSA SENHORA DO LIVRAMENTO,MT,231,442.1038961038961,515.6259740259741,456.33376623376626,414.5753246753246,483.3766233766234,462.40311688311687,1.4434628975265018
NOSSA SENHORA DO SOCORRO,SE,4108,462.08763388510226,543.954917234664,486.5501217137293,437.8906037000974,526.0920155793574,491.31505842259014,1.4647411496003044
NOVA ANDRADINA,MS,2169,470.59488243430155,544.9709082526509,486.522867680959,450.06035039188566,504.34301521438454,491.29840479483636,1.8931046431046432
NOVA BRASILÂNDIA D'OESTE,RO,624,466.6184294871795,545.1735576923077,478.83637820512826,444.81586538461534,480.5496794871795,483.1987820512821,1.4386304909560723
NOVA CRUZ,RN,2259,456.15157149181056,541.2100044267374,483.3535192563081,440.1545816733068,518.3262505533422,487.83918548030096,1.2269068608662324
NOVA ERA,MG,1208,480.38973509933777,560.3850993377483,502.8151490066225,479.15,526.2913907284768,509.80627483443715,1.9485803324099722
NOVA ESPERANÇA,PR,793,480.4633039092056,557.0540983606558,501.55182849936944,458.130895334174,547.2774274905422,508.8955107187894,2.683815925542916
NOVA FRIBURGO,RJ,5363,498.5264590714152,583.880011187768,533.7835539809809,505.56598918515755,592.3401081484244,542.8192243147491,2.4272896563399358
NOVA IGUAÇU,RJ,19570,473.5327746550843,557.2732447623914,508.0844711292795,460.08275421563616,543.5795094532448,508.5105508431272,1.9487050606152652
NOVA LIMA,MG,2760,494.68282608695654,571.324347826087,518.5029710144927,488.1329347826087,547.1557971014493,523.9597753623187,2.6343560814529443
NOVA MUTUM,MT,913,472.17009857612265,549.884008762322,495.9879518072289,458.67327491785323,522.7820372398686,499.8994742606791,2.731132075471698
NOVA ODESSA,SP,978,491.17627811860945,570.5943762781186,526.5416155419223,487.8228016359918,548.717791411043,524.970572597137,3.2115062761506277
NOVA OLINDA,CE,1245,447.7852208835341,533.6368674698796,471.2819277108434,438.82329317269074,499.07309236947793,478.1200803212852,0.751060820367751
