MUNICIPIO,UF,QTD_PARTICIPANTES,NOTA_CN_MEDIA,NOTA_CH_MEDIA,NOTA_LC_MEDIA,NOTA_MT_MEDIA,NOTA_REDACAO_MEDIA,MEDIA_GERAL,RENDA_FAMILIAR_SM_MEDIA,CLUSTER
CAREIRO DA VÁRZEA,AM,175,452.424,509.2382857142857,481.5388571428572,479.84457142857144,427.54285714285714,470.11771428571427,1.125,0
CARIACICA,ES,7041,489.2376366993325,571.5782985371396,526.5077971878994,531.8949296974862,496.10850731430196,523.0654338872318,1.8732693517935808,1
CARIDADE,CE,907,462.3543550165381,540.9745314222713,496.45027563395814,505.8111356119074,469.1510474090408,494.9482690187432,0.8065805658056581,0
CARINHANHA,BA,899,460.50100111234707,521.7883203559511,475.74571746384873,482.11067853170186,438.9321468298109,475.81557285873185,0.8917641764176417,0
CARIRA,SE,713,458.74123422159886,539.6273492286115,487.46998597475454,492.16521739130434,469.31276297335205,489.46330995792425,0.8389479905437353,0
CARIRIAÇU,CE,697,473.0939741750359,547.6459110473457,498.2875179340029,507.7134863701578,501.57819225251075,505.66381635581064,0.808768656716418,1
CARIRÉ,CE,984,468.4565040650407,544.2558943089431,504.6232723577236,514.4763211382113,456.280487804878,497.61849593495936,0.7923850574712644,0
CARLINDA,MT,127,463.136220472441,533.731496062992,484.34803149606296,489.51023622047245,423.3070866141732,478.80661417322835,1.6842105263157894,0
CARLOS BARBOSA,RS,567,509.6439153439153,593.7613756613757,548.4465608465608,560.2978835978836,560.4938271604939,554.5287125220458,3.11,2
CARLOS CHAGAS,MG,363,471.43030303030304,553.6694214876034,510.028650137741,514.2933884297521,452.1763085399449,500.31961432506887,1.4174259681093395,1
CARMO DO PARANAÍBA,MG,683,495.8843338213763,570.5456808199121,529.817130307467,545.0601756954611,546.822840409956,537.6260322108344,2.0984251968503935,2
CARMÉSIA,MG,125,480.82079999999996,570.5351999999999,517.7888,530.0464000000001,524.0,524.63824,1.7341040462427746,1
CARMÓPOLIS,SE,379,467.11530343007917,537.1920844327176,495.33298153034303,487.4395778364116,457.467018469657,488.90939313984165,1.1260460251046025,0
CARNAÍBA,PE,706,475.9155807365439,547.3212464589235,512.0274787535411,535.85,521.3881019830028,518.5004815864023,0.9771174863387978,1
CAROLINA,MA,543,467.4230202578269,539.8773480662984,495.7044198895028,489.2255985267035,473.1491712707182,493.07591160221,1.2635542168674698,0
CARPINA,PE,2959,478.9446434606286,550.5642108820548,508.45582967218655,516.7443055086178,486.27914836093277,508.19762757688403,1.271801140994295,1
CARUARU,PE,9656,493.38027133388573,569.6009838442419,527.0012738193869,538.1656690140845,515.2589063794532,528.6814208782105,1.5265479290935058,1
CARUTAPERA,MA,688,455.11904069767445,527.3989825581396,483.79723837209303,486.47703488372093,444.38953488372096,479.43636627906983,0.8845700824499411,0
CASA BRANCA,SP,388,501.0561855670103,580.1631443298969,535.8829896907216,548.1226804123711,528.2474226804123,538.6944845360824,2.3710474308300395,2
CASA NOVA,BA,933,462.09056806002144,535.9363344051446,487.303536977492,495.3752411575562,470.2036441586281,490.1818649517685,1.0642434488588335,0
CASCAVEL,PR,7653,502.21394224487125,579.9634522409513,536.3471449104926,543.2606951522279,527.1318437214164,537.7834156539918,2.197604790419162,2
CASIMIRO DE ABREU,RJ,553,492.9464737793852,571.1137432188066,533.4538878842676,530.1538878842675,505.0994575045208,526.5534900542496,1.8609022556390977,1
CASSILÂNDIA,MS,498,479.58514056224897,548.612248995984,509.24899598393574,504.9550200803213,455.30120481927713,499.5405220883534,1.7957089552238805,1
CASTANHAL,PA,6177,483.1865630564999,563.1850089039987,515.2370730127893,514.2383195726081,527.4307916464303,520.6555512384654,1.3798718813216453,1
CASTELO,ES,772,509.75323834196894,579.6748704663213,530.8740932642487,555.0409326424871,543.3937823834196,543.7473834196892,1.915625,2
CASTELO DO PIAUÍ,PI,915,460.04852459016394,532.4998907103825,489.89344262295083,492.68207650273223,455.95628415300547,486.216043715847,0.7963942307692308,0
CASTRO,PR,1040,499.8130769230769,584.9257692307692,538.2699038461539,532.8318269230768,472.11538461538464,525.5911923076923,2.31197625698324,2
CASTRO ALVES,BA,544,466.83841911764705,545.0691176470588,497.61231617647053,500.5920955882352,454.00735294117646,492.82386029411765,1.0040029112081514,0
CATAGUASES,MG,1228,514.4790716612379,586.5331433224756,542.6507328990227,568.0137622149838,566.6612377850163,555.6675895765472,2.0643631436314362,2
CATALÃO,GO,3369,497.4909171861086,569.7833184921342,528.7168596022559,530.68875037103,521.3416444048679,529.6042980112794,2.097043214556482,2
CATANDUVA,SP,2282,522.7208588957055,593.8263365468887,553.6083260297984,568.0616126205084,564.3470639789658,560.5128396143733,2.6795574502639057,2
CATENDE,PE,1116,461.77356630824374,535.8353046594982,495.7631720430107,496.01989247311826,462.31182795698925,490.3407526881721,1.0313152400835073,0
CATOLÉ DO ROCHA,PB,1763,472.9330119115145,544.1435053885423,499.8694271128758,509.72711287577994,502.38230289279636,505.8110720363018,1.0687869822485208,1
CATU,BA,1195,481.9,563.9215899581591,518.3612552301255,515.8592468619247,492.68619246861925,514.5456569037657,1.3231193255512321,1
CAUCAIA,CE,7938,477.9875913328294,560.4984882842026,518.2762156714538,521.9982867220963,495.7394809775762,514.9000125976315,1.1764473465313592,1
CAXAMBU,MG,994,496.03631790744464,578.5803822937626,533.6367203219316,552.989939637827,527.7263581488934,537.7939436619718,1.6695710455764075,2
CAXIAS,MA,5368,466.540089418778,536.6876117734724,494.1475782414307,492.08884128166915,451.07302533532044,488.10742921013417,1.0095049947815715,0
CAXIAS DO SUL,RS,5539,513.1088463621592,596.0268098934826,555.2854305831378,560.1132875970392,564.6687127640369,557.8406174399712,2.5993268306086,2
CAÇADOR,SC,741,498.5600539811066,578.0487179487179,533.204318488529,536.1391363022942,499.9460188933873,529.179649122807,2.5325704225352115,2
CAÇAPAVA,SP,1198,506.0439065108514,591.0378130217028,550.1053422370617,555.8715358931553,530.9849749582638,546.8087145242071,2.5709219858156027,2
CAÇAPAVA DO SUL,RS,669,485.5106128550074,575.5375186846038,528.6992526158446,525.8052316890883,472.04783258594915,517.5200896860986,1.7497203579418346,1
CEARÁ-MIRIM,RN,1954,471.2456499488229,549.7963664278403,509.9141248720573,512.0955987717502,479.5496417604913,504.5202763561924,1.23291015625,1
CEDRO,CE,754,462.49098143236074,531.2652519893899,492.3230769230769,494.89641909814327,426.710875331565,481.53732095490716,0.8671171171171171,0
CEREJEIRAS,RO,356,471.56488764044946,551.2943820224718,505.7971910112359,503.3176966292135,452.24719101123594,496.8442696629213,1.6386198547215496,0
CERES,GO,1790,492.9402793296089,564.0793296089386,525.6827932960894,535.7025139664804,531.8324022346369,530.0474636871508,1.8766357688113413,1
CERQUEIRA CÉSAR,SP,356,504.60674157303373,586.6800561797753,542.9786516853933,546.1244382022471,511.29213483146066,538.336404494382,2.4007201646090537,2
CERQUILHO,SP,736,509.95271739130436,592.4998641304348,551.7793478260869,568.6854619565217,537.4728260869565,552.0780434782608,2.6724037339556594,2
CERRO LARGO,RS,937,486.32454642475983,571.9599786552828,525.3593383137674,528.8490928495197,503.4364994663821,523.1858911419424,2.017696629213483,1
CHAPADA DOS GUIMARÃES,MT,321,478.77850467289716,563.3196261682243,513.5819314641744,503.81246105919,473.208722741433,506.5402492211838,1.795343137254902,1
CHAPADINHA,MA,2175,463.21264367816093,531.7691954022988,485.3435862068966,489.57862068965517,450.3448275862069,484.0497747126436,0.8940325138778747,0
CHAPADÃO DO SUL,MS,678,482.1165191740413,554.6895280235988,514.5800884955752,521.3178466076696,457.99410029498523,506.13961651917407,2.2750329380764165,1
CHAPECÓ,SC,3909,505.1325914556153,586.9517267843438,542.8683294960348,548.854591967255,527.52110514198,542.2656689690458,2.7097367172675524,2
CHARQUEADAS,RS,816,485.9113970588235,572.903431372549,532.1928921568627,535.5463235294118,486.7647058823529,522.66375,2.2838427947598254,1
CHAVAL,CE,337,462.15637982195847,539.9584569732938,500.6353115727003,500.99376854599404,471.7507418397626,495.0989317507418,0.7691846522781774,0
CHOPINZINHO,PR,558,485.947670250896,573.2693548387097,525.0299283154122,531.63458781362,491.89964157706095,521.5562365591397,2.235049833887043,1
CIANORTE,PR,1929,495.11555209953343,563.7001555209954,522.8369621565578,520.6077760497667,497.12804561949196,519.877698289269,2.5683505154639175,1
CIDADE OCIDENTAL,GO,1226,473.40309951060357,555.3783034257749,518.2884176182707,504.11174551386625,471.48450244698205,504.5332137030994,1.6420789163722025,1
CLEVELÂNDIA,PR,218,479.0559633027523,573.6967889908257,521.188990825688,512.595871559633,495.6880733944954,516.4451376146789,2.1160377358490567,1
CLÁUDIO,MG,922,496.8898047722343,572.8208242950109,531.4760303687635,551.2054229934924,519.3058568329718,534.3395878524946,2.0537128712871286,2
COARACI,BA,698,473.99541547277937,546.9863896848137,506.4385386819484,499.71375358166193,487.96561604584525,503.0199426934097,1.0024167561761548,1
COARI,AM,1402,452.01982881597723,510.4706847360913,471.7839514978602,482.42417974322393,428.68758915834525,469.0772467902996,0.9664726720647774,0
COCOS,BA,600,462.4676666666666,527.5471666666666,482.26099999999997,494.0656666666667,455.03333333333336,484.27496666666667,0.9149175412293853,0
CODAJÁS,AM,157,451.6547770700637,506.987898089172,466.32993630573253,483.0388535031847,404.96815286624206,462.5959235668791,0.9299568965517241,0
CODÓ,MA,2548,459.9377551020408,532.2444270015699,487.66381475667185,484.1426216640502,440.97331240188385,480.99238618524333,0.8874880306415576,0
COELHO NETO,MA,983,458.69064089521873,531.6015259409969,486.4271617497457,489.92197355035603,450.5798575788403,483.4442319430315,0.9067028985507246,0
COLATINA,ES,3247,503.87289805974746,582.634801355097,534.7609793655682,554.1614413304588,549.2454573452418,544.9351154912226,1.9504716981132075,2
COLINAS,MA,838,452.735799522673,513.263245823389,475.20310262529836,480.5513126491647,440.5489260143198,472.460477326969,0.9204317269076305,0
COLINAS DO TOCANTINS,TO,877,471.06955530216646,538.8605473204105,495.7310148232611,497.76282782212087,460.09122006841505,492.7030330672748,1.516804788213628,0
COLNIZA,MT,214,459.56822429906543,546.808878504673,489.7481308411215,503.461214953271,433.9252336448598,486.7023364485982,1.5353025936599423,0
COLOMBO,PR,2742,492.53216630196937,581.4332239241429,534.2435083880379,531.6178336980307,492.89569657184535,526.5444857768052,2.222831568330812,1
COLORADO,PR,972,477.15658436213994,547.4223251028807,505.9893004115226,509.4099794238683,486.95473251028807,505.3865843621399,2.366696191319752,1
COLORADO DO OESTE,RO,366,482.05245901639347,551.6724043715847,512.9409836065573,516.194262295082,476.9945355191257,507.97092896174865,1.8883610451306414,1
COLÍDER,MT,588,475.51615646258506,549.7091836734694,505.8673469387755,510.353231292517,452.10884353741494,498.7109523809524,2.0407801418439715,1
COMODORO,MT,284,468.8707746478873,546.8017605633803,502.4612676056338,498.8943661971831,452.0422535211268,493.8140845070423,2.03515625,0
CONCEIÇÃO,PB,724,464.23093922651935,536.7614640883978,490.33204419889506,506.7526243093923,468.1491712707182,493.24524861878456,0.9877283105022832,0
CONCEIÇÃO DA BARRA,ES,453,474.3684326710817,555.5024282560706,510.2242825607064,503.7622516556291,473.68653421633553,503.5087858719647,1.3170347003154574,1
CONCEIÇÃO DA FEIRA,BA,524,460.28187022900767,542.8767175572519,493.30553435114507,488.67977099236646,464.19847328244276,489.8684732824428,1.066465256797583,0
CONCEIÇÃO DO ARAGUAIA,PA,1930,460.6185492227979,526.480621761658,480.75782383419687,483.27336787564764,431.16062176165804,476.45819689119173,1.1332760103181427,0
CONCEIÇÃO DO COITÉ,BA,1674,478.0048387096774,559.3812425328554,510.5429510155317,510.4525089605735,499.03225806451616,511.4827598566309,1.067508499271491,1
CONCEIÇÃO DO JACUÍPE,BA,819,471.28302808302806,550.3054945054945,509.2040293040293,497.8115995115995,483.5409035409035,502.4290109890109,1.1839449541284404,1
CONCEIÇÃO DO MATO DENTRO,MG,523,482.38164435946464,563.3644359464627,514.7596558317399,521.8414913957935,500.45889101338435,516.561223709369,1.6885895404120443,1
CONCÓRDIA,SC,1366,504.13286969253295,584.973279648609,539.3508052708638,555.3516105417277,550.3806734992679,546.8378477306003,2.7569006309148265,2
CONCÓRDIA DO PARÁ,PA,496,454.20362903225805,531.2149193548387,483.4155241935484,486.01612903225805,448.91129032258067,480.75229838709674,1.0902021772939348,0
CONFRESA,MT,631,464.8500792393027,536.0961965134707,493.5408874801902,496.8359746434231,444.75435816164816,487.21549920760697,1.7173772609819122,0
CONGONHAS,MG,1396,504.5888968481375,581.251217765043,538.835100286533,553.8495702005731,538.7965616045846,543.4642693409742,2.3096557759626606,2
CONSELHEIRO LAFAIETE,MG,3567,508.2814409868236,590.2028595458369,544.2759742080179,561.8351275581721,552.7782450238295,551.474729464536,2.21369656133829,2
CONSELHEIRO PENA,MG,482,485.7626556016598,568.2016597510374,524.5031120331951,529.7294605809129,501.2863070539419,521.8966390041494,1.610191637630662,1
CONTAGEM,MG,13729,509.4783669604487,587.8627139631437,544.6975162065701,553.1071964454804,531.0539733411027,545.2399533833492,2.2628237755909963,2
CORAÇÃO DE JESUS,MG,617,470.7969205834684,547.0572123176661,504.4066450567261,503.93905996758514,473.9384116693679,500.02764991896277,1.1787616511318242,1
CORAÇÃO DE MARIA,BA,527,469.58026565464894,540.1447817836812,495.5117647058824,487.36394686907016,460.94876660341555,490.70990512333964,1.0026717557251907,0
CORDEIROS,BA,548,475.096897810219,553.985401459854,505.98029197080297,518.0861313868613,508.02919708029196,512.2355839416058,0.9556327160493827,1
COREAÚ,CE,762,466.6437007874016,542.9167979002624,498.81601049868766,514.6893700787401,449.6062992125984,494.53443569553804,0.745945945945946,0
CORINTO,MG,480,479.13958333333335,560.2095833333333,512.0410416666667,513.6595833333333,490.4166666666667,511.0932916666666,1.476782752902156,1
CORNÉLIO PROCÓPIO,PR,1934,490.50816959669083,569.4831437435366,525.6133919338159,530.4982419855222,494.2812823164426,522.0768459152016,2.1325154730327145,1
COROATÁ,MA,1125,456.98355555555554,527.9659555555555,484.6016,486.79644444444443,468.48,484.96551111111114,0.8282122905027933,0
COROMANDEL,MG,674,494.9835311572701,567.4344213649852,524.5278931750742,535.3253709198813,526.7062314540059,529.7954896142433,1.8452205882352941,2
CORONEL FABRICIANO,MG,1992,503.20958835341366,578.5019578313253,535.653062248996,548.2995481927711,540.8534136546185,541.3035140562249,2.068904958677686,2
CORONEL VIVIDA,PR,602,480.51677740863784,564.4458471760797,519.5340531561462,525.9076411960133,492.42524916943523,516.5659136212624,2.1222222222222222,1
CORRENTE,PI,2378,450.2255677039529,512.2703532380151,468.97872161480234,470.16547518923466,423.31370899915896,464.99076534903287,0.9031339031339032,0
CORRENTINA,BA,622,471.64115755627006,536.8839228295819,490.23971061093243,500.5474276527331,462.37942122186496,492.3383279742766,1.099780701754386,0
CORUMBÁ,MS,2501,476.9640943622551,555.523030787685,511.53390643742506,502.3860455817673,461.3114754098361,501.54371051579375,1.6451520367183017,1
CORURIPE,AL,886,464.81918735891645,532.7352144469526,497.0864559819413,504.0643340857788,489.9548532731377,497.7320090293454,1.1852678571428572,0
COSMÓPOLIS,SP,905,503.1068508287293,582.9908287292817,540.253591160221,544.7835359116021,513.9447513812155,537.0159116022099,2.3541131105398456,2
COSTA RICA,MS,301,471.89734219269104,544.4594684385381,498.1471760797342,502.71461794019933,442.5249169435216,491.94870431893685,1.8733933161953729,0
COTIA,SP,4544,506.0952684859155,587.1601672535211,547.6580985915492,551.5862235915492,529.7007042253521,544.4400924295775,2.361173184357542,2
COXIM,MS,979,472.7831460674157,549.2436159346272,502.6015321756895,489.7337078651685,431.3585291113381,489.1441062308478,1.6455916473317866,0
CRATEÚS,CE,2304,473.84674479166665,551.7655815972222,507.3707899305556,514.2996527777777,506.37152777777777,510.730859375,1.0209044368600682,1
CRATO,CE,3743,491.69308041677795,565.7281859471012,523.7088966069997,524.5665508950041,538.5893668180604,528.8572161367887,1.3192874444893015,1
CRICIÚMA,SC,3659,512.548483192129,593.4374145941514,548.7124624214266,560.3929488931402,540.7707023776989,551.1724022957093,2.8450298870932036,2
CRISTALINA,GO,818,479.890586797066,555.6904645476773,513.0617359413203,517.693520782396,467.89731051344745,506.84672371638135,1.9503880266075388,1
CRISTALÂNDIA,TO,276,461.22536231884055,534.3347826086956,494.2492753623188,500.96666666666664,459.27536231884056,490.0102898550725,1.4678082191780821,0
CRUZ,CE,454,469.6202643171806,550.0290748898678,513.0874449339208,539.9460352422908,484.18502202643174,511.37356828193833,0.7521404109589042,1
CRUZ ALTA,RS,1404,491.45826210826215,575.5215099715099,530.2607549857549,527.9041310541311,508.988603988604,526.8266524216524,2.183177022274326,1
CRUZ DAS ALMAS,BA,2653,480.17090086694304,554.3115718055033,506.9540897097625,509.24327176781,480.4297022238975,506.2219072747833,1.2227231740306583,1
CRUZEIRO,SP,1162,513.2821858864028,594.3401893287436,552.0674698795181,568.6679862306368,560.3442340791738,557.740413080895,2.3418758716875874,2
CRUZEIRO DO SUL,AC,3954,458.59858371269604,533.3218512898331,496.31684370257966,490.1843955488114,476.1911987860395,490.9225746079919,1.1799335028359084,0
CUBATÃO,SP,1861,496.8947877485223,576.8740999462655,535.628533046749,536.0760343901128,504.2127888232133,529.9372487909726,2.0429442186922793,2
CUIABÁ,MT,18160,493.20569933920706,571.3779955947136,528.0693006607929,533.2497026431718,506.7246696035242,526.5254735682819,2.205057019604493,1
CUITÉ,PB,1990,474.13391959799,545.9376884422111,502.6034673366834,504.3413567839196,475.33668341708545,500.47062311557795,0.9664937310851708,1
CUPIRA,PE,670,471.25179104477616,540.7813432835821,504.2076119402985,512.206119402985,506.2985074626866,506.9490746268657,0.8896028037383178,1
CURAÇÁ,BA,487,461.06714579055443,533.4831622176591,489.9400410677618,496.8268993839836,458.27515400410675,487.91848049281305,1.0531107738998482,0
CURITIBA,PR,36025,523.5008882720333,605.1406023594726,560.5653573907009,573.936638445524,553.1630811936155,563.2613135322692,2.7496434312105227,2
CURITIBANOS,SC,762,484.55669291338586,570.4805774278216,525.4988188976378,526.940157480315,494.251968503937,520.3456430446195,2.3149202733485192,1
CURRAIS NOVOS,RN,2700,477.1469259259259,558.9936296296296,514.6628148148149,517.913037037037,500.2,513.7832814814815,1.269039477774324,1
CURRALINHO,PA,468,447.0549145299145,522.7536324786325,472.0425213675214,483.5628205128205,447.6923076923077,474.6212393162394,0.9489795918367347,0
CURURUPU,MA,479,456.97453027139875,521.2757828810021,481.30375782881003,486.7016701461378,445.3862212943633,478.3283924843424,0.8074712643678161,0
CURUÇÁ,PA,1190,459.03487394957983,531.8872268907563,486.5221848739496,481.5300840336135,449.109243697479,481.6167226890757,0.90589417280643,0
CURVELO,MG,2208,497.3641304347826,574.7634510869565,529.1745923913044,537.2571105072464,529.1757246376811,533.5470018115942,1.8237410071942446,2
CUSTÓDIA,PE,743,468.2477792732167,535.7327052489906,493.6794078061911,507.49394347240917,449.4751009421265,490.9257873485868,1.0865825688073394,0
CÁCERES,MT,2506,475.96460494812453,547.3701516360735,504.9043495610535,502.77043096568235,480.10375099760574,502.2226576217079,1.678125,1
CÂNDIDO MOTA,SP,307,502.5198697068404,580.9739413680782,543.6185667752443,548.3827361563518,526.9055374592834,540.4801302931596,2.2790973871733966,2
CÂNDIDO SALES,BA,808,470.85717821782174,544.1950495049505,501.5758663366336,508.37759900990096,503.68811881188117,505.73876237623756,1.016260162601626,1
CÍCERO DANTAS,BA,1029,469.8038872691934,549.8041788143829,500.7769679300292,505.41545189504376,492.8862973760933,503.73735665694846,0.9505185825410545,1
DELMIRO GOUVEIA,AL,1755,468.2383475783476,541.5363532763533,497.31692307692305,504.96706552706553,467.55555555555554,495.92284900284903,1.0472171532846715,0
DIADEMA,SP,7629,487.5348276314065,574.5600340804824,536.2826189539913,531.5338707563245,497.58815047843757,525.4999003801285,2.0787725823591923,1
DIAMANTE,PB,287,467.3756097560975,531.0668989547039,492.98815331010456,506.4961672473867,479.23344947735194,495.4320557491289,1.01231884057971,0
DIAMANTINA,MG,3553,498.846664790318,574.1317196735154,529.9940895018294,532.3188010132283,513.5097101041373,529.7601970166057,1.7466089803554723,2
DIAMANTINO,MT,392,481.9635204081633,556.8249999999999,513.4051020408162,514.9908163265306,484.1326530612245,510.2634183673469,2.2315400843881856,1
DIANÓPOLIS,TO,651,457.2288786482335,526.6291858678956,482.1609831029186,482.74408602150544,450.19969278033795,479.7925652841782,1.3333333333333333,0
DIAS D'ÁVILA,BA,1410,479.57943262411345,560.6251773049645,514.294255319149,506.89936170212763,481.82978723404256,508.64560283687945,1.3088697017268447,1
DIONÍSIO CERQUEIRA,SC,564,489.54592198581565,575.1033687943262,528.7292553191489,524.0425531914893,512.9787234042553,526.079964539007,2.2021008403361346,1
DIVINÓPOLIS,MG,6362,518.6150895944671,592.181326626847,549.2638321282616,577.3423137378182,571.8138950015718,561.8432914177931,2.4018656202671074,2
DOIS IRMÃOS,RS,463,500.1697624190065,590.455939524838,552.971706263499,562.1330453563716,561.036717062635,553.35343412527,2.869389587073609,2
DOIS IRMÃOS DO BURITI,MS,206,460.68252427184467,525.1121359223301,472.56747572815533,469.81019417475727,375.1456310679612,460.6635922330097,1.0028735632183907,0
DOIS VIZINHOS,PR,1636,491.56558679706603,570.6455378973105,524.3106968215159,534.066075794621,485.78239608801954,521.2740586797066,2.3537005163511187,1
DOM ELISEU,PA,700,464.1581428571429,538.865,493.5917142857143,495.24100000000004,466.9428571428571,491.75974285714284,1.3265124555160142,0
DOM PEDRITO,RS,541,477.3162661737523,554.8236598890942,512.1770794824399,507.73585951940845,453.3456561922366,501.07970425138626,1.7942008486562941,1
DOM PEDRO,MA,980,464.16224489795917,541.3646938775511,496.9829591836735,505.3743877551021,491.18367346938777,499.81359183673476,0.9985535197685632,0
DOMINGOS MARTINS,ES,732,511.82677595628417,590.9916666666667,540.7345628415301,573.5938524590164,534.3989071038251,550.3091530054645,2.068880688806888,2
DOURADOS,MS,4287,499.52185677630047,571.5415442034057,530.6339864707254,531.213156053184,518.6750641474224,530.3171215302075,2.1642036124794743,2
DRACENA,SP,1227,508.2395273023635,579.2860635696821,541.3230643846781,555.7733496332519,525.2485737571312,541.9741157294214,2.341266719118804,2
DUQUE DE CAXIAS,RJ,14333,486.5293099839531,567.4778134375218,527.6987022954022,523.1119444638248,507.0927230865834,522.3820986534571,1.6968632156324992,1
ECOPORANGA,ES,402,470.9875621890547,547.0089552238807,502.1330845771144,516.5741293532338,450.547263681592,497.45019900497516,1.4542025862068966,0
EIRUNEPÉ,AM,280,459.73535714285714,521.8714285714286,479.6364285714286,489.4875,442.0,478.54614285714285,1.071035242290749,0
ELDORADO,SP,192,478.5625,570.2552083333334,520.4036458333334,524.7567708333333,475.1041666666667,513.8164583333335,1.6326013513513513,1
ELDORADO DO CARAJÁS,PA,570,461.0540350877193,521.4582456140351,481.0468421052632,485.84543859649125,411.9298245614035,472.2668771929824,1.270921985815603,0
ELDORADO DO SUL,RS,533,480.87448405253286,569.6977485928705,530.73095684803,523.6992495309569,469.9812382739212,514.9967354596622,2.080120481927711,1
EMBU DAS ARTES,SP,3617,482.3462261542715,568.6157589162289,529.5399778822228,520.1704174730439,496.93115841857895,519.5207077688692,1.9091332712022366,1
EMBU-GUAÇU,SP,1403,484.35438346400565,571.412045616536,531.5578759800427,531.6476835352815,485.2031361368496,520.8350249465431,1.8423689619732786,1
ENCANTADO,RS,508,507.73267716535435,589.3350393700788,542.3767716535433,559.8521653543307,556.5354330708661,551.1664173228346,2.739648033126294,2
ENCRUZILHADA DO SUL,RS,317,482.4567823343848,572.5536277602523,532.0261829652997,520.6287066246057,499.8107255520505,521.4952050473186,1.6786632390745502,1
ENGENHEIRO CALDAS,MG,472,483.93771186440677,552.8010593220339,517.2082627118643,527.4995762711865,503.22033898305085,516.9333898305085,1.4564220183486238,1
ENTRE RIOS,BA,830,462.46867469879516,535.7767469879518,495.2773493975904,482.7746987951807,449.49397590361446,485.1582891566265,1.0762273901808785,0
ENTRE RIOS DE MINAS,MG,844,499.0501184834123,580.8726303317535,531.5586492890995,548.1079383886256,543.9336492890995,540.7045971563981,1.6538461538461537,2
ENVIRA,AM,130,455.36846153846153,512.0838461538461,469.6876923076923,476.3023076923077,453.53846153846155,473.3961538461538,0.9803030303030303,0
EPITACIOLÂNDIA,AC,238,470.51848739495796,550.0731092436974,514.5760504201681,498.6726890756303,463.52941176470586,499.473949579832,1.3595100864553313,1
ERECHIM,RS,3002,501.5620253164557,585.3467688207861,539.7572618254497,548.0469020652898,531.2258494337109,541.1877614923385,2.3870423892100194,2
ERVÁLIA,MG,603,501.33714759535656,588.6824212271973,528.7525704809286,544.9009950248756,544.8756218905472,541.709751243781,1.6347014925373133,2
ESCADA,PE,1390,471.1726618705036,546.2393525179856,501.5071942446043,505.38395683453234,484.84892086330933,501.83041726618706,1.0233668341708542,1
ESMERALDAS,MG,773,486.3045278137128,562.1595084087969,520.0729624838293,515.2184993531695,466.57179818887454,510.0654592496767,1.6372598584428717,1
ESPERANTINA,PI,1158,459.2720207253886,530.8104490500864,486.1372193436961,488.0200345423143,436.42487046632124,480.1329188255613,0.8976702508960573,0
ESPERANTINÓPOLIS,MA,594,455.6570707070707,524.3700336700336,480.7516835016835,485.20084175084173,461.95286195286195,481.58649831649825,1.0261760242792108,0
ESPERANÇA,PB,2086,478.3750719079578,555.2422339405562,509.2823106423777,514.4963566634707,507.60306807286673,512.9998082454458,1.0513205282112845,1
ESPIGÃO D'OESTE,RO,623,481.0422150882825,555.544783306581,509.29117174959873,522.1889245585875,467.57624398073835,507.1286677367576,1.727391874180865,1
ESPINOSA,MG,563,476.9495559502664,549.5683836589698,508.01136767317945,518.5641207815274,482.20248667850797,507.05918294849016,1.273659305993691,1
ESPLANADA,BA,1061,465.8886899151744,533.1696512723845,494.26314797360976,488.0260131950989,464.42978322337416,489.1554571159284,1.012105649303008,0
ESPUMOSO,RS,692,493.0541907514451,574.6592485549133,523.6095375722543,534.775289017341,513.4104046242775,527.9017341040462,2.2616120218579234,1
ESPÍRITO SANTO DO PINHAL,SP,535,510.9405607476636,589.9095327102804,551.074953271028,553.1644859813084,546.2803738317757,550.2739813084113,2.5689127105666154,2
ESTEIO,RS,1439,497.29367616400276,589.7943015983321,549.6936066712994,547.674148714385,523.5719249478805,541.6055316191799,2.395631067961165,2
ESTREITO,MA,867,462.36839677047294,529.2950403690888,490.4778546712803,495.84302191464826,464.79815455594,488.5564936562861,1.3068297655453618,0
ESTRELA,RS,387,528.5589147286821,604.4524547803618,560.8772609819122,599.1294573643411,555.8139534883721,569.7664082687339,2.8704427083333335,2
ESTÂNCIA,SE,1692,476.7388888888889,550.1240543735224,509.5374704491726,511.55591016548465,505.48463356973997,510.6881914893617,1.2886329866270432,1
ESTÂNCIA VELHA,RS,635,499.23322834645666,587.8174803149606,544.6521259842519,547.7434645669291,519.2755905511812,539.7443779527559,2.392119565217391,2
EUCLIDES DA CUNHA,BA,1292,466.21176470588233,543.0676470588236,499.2041795665635,491.14837461300306,470.5263157894737,494.03165634674923,1.0348399246704332,0
EUNÁPOLIS,BA,2208,483.33383152173917,565.4586503623188,523.7576992753624,523.1780797101449,512.9891304347826,521.7434782608696,1.5661764705882353,1
EUSÉBIO,CE,1303,487.69754412893326,563.8828856485035,522.823944742901,532.7358403683807,512.07981580967,523.8440061396776,1.3678105364910584,1
EXTREMA,MG,431,508.21972157772626,588.0250580046403,543.1823665893272,554.9981438515082,520.092807424594,542.9036194895592,2.2503993610223643,2
EXTREMOZ,RN,928,474.2595905172414,553.5630387931035,511.12467672413794,510.5896551724138,462.7155172413793,502.45049568965516,1.2619414483821263,1
EXU,PE,1074,468.2153631284916,534.6935754189944,494.5552141527002,499.186592178771,459.73929236499066,491.2780074487896,0.8814572089437163,0
