MUNICIPIO,UF,QTD_PARTICIPANTES,NOTA_CN_MEDIA,NOTA_CH_MEDIA,NOTA_LC_MEDIA,NOTA_MT_MEDIA,NOTA_REDACAO_MEDIA,MEDIA_GERAL,RENDA_FAMILIAR_SM_MEDIA,CLUSTER
LAGUNA,SC,449,511.06993318485524,550.4665924276169,544.2766146993318,561.6461024498886,643.9643652561247,562.2847216035634,2.28021978021978,2
LAJEADO,RS,894,535.3157718120805,569.4001118568233,557.4459731543624,617.791610738255,697.1812080536913,595.4269351230425,2.819160997732426,2
LAJEDO,PE,1344,477.6386904761905,504.78526785714286,500.2504464285714,510.83958333333334,603.9732142857143,519.4974404761905,0.8024671052631579,1
LAMBARI,MG,396,504.2204545454545,540.129797979798,527.1373737373738,563.4227272727272,661.7676767676768,559.335606060606,1.7289473684210526,2
LAPA,PR,485,498.2292783505155,522.421443298969,520.2540206185568,528.3123711340206,585.0309278350516,530.8496082474227,2.104771784232365,1
LAPÃO,BA,393,472.16463104325703,496.83536895674297,494.11272264631043,500.1173027989822,614.0966921119593,515.4653435114503,1.0616883116883118,1
LARANJAL DO JARI,AP,859,463.8330616996507,489.743888242142,485.04307334109427,459.1392316647264,560.4889406286379,491.6496391152503,1.0859709153122328,0
LARANJEIRAS,SE,333,461.29999999999995,477.47327327327326,479.3831831831832,463.7231231231231,560.7207207207207,488.52006006006,0.9462669683257918,0
LARANJEIRAS DO SUL,PR,749,497.29893190921234,529.4748998664886,521.1921228304407,531.5321762349799,586.1682242990654,533.1332710280374,1.9702453987730062,1
LAURO DE FREITAS,BA,4845,504.2400619195047,534.1017543859649,526.443302373581,541.4991950464397,643.3188854489164,549.9206398348813,1.6302449126598235,2
LAVRAS,MG,2827,521.4264591439689,543.1865935620799,535.0743190661478,566.5658295012381,665.7870534135126,566.4080509373895,1.9966735659373152,2
LAVRAS DA MANGABEIRA,CE,672,463.8441964285714,481.00119047619046,484.9827380952381,487.5102678571429,608.9285714285714,505.2533928571429,0.72751677852349,0
LEME,SP,697,529.6411764705882,562.44806312769,547.5589670014347,593.4687230989957,669.7274031563845,580.5688665710186,2.567295188556567,2
LENÇÓIS PAULISTA,SP,627,521.4637958532695,546.7933014354068,545.6803827751196,585.4189792663477,666.9218500797448,573.2556618819776,3.0024752475247523,2
LEOPOLDINA,MG,713,505.35329593267886,529.7098176718092,521.0758765778401,540.1504908835905,645.2173913043479,548.3013744740533,1.8041813898704357,2
LIMA DUARTE,MG,270,502.66777777777776,532.8951851851853,512.307037037037,553.6766666666667,625.4814814814815,545.4056296296296,1.586290322580645,2
LIMEIRA,SP,2675,527.3109158878505,557.5220186915888,548.2027663551402,592.3457570093458,649.4728971962617,574.9708710280373,2.752,2
LIMOEIRO,PE,1886,488.4652704135737,513.3836691410393,505.4562036055143,533.3667020148462,641.1134676564157,536.3570625662778,0.9599009900990099,1
LIMOEIRO DO AJURU,PA,702,445.854131054131,461.56068376068373,455.2514245014245,435.75811965811965,517.6353276353276,463.2119373219372,0.7372340425531915,0
LIMOEIRO DO NORTE,CE,1650,498.0730303030303,523.1912727272727,519.4069696969697,548.2675151515151,673.1272727272727,552.413212121212,1.1982942430703625,2
LINHARES,ES,2206,510.20847688123297,537.9919310970081,527.2016772438803,556.9581595648232,651.3871260199456,556.749474161378,1.968507915122937,2
LINS,SP,767,508.109517601043,530.0074315514994,531.5178617992177,551.5406779661017,622.6857887874837,548.7722555410692,2.3936104218362284,2
LIVRAMENTO DE NOSSA SENHORA,BA,736,492.5263586956522,519.3226902173913,507.0600543478261,533.9739130434782,651.8478260869565,540.9461684782608,1.1398768809849522,1
LOANDA,PR,594,482.5627946127946,512.1924242424242,511.0318181818182,509.973569023569,578.3501683501684,518.8221548821548,2.097826086956522,1
LONDRINA,PR,6837,526.3571010677198,558.2298669006874,546.5941494807664,584.4722392862367,634.093900833699,569.9494515138219,2.6225477200424177,2
LONTRA,MG,713,470.93422159887797,497.3920056100982,490.13380084151476,485.41374474053293,576.2131837307153,504.0173913043478,0.8657621247113164,1
LORENA,SP,922,512.2463123644252,542.9878524945769,535.6134490238611,567.8857917570499,663.6876355748373,564.4842082429501,2.207075471698113,2
LOUVEIRA,SP,346,514.2468208092486,558.1632947976879,545.8716763005781,581.7080924855492,642.8323699421966,568.5644508670521,2.466417910447761,2
LUCAS DO RIO VERDE,MT,953,501.04092339979013,529.7104931794333,522.3304302203568,542.8884575026233,603.0430220356768,539.802665267576,2.4614183764495987,2
LUZ,MG,334,515.0727544910179,532.6308383233534,523.8119760479042,564.3458083832336,657.6047904191616,558.6932335329342,2.0332167832167833,2
LUZILÂNDIA,PI,671,450.96780923994044,474.92786885245897,473.8347242921013,456.0435171385991,586.5871833084948,488.4722205663189,0.6148293963254593,0
LUZIÂNIA,GO,2013,483.19860904123203,511.45350223546944,507.40571286636856,505.84451068057626,571.544957774466,515.8894585196225,1.4116771159874608,1
LUÍS EDUARDO MAGALHÃES,BA,1383,492.3909616775126,525.2929139551699,518.2152566883586,525.7384671005062,637.4403470715835,539.8155892986262,1.7592649783817171,1
LUÍS GOMES,RN,496,465.24798387096774,494.5141129032258,489.14415322580646,476.97318548387096,570.9677419354839,499.369435483871,0.871031746031746,0
LÁBREA,AM,239,448.13430962343097,463.88870292887026,470.7205020920502,445.9251046025105,524.9372384937238,470.7211715481171,1.036178107606679,0
MACAPARANA,PE,627,476.4443381180223,496.02424242424246,493.499043062201,506.73157894736846,635.3429027113237,521.6084210526317,0.8607549857549858,1
MACAPÁ,AP,12644,480.7643704523885,510.3544131603923,504.7136981967732,490.4710771907624,590.1471053464094,515.2901328693451,1.4417506847718398,1
MACAU,RN,755,479.2325827814569,505.05629139072846,502.46556291390726,493.8960264900662,608.3973509933775,517.8095629139073,1.3934240362811792,1
MACAÉ,RJ,3406,512.887786259542,539.7893423370523,533.6417204932472,559.6057545507927,655.5960070463888,560.3041221374045,2.051133593369088,2
MACAÍBA,RN,1532,482.4990208877285,510.2927545691906,504.4996736292428,501.39875979112276,582.7545691906005,516.2889556135771,1.0722193614830071,1
MACAÚBAS,BA,785,486.10242038216563,514.5891719745223,502.15375796178347,520.6484076433121,695.8980891719746,543.8783694267516,0.9853515625,1
MACEIÓ,AL,20926,498.2231864665966,525.3580282901653,518.4443276306987,535.2403756092899,631.4699416993215,541.7471719392145,1.5110470135782121,2
MACHACALIS,MG,172,468.46686046511627,487.73895348837215,482.6063953488372,484.59534883720926,575.4651162790698,499.77453488372095,1.1656976744186047,0
MACHADINHO,RS,317,492.9425867507886,519.3593059936908,512.9488958990536,519.2716088328076,641.2618296529969,537.1568454258675,2.042929292929293,1
MACHADINHO D'OESTE,RO,288,478.29965277777774,502.92499999999995,491.45520833333336,487.3486111111111,606.6666666666666,513.3390277777778,1.4962311557788945,1
MACHADO,MG,732,516.5924863387978,539.610655737705,533.643306010929,576.9422131147542,684.6994535519126,570.2976229508197,1.9639136904761905,2
MADALENA,CE,283,459.1042402826855,480.26466431095406,484.46996466431096,484.7120141342756,575.8303886925795,496.87625441696116,0.4648997134670487,0
MAFRA,SC,698,515.0355300859599,543.2666189111748,528.1810888252149,567.4063037249283,615.0429799426934,553.7865042979943,2.4367138364779874,2
MAGÉ,RJ,2034,492.49975417895774,526.2752212389381,519.1882005899705,515.4813176007866,609.9508357915438,532.6790658800394,1.4196515792901334,1
MAIRINQUE,SP,503,501.82524850894634,540.5065606361828,531.7133200795229,547.9765407554672,612.882703777336,546.9808747514911,2.29860088365243,2
MAIRIPORÃ,SP,607,506.0189456342669,543.9296540362438,537.4062602965403,553.8013179571665,598.8797364085667,548.0071828665568,2.193941504178273,2
MALACACHETA,MG,253,483.5494071146245,513.4802371541502,506.8652173913043,507.31304347826085,582.7667984189724,518.7949407114625,1.1631205673758864,1
MAMANGUAPE,PB,1232,467.32532467532474,487.4515422077923,488.0336038961039,477.663961038961,572.6623376623377,498.6273538961039,0.8204923273657289,0
MAMBAÍ,GO,186,463.26827956989246,483.1274193548387,485.28225806451616,469.21505376344084,577.0967741935484,495.59795698924734,1.2662337662337662,0
MANACAPURU,AM,1071,457.97049486461253,476.47852474323065,483.5327731092437,467.22343604108306,513.2959850606909,479.70024276377217,0.8741610738255033,0
MANAQUIRI,AM,75,463.05333333333334,485.9906666666667,479.728,455.61733333333336,553.3333333333334,487.5445333333334,0.8756756756756757,0
MANAUS,AM,32403,484.2631916797827,512.5376107150572,510.5807826435824,504.39296978674815,572.2717032373546,516.809251612505,1.2693463934278235,1
MANDIRITUBA,PR,273,486.54981684981686,529.7432234432234,523.9150183150183,529.7948717948718,579.3406593406594,529.868717948718,1.9123867069486404,1
MANGA,MG,404,466.6188118811881,490.1111386138614,490.19529702970294,483.509900990099,575.8415841584158,501.2553465346535,0.9896788990825688,0
MANGARATIBA,RJ,351,496.34017094017094,533.177207977208,525.1592592592592,519.9019943019944,601.0826210826211,535.1322507122507,2.014388489208633,1
MANHUAÇU,MG,2155,504.4838051044084,531.660464037123,521.5937819025522,555.2251044083528,665.4570765661252,555.6840464037123,1.6992569002123141,2
MANHUMIRIM,MG,371,513.5711590296496,541.0207547169812,532.1819407008086,560.9380053908355,669.9191374663072,563.5261994609165,1.691031941031941,2
MANICORÉ,AM,253,450.14664031620555,470.96996047430827,466.3249011857707,452.7399209486166,507.3517786561265,469.50664031620556,0.946078431372549,0
MANTENA,MG,346,493.3468208092485,522.7658959537572,516.7179190751444,536.9543352601156,622.0809248554913,538.3731791907514,1.6618020304568528,1
MARABÁ,PA,6568,480.4799330085262,503.51263702801464,495.83331303288674,498.5862210718636,613.5809987819732,518.3986205846529,1.4388502380080557,1
MARACAJU,MS,304,485.6246710526316,505.2769736842106,507.81907894736844,515.7578947368421,577.6973684210526,518.435197368421,2.2888157894736842,1
MARACANAÚ,CE,3702,482.0106969205835,515.1625607779579,514.344867639114,514.2937871420854,610.5456509994598,527.2715126958401,1.0942782203225179,1
MARACAÇUMÉ,MA,474,451.93396624472575,463.3584388185654,468.42426160337556,457.4824894514768,534.5569620253165,475.151223628692,0.7781569965870307,0
MARACÁS,BA,711,467.0277074542897,492.24092827004216,490.7548523206751,471.74289732770745,573.8115330520394,499.1155836849508,0.779292343387471,0
MARAGOGIPE,BA,376,457.97367021276597,479.82606382978724,471.4468085106383,463.275,558.4042553191489,486.18515957446806,0.6521493212669683,0
MARANGUAPE,CE,1612,474.6464640198511,500.0063895781638,500.19205955334985,509.8137717121588,589.7146401985111,514.8746650124069,0.9690429205722743,1
MARATAÍZES,ES,621,498.3727858293076,518.4405797101449,515.7690821256039,546.5370370370371,624.219001610306,540.6676972624798,1.570281124497992,2
MARAU,RS,838,506.6897374701671,529.3158711217184,525.2795942720763,543.5118138424822,665.1312649164678,553.9856563245824,2.4996928746928746,2
MARAVILHA,SC,846,501.4176122931442,532.978841607565,523.8081560283688,547.0294326241135,632.8605200945626,547.6189125295508,2.884005763688761,2
MARAÃ,AM,65,426.5784615384615,444.2646153846154,449.5,411.9030769230769,374.46153846153845,421.3415384615385,0.5681818181818182,0
MARCELÂNDIA,MT,73,488.84657534246577,511.00410958904115,500.1904109589041,494.33013698630134,522.1917808219179,503.312602739726,2.2978260869565217,1
MARCO,CE,1119,458.2109919571045,478.870509383378,481.99285075960677,503.2645218945487,604.8972296693477,505.4472207327972,0.8016409266409267,0
MARECHAL CÂNDIDO RONDON,PR,743,511.34710632570665,541.579138627187,534.1717362045761,572.2423956931359,645.5450874831763,560.9770928667565,2.9096638655462184,2
MARECHAL DEODORO,AL,936,477.2013888888889,502.42232905982905,502.9455128205128,500.51762820512823,583.2478632478633,513.2669444444443,1.2835820895522387,1
MARECHAL THAUMATURGO,AC,126,446.965873015873,478.62936507936513,469.0238095238095,446.3452380952381,554.7619047619048,479.14523809523814,0.8810160427807486,0
MARI,PB,434,471.321198156682,498.79608294930875,491.03387096774196,486.04078341013826,590.5069124423964,507.53976958525345,0.695631970260223,1
MARIALVA,PR,240,513.02375,533.7458333333333,526.6195833333334,551.95625,623.0,549.6690833333333,2.5250783699059562,2
MARIANA,MG,1121,511.2559322033899,541.9270294380018,531.8407671721677,553.2565566458519,637.4843889384479,555.1529348795718,2.0242987606001304,2
MARICÁ,RJ,2116,505.5120982986768,541.0956049149339,531.4510869565217,543.625708884688,634.7731568998109,551.2915311909263,2.0903888081395348,2
MARINGÁ,PR,4869,526.1063462723351,548.5528445265968,542.5246662559048,573.6118299445471,666.46539330458,571.4522160607927,2.694627283198947,2
MARITUBA,PA,2263,473.99518338488735,505.17507733097653,494.11926646045066,481.3276182059213,597.1277065841803,510.34897039328314,0.9686171951618175,1
MARTINÓPOLIS,SP,279,500.1143369175627,529.8376344086022,524.2612903225806,555.958064516129,607.0967741935484,543.4536200716846,2.0869905956112853,2
MARUIM,SE,389,460.8750642673522,488.81876606683807,485.95321336760924,459.58277634961445,590.3341902313624,497.1128020565553,0.9377510040160643,0
MARÍLIA,SP,3251,523.5960319901569,549.9730852045525,541.9685019993848,583.5552137803753,681.6733312826823,576.1532328514303,2.4835545297172534,2
MASSAPÊ,CE,761,463.30565045992114,487.15124835742444,486.8893561103811,491.1391590013141,591.1957950065703,503.9362417871222,0.7693661971830986,0
MATA DE SÃO JOÃO,BA,408,478.2916666666667,509.8110294117647,504.3968137254902,498.9517156862745,569.9509803921569,512.2804411764706,1.1791237113402062,1
MATEUS LEME,MG,322,504.4403726708074,537.7083850931677,526.7254658385093,547.145652173913,612.0496894409938,545.6139130434783,1.8859857482185274,2
MATINHA,MA,516,441.29825581395346,459.74612403100775,456.2986434108527,446.7234496124031,531.0852713178294,467.0303488372093,0.6002340093603744,0
MATINHOS,PR,516,497.7717054263566,523.2618217054263,521.1344961240311,523.0083333333333,551.7829457364342,523.3918604651163,1.8445467422096318,1
MATOZINHOS,MG,399,510.75914786967417,546.6754385964912,537.6932330827068,551.0508771929824,638.3458646616541,556.9049122807018,2.062258687258687,2
MATÃO,SP,741,519.5400809716599,544.0201079622133,538.8338731443995,576.7967611336032,642.591093117409,564.356383265857,2.519403824521935,2
MAURITI,CE,1086,470.33360957642725,490.87375690607735,486.2749539594843,496.4376611418048,596.7771639042357,508.1394290976059,0.8367788461538461,1
MAUÁ,SP,3176,499.67619647355167,538.2720088161209,536.4550377833752,543.2028967254407,612.4937027707808,546.0199685138539,2.146957123098202,2
MAUÁ DA SERRA,PR,270,484.02074074074073,510.03740740740744,512.1444444444444,516.6248148148148,549.4814814814815,514.4617777777778,1.837920489296636,1
MAUÉS,AM,357,461.19747899159665,483.47759103641454,482.76050420168065,468.22100840336134,519.7198879551821,483.0752941176471,0.9037433155080213,0
MAZAGÃO,AP,254,446.76181102362204,465.5464566929134,461.6397637795276,450.0948818897638,493.7795275590551,463.56448818897644,0.9945652173913043,0
MEDEIROS NETO,BA,314,479.13407643312104,508.9805732484076,502.46751592356685,496.1054140127389,605.3503184713376,518.4075796178344,1.1527093596059113,1
MEDIANEIRA,PR,1007,504.56166832174773,535.2005958291957,530.9923535253228,557.2220456802384,608.8977159880834,547.3748758689176,2.6338582677165356,2
MESQUITA,RJ,1629,489.45666052793126,524.4698588090854,517.3972989564149,518.3303867403315,581.6083486801718,526.252510742787,1.4344383445945945,1
MIGUEL ALVES,PI,278,461.65575539568346,480.3730215827338,481.1838129496403,472.5359712230216,600.1438848920864,499.1784892086331,0.7217314487632509,0
MIGUEL CALMON,BA,707,467.642008486563,492.18161244695904,489.52956152758134,486.92772277227726,589.0523338048091,505.06664780763793,0.8817966903073287,1
MIGUEL PEREIRA,RJ,508,506.1163385826772,533.8035433070867,528.4076771653542,551.7681102362205,633.1889763779527,550.6569291338583,1.699081163859112,2
MILAGRES,BA,1176,470.3038265306123,502.45935374149656,496.2222789115647,499.07848639455784,608.5204081632653,515.3168707482994,0.8703703703703703,1
MIMOSO DO SUL,ES,368,501.63614130434786,522.8176630434782,517.43125,544.1119565217392,667.0108695652174,550.6015760869566,1.6268028846153846,2
MINAS NOVAS,MG,506,476.6041501976285,504.2169960474308,499.7381422924901,506.7893280632411,581.1857707509881,513.7068774703557,1.1049723756906078,1
MINAÇU,GO,439,486.9394077448747,498.6116173120729,499.38382687927106,515.0362186788154,625.3302961275626,525.0602733485193,1.7456063268892794,1
MINEIROS,GO,993,489.3351460221551,516.4380664652568,510.7856998992951,526.4906344410876,640.8459214501511,536.7790936555891,1.981614539306847,1
MIRACATU,SP,188,484.2111702127659,519.518085106383,522.4606382978724,529.4425531914893,577.0212765957447,526.5307446808511,1.6,1
MIRACEMA,RJ,427,495.81686182669785,525.0117096018736,519.1264637002342,531.2555035128805,656.5807962529274,545.5582669789227,1.4871794871794872,2
MIRACEMA DO TOCANTINS,TO,589,470.395415959253,494.84159592529716,491.1830220713073,483.46417657045845,580.2376910016978,504.0243803056028,1.331985294117647,1
MIRANDA,MS,196,463.00357142857143,496.83367346938775,489.91683673469385,468.55,517.4489795918367,487.1506122448979,1.5038910505836576,0
MIRANDIBA,PE,340,467.34558823529414,488.5782352941177,483.52735294117645,491.96588235294115,545.1764705882352,495.31870588235296,0.9337899543378996,0
MIRANDÓPOLIS,SP,330,512.8230303030304,541.8015151515151,533.1106060606061,562.2148484848485,656.7878787878788,561.3475757575758,2.234042553191489,2
MIRANTE DA SERRA,RO,211,479.29099526066346,495.8028436018957,491.1578199052133,490.36066350710905,633.175355450237,517.9575355450237,1.7950643776824033,1
MIRANTE DO PARANAPANEMA,SP,170,489.87294117647053,520.9688235294118,512.45,525.8682352941177,586.2352941176471,527.0790588235293,1.2719072164948453,1
MIRASSOL,SP,646,520.3778637770897,545.7256965944272,539.6826625386997,579.830185758514,652.6625386996905,567.6557894736841,2.5119236883942766,2
MIRASSOL D'OESTE,MT,359,478.0359331476323,493.7701949860724,493.43286908077994,488.54568245125347,572.8133704735376,505.3196100278552,1.6378865979381443,1
MIRINZAL,MA,593,443.44080944350765,459.0887015177065,462.79881956155145,436.45733558178756,513.5244519392918,463.062023608769,0.6125175808720112,0
MISSÃO VELHA,CE,658,477.29787234042556,497.933282674772,492.8623100303952,505.17492401215804,616.1702127659574,517.8877203647417,0.9265710382513661,1
MOCAJUBA,PA,1260,450.47880952380956,461.4996825396825,455.39039682539686,444.12595238095236,531.4444444444445,468.58785714285716,0.5923450789793439,0
MOCOCA,SP,825,513.9979393939394,543.1436363636363,537.5395151515152,573.6550303030303,682.4484848484849,570.1569212121212,2.3805970149253732,2
MOGI DAS CRUZES,SP,4785,517.0097178683386,546.9898850574713,543.4901358411703,580.0496133751305,648.6854754440961,567.2449655172414,2.3544249475491132,2
MOGI GUAÇU,SP,1057,525.2169347209083,554.727436140019,547.0824976348155,588.2225165562913,656.0643330179754,574.2627436140019,2.6627118644067798,2
MOGI MIRIM,SP,742,534.1142857142856,562.7979784366577,553.0025606469003,602.6041778975741,675.7142857142857,585.6466576819407,3.0880597014925373,2
MOJU,PA,1050,454.4225714285714,475.68228571428574,470.90933333333334,448.7646666666667,530.7809523809524,476.11196190476187,0.814795197740113,0
MOMBAÇA,CE,629,470.8030206677265,500.697933227345,497.07265500794915,511.33370429252784,579.2686804451511,511.83519872813986,0.7682634730538922,1
MONGAGUÁ,SP,447,486.5557046979866,532.9503355704697,526.8776286353467,529.8843400447427,576.6890380313199,530.5914093959731,1.811965811965812,1
MONSENHOR GIL,PI,422,459.4995260663507,485.1144549763033,485.4563981042654,477.1609004739336,578.8625592417062,497.2187677725119,0.8466726618705036,0
MONSENHOR TABOSA,CE,343,453.7201166180758,474.35247813411075,482.8180758017493,479.5909620991254,543.731778425656,486.84268221574337,0.5382882882882883,0
MONTANHA,ES,384,494.50624999999997,517.7296875000001,509.77421875,520.0575520833333,644.2708333333334,537.2677083333334,1.301969365426696,1
MONTE ALEGRE,PA,851,454.0593419506463,474.38213866039956,471.4940070505288,460.934312573443,570.3407755581669,486.2421151586369,0.8423076923076923,0
MONTE ALEGRE DE SERGIPE,SE,299,470.32742474916387,498.2909698996655,489.204347826087,491.1765886287625,638.7959866220735,517.5590635451505,0.7517241379310344,1
MONTE ALTO,SP,411,521.3357664233577,543.9586374695864,539.6435523114355,581.4311435523115,684.574209245742,574.1886618004867,2.5266497461928936,2
MONTE APRAZÍVEL,SP,440,508.8897727272727,523.4870454545454,522.6547727272728,556.1452272727273,625.7727272727273,547.3899090909092,2.231651376146789,2
MONTE AZUL,MG,457,481.3938730853392,505.39781181619253,501.79781181619256,522.4192560175055,607.3522975929978,523.6722100656455,1.123644251626898,1
MONTE CARMELO,MG,743,497.9882907133243,528.0741588156123,520.4122476446837,540.7184387617766,630.0672947510094,543.4520861372813,1.8877877237851663,2
MONTE MOR,SP,508,495.0870078740158,533.4399606299213,527.409251968504,544.0870078740157,590.3149606299213,538.0676377952757,2.148835516739447,2
MONTE NEGRO,RO,126,473.4952380952381,494.6031746031746,488.60714285714283,486.1063492063492,572.6984126984127,503.10206349206345,1.624223602484472,1
MONTE SANTO,BA,518,467.0380308880309,491.42972972972973,484.6627413127413,478.2752895752896,578.6486486486486,500.01088803088805,0.6743421052631579,0
MONTE SIÃO,MG,389,512.6853470437018,550.493059125964,543.8724935732648,577.0892030848329,651.5167095115681,567.1313624678662,2.332506203473945,2
MONTEIRO,PB,1134,469.4538800705467,498.7284832451499,498.3619929453263,494.8619929453263,586.4021164021163,509.5616931216931,0.7794011544011544,1
MONTENEGRO,RS,880,507.1290909090909,542.3604545454546,538.4382954545455,564.6057954545454,642.6818181818181,559.0430909090908,2.483108108108108,2
MONTES ALTOS,MA,440,463.2481818181818,482.15159090909094,479.86068181818183,469.9127272727273,556.7727272727273,490.3891818181819,0.939453125,0
MONTES CLAROS,MG,9203,520.3277409540367,545.7857003151146,536.3155384113876,566.088210366185,690.1858089753341,571.7405998044117,1.8386375826926515,2
MORADA NOVA,CE,957,481.20167189132707,508.9629049111808,506.67335423197494,519.3183908045977,635.6321839080459,530.3577011494252,1.008605072463768,1
MORENO,PE,1017,482.3999016715831,512.8240904621435,505.5282202556539,511.18829891838743,629.1052114060964,528.2091445427728,1.111697635135135,1
MORRINHOS,GO,810,496.07345679012343,516.7237037037037,513.4850617283951,536.1325925925926,646.4938271604939,541.7817283950617,1.823943661971831,1
MORRO DO CHAPÉU,BA,922,467.9483731019523,496.5127982646421,496.77147505422994,483.0142082429501,586.3991323210412,506.1291973969631,0.8918291550603529,1
MOSSORÓ,RN,7125,501.32158596491223,527.1533894736842,522.0344140350877,540.6843087719299,651.4442105263158,548.5275817543859,1.5266783420899008,2
MOSTARDAS,RS,122,475.9155737704918,504.72131147540983,503.43524590163935,494.6516393442623,552.7868852459017,506.302131147541,1.8180272108843538,1
MUANÁ,PA,631,450.8882725832013,473.11220285261487,462.93977812995246,447.71251980982566,493.56576862123615,465.6437083993661,0.7460988296488946,0
MUCAJAÍ,RR,91,468.0461538461538,497.6285714285714,487.9725274725275,485.8736263736264,520.0,491.90417582417575,1.3030973451327434,0
MUCURI,BA,412,493.9269417475728,518.8623786407767,508.15,531.4973300970873,626.6990291262136,535.8271359223302,1.4767561983471074,1
MULUNGU,CE,274,460.05693430656936,490.80109489051097,484.8948905109489,483.242700729927,601.8248175182482,504.16408759124096,0.6577777777777778,0
MURIAÉ,MG,2054,512.6236124634859,539.5090068159689,528.9427945472249,562.847711781889,677.555988315482,564.2958227848101,1.7777417962003454,2
MURITIBA,BA,388,472.96262886597935,501.60876288659796,494.91597938144326,480.34046391752577,566.5463917525773,503.27484536082477,1.0496495327102804,1
MUTUM,MG,254,498.3496062992126,529.6129921259843,520.5937007874015,559.992125984252,663.7007874015748,554.449842519685,1.4622641509433962,2
MUTUÍPE,BA,766,467.78485639686687,485.40026109660573,482.12023498694515,471.3477806788512,594.4908616187989,500.22879895561357,0.8151549942594719,0
MUZAMBINHO,MG,750,506.0241333333333,536.5069333333333,526.2561333333333,563.7050666666667,649.0666666666667,556.3117866666666,1.9562764456981665,2
MÂNCIO LIMA,AC,268,448.6735074626866,474.2141791044776,474.3361940298508,453.33097014925374,559.6268656716418,482.036343283582,0.8857493857493858,0
MÃE DO RIO,PA,695,463.73093525179854,484.52661870503596,476.49553956834535,471.9204316546763,578.7625899280575,495.08722302158276,0.8853658536585366,0
NANUQUE,MG,477,484.92117400419284,515.6412997903564,508.66100628930815,512.5333333333333,605.9538784067086,525.5421383647798,1.425569176882662,1
NATAL,RN,22779,518.5088722068572,550.1096141182668,540.2628429694017,565.5066333026033,659.455638965714,566.7687203125686,1.8184627813474619,2
NATIVIDADE,TO,148,445.99391891891895,469.8675675675675,474.4074324324325,450.21351351351353,505.6756756756757,469.2316216216216,1.2946428571428572,0
NAVEGANTES,SC,884,497.510407239819,528.9428733031674,527.4717194570136,531.0627828054298,604.5248868778281,537.9025339366516,2.321802091713596,2
NAVIRAÍ,MS,583,489.0727272727273,516.1982847341337,510.50789022298454,521.2861063464837,596.672384219554,526.7474785591767,1.8939486552567237,1
NAZARÉ,BA,966,463.9021739130435,486.7642857142857,480.85734989648034,464.1767080745342,563.2505175983437,491.7902070393375,0.8402841429880843,0
NAZARÉ DA MATA,PE,1064,473.69708646616544,504.6479323308271,494.2731203007519,498.8992481203008,616.5413533834586,517.6117481203007,0.8997241922773838,1
NEPOMUCENO,MG,301,510.0707641196013,535.8780730897009,525.2039867109635,560.6322259136213,649.7674418604652,556.3104983388705,1.7598314606741574,2
NERÓPOLIS,GO,739,485.4346414073072,513.2637347767253,505.206901217862,511.8514208389716,602.5710419485791,523.665548037889,1.6584467120181405,1
NEÓPOLIS,SE,881,447.3035187287174,461.7584562996595,463.79648127128263,452.99863791146424,546.5153234960272,474.4744835414302,0.7742990654205607,0
NHAMUNDÁ,AM,432,440.2724537037037,459.29560185185187,456.999537037037,438.49490740740737,533.1481481481482,465.64212962962966,0.7154895666131621,0
NILÓPOLIS,RJ,2680,497.655671641791,534.2408582089553,527.0472388059702,533.9502985074627,606.3283582089553,539.8444850746268,1.7158995228739826,2
NIOAQUE,MS,141,462.7744680851064,486.20425531914896,482.03758865248227,480.1794326241135,514.468085106383,485.13276595744685,1.431686046511628,0
NIQUELÂNDIA,GO,406,484.36083743842363,501.464039408867,500.5256157635468,516.3541871921182,658.2266009852217,532.1862561576354,1.5091836734693878,1
NITERÓI,RJ,9980,531.282124248497,562.1854008016032,550.1812725450901,594.8386973947896,701.7635270541082,588.0502044088176,2.3252055211610676,2
NOSSA SENHORA APARECIDA,SE,277,462.2913357400722,489.9480144404332,482.57906137184114,479.72057761732856,628.086642599278,508.5251263537906,1.0657894736842106,1
NOSSA SENHORA DA GLÓRIA,SE,1173,481.0009377664109,504.9402387041773,496.47135549872127,502.35669224211426,632.5149190110827,523.4568286445013,0.924780526735834,1
NOSSA SENHORA DAS DORES,SE,717,463.25439330543935,486.45885634588564,479.39372384937235,473.9644351464435,628.36820083682,506.28792189679217,0.7491017964071857,0
NOSSA SENHORA DO LIVRAMENTO,MT,86,458.6279069767442,480.14883720930237,478.6453488372093,471.83720930232556,513.0232558139535,480.456511627907,1.326,0
NOSSA SENHORA DO SOCORRO,SE,2471,477.24888709024685,505.8729664103602,501.16697693241605,489.7927964386888,613.4034803723189,517.4970214488061,1.0167940146450176,1
NOVA ANDRADINA,MS,648,491.9285493827161,521.6498456790123,514.8851851851852,528.8283950617284,604.1358024691358,532.2855555555554,2.0169308357348705,1
NOVA BRASILÂNDIA D'OESTE,RO,162,485.1703703703704,506.7703703703704,495.47901234567905,513.5944444444444,634.5679012345679,527.1164197530865,1.4220647773279351,1
NOVA CRUZ,RN,1535,475.17537459283386,500.3329641693811,494.5169381107492,500.54925081433225,604.2605863192182,514.967022801303,0.9864715626725566,1
NOVA ERA,MG,369,499.65962059620597,530.0211382113821,521.5010840108401,552.7233062330623,642.4932249322493,549.2796747967479,1.7792056074766356,2
