MUNICIPIO,UF,QTD_PARTICIPANTES,NOTA_CN_MEDIA,NOTA_CH_MEDIA,NOTA_LC_MEDIA,NOTA_MT_MEDIA,NOTA_REDACAO_MEDIA,MEDIA_GERAL,RENDA_FAMILIAR_SM_MEDIA
JANDAIA DO SUL,PR,1184,519.2569256756757,517.8416385135135,510.69062499999995,515.3956081081081,519.9662162162163,516.6302027027027,2.381664499349805
JANDIRA,SP,2054,496.5145082765336,516.8423076923077,517.1314021421616,506.1691333982473,508.666017526777,509.0646738072054,1.9516448370392934
JANUÁRIA,MG,2740,493.44383211678837,492.95773722627735,485.6389416058394,492.2310948905109,476.2554744525547,488.10541605839416,1.209438775510204
JAPARATUBA,SE,708,481.4265536723164,487.6049435028248,481.16214689265536,480.0590395480226,510.9039548022599,488.23132768361586,0.9816369359916055
JAPERI,RJ,1337,487.8417352281227,496.30366492146595,492.702842183994,487.5528047868362,483.36574420344056,489.5533582647719,1.3549192015209126
JAPURÁ,AM,76,461.0144736842105,455.58157894736837,446.4381578947369,444.875,367.36842105263156,435.0555263157895,0.8155737704918032
JARAGUÁ,GO,1212,493.22986798679864,497.1606435643564,493.8637788778878,502.7982673267327,511.4686468646865,499.7042409240924,1.5289829302987197
JARAGUÁ DO SUL,SC,2116,533.3325614366729,545.8816162570888,533.9415406427221,557.2416351606805,554.3289224952741,544.9452551984878,2.794791666666667
JARDIM,CE,1903,492.82149238045196,495.6616395165528,486.94739884393067,494.96190225959015,485.2653704676826,491.1315606936417,1.0447593800978794
JARDIM DE PIRANHAS,RN,393,489.63867684478373,504.12061068702286,491.6687022900763,507.63969465648853,531.704834605598,504.9545038167938,1.0100806451612903
JARDINÓPOLIS,SP,555,530.2266666666667,533.4790990990991,523.4299099099098,538.1127927927928,539.8198198198198,533.0136576576576,2.2845052083333335
JARU,RO,1617,489.3666666666667,494.6266542980829,487.5526901669759,483.83314780457636,467.1614100185529,484.5081137909709,1.6548889837745517
JATAÍ,GO,3737,514.560476317902,523.4985817500669,511.5786727321381,516.85084292213,532.983676746053,519.894450093658,1.9782105263157894
JATEÍ,MS,274,498.8197080291971,495.12445255474455,486.1799270072992,491.4259124087592,511.75182481751824,496.66036496350364,1.8314121037463977
JAÍBA,MG,717,491.96569037656906,501.6069735006974,491.2478382147838,504.7846582984658,493.30543933054395,496.58211994421197,1.2845262096774193
JAÚ,SP,3754,530.6666755460842,545.6902237613212,532.9467767714438,552.8647575919019,556.6169419286094,543.7570751198721,2.4874664279319605
JEQUITINHONHA,MG,571,486.7807355516637,496.9413309982487,490.9908931698774,486.85043782837124,473.41506129597195,486.9956917688266,1.125866050808314
JEQUIÉ,BA,5069,505.3379956598934,512.9659696192543,503.2286052475833,500.0289998027224,534.8865653975143,511.2896271453936,1.3311493311493312
JEREMOABO,BA,1128,478.0718971631205,480.54991134751776,473.6166666666667,472.0477836879433,484.52127659574467,477.76150709219854,0.8173684210526316
JI-PARANÁ,RO,4914,499.7493894993895,502.4315832315832,495.0107651607651,496.7222832722832,491.18030118030117,497.0188644688645,1.7403180212014133
JIJOCA DE JERICOACOARA,CE,394,497.76548223350255,506.51522842639594,499.34416243654823,537.5926395939086,518.4263959390863,511.92878172588837,1.370262390670554
JIQUIRIÇÁ,BA,267,499.4374531835206,501.9741573033708,486.6007490636704,475.6569288389513,523.5955056179776,497.4529588014981,0.8076441102756893
JOAÇABA,SC,1700,524.9751176470588,537.0763529411765,522.5528823529412,538.7559411764706,545.0117647058823,533.674411764706,2.612850082372323
JOINVILLE,SC,8176,534.1195817025441,547.9610200587084,537.2440802348336,560.2121086105675,560.9075342465753,548.0888649706459,2.8240470633994557
JORDÃO,AC,115,463.26695652173913,468.7973913043478,457.07130434782607,446.7782608695652,406.2608695652174,448.43495652173914,0.7457627118644068
JOSÉ BONIFÁCIO,SP,945,522.3794708994709,530.1430687830688,517.9078306878307,534.3500529100529,524.4867724867725,525.8534391534391,2.2311937857726902
JOSÉ DE FREITAS,PI,1116,480.5316308243728,484.51935483870966,477.7665770609319,478.334229390681,471.4874551971326,478.5278494623656,1.054925584691708
JOÃO CÂMARA,RN,2157,485.7652294853964,490.1419100602689,481.367779323134,481.48182661103385,485.7394529439036,484.89923968474733,1.0808378196500672
JOÃO DOURADO,BA,568,483.29788732394366,492.8008802816902,478.73433098591545,484.04102112676054,500.4225352112676,487.8593309859155,0.9798115746971736
JOÃO LISBOA,MA,1503,487.13998669328015,488.40958083832334,481.3938123752495,478.14630738522953,499.6007984031936,486.93809713905523,1.0925037859666835
JOÃO MONLEVADE,MG,3298,530.6866889023651,541.7698302001213,523.8899939357186,550.2809278350516,564.0933899332929,542.1441661613098,1.8811592477981434
JOÃO NEIVA,ES,526,525.4319391634981,534.9349809885931,515.584030418251,536.4365019011407,534.1825095057035,529.3139923954373,2.0457492795389047
JOÃO PESSOA,PB,35195,513.9455774968036,524.668282426481,517.0804233555903,526.4434777667282,540.5051853956528,524.5285892882512,1.7052631578947368
JOÃO PINHEIRO,MG,1072,507.39486940298514,513.156156716418,502.2944029850746,518.3417910447762,522.276119402985,512.6926679104478,1.6026336173508908
JUARA,MT,682,494.0359237536657,501.6595307917888,486.5280058651026,491.01187683284456,473.13782991202345,489.274633431085,1.90552016985138
JUATUBA,MG,826,526.7202179176755,540.1564164648911,522.0219128329297,534.2473365617433,533.1719128329298,531.2635593220339,1.8980660757453667
JUAZEIRINHO,PB,1069,489.4303086997194,498.71047708138445,487.7485500467727,480.56697848456497,502.71281571562207,491.8338260056127,0.8678057553956835
JUAZEIRO,BA,7485,500.7154843019372,508.9295925183701,499.2981563126253,502.3748697394789,521.5684702738811,506.5773146292586,1.356301395176938
JUAZEIRO DO NORTE,CE,9685,508.5705524006195,517.536644295302,507.91242127000515,524.0637583892617,558.0113577697471,523.218946824987,1.30966608720846
JUCURUTU,RN,656,483.39847560975613,487.5291158536585,479.4771341463415,482.2682926829268,499.1463414634146,486.3638719512195,0.9503012048192772
JUCÁS,CE,900,488.84866666666665,486.2687777777778,477.46411111111115,492.27022222222223,497.3777777777778,488.4459111111111,0.8072967678746327
JUIZ DE FORA,MG,15154,540.2927807839515,558.1485680348424,540.8590075227663,565.5861422726673,580.7839514319652,557.1340900092384,2.1685722970445194
JUNDIAÍ,SP,6510,540.9024116743471,557.0269278033794,542.8331490015361,569.3722887864824,571.1182795698925,556.2506113671275,2.9179355281207133
JUQUITIBA,SP,827,499.09709794437725,522.8235792019346,508.9418379685611,516.2176541717049,502.73276904474,509.96258766626363,1.5566265060240965
JURUENA,MT,223,494.8578475336323,498.84304932735427,484.84843049327355,487.68206278026906,466.0986547085202,486.4660089686099,1.7794612794612794
JURUTI,PA,807,484.5982651796778,484.86889714993805,472.5710037174721,470.99058240396533,482.1065675340768,479.027063197026,1.053391959798995
JUSSARA,GO,1197,490.42614870509607,495.6265664160401,484.040350877193,490.4635756056809,503.375104427736,492.7863492063492,1.429128277817151
JUTAÍ,AM,75,473.54400000000004,475.38,466.5693333333333,458.74133333333333,463.2,467.4869333333333,0.9222560975609756
JUÍNA,MT,1096,510.1425182481751,511.4865875912409,494.0023722627737,503.58905109489046,494.014598540146,502.64702554744525,1.724559686888454
JÚLIO DE CASTILHOS,RS,965,515.4640414507772,523.0466321243523,510.01357512953365,511.25523316062174,517.8860103626943,515.5330984455959,1.8142514011208968
LADAINHA,MG,300,492.5906666666667,498.87266666666665,492.5506666666667,489.872,478.06666666666666,490.3905333333334,1.027511961722488
LADÁRIO,MS,580,496.49948275862073,499.15155172413796,496.511551724138,496.6579310344827,482.6551724137931,494.2951379310345,1.666388888888889
LAGARTO,SE,3862,500.5127395132056,507.69445882962196,496.0061626100466,499.6159502848265,541.279129984464,509.021688244433,1.0665730900340886
LAGES,SC,2908,522.730674002751,528.7934662998624,517.9741746905089,529.7013755158184,531.1004126547456,526.0600206327373,2.199526191102922
LAGO DA PEDRA,MA,1674,477.72700119474314,478.39318996415767,471.38028673835123,473.09904420549583,465.56750298685785,473.2334050179212,0.7865767045454546
LAGOA DA PRATA,MG,1326,527.375641025641,540.2666666666667,525.4287330316743,554.611689291101,579.3815987933635,545.4128657616893,2.1938369781312126
LAGOA DE ITAENGA,PE,898,488.9781737193764,487.2444320712695,482.00757238307347,483.60913140311806,481.5812917594655,484.68412026726054,0.865938864628821
LAGOA GRANDE,PE,751,480.1745672436751,480.9275632490013,477.34354194407456,478.31571238348863,458.29560585885486,475.01139813581887,0.9086493987049029
LAGOA SANTA,MG,1945,534.2636503856041,548.0072493573265,533.5072493573265,551.8851413881748,558.5501285347044,545.2426838046273,2.3041446566436408
LAGOA VERMELHA,RS,749,512.0963951935914,520.9477970627504,509.00854472630175,514.5365821094794,548.4646194926569,521.010787716956,2.1164504716981134
LAGUNA,SC,684,515.7887426900585,531.7406432748538,520.7687134502924,531.3211988304093,521.2280701754386,524.1694736842105,2.1254545454545455
LAJEADO,RS,1230,543.3956097560975,554.8624390243903,540.3973170731707,574.7409756097561,591.9186991869918,561.0630081300812,2.8005050505050506
LAJEDO,PE,1959,490.98693210821847,500.04083716181725,491.9339458907606,498.3542623787647,509.9846860643185,498.2601327207759,0.8758964143426294
LAMBARI,MG,695,518.1643165467626,531.236690647482,518.5486330935252,553.5480575539568,525.841726618705,529.4678848920863,1.5529859484777517
LAPA,PR,901,509.6962264150943,521.4744728079911,510.4709211986681,520.7679245283019,509.5005549389567,514.3820199778024,2.056281618887015
LAPÃO,BA,466,488.07896995708154,501.11523605150217,488.91287553648067,484.03476394849787,522.8755364806867,497.0034763948498,0.925531914893617
LARANJAL DO JARI,AP,1709,481.69251023990637,488.05710942071386,479.74084259801054,467.76729081334116,474.2890579286132,478.3093622001171,1.0686813186813187
LARANJEIRAS DO SUL,PR,1438,513.3173157162727,524.6151599443672,508.95625869262864,511.611752433936,503.36578581363005,512.3732545201668,1.5779118572927597
LAURO DE FREITAS,BA,6921,513.280595289698,522.0088571015749,513.5332466406588,509.8910562057506,538.7545152434619,519.4936540962289,1.5273989524656586
LAVRAS,MG,5670,535.9528218694885,543.9373897707231,528.6739506172839,553.5579365079365,571.2804232804233,546.680504409171,2.0308833678398894
LAVRAS DA MANGABEIRA,CE,935,485.29508021390376,483.94855614973267,473.9699465240642,482.1420320855615,474.90909090909093,480.05294117647065,0.8016355140186916
LEME,SP,1207,524.4937862468931,540.8816901408451,532.8966859983431,545.2335542667771,537.3819386909694,536.1775310687656,2.2044883866917764
LENÇÓIS PAULISTA,SP,964,528.0140041493776,540.1173236514522,528.7534232365145,552.0297717842324,544.792531120332,538.7414107883817,2.685334872979215
LEOPOLDINA,MG,1095,533.0275799086758,538.916803652968,525.2516894977168,557.8818264840182,558.0639269406392,542.6283652968036,1.8284139402560455
LIMA DUARTE,MG,628,517.256050955414,530.3547770700636,511.8042993630573,529.8843949044586,527.9936305732484,523.4586305732485,1.62292817679558
LIMEIRA,SP,5011,534.1477150269408,547.799421273199,537.325543803632,558.4696268209938,558.4035122729994,547.2291638395529,2.649775992584582
LIMOEIRO,PE,2950,504.7953559322034,509.9342372881356,499.9658644067797,516.844406779661,537.1322033898305,513.734413559322,1.0651991026360068
LIMOEIRO DO AJURU,PA,1097,472.9238833181404,474.50683682771194,460.9527803099362,453.98678213309023,442.66180492251596,461.00641750227896,0.8694081211286993
LIMOEIRO DO NORTE,CE,2785,509.2191741472172,515.5294793536805,504.00538599640936,524.690987432675,553.0269299820467,521.2943913824058,1.1101645971700838
LINHARES,ES,4223,516.2530428605257,523.7921382903149,511.9101823348331,527.300947193938,542.9410371773621,524.4394695713947,1.836484414920797
LINS,SP,1513,514.3168539325843,526.3233972240582,520.8006609385327,526.0300066093854,535.2676801057502,524.5477197620621,2.1998119417019275
LIVRAMENTO DE NOSSA SENHORA,BA,1251,505.244204636291,516.7462829736211,496.3621902478017,515.6,544.4284572342126,515.6762270183852,1.167101341281669
LOANDA,PR,1312,497.1528963414634,500.00236280487803,494.1131859756098,491.1349085365854,492.2865853658537,494.93798780487805,1.9134953161592505
LONDRINA,PR,11238,538.9730912973838,554.615429791778,538.8017885744795,552.6680014237409,540.211781455775,545.0540185086314,2.485480429419217
LONTRA,MG,910,488.76175824175823,494.9871428571428,485.7879120879121,490.2217582417582,481.5164835164835,488.25501098901094,0.9104417670682731
LORENA,SP,1436,533.8393454038998,544.5316155988858,535.6902506963788,549.3075905292479,565.1671309192201,545.7071866295265,2.2312206572769955
LOUVEIRA,SP,635,520.0532283464566,540.964094488189,525.9014173228347,542.4499212598425,537.8267716535433,533.4390866141732,2.560710194730813
LUCAS DO RIO VERDE,MT,1452,507.78271349862257,518.5086776859504,504.0495179063361,510.7621212121212,491.91460055096417,506.6035261707989,2.024825021872266
LUZ,MG,572,525.6227272727273,529.3120629370629,514.334965034965,538.2498251748252,538.5314685314685,529.2102097902098,1.8410470409711683
LUZILÂNDIA,PI,776,477.7865979381444,478.35992268041235,467.01172680412367,470.691881443299,466.54639175257734,472.0793041237113,0.7391523713420787
LUZIÂNIA,GO,3116,498.08222079589217,508.96248395378694,503.8181001283697,496.7799422336329,494.0372272143774,500.3359948652118,1.559146877748461
LUÍS EDUARDO MAGALHÃES,BA,1945,509.1339845758355,518.1016966580977,505.92627249357326,511.6122879177378,536.5449871465296,516.2638457583547,1.626
LUÍS GOMES,RN,430,478.1216279069767,486.71860465116276,481.91116279069763,477.3813953488372,477.06976744186045,480.2405116279069,0.8980206540447504
LÁBREA,AM,415,470.7720481927711,463.47759036144583,464.3067469879518,455.0698795180723,443.7590361445783,459.47706024096385,1.1071932299012694
MACAPARANA,PE,881,499.0473325766175,499.93371169125993,493.4636776390465,492.5670828603859,523.9046538024971,501.7832917139614,0.9670403587443946
MACAPÁ,AP,21197,492.0491909232438,503.00441100155683,494.10599613152806,483.90139642402227,505.36774071802614,495.68574703967545,1.376710179490398
MACAU,RN,819,500.4056166056166,501.8339438339438,498.9047619047619,499.42002442002445,508.7912087912088,501.8711111111111,1.3322916666666667
MACAÉ,RJ,5065,522.4725370187562,536.2980454096743,525.4484106614018,537.44,555.395853899309,535.4109693978282,2.1503657644476957
MACAÍBA,RN,2249,500.3839039573143,503.2825700311249,497.4041796353935,495.03512672298797,498.0346820809249,498.8280924855491,1.2012987012987013
MACAÚBAS,BA,1191,502.2524769101595,506.94433249370275,489.36078925272875,506.8975650713686,557.8673383711167,512.6645004198152,0.9374074074074074
MACEIÓ,AL,33233,504.4895194535552,512.141392591701,505.49073812174646,509.0458008605904,532.4430535913099,512.7221009237805,1.5017565872020076
MACHACALIS,MG,263,481.3703422053232,480.40304182509504,477.0307984790875,481.39277566539926,446.92015209125475,473.42342205323195,0.9507692307692308
MACHADINHO,RS,466,506.8982832618026,512.8330472103005,500.6343347639485,506.7783261802575,539.9570815450644,513.4202145922748,1.7670340681362726
MACHADINHO D'OESTE,RO,440,495.28613636363633,501.57613636363635,489.7425,491.2040909090909,472.8181818181818,490.1254090909091,1.3343837535014005
MACHADO,MG,1018,529.9554027504911,543.9205304518664,525.8768172888016,552.5781925343811,584.4400785854617,547.3542043222004,1.9537777777777778
MADALENA,CE,330,488.0154545454546,500.6078787878788,486.5642424242425,492.2481818181818,524.7878787878788,498.44472727272733,0.8577586206896551
MAFRA,SC,905,529.86,539.3322651933702,518.1602209944751,544.1269613259669,529.7900552486187,532.2539005524862,2.4111644657863147
MAGÉ,RJ,3724,504.1309344790548,516.6035177228787,509.15018796992484,504.750537056928,522.3684210526316,511.40071965628357,1.6086937256292095
MAIRINQUE,SP,1002,519.6756487025948,532.872754491018,528.2378243512975,535.7594810379242,537.1656686626746,530.7422754491018,2.3077702702702703
MAIRIPORÃ,SP,1378,509.82365747460085,528.4383164005806,525.2640058055152,522.9566763425254,506.77793904209,518.6521190130625,2.008642602948653
MALACACHETA,MG,512,498.055078125,514.1673828125,498.689453125,508.0125,495.8984375,502.96457031250003,1.1288546255506609
MAMANGUAPE,PB,1700,482.9992352941176,485.1934705882353,483.4293529411765,477.5438235294118,476.18823529411765,481.07082352941177,0.9828735632183908
MANACAPURU,AM,2028,477.8723372781065,482.6121794871795,480.5240138067061,473.75818540433926,460.3944773175542,475.03223865877715,0.9735689252336449
MANAQUIRI,AM,106,473.48962264150947,457.4396226415094,456.0679245283019,472.8867924528302,414.9056603773585,454.95792452830193,0.8303571428571429
MANAUS,AM,64422,496.59990531185,503.5659526248797,500.3302986557387,491.24748688336285,501.69817764117846,498.6883642234019,1.3738001153987376
MANDIRITUBA,PR,452,503.4506637168142,526.100221238938,509.9694690265487,513.4734513274336,508.5840707964602,512.315575221239,1.8393135725429017
MANGA,MG,639,474.1062597809077,474.0823161189358,469.0032863849765,468.7006259780908,436.1815336463224,464.41480438184664,0.9543297746144721
MANGARATIBA,RJ,501,503.45329341317364,520.3872255489022,512.8986027944112,516.6111776447106,511.6167664670659,512.9934131736527,1.9417344173441735
MANHUAÇU,MG,3950,511.5921012658228,520.558253164557,507.40354430379745,523.4813164556962,526.1822784810126,517.8434987341773,1.4774408284023668
MANHUMIRIM,MG,742,519.7785714285715,533.51051212938,516.9830188679246,529.5080862533692,534.743935309973,526.9048247978437,1.4039649845520081
MANICORÉ,AM,329,469.62522796352584,472.20486322188447,470.9474164133739,468.4960486322189,443.5258358662614,464.9598784194529,0.9882608695652174
MANTENA,MG,916,505.0116812227074,515.2109170305677,505.73657205240175,517.5123362445414,523.3842794759826,513.3711572052401,1.5179603633360859
MARABÁ,PA,11019,493.2669933750794,500.8096106724748,489.45364370632547,485.5632634540339,505.50685180143387,494.9200726018695,1.4250866606753114
MARACAJU,MS,627,501.58995215311006,506.5574162679426,499.0188197767145,497.5791068580542,496.07655502392345,500.164370015949,1.854764344262295
MARACANAÚ,CE,6833,498.86895946143716,511.295375384165,506.9754573393824,506.4218059417533,524.5719303380653,509.6267056929606,1.2990093351114498
MARACAÇUMÉ,MA,803,469.3153175591532,466.67808219178085,460.3022415940224,462.79987546699874,438.38107098381073,459.49531755915325,0.7214095744680851
MARACÁS,BA,774,492.3997416020672,500.37015503875966,494.30710594315246,482.1727390180879,504.8062015503876,494.81118863049096,0.9609232175502742
MARAGOGIPE,BA,472,478.29936440677966,482.0792372881356,474.59936440677967,467.9906779661017,466.6949152542373,473.93271186440677,0.8399253731343284
MARANGUAPE,CE,2906,498.3068479008947,508.91132140399174,499.4437715072265,506.30471438403305,521.1493461803166,506.8232002752926,1.1933332428232173
MARATAÍZES,ES,904,507.66980088495575,513.6878318584071,507.0136061946902,521.8957964601769,528.6725663716815,515.7879203539823,1.613345864661654
MARAU,RS,1226,522.6318107667211,531.1855628058728,516.858075040783,535.1044045676998,570.4078303425775,535.2375367047309,2.629507628294036
MARAVILHA,SC,1293,522.7797370456303,534.3709203402939,515.0488012374323,531.8765661252901,540.1392111368909,528.8430471771075,2.469917012448133
MARAÃ,AM,93,468.1559139784946,459.2139784946237,462.56559139784946,460.56881720430107,379.35483870967744,445.9718279569893,0.668918918918919
MARCELÂNDIA,MT,145,496.19310344827585,510.0586206896552,490.7103448275862,503.3551724137931,475.58620689655174,495.1806896551724,1.802801724137931
MARCO,CE,938,480.161407249467,484.7132196162047,472.6525586353944,493.9813432835821,449.04051172707887,476.1098081023454,0.7671691792294807
MARECHAL CÂNDIDO RONDON,PR,1591,525.0920804525456,542.7587052168448,521.4319924575739,545.1823381521056,535.9899434318039,534.0910119421748,2.6048704954954953
MARECHAL DEODORO,AL,953,492.9894018887723,495.3068205666317,492.5565582371459,490.6729275970619,521.2591815320042,498.5569779643232,1.3003973988439306
MARECHAL THAUMATURGO,AC,244,473.02213114754096,469.2049180327869,454.82909836065573,453.5270491803279,426.72131147540983,455.46090163934423,0.8170731707317073
MARI,PB,688,489.0363372093023,498.9162790697675,487.9459302325581,489.51933139534884,493.1686046511628,491.717296511628,0.8634850166481687
MARIALVA,PR,454,523.079295154185,523.9074889867842,518.2204845814978,516.9416299559472,550.0440528634361,526.4385903083701,2.422507788161994
MARIANA,MG,2670,517.682734082397,532.6879026217229,521.37734082397,522.9347191011236,539.2734082397004,526.7912209737829,1.7721083850094366
MARICÁ,RJ,2844,521.7860759493672,540.1019338959212,527.8417369901547,537.6254922644163,555.070323488045,536.4851125175808,2.0513218235770165
MARINGÁ,PR,7828,536.3910449667859,543.1461548288196,532.6357307102709,542.6438809402146,567.0746039856924,544.3782830863565,2.6236753917217643
MARITUBA,PA,3626,496.4908714837286,503.215499172642,494.657722007722,482.31409266409264,498.0805295091009,494.9517429674573,1.0803846153846153
MARTINÓPOLIS,SP,563,500.4255772646536,509.29698046181176,503.64635879218474,514.9536412078153,520.9591474245116,509.8563410301954,1.880449141347424
MARUIM,SE,665,480.6694736842105,488.20511278195494,485.7076691729323,476.78812030075187,498.5263157894737,485.9793383458647,1.042799597180262
MARÍLIA,SP,5362,528.6816859380829,541.8536926519955,531.9243938828795,553.1160201417382,581.9358448340172,547.5023274897427,2.3928412297638495
MASSAPÊ,CE,1089,483.61854912764,486.4238751147842,479.1649219467401,478.9755739210285,464.3526170798898,478.5071074380165,0.8363133940182055
MATA DE SÃO JOÃO,BA,634,486.14605678233437,486.4077287066246,486.10741324921133,469.15552050473184,470.2839116719243,479.6201261829653,1.0431447746883988
MATEUS LEME,MG,646,518.4329721362229,529.6495356037151,517.6201238390092,528.1250773993808,540.3095975232198,526.8274613003097,1.7872972972972974
MATINHA,MA,599,474.5547579298831,469.81085141903174,462.5754590984975,462.3667779632721,445.54257095158596,462.9700834724541,0.6830601092896175
MATINHOS,PR,843,505.3342823250296,520.8169632265718,517.6105575326216,514.5880189798339,502.6334519572954,512.1966548042705,2.0091761827079937
MATOZINHOS,MG,1092,513.5884615384615,525.7374542124543,515.0673992673992,521.223717948718,515.9706959706959,518.3175457875458,1.7609096496619545
MATÃO,SP,1351,535.2907475943746,542.2219837157661,534.4046632124353,552.5837157660992,551.961509992598,543.2925240562547,2.4499178981937604
MAURITI,CE,1528,485.0869764397906,485.9473167539267,474.41524869109946,484.8501963350785,481.76701570680626,482.4133507853404,0.7995255041518387
MAUÁ,SP,6982,506.7815525637353,526.1267401890576,522.9997421942137,518.1417645373818,523.6006874820969,519.5300973932971,2.074990546417092
MAUÁ DA SERRA,PR,453,502.09558498896246,513.916114790287,502.7417218543046,505.3995584988962,493.15673289183223,503.4619426048565,1.8752100840336134
MAUÉS,AM,547,484.61224862888486,489.91663619744065,481.96325411334556,474.9522851919561,459.8171846435101,478.25232175502754,0.9684873949579832
MAZAGÃO,AP,553,470.2028933092224,469.0390596745027,460.873417721519,456.6030741410488,440.50632911392404,459.4449547920434,0.9610759493670886
MEDEIROS NETO,BA,450,494.978,501.2331111111111,489.9457777777778,481.0422222222222,490.44444444444446,491.5287111111111,1.0692729766803841
MEDIANEIRA,PR,1933,522.3429384376617,537.0272633212622,521.3102948784274,539.2523021210553,519.9275737196068,527.9720744956027,2.368483412322275
MESQUITA,RJ,2563,502.13105735466246,519.1024580569646,513.8699960983223,513.6936012485369,515.1072961373391,512.780881779165,1.7051233155352148
MIGUEL ALVES,PI,343,479.02711370262386,480.55072886297376,472.6145772594752,471.0775510204082,463.265306122449,473.30705539358604,0.8112472160356348
MIGUEL CALMON,BA,779,485.1155327342747,495.39845956354304,484.3377406931964,478.2216944801027,502.0539152759949,489.0254685494224,0.9867924528301887
MIGUEL PEREIRA,RJ,905,511.0495027624309,528.9145856353591,519.9616574585635,531.3222099447513,551.6243093922652,528.5744530386739,1.6303643724696357
MILAGRES,BA,1588,489.7244332493703,494.13243073047863,484.38539042821156,485.9712846347607,488.3879093198992,488.5202896725441,0.9129092860976918
MIMOSO DO SUL,ES,755,511.4072847682119,513.0443708609272,498.14158940397357,514.7462251655629,521.1655629139073,511.7010066225166,1.449443882709808
MINAS NOVAS,MG,743,495.5989232839838,502.9013458950202,487.44629878869443,493.6364737550471,486.3257065948856,493.18174966352626,1.1163366336633664
MINAÇU,GO,625,502.4056,508.39567999999997,498.16272000000004,505.35056,521.92,507.24691199999995,1.4698275862068966
MINEIROS,GO,1450,508.0031724137931,510.9431724137931,502.05751724137934,513.8404137931034,534.5241379310345,513.8736827586207,1.941339375629406
MIRACATU,SP,378,489.1441798941799,504.0,502.59021164021163,508.7206349206349,496.8253968253968,500.2560846560847,1.4178200692041523
MIRACEMA,RJ,776,507.60064432989685,519.2730670103093,511.73427835051547,517.985824742268,556.2371134020618,522.5661855670103,1.5681818181818181
MIRACEMA DO TOCANTINS,TO,1542,480.93709468223085,484.03294422827497,474.8057717250324,472.6189364461738,470.3631647211414,476.5515823605707,1.2117788461538461
MIRANDA,MS,366,488.82677595628417,492.27540983606553,482.7666666666667,470.7846994535519,443.7158469945355,475.6738797814208,1.1221122112211221
MIRANDIBA,PE,725,483.988275862069,483.41531034482756,472.7659310344827,475.512275862069,459.97241379310344,475.13084137931037,0.8863146551724138
MIRANDÓPOLIS,SP,548,526.9905109489051,538.8058394160583,524.9419708029197,538.7428832116788,546.9343065693431,535.283102189781,2.5756
MIRANTE DA SERRA,RO,439,493.36924829157175,492.35626423690206,481.1503416856492,488.60820045558086,486.33257403189066,488.36332574031894,1.4393203883495145
MIRANTE DO PARANAPANEMA,SP,915,490.1315846994536,501.75300546448085,496.251912568306,503.2695081967213,488.8743169398907,496.0560655737705,1.3922594142259415
MIRASSOL,SP,993,529.6942598187311,544.4699899295065,530.1366565961731,548.645921450151,550.8761329305136,540.7645921450151,2.6301671064204046
MIRASSOL D'OESTE,MT,703,493.8056899004268,496.80711237553345,486.4793741109531,488.9421052631579,478.3499288762447,488.8768421052631,1.5206913339824732
MIRINZAL,MA,868,472.72442396313363,469.72707373271885,464.68076036866364,460.97741935483873,462.85714285714283,466.19336405529947,0.7437917860553964
MISSÃO VELHA,CE,735,496.69823129251705,497.10163265306124,481.83931972789117,496.06557823129253,500.8979591836735,494.5205442176872,0.9046890927624872
MOCAJUBA,PA,1616,471.5253094059406,475.5607673267326,466.4387376237624,458.8339727722772,467.63613861386136,467.99898514851486,0.8073598130841122
MOCOCA,SP,1209,536.2532671629446,545.8630272952854,533.9670802315964,555.412076095947,576.1124896608768,549.52158808933,2.3950151057401814
MOGI DAS CRUZES,SP,9449,517.5702719864536,533.3835114826966,529.2234733834267,538.5326277913007,536.2874378241083,530.9994644935972,2.195226766940373
MOGI GUAÇU,SP,1859,536.7131791285638,551.203442711135,539.1394835933298,560.136740182894,565.5406132329209,550.5466917697687,2.6231178033658105
MOGI MIRIM,SP,1359,532.088888888889,549.2971302428257,537.6239882266373,561.0691685062546,558.1751287711553,547.6508609271524,2.712590144230769
MOJU,PA,1534,478.2002607561929,478.5299217731421,471.3828552803129,461.3289439374185,465.00651890482396,470.88970013037806,0.8461978928080623
MOMBAÇA,CE,957,485.75161964472306,491.53814002089865,478.9101358411703,499.86562173458725,474.75444096133754,486.1639916405434,0.7463621665319321
MONGAGUÁ,SP,835,503.1234730538922,523.308502994012,522.5560479041916,518.048622754491,515.5449101796407,516.5163113772455,1.7055808656036446
MONSENHOR GIL,PI,810,483.9222222222222,482.75333333333333,477.8327160493827,476.41716049382717,478.2962962962963,479.84434567901235,0.9462996389891697
MONSENHOR TABOSA,CE,459,474.1289760348584,483.4736383442266,473.0799564270153,474.9721132897604,447.1459694989107,470.5601307189543,0.7135811836115327
MONTANHA,ES,675,502.930962962963,511.602962962963,496.5142222222222,508.1437037037037,494.10370370370373,502.6591111111112,1.341647331786543
MONTE ALEGRE,PA,1747,479.25787063537496,477.7663995420721,465.21453921007446,466.49393245563823,482.38122495706926,474.22279336004584,0.810348731884058
MONTE ALTO,SP,807,538.0525402726147,550.1942998760843,533.0938042131351,555.7754646840149,564.3866171003717,548.3005452292442,2.42964824120603
