NO_MUNICIPIO_PROVA,UF,QTD_PARTICIPANTES,NU_NOTA_CN_MEDIA,NU_NOTA_CH_MEDIA,NU_NOTA_LC_MEDIA,NU_NOTA_MT_MEDIA,NU_NOTA_REDACAO_MEDIA,RENDA_FAMILIAR_SM_MEDIA,CLUSTER
LADÁRIO,MS,145,483.7593103448276,520.8675862068966,508.7758620689655,511.93793103448274,588.551724137931,2.057446808510638,0
LAGARTO,SE,2429,485.830424042816,520.9748456154796,506.3424866200082,519.3719637710992,674.0634005763688,1.3716307277628033,0
LAGES,SC,1408,505.90752840909096,544.8409801136363,528.8757102272727,553.7974431818183,656.1363636363636,2.7285714285714286,2
LAGO DA PEDRA,MA,817,468.3831089351285,492.2731946144431,474.8960832313341,487.6697674418605,627.5642594859241,1.17578125,1
LAGOA DA PRATA,MG,685,509.63985401459854,554.058102189781,537.4937226277373,588.323795620438,722.978102189781,2.5594353640416045,2
LAGOA DE ITAENGA,PE,368,478.7513586956522,507.8,494.0923913043478,519.0486413043478,632.2826086956521,1.2351816443594643,0
LAGOA GRANDE,PE,311,464.31961414790993,497.004501607717,482.7459807073955,506.5138263665594,607.652733118971,1.235483870967742,1
LAGOA SANTA,MG,856,516.5821261682242,560.0640186915888,547.5723130841121,585.0043224299066,691.588785046729,2.585540838852097,2
LAGOA VERMELHA,RS,468,490.6286324786325,532.3517094017094,520.7416666666667,548.3692307692307,682.9487179487179,2.3586065573770494,2
LAGUNA,SC,369,504.7027100271002,546.2588075880759,540.7121951219511,557.2512195121951,656.6395663956639,2.4730392156862746,2
LAJEADO,RS,758,521.4440633245382,564.7915567282322,550.9275725593667,605.4170184696569,709.5250659630607,2.9950634696755998,2
LAJEDO,PE,1100,478.32281818181815,510.4893636363637,497.9546363636363,519.8413636363637,634.9636363636364,1.1140100071479628,0
LAMBARI,MG,333,496.7189189189189,537.0804804804804,530.36996996997,564.9003003003003,655.7957957957958,2.0638629283489096,2
LAPA,PR,369,493.25230352303527,532.3368563685636,518.8067750677507,534.2563685636857,622.8726287262873,2.4177927927927927,0
LAPÃO,BA,322,476.8422360248448,510.3155279503106,499.0605590062112,511.15776397515526,661.3664596273292,1.3353221957040573,0
LARANJAL DO JARI,AP,643,465.4892690513219,494.599533437014,482.3730948678072,474.7903576982893,581.3996889580093,1.269271948608137,1
LARANJEIRAS,SE,255,471.6737254901961,490.1980392156863,483.6364705882353,478.80470588235295,586.5098039215686,1.4257142857142855,1
LARANJEIRAS DO SUL,PR,681,488.7406754772394,524.8001468428781,510.470631424376,525.7976505139501,601.9383259911895,2.1078199052132702,0
LAURO DE FREITAS,BA,3693,502.5527213647441,541.7643920931491,531.1669645274844,551.2169509883563,679.2038992688871,1.991320293398533,2
LAVRAS,MG,2306,512.3705984388552,550.0073720728534,536.406938421509,575.3476149176063,692.3590633130963,2.2906555595798626,2
LAVRAS DA MANGABEIRA,CE,587,469.704258943782,496.439863713799,481.66695059625215,502.1860306643953,643.6115843270869,1.047945205479452,0
LEME,SP,665,517.9163909774436,553.7715789473684,544.8102255639097,587.8335338345864,668.5413533834586,2.529746835443038,2
LENÇÓIS PAULISTA,SP,581,510.5996557659209,547.1051635111876,548.0471600688469,570.719965576592,680.7917383820999,3.025931928687196,2
LEOPOLDINA,MG,563,502.108703374778,541.6866785079928,528.8245115452931,558.986323268206,670.5861456483126,2.0620384047267355,2
LIMA DUARTE,MG,211,501.6734597156399,534.3132701421802,516.9658767772512,554.2241706161137,638.1042654028436,1.8754578754578757,2
LIMEIRA,SP,2274,516.9293315743184,557.3475813544414,551.1797273526824,592.0388302550572,672.4626209322779,2.874132613723978,2
LIMOEIRO,PE,1505,493.70385382059806,525.5061794019933,509.1059800664452,542.6485049833886,674.5116279069767,1.345717234262126,0
LIMOEIRO DO AJURU,PA,483,452.7962732919255,482.2225672877847,460.8484472049689,465.57577639751554,581.9461697722568,1.007843137254902,1
LIMOEIRO DO NORTE,CE,1347,499.0515219005197,528.1138827023015,519.086562731997,548.2696362286563,704.9146250927988,1.5281398104265402,2
LINHARES,ES,1957,496.80470107307104,534.174092999489,520.9464997445069,552.2541134389372,670.373019928462,2.193978658536585,2
LINS,SP,589,508.66179966044143,541.1244482173174,537.8872665534805,564.0551782682513,649.8471986417657,2.5467105263157896,2
LIVRAMENTO DE NOSSA SENHORA,BA,682,491.157771260997,530.7406158357771,513.3407624633431,548.7403225806452,686.0703812316716,1.5281385281385282,2
LOANDA,PR,504,480.2162698412698,509.5418650793651,500.4087301587302,510.5045634920635,593.452380952381,2.399668325041459,0
LONDRINA,PR,6662,515.8769288501951,556.1227559291503,545.9168417892524,578.6302912038427,650.4953467427199,2.724791922499659,2
LONTRA,MG,464,468.9564655172413,510.3762931034483,497.7282327586207,521.8189655172414,619.2241379310345,1.2641791044776118,0
LORENA,SP,745,515.6893959731543,553.4339597315436,550.6197315436242,579.3413422818792,691.006711409396,2.602699530516432,2
LOUVEIRA,SP,295,503.3423728813559,552.662372881356,547.4071186440679,570.9233898305084,650.9152542372881,2.7838616714697406,2
LUCAS DO RIO VERDE,MT,784,493.15318877551016,523.9343112244898,516.0656887755102,537.4048469387756,622.015306122449,2.627918287937743,0
LUZ,MG,290,508.9872413793103,536.8286206896552,522.1827586206897,560.2748275862069,703.1724137931035,2.239344262295082,2
LUZILÂNDIA,PI,500,462.9454,483.7266,470.4806,479.2806,626.6,0.9837662337662336,1
LUZIÂNIA,GO,1773,481.168584320361,518.8327129159617,512.2413423575861,522.868358714044,604.8618161308517,1.7919212491513916,0
LUÍS EDUARDO MAGALHÃES,BA,1224,483.08913398692806,520.8523692810458,513.343137254902,524.1116013071895,644.7385620915032,1.9776223776223776,0
LUÍS GOMES,RN,335,473.9017910447761,507.5611940298508,494.1907462686567,495.5537313432836,614.0298507462686,1.2360097323600974,0
LÁBREA,AM,232,453.4327586206896,477.8340517241379,469.9073275862069,469.6603448275862,568.8793103448276,1.427807486631016,1
MACAPARANA,PE,535,484.9014953271028,505.7714018691589,487.7076635514019,515.0751401869159,658.8785046728972,1.1026645768025078,0
MACAPÁ,AP,9317,479.7813673929376,517.9527637651605,504.7000965976172,503.71822475045616,624.7311366319631,1.6766283524904215,0
MACAU,RN,637,478.5852433281004,509.6180533751962,507.74693877551016,505.6182103610675,628.2888540031397,1.722154222766218,0
MACAÉ,RJ,2950,506.64786440677966,545.3194915254237,539.2157627118644,555.7841355932203,677.8305084745763,2.2053742802303264,2
MACAÍBA,RN,1100,481.2103636363637,510.7156363636364,502.0478181818182,505.6864545454545,614.8909090909091,1.5446194225721783,0
MACAÚBAS,BA,742,482.7179245283019,519.261859838275,500.2641509433962,531.916846361186,699.6495956873315,1.366576819407008,0
MACEIÓ,AL,16415,497.0596649406031,533.7778312519038,523.0634846177277,543.253981114834,663.5004568991776,1.856906555374593,2
MACHACALIS,MG,134,459.4507462686567,485.894776119403,483.1783582089552,500.7029850746269,600.4477611940298,1.3571428571428572,1
MACHADINHO,RS,295,484.49830508474577,518.8271186440678,510.7606779661017,519.9033898305084,661.0169491525423,2.0155642023346303,0
MACHADINHO D'OESTE,RO,242,471.6619834710744,505.4896694214876,494.3884297520661,504.8338842975207,607.4380165289256,1.9369973190348528,0
MACHADO,MG,604,505.3880794701987,544.5801324503311,531.5440397350993,575.9932119205298,702.8476821192053,2.4045996592844974,2
MADALENA,CE,236,475.46398305084745,508.0576271186441,496.7957627118644,499.9347457627119,637.2033898305085,0.5670553935860059,0
MAFRA,SC,608,502.2856907894737,540.2365131578947,524.3572368421053,556.4534539473684,630.7236842105264,2.6884176182707997,2
MAGÉ,RJ,1680,490.1415476190476,533.3228571428572,522.7229166666667,524.2298809523809,644.2738095238095,1.8548449612403104,0
MAIRINQUE,SP,473,490.8492600422833,527.9196617336153,528.2479915433404,536.1928118393234,599.2811839323467,2.54382183908046,0
MAIRIPORÃ,SP,555,502.7850450450451,550.1371171171171,544.186126126126,558.0897297297297,634.3063063063063,2.527231467473525,2
MALACACHETA,MG,156,496.6269230769231,535.5339743589744,516.5378205128205,555.3884615384616,642.5641025641025,1.6782407407407407,2
MAMANGUAPE,PB,954,474.8404612159329,499.2671907756813,492.91310272536685,495.71310272536687,607.1488469601677,1.20083523158694,1
MAMBAÍ,GO,137,460.8386861313869,486.0540145985401,483.9116788321168,476.62481751824816,569.92700729927,1.4744186046511627,1
MANACAPURU,AM,739,467.13355886332886,498.8403247631935,491.6277401894452,486.3910690121786,581.1096075778079,1.239089184060721,1
MANAQUIRI,AM,51,459.5196078431373,487.21176470588233,470.978431372549,461.49215686274505,590.5882352941177,1.048780487804878,1
MANAUS,AM,25587,484.8141790753117,519.532598585219,512.2488529331301,515.3569078047445,612.1725876421621,1.6006578947368422,0
MANDIRITUBA,PR,201,489.1706467661692,532.9905472636816,512.1995024875622,532.6975124378109,621.094527363184,2.4717314487632507,0
MANGA,MG,309,465.5899676375405,490.35695792880256,479.8912621359223,484.9504854368933,586.1488673139158,1.3233830845771144,1
MANGARATIBA,RJ,267,484.6535580524345,524.7805243445692,521.1194756554307,515.6086142322098,605.9925093632959,2.0853658536585367,0
MANHUAÇU,MG,1975,495.4612151898734,533.5045569620253,519.9596962025316,553.5339746835443,682.3392405063291,1.9357021996615904,2
MANHUMIRIM,MG,307,499.041368078176,545.5462540716612,533.6498371335505,563.6400651465798,679.6742671009772,1.9166666666666667,2
MANICORÉ,AM,129,468.0868217054264,509.9550387596899,489.50077519379846,494.10697674418606,606.8217054263566,1.2859649122807018,1
MANTENA,MG,298,494.0741610738255,522.4708053691274,518.7510067114093,545.3832214765101,642.8859060402684,1.9971098265895957,0
MARABÁ,PA,5245,481.2691897044804,512.1110200190658,497.89855100095326,509.64341277407055,645.6892278360343,1.7767570720326626,0
MARACAJU,MS,280,478.47928571428577,513.1075000000001,509.5171428571428,516.8075,620.4285714285714,2.322857142857143,0
MARACANAÚ,CE,2839,484.37129270870025,520.8612891863332,516.7615357520253,526.2959492779147,648.1084889045438,1.475339763261727,0
MARACAÇUMÉ,MA,352,450.68892045454544,472.73125,455.8056818181818,474.2,590.0,1.220952380952381,1
MARACÁS,BA,512,470.1529296875,496.7869140625,483.7708984375,492.2314453125,605.9375,1.2132132132132132,1
MARAGOGIPE,BA,268,470.2902985074627,498.45111940298506,479.19776119402985,489.2026119402985,622.9104477611941,1.2343283582089553,1
MARANGUAPE,CE,1275,479.7203137254902,515.3783529411764,507.0805490196078,521.1327843137256,630.8862745098039,1.366547131147541,0
MARATAÍZES,ES,514,491.51614785992217,523.4865758754863,517.0992217898832,544.2750972762647,653.4241245136187,1.8410493827160492,0
MARAU,RS,806,492.3884615384615,527.4842431761787,522.3322580645162,545.1684863523573,665.7816377171216,2.753004005340454,2
MARAVILHA,SC,806,496.3200992555831,532.9769230769231,519.8899503722084,548.4611662531017,653.1017369727048,3.002196193265007,2
MARAÃ,AM,36,439.9055555555556,469.97222222222223,460.3555555555556,446.5583333333333,504.44444444444446,1.2808988764044944,1
MARCELÂNDIA,MT,58,469.16896551724136,500.85,499.3379310344827,487.3844827586207,591.7241379310345,2.3833333333333333,1
MARCO,CE,746,468.9730563002681,498.7504021447721,489.85536193029486,517.4537533512064,640.4825737265415,0.9655521783181358,0
MARECHAL CÂNDIDO RONDON,PR,662,504.599244712991,536.1049848942598,524.9477341389728,564.7268882175226,658.9123867069486,2.9,2
MARECHAL DEODORO,AL,507,486.57988165680473,522.3366863905326,511.05049309664696,516.5548323471401,632.0710059171597,1.702156334231806,0
MARECHAL THAUMATURGO,AC,87,458.1149425287357,484.8287356321839,457.69195402298845,469.3390804597701,562.528735632184,1.218543046357616,1
MARI,PB,335,471.7898507462687,502.4426865671641,493.1423880597016,498.5925373134328,620.4776119402985,1.0715835140997831,0
MARIALVA,PR,202,510.0094059405941,545.0955445544555,543.2069306930694,559.8806930693069,660.5940594059406,2.6188811188811187,2
MARIANA,MG,895,505.7004469273744,544.1517318435754,535.535530726257,555.9090502793296,662.3016759776536,2.286936236391913,2
MARICÁ,RJ,1923,496.458762350494,544.1091523660947,535.5647945917837,548.506812272491,659.2927717108685,2.3283367556468173,2
MARINGÁ,PR,4536,517.7751102292768,551.4477072310406,542.7353395061729,568.3348765432099,678.7786596119929,2.864583333333333,2
MARITUBA,PA,1965,470.6921628498728,508.41236641221377,496.35811704834606,493.3495165394402,617.8320610687023,1.3119445431923211,0
MARTINÓPOLIS,SP,253,502.7316205533597,532.0675889328063,522.8628458498023,554.7762845849802,635.3359683794466,2.1996699669967,2
MARUIM,SE,317,465.2839116719243,496.8268138801262,483.6097791798107,480.5242902208202,606.813880126183,1.3816631130063963,1
MARÍLIA,SP,2880,515.0691666666667,549.0788194444444,543.1002430555556,577.8654861111112,691.1041666666666,2.673615531508593,2
MASSAPÊ,CE,578,468.4743944636679,502.0714532871972,487.734429065744,505.5311418685121,640.6574394463668,1.0952380952380951,0
MATA DE SÃO JOÃO,BA,261,483.1984674329502,514.7647509578544,510.31226053639847,505.79080459770114,606.2068965517242,1.5061425061425062,0
MATEUS LEME,MG,239,501.4384937238494,541.2585774058577,534.2083682008368,567.7811715481172,647.7824267782427,2.362068965517241,2
MATINHA,MA,281,461.3039145907473,477.938078291815,461.0338078291815,470.8708185053381,591.9572953736655,1.137466307277628,1
MATINHOS,PR,377,488.86206896551727,528.5885941644563,527.8244031830238,533.7196286472148,586.1538461538462,2.169026548672566,0
MATOZINHOS,MG,405,497.6241975308642,542.2471604938272,533.2925925925925,553.2037037037037,661.8271604938271,2.2683823529411766,2
MATÃO,SP,694,511.3635446685879,542.3146974063401,542.4521613832853,570.2798270893372,652.2478386167147,2.6145181476846058,2
MAURITI,CE,885,477.2115254237288,502.1324293785311,486.6270056497176,504.1169491525424,640.0451977401129,1.0520038167938932,0
MAUÁ,SP,2772,495.3071789321789,543.2816017316018,540.6832611832612,552.0965728715729,630.2886002886003,2.411582073434125,2
MAUÁ DA SERRA,PR,226,485.81017699115046,523.5557522123894,512.491592920354,521.7867256637169,599.2035398230089,2.301498127340824,0
MAUÉS,AM,284,461.22359154929575,490.38380281690144,482.6950704225352,480.42183098591545,576.2676056338029,1.3092948717948718,1
MAZAGÃO,AP,153,453.4071895424837,478.21372549019605,464.1163398692811,462.756862745098,550.1960784313726,1.227124183006536,1
MEDEIROS NETO,BA,230,471.41869565217394,508.2421739130435,490.4260869565217,509.3043478260869,594.3478260869565,1.5220588235294117,1
MEDIANEIRA,PR,883,498.5601359003397,538.2955832389581,526.8283125707815,552.7979614949037,624.1449603624009,2.703216374269006,2
MESQUITA,RJ,1228,490.3205211726384,535.5767100977198,528.0968241042345,527.6410423452768,627.6872964169381,1.914654688377316,0
MIGUEL ALVES,PI,161,471.2211180124224,496.8577639751553,490.9273291925466,504.83602484472055,629.1925465838509,1.179324894514768,0
MIGUEL CALMON,BA,571,471.1572679509632,505.44868651488616,493.94150612959714,498.3711033274957,612.9947460595447,1.2802340702210664,0
MIGUEL PEREIRA,RJ,439,492.9166287015945,540.2266514806378,530.4624145785878,559.5665148063781,660.8200455580866,2.0053956834532376,2
MILAGRES,CE,856,479.291238317757,509.8514018691589,497.2460280373832,516.3971962616822,650.6308411214953,1.2158570119156735,0
MIMOSO DO SUL,ES,333,495.5171171171172,526.5855855855856,509.1207207207208,538.2663663663664,659.2192192192192,1.8174807197943448,0
MINAS NOVAS,MG,379,488.48654353562006,515.8730870712401,501.2393139841689,525.1287598944591,620.4221635883905,1.4715189873417722,0
MINAÇU,GO,399,475.9501253132832,511.28320802005015,504.6418546365915,525.1842105263158,647.6691729323309,2.034804753820034,0
MINEIROS,GO,973,490.74265159301126,521.4732785200412,509.56176772867417,538.2991778006166,657.3689619732785,2.167198723064645,0
MIRACATU,SP,172,478.45290697674415,525.1552325581396,524.8453488372093,552.8261627906977,596.9767441860465,1.9940711462450595,0
MIRACEMA,RJ,385,491.1818181818182,532.8605194805194,527.6314285714286,539.8067532467533,679.8961038961039,1.8099273607748183,2
MIRACEMA DO TOCANTINS,TO,525,467.86228571428575,500.9641904761905,489.0299047619048,495.8348571428571,607.7333333333333,1.5861561119293075,1
MIRANDA,MS,154,477.7909090909091,505.0954545454545,502.50714285714287,505.898051948052,602.4675324675325,1.6866666666666668,0
MIRANDIBA,PE,262,473.0068702290076,499.3851145038168,481.5740458015267,512.7950381679389,602.6717557251908,1.1737967914438503,1
MIRANDÓPOLIS,SP,324,501.4145061728395,536.6311728395061,529.062037037037,563.3901234567901,649.5679012345679,2.53257328990228,2
MIRANTE DA SERRA,RO,179,473.9324022346368,504.51675977653633,493.7502793296089,507.8268156424581,624.9162011173185,1.9869791666666667,0
MIRANTE DO PARANAPANEMA,SP,135,486.9555555555556,521.8474074074073,514.0259259259259,520.4814814814815,600.7407407407408,1.7044198895027625,0
MIRASSOL,SP,567,513.1800705467372,544.8299823633157,536.4643738977072,569.0562610229277,662.6102292768959,2.601633393829401,2
MIRASSOL D'OESTE,MT,308,477.17467532467526,504.6837662337663,491.5831168831169,507.9503246753248,613.1818181818181,2.061994609164421,0
MIRINZAL,MA,369,456.7227642276423,474.2669376693767,464.73387533875336,465.059620596206,579.2953929539295,1.036178107606679,1
MISSÃO VELHA,CE,541,484.7682070240296,512.3872458410351,489.29926062846585,520.045471349353,659.8890942698706,1.275297619047619,0
MOCAJUBA,PA,912,451.2042763157895,475.66732456140346,452.4483552631579,465.2359649122808,581.9078947368421,0.9369627507163324,1
MOCOCA,SP,768,513.2429687499999,546.6085937500001,539.7947916666667,571.2638020833333,695.2604166666666,2.6662546353522867,2
MOGI DAS CRUZES,SP,3708,509.0217098166127,551.079854368932,546.9025620280474,578.9467637540454,666.1165048543689,2.567278287461774,2
MOGI GUAÇU,SP,852,516.3264084507042,556.1768779342723,549.7681924882629,583.9503521126761,667.1596244131456,2.80078125,2
MOGI MIRIM,SP,654,523.3148318042814,561.7824159021407,553.5909785932722,598.2136085626911,688.6850152905199,3.1677740863787376,2
MOJU,PA,740,459.8789189189189,482.1868918918919,469.1245945945946,469.5845945945946,576.8918918918919,1.2146847565841978,1
MOMBAÇA,CE,561,483.6900178253119,515.6238859180036,501.5942959001783,524.0737967914439,647.807486631016,0.967741935483871,0
MONGAGUÁ,SP,374,484.9053475935829,533.7438502673797,529.1155080213904,543.6550802139037,607.5401069518716,2.0221153846153848,0
MONSENHOR GIL,PI,324,462.25061728395065,488.8287037037037,479.7574074074074,491.83271604938267,614.7530864197531,1.2321041214750543,1
MONSENHOR TABOSA,CE,261,469.1065134099617,492.2471264367816,486.5900383141762,502.69272030651337,607.816091954023,0.9838362068965516,1
MONTANHA,ES,314,480.67356687898086,515.8869426751593,498.27866242038215,519.6958598726114,629.8726114649681,1.6561679790026247,0
MONTE ALEGRE,PA,581,460.9351118760757,491.2301204819277,473.6089500860585,476.7168674698795,634.4922547332186,1.210828025477707,1
MONTE ALEGRE DE SERGIPE,SE,231,482.46623376623376,503.9896103896104,492.3757575757576,514.6844155844157,672.1212121212121,1.209163346613546,0
MONTE ALTO,SP,377,512.7254641909815,551.3140583554376,544.707427055703,593.9498673740053,700.0,2.7233502538071064,2
MONTE APRAZÍVEL,SP,347,505.9556195965418,536.8599423631124,525.4688760806916,558.5651296829972,659.8847262247839,2.5247093023255816,2
MONTE AZUL,MG,397,477.6748110831234,511.6846347607053,498.4357682619647,532.0460957178841,638.2871536523929,1.418552036199095,0
MONTE CARMELO,MG,683,494.19092240117135,529.4251830161055,522.7997071742313,547.5404099560761,654.7584187408492,2.103333333333333,2
MONTE MOR,SP,374,494.8227272727273,532.8772727272727,532.1467914438502,548.2828877005347,619.7860962566845,2.447318007662836,2
MONTE NEGRO,RO,110,466.9972727272727,493.51,475.5154545454545,484.4154545454545,595.2727272727273,1.8582089552238803,1
MONTE SANTO,BA,375,463.98533333333336,493.8648,480.8522666666667,482.4317333333333,602.3466666666667,0.9702258726899384,1
MONTE SIÃO,MG,297,505.5983164983165,547.6239057239056,539.3707070707071,576.2781144781145,668.956228956229,2.7173295454545454,2
MONTEIRO,PB,850,481.95882352941175,514.0061176470589,506.68964705882354,513.1010588235295,642.7058823529412,1.2234589041095891,0
MONTENEGRO,RS,684,494.9323099415205,538.5119883040936,533.8514619883041,558.2568713450293,641.4327485380117,2.6497695852534564,2
MONTES ALTOS,MA,308,466.387987012987,487.7198051948053,472.9146103896104,480.1844155844156,598.5064935064935,1.250670241286863,1
MONTES CLAROS,MG,7576,510.9366420274551,551.9701425554382,537.1128959873283,571.3454989440338,709.3189017951426,2.1404657152054942,2
MORADA NOVA,CE,811,482.121578298397,519.6414303329224,509.24426633785447,528.9368680641184,666.0172626387176,1.3364077669902912,0
MORENO,PE,797,486.3924717691343,513.3908406524466,507.9790464240903,520.15382685069,644.3412797992472,1.4725697786333012,0
MORRINHOS,GO,796,490.0027638190955,519.5922110552764,508.84623115577887,536.736055276382,676.2311557788945,2.138568129330254,0
MORRO DO CHAPÉU,BA,697,471.10588235294114,504.4846484935437,496.0642754662841,495.2682926829268,607.2022955523673,1.226654578422484,1
MOSSORÓ,RN,6271,497.9552383989794,531.7542656673577,522.9264232179876,544.2898421304417,671.8386222293095,1.7958657954259865,2
MOSTARDAS,RS,118,474.91016949152544,507.9949152542373,514.1762711864407,503.9423728813559,601.1864406779661,1.896969696969697,0
MUCAJAÍ,RR,43,478.7325581395349,494.8674418604651,497.4720930232558,477.953488372093,616.2790697674419,1.8011363636363635,1
MUCURI,BA,370,487.5437837837838,521.1256756756757,511.58810810810814,534.5091891891892,661.9459459459459,1.6806526806526807,0
MULUNGU,CE,245,467.37591836734697,496.1187755102041,481.1187755102041,485.5367346938776,608.0816326530612,1.0675,1
MURIAÉ,MG,1806,505.633942414175,542.5303986710963,531.3095238095239,567.9611849390919,698.172757475083,1.9995495495495492,2
MURITIBA,BA,238,484.3058823529412,516.5957983193277,508.2352941176471,517.1478991596639,636.890756302521,1.4448051948051948,0
MUTUM,MG,207,493.2888888888889,536.2893719806763,516.3420289855072,557.3584541062802,673.9130434782609,1.734251968503937,2
MUTUÍPE,BA,624,467.9221153846154,493.1833333333334,479.96618589743593,490.2684294871795,616.1858974358975,1.1363636363636365,1
MUZAMBINHO,MG,540,507.037037037037,540.9285185185186,530.9577777777778,566.6620370370371,661.1481481481482,2.2813588850174216,2
MÂNCIO LIMA,AC,235,456.3276595744681,483.47404255319145,468.103829787234,473.3,602.3829787234042,1.2820512820512822,1
MÃE DO RIO,PA,581,462.2800344234079,486.72065404475046,473.16919104991393,477.0755593803787,605.8175559380379,1.2325581395348837,1
NANUQUE,MG,388,483.6190721649485,517.4020618556701,510.64664948453606,525.823969072165,624.1752577319587,1.6641929499072357,0
NATAL,RN,18997,513.5643891140707,551.0549928936148,541.7883455282413,563.7143180502185,679.3577933357899,2.0701003017930053,2
NATIVIDADE,TO,116,453.5905172413793,481.6844827586207,465.2775862068965,472.7129310344827,549.6551724137931,1.5516129032258064,1
NAVEGANTES,SC,649,492.9787365177196,530.2801232665639,527.0514637904469,541.8234206471495,630.8474576271186,2.532051282051282,0
NAVIRAÍ,MS,519,488.0398843930636,520.6570327552987,514.4470134874759,537.2439306358381,621.4258188824663,2.034356725146199,0
NAZARÉ,BA,702,465.39943019943024,497.5539886039886,487.5481481481481,485.88461538461536,587.6353276353276,1.15922107674685,1
NAZARÉ DA MATA,PE,947,481.78806758183737,512.4034846884899,497.7431890179514,513.5556494192186,637.4656810982049,1.312755519215045,0
NEPOMUCENO,MG,275,504.0665454545454,535.757090909091,522.406909090909,552.2138181818182,663.5636363636364,2.086477987421384,2
NERÓPOLIS,GO,575,487.77478260869566,521.5551304347827,509.4881739130435,529.8191304347827,627.3391304347826,1.9941709844559583,0
NEÓPOLIS,SE,613,454.78678629690046,478.9756933115824,466.063295269168,467.0562805872757,582.6753670473083,1.1326291079812207,1
NHAMUNDÁ,AM,370,447.9672972972973,468.54108108108113,445.5772972972973,462.7635135135135,566.7567567567568,0.9937597503900156,1
NILÓPOLIS,RJ,2004,496.9584331337325,539.5271457085828,532.1006487025948,541.6924151696608,647.7644710578842,2.103780313837375,2
NIOAQUE,MS,105,459.0457142857143,494.6190476190476,489.8885714285715,499.3504761904762,567.6190476190476,1.860248447204969,1
NIQUELÂNDIA,GO,405,479.018024691358,507.7738271604938,501.38172839506177,524.1923456790123,672.0987654320987,1.7639372822299653,0
NITERÓI,RJ,8775,518.9794074074074,562.8577321937322,552.5047863247863,584.7906552706553,714.1584045584045,2.399198102552518,2
NOSSA SENHORA APARECIDA,SE,248,469.3520161290323,501.9891129032258,483.6338709677419,500.5120967741936,671.2096774193549,1.2415254237288136,0
NOSSA SENHORA DA GLÓRIA,SE,1034,477.836750483559,512.969245647969,493.88617021276593,509.57814313346233,634.2359767891683,1.2469084913437758,0
NOSSA SENHORA DAS DORES,SE,662,469.6984894259819,498.4812688821752,482.1605740181269,493.2075528700907,633.2930513595167,1.1159062885326758,1
NOSSA SENHORA DO LIVRAMENTO,MT,62,459.35967741935485,501.69193548387096,477.0016129032258,493.3241935483871,560.0,1.6485148514851484,1
NOSSA SENHORA DO SOCORRO,SE,2018,475.4930128840436,514.8249752229931,504.92680872150646,505.3093657086224,644.786917740337,1.417787168651556,0
NOVA ANDRADINA,MS,545,490.0616513761468,523.1899082568807,516.2379816513761,537.2491743119266,619.6697247706422,2.263571428571429,0
NOVA BRASILÂNDIA D'OESTE,RO,138,471.0072463768116,507.3572463768116,485.3057971014492,516.8123188405798,630.4347826086956,1.8080568720379149,0
NOVA CRUZ,RN,1261,479.1887390959556,509.8495638382237,497.5519429024584,517.7415543219666,634.2109436954797,1.3727791878172588,0
NOVA ERA,MG,326,493.11687116564417,535.2846625766871,521.2116564417178,550.3533742331289,644.1104294478528,2.0538461538461537,2
NOVA ESPERANÇA,PR,256,495.703125,531.06484375,520.259765625,535.4328125,624.140625,2.419491525423729,0
NOVA FRIBURGO,RJ,2643,510.5725690503217,556.3023079833523,546.348051456678,573.2436246689368,727.4990541051835,2.350791936645068,2
NOVA IGUAÇU,RJ,7119,492.18218850962216,532.7433066441916,525.0350751510044,528.6855457227139,630.5239499929766,1.8184050284816344,0
NOVA LIMA,MG,1067,519.815557638238,562.8698219306466,550.301686972821,593.7195876288661,681.7806935332709,2.658851674641148,2
NOVA MUTUM,MT,368,491.1320652173913,528.6790760869565,518.6190217391304,543.3934782608695,635.8152173913044,2.6036585365853657,0
NOVA ODESSA,SP,353,513.1053824362607,553.0926345609065,551.3518413597734,585.3764872521247,660.6798866855524,2.998724489795918,2
NOVA OLINDA,CE,374,476.0211229946524,502.5700534759359,487.6451871657754,502.0660427807487,604.3850267379679,1.1302367941712204,1
NOVA OLINDA DO NORTE,AM,179,449.5960893854749,465.908938547486,455.94860335195534,458.0837988826816,557.6536312849162,1.0236051502145922,1
NOVA OLÍMPIA,MT,139,471.56690647482014,497.0503597122302,489.28705035971217,493.5129496402878,576.5467625899281,2.002702702702703,1
NOVA PETRÓPOLIS,RS,299,522.1080267558528,554.3197324414716,547.4003344481606,587.8170568561873,677.6588628762541,3.3553459119496853,2
NOVA PRATA,RS,471,497.0651804670913,531.4411889596603,522.1484076433121,549.904033970276,676.687898089172,2.8237885462555066,2
NOVA RUSSAS,CE,888,476.2947072072072,498.0496621621621,484.7791666666667,500.6227477477477,608.8513513513514,1.053082191780822,1
NOVA SERRANA,MG,589,502.4747028862478,544.811544991511,538.2185059422751,567.549066213922,662.8183361629881,2.459777227722772,2
NOVA VENÉCIA,ES,608,496.9777960526316,535.0748355263158,519.2251644736842,554.2432565789474,664.375,1.9641975308641972,2
NOVA VIÇOSA,BA,253,478.3114624505929,509.8976284584981,504.1237154150198,514.2529644268775,641.3438735177865,1.4936224489795915,0
