MUNICIPIO,UF,QTD_PARTICIPANTES,NOTA_CN_MEDIA,NOTA_CH_MEDIA,NOTA_LC_MEDIA,NOTA_MT_MEDIA,NOTA_REDACAO_MEDIA,MEDIA_GERAL,RENDA_FAMILIAR_SM_MEDIA
MARCO,CE,1490,452.5369798657718,493.63872483221473,484.41093959731546,457.8605369127516,487.2751677852349,475.1444697986577,0.734984984984985
MARECHAL CÂNDIDO RONDON,PR,2158,488.9669601482854,542.9157553290083,526.4620018535682,508.5421686746988,536.9601482854495,520.769406858202,2.47953091684435
MARECHAL DEODORO,AL,1262,459.0987321711569,514.0569730586371,497.99215530903325,461.12519809825676,529.2076069730587,492.29613312202855,1.33600583090379
MARECHAL THAUMATURGO,AC,288,433.61805555555554,488.89166666666665,474.67812499999997,427.0520833333333,472.9166666666667,459.4313194444444,0.9083769633507853
MARI,PB,773,463.43738680465714,520.2827943078913,503.48408796895217,468.8095730918499,532.4450194049159,497.6917723156533,1.012214983713355
MARIALVA,PR,648,479.77654320987654,533.1961419753086,518.9112654320987,490.1720679012346,540.6172839506173,512.5346604938271,2.358462455303933
MARIANA,MG,3170,483.087192429022,545.311167192429,523.9508832807571,498.7097791798107,549.8958990536278,520.1909842271294,1.8507313829787233
MARICÁ,RJ,3343,488.63314388274006,554.8774154950643,538.0232725097218,502.06218965001494,563.3272509721807,529.3846545019443,2.0368910331842787
MARINGÁ,PR,10514,493.91006277344496,552.0821285904508,533.9667681186988,508.62463382157125,561.1255468898611,529.9418280388054,2.5821942446043167
MARITUBA,PA,4623,464.346095608912,522.4227774172615,505.67869348907635,460.57603287908285,514.9902660609994,493.6027730910664,1.1760643483912903
MARTINÓPOLIS,SP,733,466.7545702592087,522.456343792633,514.6163710777626,487.3920873124148,517.4897680763984,501.7418281036835,1.9387640449438202
MARUIM,SE,930,454.3418279569893,504.7779569892473,494.0811827956989,451.98483870967743,509.97849462365593,483.03286021505374,1.1229148375768219
MARÍLIA,SP,6285,497.530676213206,554.2928560063643,544.4583293556086,520.0437867939539,578.6420047732697,538.9935306284806,2.4115023474178403
MASSAPÊ,CE,1598,457.5685231539424,498.7790362953692,488.32966207759705,450.89530663329157,493.72966207759697,477.86043804755946,0.7635883905013192
MATA DE SÃO JOÃO,BA,861,454.9458768873403,512.5281068524971,497.77398373983743,451.7155632984901,503.7630662020906,484.14531939605115,1.2178689883913765
MATEUS LEME,MG,904,479.1646017699115,541.4502212389381,526.1350663716814,502.12964601769914,538.2743362831858,517.4307743362831,1.657414910858995
MATINHA,MA,726,448.6011019283747,494.0847107438017,484.1867768595041,442.55068870523417,495.0137741046832,472.88741046831956,0.8313679245283019
MATINHOS,PR,1211,473.24409578860445,537.2954582989265,520.6614368290669,485.0201486374897,519.6820809248555,507.18064409578864,1.9056477516059958
MATOZINHOS,MG,1437,478.63785664578984,540.3636047320807,525.8312456506611,502.98768267223386,522.7279053583856,514.1096590118302,1.829339723109691
MATÃO,SP,1767,499.91165817770235,552.0212224108659,545.7380871533672,516.3059988681381,562.76740237691,535.3488737973967,2.3831764705882352
MAURITI,CE,1915,453.48809399477807,493.98224543080937,485.0527937336814,454.51013054830287,491.3822454308094,475.6831018276762,0.7994741873804971
MAUÁ,SP,8635,476.02916039374634,544.8869253039953,537.3908396062536,495.7684655471917,537.4973943254198,518.3145570353214,2.170151174010936
MAUÁ DA SERRA,PR,515,468.2976699029126,522.1980582524271,512.1211650485437,488.1058252427184,506.13592233009706,499.3717281553398,1.9227202472952087
MAUÉS,AM,675,458.01718518518516,511.6340740740741,498.71777777777777,454.07762962962966,527.2977777777778,489.9488888888889,1.1609555984555984
MAZAGÃO,AP,605,448.7543801652893,485.71487603305786,472.7023140495868,442.2535537190083,488.9917355371901,467.6833719008265,1.0212294043092522
MEDEIROS NETO,BA,805,454.6418633540373,509.47167701863356,496.2708074534161,455.4185093167702,486.55900621118013,480.47237267080743,1.0024038461538463
MEDIANEIRA,PR,2804,476.6686162624822,531.2179743223966,520.8033166904422,505.10784593437944,514.7207560627675,509.70370185449354,2.2198881560080297
MESQUITA,RJ,3589,473.2442741710783,542.1387015881861,526.6035943159654,486.2809139035943,550.71886319309,515.7972694343828,1.7530811528251802
MIGUEL ALVES,PI,449,450.1628062360802,497.9510022271715,488.7244988864142,448.4129175946548,486.7260579064588,474.3954565701559,0.9738955823293173
MIGUEL CALMON,BA,936,461.4852564102564,516.7047008547008,504.86420940170945,457.0356837606838,523.2051282051282,492.6589957264958,0.9724080267558528
MIGUEL PEREIRA,RJ,1160,481.80775862068964,547.2568103448276,532.2621551724138,498.5821551724138,562.9568965517242,524.5731551724139,1.612592842673869
MILAGRES,CE,2011,463.764694181999,509.41486822476384,497.49806066633516,459.84694181999004,521.5116857284933,490.4072501243162,0.930628272251309
MIMOSO DO SUL,ES,822,480.39075425790753,527.1115571776156,509.59720194647207,490.8433090024331,536.2214111922141,508.83284671532846,1.577398615232443
MINAS NOVAS,MG,1270,456.3922834645669,507.7885039370079,495.7444881889764,457.9815748031496,487.2283464566929,481.02703937007874,1.1156182987848464
MINAÇU,GO,880,463.12988636363633,519.075,505.8480681818182,477.94113636363636,514.8125,496.1613181818182,1.6427840327533265
MINEIROS,GO,2164,472.68179297597044,523.7868299445471,515.4557763401109,480.50240295748614,530.1598890942698,504.5173382624769,1.9222712238147739
MIRACATU,SP,425,464.7903529411765,529.5974117647058,523.4743529411764,477.88235294117646,518.9176470588235,502.9324235294118,1.5997386759581882
MIRACEMA,RJ,908,478.1001101321586,539.0654185022026,522.422577092511,490.93458149779735,567.885462555066,519.6816299559471,1.5797531992687386
MIRACEMA DO TOCANTINS,TO,1958,446.9747191011236,498.19570990806943,487.97119509703776,447.6623084780388,479.6731358529111,472.0954136874361,1.2541877678223607
MIRANDA,MS,499,459.29779559118236,506.836873747495,492.30420841683366,461.5627254509018,486.0921843687375,481.2187575150301,1.2334656084656084
MIRANDIBA,PE,797,453.65357590966124,498.02559598494355,487.6622333751568,452.29159347553326,498.4190715181932,478.0104140526976,0.9349951124144672
MIRANDÓPOLIS,SP,716,489.0107541899441,547.7762569832402,538.0722067039106,507.3057262569833,562.4860335195531,528.9301955307262,2.3909646739130435
MIRANTE DA SERRA,RO,647,456.5859350850077,510.6550231839258,496.50989180834625,470.91329211746523,487.34157650695516,484.40114374034,1.4416666666666667
MIRANTE DO PARANAPANEMA,SP,1234,460.98873581847647,514.5747974068072,509.5662884927067,473.53403565640195,501.44408427876823,492.02158833063214,1.5830827067669173
MIRASSOL,SP,1211,494.20594549958713,551.0944673823286,540.8690338563171,516.5994219653179,552.8488852188274,531.1235507844756,2.537989255564083
MIRASSOL D'OESTE,MT,895,454.0467039106145,508.3154189944134,496.8425698324022,463.1053631284916,499.69385474860337,484.400782122905,1.6913309982486866
MIRINZAL,MA,1114,452.9270197486535,492.9513464991024,481.99676840215443,438.754039497307,498.0430879712747,472.9344524236984,0.7679465776293823
MISSÃO VELHA,CE,1047,464.4305635148042,502.04613180515764,491.8021012416428,465.25386819484237,514.1356255969437,487.53365807067814,0.8642915980230642
MOCAJUBA,PA,2003,444.7836744882676,494.4400898652022,480.65841238142787,445.1526709935098,484.0973539690464,469.8264403394907,0.784253375694996
MOCOCA,SP,1399,498.66197283774125,552.3857040743388,541.5623302358828,527.3511079342387,576.9085060757684,539.373924231594,2.3762295081967215
MOGI DAS CRUZES,SP,10733,487.5132861268983,550.141386378459,542.1746296468834,511.99072952576165,549.9339420478897,528.3507947451783,2.1975651646797334
MOGI GUAÇU,SP,2505,495.90774451097803,555.286626746507,545.7670658682634,522.7093413173652,559.0898203592815,535.752119760479,2.5330526972248206
MOJI MIRIM,SP,1674,500.60925925925926,560.4322580645161,548.6615890083632,527.3593189964158,566.726403823178,540.7577658303464,2.6869254341164455
MOJU,PA,1797,452.47935447968837,501.91435726210347,487.8149693934335,447.3534780189204,489.96104618809125,475.9046410684474,0.8754582484725051
MOMBAÇA,CE,1464,454.42725409836066,498.5715163934426,492.7345628415301,461.14993169398906,496.53005464480873,480.6826639344263,0.7591006423982869
MONGAGUÁ,SP,1050,468.76142857142855,539.8493333333333,534.504761904762,486.71295238095234,524.0,510.7656952380952,1.7281921618204803
MONSENHOR GIL,PI,1169,450.517621899059,497.3183062446535,487.374508126604,451.2534644995723,487.0829769033362,474.709375534645,1.0
MONSENHOR TABOSA,CE,635,451.1478740157481,492.6365354330709,488.10582677165354,443.7066141732284,495.2755905511811,474.1744881889764,0.7443653618030842
MONTANHA,ES,743,471.15383580080754,520.5122476446837,511.0915208613728,480.71870794078063,531.4199192462988,502.9792462987887,1.2528735632183907
MONTE ALEGRE,PA,1747,446.9211791642816,498.1393817973669,483.9483113909559,446.91539782484256,503.350314825415,475.85491700057236,0.9391025641025641
MONTE ALTO,SP,985,505.08456852791875,553.4725888324873,543.7089340101523,524.7136040609138,567.5126903553299,538.8984771573605,2.425179211469534
MONTE APRAZÍVEL,SP,836,497.0074162679426,542.9747607655503,535.2412679425837,513.7131578947368,563.6662679425838,530.5205741626794,2.391832229580574
MONTE AZUL,MG,1109,457.57475202885485,511.50378719567175,498.1855725879171,469.03796212804326,516.1406672678088,490.4885482416592,1.075204765450484
MONTE CARMELO,MG,2208,484.67826086956524,535.2924365942029,523.5680253623188,496.7061141304348,546.5738224637681,517.363731884058,1.7670408981555734
MONTE MOR,SP,1143,474.30437445319336,543.1986001749781,535.6034120734907,501.659930008749,540.0174978127734,518.9567629046369,2.179467564259486
MONTE NEGRO,RO,345,457.1466666666667,514.7202898550725,498.55478260869563,471.4084057971014,480.6376811594203,484.4935652173914,1.4276765375854215
MONTE SANTO,BA,760,453.1132894736842,506.40250000000003,496.65223684210525,449.43407894736845,505.2105263157895,482.16252631578953,0.7613636363636364
MONTE SIÃO,MG,856,493.2723130841121,550.1553738317757,540.1221962616822,515.4781542056074,545.1635514018692,528.8383177570092,2.1909952606635072
MONTEIRO,PB,1843,461.7397178513294,515.6969072164949,506.6903960933261,469.67205642973414,526.945198046663,496.14885512750953,0.9349250936329588
MONTENEGRO,RS,2032,483.29315944881887,544.9114665354331,531.3476377952755,510.5878937007874,547.4704724409448,523.5221259842519,2.3627177700348434
MONTES ALTOS,MA,868,450.6851382488479,493.2178571428571,480.8640552995392,450.0540322580645,491.889400921659,473.34209677419346,0.9591728525980912
MONTES CLAROS,MG,21955,484.0585424732408,543.1450557959462,529.0807743110909,497.6139193805511,556.2549305397404,522.0306445001139,1.7201594257910902
MORADA NOVA,CE,2404,464.37687188019964,515.0970049916805,499.63768718802,475.9883943427621,535.3910149750416,498.0981946755408,0.9615106613661004
MORENO,PE,3240,467.44074074074075,522.0351851851852,513.6877160493827,468.4012654320988,524.7716049382716,499.26730246913587,1.2844685364129154
MORRINHOS,GO,1637,478.69773976786803,528.5009773976786,514.3762370189371,491.5695174098962,534.7678680513134,509.5824679291387,2.0316239316239315
MORRO DO CHAPÉU,BA,1605,454.11781931464174,504.809968847352,494.44392523364485,457.51046728971966,500.14953271028037,482.2063426791277,0.9671729544341009
MOSSORÓ,RN,15527,476.32485992142716,532.7121143814002,520.1144973272364,489.97751658401495,544.4672505957365,512.7192477619631,1.5937438350759519
MOSTARDAS,RS,392,458.29515306122454,513.1841836734694,498.4515306122449,472.68801020408165,513.3163265306123,491.1870408163266,1.394736842105263
MUCAJAÍ,RR,287,447.6571428571429,500.1595818815331,488.47491289198604,446.48188153310105,485.08710801393727,473.57212543554004,1.192408376963351
MUCURI,BA,1023,473.6574780058651,520.611045943304,506.83284457478004,483.88651026392967,512.7468230694037,499.54694037145657,1.376321752265861
MULUNGU,CE,670,456.93820895522384,502.7691044776119,494.56388059701493,449.2574626865672,528.955223880597,486.49677611940297,0.7876661742983752
MURIAÉ,MG,4532,482.52789055604586,539.9598852603707,527.7041703442188,506.79029126213595,550.7239629302736,521.541240070609,1.7584274865715874
MURITIBA,BA,759,464.3183135704875,510.9508563899868,497.4465085638999,461.06271409749667,512.4242424242424,489.24052700922266,1.124098867147271
MUTUM,MG,799,474.156195244055,527.4413016270338,517.4978723404255,493.6036295369211,526.8085106382979,507.90150187734673,1.2938829787234043
MUTUÍPE,BA,1133,459.4227714033539,510.1106796116505,495.55233892321274,457.23945278022944,508.2965578111209,486.1243601059135,0.9709621993127148
MUZAMBINHO,MG,1276,491.67938871473353,546.7484326018808,530.3648119122257,521.5728056426333,574.4247648902822,532.9580407523512,1.9211309523809523
MÂNCIO LIMA,AC,829,439.14113389626056,489.1369119420989,485.408082026538,437.35548854041014,493.8238841978287,468.97310012062724,0.9271356783919598
MÃE DO RIO,PA,1769,452.99660825325043,500.4431317128321,487.9647823629169,450.80661390616166,492.27020915771624,476.8962690785755,1.053105310531053
NANUQUE,MG,1307,464.13978576893646,519.8907421576129,511.902830910482,473.2924254016832,518.0482019892885,497.4547972456006,1.3630681818181818
NATAL,RN,46915,492.90080997548756,549.9770478524991,534.4472833848449,505.2960971970585,568.0436747308963,530.1329826281573,1.7909743884419635
NATIVIDADE,TO,346,441.12138728323697,488.9109826589596,480.1124277456647,434.80664739884395,463.6994219653179,461.7301734104047,1.0749414519906324
NAVEGANTES,SC,1835,468.60997275204363,535.3637057220709,520.4962942779291,483.7410354223434,526.5613079019074,506.9544632152589,2.246495327102804
NAVIRAÍ,MS,2276,460.3452108963093,515.4177065026362,506.0614235500879,471.6355448154657,487.0623901581722,488.10445518453423,1.545872878918608
NAZARÉ,BA,1510,459.78913907284766,514.0086092715231,499.0531125827814,453.84192052980137,513.0860927152318,487.955774834437,0.9595052083333333
NAZARÉ DA MATA,PE,1864,466.0716738197425,518.1835300429184,506.2721030042918,457.88143776824035,528.3782188841202,495.3573927038627,1.103904282115869
NEPOMUCENO,MG,755,489.9662251655629,535.8806622516556,522.5929801324503,505.7707284768212,555.2847682119206,521.8990728476821,1.6626506024096386
NERÓPOLIS,GO,1244,466.34445337620576,523.9448553054663,512.4262861736335,474.2926848874598,514.2242765273312,498.2465112540193,1.6237389659520807
NEÓPOLIS,SE,1363,445.41415994130597,488.7187820983125,480.087894350697,443.0754952311079,485.98679383712397,468.65662509170943,0.9175341574495771
NHAMUNDÁ,AM,542,444.3964944649446,486.48265682656825,470.97675276752767,434.01162361623614,502.2140221402214,467.6163099630996,0.7942092154420921
NILÓPOLIS,RJ,6090,483.10692939244666,550.0557635467981,534.5064367816092,497.6528571428571,562.8489326765189,525.6341839080459,1.9413633241758241
NIOAQUE,MS,409,453.86552567237163,502.2630806845966,493.55623471882643,451.360391198044,471.00244498777505,474.40953545232276,1.2492175273865416
NIQUELÂNDIA,GO,1065,464.7795305164319,517.4686384976526,507.6435680751174,477.31061032863846,501.2957746478873,493.69962441314544,1.5775127768313457
NITERÓI,RJ,16056,515.2490034877927,579.4501557050323,551.7396425012456,538.6068261086198,612.9169157947185,559.5925087194818,2.3176393635198633
NOSSA SENHORA DA GLÓRIA,SE,2840,460.993661971831,508.3134154929578,495.66028169014083,462.6951056338028,513.5492957746479,488.24235211267603,1.0299933532735128
NOSSA SENHORA DAS DORES,SE,1228,460.7080618892508,507.24625407166127,492.97198697068404,451.89177524429965,517.5407166123779,486.07175895765477,1.085431654676259
NOSSA SENHORA DE LOURDES,SE,294,453.3870748299319,498.3646258503402,489.7989795918367,446.8068027210885,494.8979591836735,476.65108843537416,0.7040816326530612
NOSSA SENHORA DO LIVRAMENTO,MT,216,441.0125,487.94444444444446,476.9824074074074,438.2916666666667,472.037037037037,463.2536111111111,1.3766447368421053
NOSSA SENHORA DO SOCORRO,SE,4341,465.5387929048606,521.1152729785764,506.60541349919373,466.4689242110113,527.1513476157568,497.37595024187976,1.2781381486676018
NOVA ANDRADINA,MS,1931,461.25743138270326,517.4942516830657,507.9837389953392,475.24883480062147,498.55774210253753,492.1083997928534,1.676553672316384
NOVA BRASILÂNDIA D'OESTE,RO,646,461.0791021671826,511.9034055727554,499.996439628483,474.75448916408675,477.6780185758514,485.0822910216719,1.2971864009378664
NOVA CRUZ,RN,2367,463.19776087874953,517.454034643008,505.75073933248837,469.44972539079004,527.2970004224757,496.6298521335023,1.1258442943476714
NOVA ERA,MG,1353,473.3485587583148,532.5676274944568,520.0346637102734,494.2262379896526,529.7553584626755,509.98648928307466,1.6495098039215685
NOVA ESPERANÇA,PR,958,471.8654488517745,524.7954070981211,511.6160751565762,479.83277661795404,531.2108559498956,503.8641127348643,2.210759493670886
NOVA FRIBURGO,RJ,5382,503.4093831289483,563.9982905982905,547.8302303976217,523.2984764028242,603.1278335191379,548.3328428093645,2.0392891297417917
NOVA IGUAÇU,RJ,17406,476.22495116626453,542.6784442146386,526.1021544295071,485.26302424451336,556.3555095943927,517.3248167298632,1.73821125432254
NOVA LIMA,MG,3152,490.711230964467,550.0594225888325,535.4182741116751,512.6399746192893,548.5466370558376,527.4751078680204,2.194810744810745
NOVA MUTUM,MT,1027,469.2506329113924,524.008958130477,509.6701071080818,483.9518013631938,519.7078870496592,501.3178773125609,2.366945107398568
NOVA ODESSA,SP,943,488.3101802757158,557.1860021208907,544.566065747614,515.3110286320255,554.6733828207847,532.0093319194061,2.789611964430073
NOVA OLINDA,CE,1318,458.446282245827,504.0490895295903,492.5926403641881,458.43679817905917,517.6327769347496,486.2315174506828,0.7321908602150538
NOVA OLINDA DO NORTE,AM,316,436.1446202531646,483.5914556962025,477.23417721518985,432.6854430379747,490.42088607594934,464.0153164556962,0.9976851851851852
NOVA OLÍMPIA,MT,571,445.3070052539404,500.8802101576182,489.2793345008757,452.7793345008757,478.2486865148862,473.2989141856392,1.5528368794326242
NOVA PETRÓPOLIS,RS,719,495.09109874826146,550.9290681502086,542.3783031988874,534.9963838664812,571.7385257301808,539.0266759388039,2.7737825594563987
NOVA PRATA,RS,1159,485.62286453839516,536.255737704918,529.6603106125971,510.3572044866264,559.2752372735116,524.2342709232097,2.3964337175792507
NOVA RUSSAS,CE,1849,458.8512709572742,505.1468902109248,495.60632774472685,460.13683071930774,511.18442401298,486.1851487290427,0.8644920061887571
NOVA SERRANA,MG,1898,477.85242360379345,538.2870916754479,531.1371970495259,507.2997365648051,528.8514225500527,516.685574288725,2.0753676470588234
NOVA VENÉCIA,ES,2017,481.97709469509175,531.5046108081309,520.1834407535945,497.82206246901336,536.1294000991571,513.5233217649975,1.6426978818283167
NOVA VIÇOSA,BA,365,456.9871232876712,501.38000000000005,488.0224657534247,452.8,478.63013698630135,475.56394520547946,1.084486166007905
NOVA XAVANTINA,MT,777,458.74967824967825,507.81853281853284,491.9831402831403,466.2400257400257,490.5534105534106,483.0689575289575,1.6299810246679316
NOVO ACORDO,TO,526,435.93821292775664,479.054752851711,470.9340304182509,428.4980988593156,463.384030418251,455.561825095057,0.9421164772727273
NOVO AIRÃO,AM,166,451.82289156626507,499.8765060240964,491.54759036144577,455.6246987951807,526.2650602409639,485.0273493975904,1.2249034749034748
NOVO ARIPUANÃ,AM,267,437.45243445692887,478.8183520599251,471.37715355805244,430.20112359550563,490.6367041198502,461.6971535580524,0.9049520766773163
NOVO CRUZEIRO,MG,1221,456.83095823095823,504.7994266994267,499.9993447993448,459.8314496314496,493.6773136773137,483.0276986076986,0.987977369165488
NOVO GAMA,GO,2003,452.8143285072391,516.7448327508737,506.1531203195207,458.8463305042436,505.9131303045432,488.0943484772841,1.4677446664409075
NOVO HAMBURGO,RS,4360,487.6156880733945,555.0306422018349,541.8727293577982,519.7110550458716,559.397247706422,532.7254724770643,2.2942908748233077
NOVO HORIZONTE,SP,846,499.9919621749409,547.9283687943263,540.7762411347518,523.2768321513003,588.4219858156029,540.0790780141845,2.2840501792114694
NOVO ORIENTE,CE,1016,455.32391732283463,500.948720472441,491.1213582677165,461.77982283464564,506.9488188976378,483.22452755905516,0.7718642117376294
NOVO PROGRESSO,PA,438,459.03767123287673,512.3888127853882,498.04657534246576,469.8552511415525,490.38812785388126,485.9432876712329,1.7144128113879002
NOVO REPARTIMENTO,PA,998,451.79448897795595,497.02174348697395,484.5309619238477,455.5761523046092,479.6192384769539,473.70851703406817,1.0758792048929664
NÍSIA FLORESTA,RN,505,459.760198019802,506.68950495049506,503.1063366336634,463.0976237623762,502.73267326732673,487.07726732673274,1.2159574468085106
OCARA,CE,691,454.66251808972504,505.7358900144718,493.834008683068,452.9408104196816,504.0028943560058,482.23522431259045,0.6948602794411177
OEIRAS,PI,3456,451.1964409722222,497.09699074074075,485.0080150462963,450.18851273148147,494.6412037037037,475.6262326388889,0.8035515320334262
OEIRAS DO PARÁ,PA,907,445.7166482910695,498.13131201764054,481.38191841234845,446.4329658213892,489.8346196251378,472.2994928335171,0.8739669421487604
OIAPOQUE,AP,1054,441.4436432637571,487.0526565464896,475.6055977229601,438.35711574952563,464.6878557874763,461.4293738140417,1.069515306122449
OLHO D'ÁGUA DAS FLORES,AL,1479,447.5676132521974,495.4039215686275,487.40540906017577,445.8006761325219,514.0094658553077,478.0374171737661,0.9112679955703211
OLINDA,PE,13753,484.42848832981895,541.4563077146804,526.4446157202065,488.111459317967,553.1766887224605,518.7235119610266,1.5986992489387177
OLIVEIRA,MG,2203,490.5764866091693,544.9819337267362,529.9463004993191,507.9862914207898,560.2101679527916,526.7402360417612,1.9225806451612903
OLIVEIRA DOS BREJINHOS,BA,290,446.5648275862069,495.65999999999997,480.5420689655173,452.6413793103448,498.5551724137931,474.7926896551724,0.8629032258064516
OLÍMPIA,SP,1418,486.41777150916784,540.0760225669958,533.5684062059238,507.52891396332865,552.8843441466855,524.0950916784203,2.3968023255813953
ORIXIMINÁ,PA,1681,453.6980963712076,513.6703747769185,498.47531231409874,449.84431885782277,521.7251635930993,487.4826531826294,1.1462841015992473
ORLEANS,SC,926,488.52883369330453,541.7007559395248,524.6634989200865,500.93725701943845,546.133909287257,520.3928509719223,2.6573988970588234
ORLÂNDIA,SP,1745,490.2014899713467,543.3498567335243,534.0432664756447,501.427106017192,557.2034383954154,525.2450315186246,2.389108910891089
OROBÓ,PE,1123,463.5648263579697,513.5512021371327,505.320124666073,461.7907390917186,533.8557435440783,495.61652715939454,0.933046202036022
ORÓS,CE,612,455.6075163398693,500.0464052287582,489.41421568627453,448.24689542483657,513.7908496732026,481.4211764705882,0.9061969439728353
OSASCO,SP,16971,481.8839608744329,549.8763773495964,539.8428613517176,499.7603853632667,547.177773849508,523.7082717577043,2.2834591272787264
OSVALDO CRUZ,SP,814,490.45909090909095,545.9546683046683,534.6988943488943,510.81842751842754,554.9840294840295,527.3830221130222,2.127456049638056
OSÓRIO,RS,1473,480.75227427019684,541.2144602851324,526.9549898167006,499.77752885268166,548.418194161575,519.4234894772574,2.0830867850098618
OURICURI,PE,2231,463.8351860152398,514.2945764231287,501.91707754370236,466.9333482743165,524.634692962797,494.32297624383693,0.9840900965319985
OURINHOS,SP,2910,485.6478694158076,543.7727147766324,533.0368384879725,508.7524742268041,545.13470790378,523.2689209621993,2.1234809613826626
OURO BRANCO,MG,1927,506.4721328489881,561.4322781525688,534.6643487285936,528.8676180591593,567.5090814737935,539.7890918526206,2.2116533864541834
OURO FINO,MG,846,493.5758865248227,545.3013002364066,536.7147754137115,511.466548463357,545.9338061465721,526.598463356974,2.012450199203187
OURO PRETO,MG,3662,496.5305297651557,554.3669852539596,522.4998361551064,514.7288640087385,568.2867285636264,531.2825887493173,1.9972960151802657
OURO PRETO DO OESTE,RO,1826,461.1355969331873,515.5112814895947,503.85569550930995,473.0063526834611,494.5635268346112,489.6144906900328,1.6100537856847332
PACAJUS,CE,3801,460.23806892922914,512.2528545119706,499.6917916337806,463.7287292817679,515.6887661141805,490.32004209418574,0.9748790043788892
PACAJÁ,PA,439,449.09977220956716,502.09430523917996,487.4633257403189,448.7981776765376,482.23234624145783,473.9375854214122,1.2704262877442274
PACATUBA,CE,2738,463.24707815924035,517.9844411979547,507.75679327976627,462.38597516435357,522.6252739225712,494.7999123447772,1.076468851490995
PACOTI,CE,480,462.494375,516.4308333333333,508.44666666666666,456.3870833333333,543.5,497.4517916666667,0.7609780439121756
PADRE BERNARDO,GO,465,451.25526881720435,506.01290322580644,494.61397849462367,456.3864516129033,483.2258064516129,478.29888172043013,1.287037037037037
PADRE PARAÍSO,MG,818,454.6024449877751,514.0930317848411,506.62493887530565,464.0058679706601,510.3911980440098,489.9434963325183,1.0512135922330097
PAIÇANDU,PR,680,463.8741176470589,528.7298529411764,511.4785294117647,481.542794117647,520.1764705882352,501.1603529411765,2.2594111969111967
PALHOÇA,SC,3862,493.74194717762816,552.182936302434,535.3761263593993,513.2790005178664,554.0577421025375,529.7275504919731,2.5428307313064913
PALMARES,PE,2846,459.10969782150386,510.41914968376665,504.1393886156008,460.438264230499,521.1595221363317,491.05320449754043,1.0745090233545647
PALMAS,TO,17126,474.82748452645103,531.6069952119584,518.5621803106388,485.1055821557865,527.2599556230293,507.47243956557287,1.8617449221841202
PALMAS DE MONTE ALTO,BA,576,456.3277777777778,505.1510416666667,496.5956597222222,462.5529513888889,504.61805555555554,485.0490972222222,0.8146853146853147
PALMEIRA,PR,778,481.99370179948585,536.3368894601542,525.7916452442159,500.2845758354756,522.0308483290488,513.2875321336761,2.1148373983739837
PALMEIRA DAS MISSÕES,RS,1500,472.5337333333333,524.3093333333334,514.6933333333334,484.93893333333335,532.5866666666667,505.81239999999997,1.8442556634304208
PALMEIRA DOS ÍNDIOS,AL,3773,458.5212562947257,509.59403657566924,497.7088523721177,458.3589981447124,530.5009276437847,490.936814206202,1.078329918032787
PALMEIRÓPOLIS,TO,494,446.02793522267206,492.7342105263158,482.10283400809715,446.94514170040486,480.8502024291498,469.73206477732793,1.059504132231405
PALMITOS,SC,855,481.0644444444444,523.682105263158,515.2373099415205,495.3977777777778,533.0292397660819,509.68217543859646,2.2800678952473326
PALOTINA,PR,1273,485.1805970149254,534.9201885310291,523.7910447761194,501.8885310290652,541.743912018853,517.5048546739985,2.393448275862069
PANAMBI,RS,1704,480.22007042253523,533.5275821596244,519.8890258215963,502.51514084507045,524.1103286384977,512.0524295774647,2.1362484157160964
PANELAS,PE,1562,459.87951344430223,509.79462227912927,498.84635083226635,458.68053777208706,542.4583866837388,493.9318822023048,0.8424878836833603
PARACAMBI,RJ,1344,481.99724702380956,546.5584821428571,529.9764136904762,496.2699404761905,567.4255952380952,524.4455357142857,1.8550351922035733
PARACATU,MG,2875,477.55495652173914,527.4433739130435,516.7143652173913,489.88326956521735,531.4751304347826,508.6142191304349,1.89120427967156
PARACURU,CE,1816,468.1044052863436,512.9110682819384,500.88248898678415,463.7776431718061,508.87665198237886,490.9104515418502,0.9830230010952903
PARAGOMINAS,PA,4210,464.2619239904988,520.8539192399049,507.4276722090261,465.2866033254157,520.6323040380048,495.6924845605701,1.368692552991934
PARAGUAÇU PAULISTA,SP,1072,481.0173507462686,542.4586753731343,532.5033582089552,501.0033582089552,537.1455223880597,518.8256529850746,2.0070738440303657
PARAIPABA,CE,1365,468.31230769230774,516.4455677655677,500.4065934065934,471.58835164835165,525.4505494505495,496.44067399267396,0.9292318634423897
PARAMBU,CE,731,453.2958960328317,496.32941176470587,486.74883720930234,447.51641586867305,480.656634746922,472.90943912448694,0.7896253602305475
PARAMIRIM,BA,1618,464.9514833127318,509.7415945611867,495.79103831891223,468.7534610630408,520.9888751545118,492.0452904820766,0.9802011313639221
PARAMOTI,CE,528,454.29678030303035,501.03276515151515,490.50151515151515,454.52973484848485,495.19507575757575,479.1111742424242,0.6620370370370371
PARANAGUÁ,PR,3522,473.46746166950595,532.027654741624,515.6358886996026,484.90346394094263,518.9270300965361,504.99229982964226,2.1830890860007712
PARANATINGA,MT,428,457.7289719626168,508.0848130841121,499.40794392523367,466.0292056074766,496.9906542056075,485.6483177570093,1.650554675118859
