NO_MUNICIPIO_PROVA,UF,QTD_PARTICIPANTES,NU_NOTA_CN_MEDIA,NU_NOTA_CH_MEDIA,NU_NOTA_LC_MEDIA,NU_NOTA_MT_MEDIA,NU_NOTA_REDACAO_MEDIA,RENDA_FAMILIAR_SM_MEDIA,CLUSTER
CORDEIROS,BA,538,471.48308550185874,491.1617100371747,509.7505576208178,504.99962825278806,647.7323420074349,1.1425196850393702,0
COREAÚ,CE,585,472.6307692307692,500.05658119658113,510.2295726495726,543.0220512820513,652.8888888888889,1.1362876254180605,0
CORINTO,MG,353,471.9305949008499,494.5,512.8396600566572,504.7736543909349,622.7195467422097,1.453229398663697,0
CORNÉLIO PROCÓPIO,PR,1173,495.6674339300938,517.5838022165389,532.3099744245524,537.0921568627451,632.7024722932651,2.129554655870445,0
COROATÁ,MA,1071,457.475816993464,469.90074696545287,492.5595704948647,475.7591036414566,657.9084967320262,0.9763912310286678,1
COROMANDEL,MG,428,488.8623831775701,516.295093457944,528.922429906542,513.439953271028,662.2897196261682,1.817351598173516,0
CORONEL FABRICIANO,MG,1073,520.2758620689655,544.797670083877,549.3515377446412,571.8433364398882,720.5219012115564,2.3782722513089007,2
CORONEL VIVIDA,PR,403,490.0119106699752,520.9009925558313,533.2151364764268,527.2980148883374,649.5781637717122,2.3297872340425534,0
CORRENTE,PI,1872,446.8578525641026,446.4341346153846,476.0798076923077,466.3678952991453,592.2649572649573,1.0593861209964412,1
CORRENTINA,BA,602,473.08621262458473,487.5237541528239,501.8373754152824,490.0828903654485,621.4617940199336,1.1843711843711844,0
CORUMBÁ,MS,1330,475.6175939849624,497.0575939849624,515.7874436090226,497.4457894736842,603.1578947368421,1.644678492239468,0
CORURIPE,AL,995,469.3024120603016,484.2612060301508,506.6161809045226,500.0727638190955,640.4020100502513,1.3469529085872576,0
COSMÓPOLIS,SP,559,507.0187835420393,530.2352415026834,543.9967799642219,541.2955277280859,647.6207513416816,2.5220472440944883,2
COSTA RICA,MS,269,478.1267657992565,497.6825278810409,518.7791821561339,505.2490706319703,602.007434944238,2.138888888888889,0
COTIA,SP,3036,511.10121870882745,535.3211462450593,548.2203557312253,548.7990118577076,660.6192358366271,2.378712871287129,2
COXIM,MS,564,477.2237588652482,491.5723404255319,513.1122340425532,492.1937943262411,588.1560283687943,1.851904090267983,0
CRATEÚS,CE,1799,482.2818788215676,508.657031684269,521.7327959977765,525.1993885491939,710.5725403001668,1.186672967863894,0
CRATO,CE,2930,495.8349488054607,520.9837542662116,533.3717064846417,534.3374061433448,701.8225255972696,1.4563979622415344,2
CRICIÚMA,SC,2852,518.7136395511922,542.1919354838709,550.2233520336606,563.8405680224404,711.4866760168303,2.7781362007168457,2
CRISTALINA,GO,593,479.7795952782462,499.0200674536257,518.3929173693086,513.041652613828,651.2984822934233,1.8415637860082303,0
CRISTALÂNDIA,TO,208,457.8682692307693,474.82211538461536,499.6432692307693,477.8822115384616,614.9038461538462,1.7456140350877194,1
CRUZ,CE,405,490.3059259259259,515.4612345679012,525.4202469135803,555.5081481481482,725.679012345679,1.2258953168044078,2
CRUZ ALTA,RS,1021,492.8236043095005,520.4463271302644,535.014887365328,519.1421155729677,633.026444662096,2.13350615683733,0
CRUZ DAS ALMAS,BA,1850,476.78,496.6977837837838,511.6742162162162,498.8841081081081,637.5567567567567,1.1857201815930665,0
CRUZEIRO,SP,1220,511.5607377049181,539.0872950819672,545.6827049180328,555.7940983606558,695.5901639344262,2.2783461210571185,2
CRUZEIRO DO SUL,AC,2268,467.60485008818347,486.7409611992945,506.2342151675485,477.1328042328042,627.6014109347443,1.310355299119344,1
CUBATÃO,SP,1062,491.38154425612055,519.9527306967985,541.0618644067796,529.0695856873823,630.9416195856874,1.999632892804699,0
CUIABÁ,MT,11544,506.0952875952876,529.6835932085933,536.5870755370755,537.6211105336105,670.2425502425502,2.2074007758877947,2
CUITÉ,PB,1400,470.1546428571429,483.7248571428572,505.80028571428574,491.8115,629.0285714285715,0.986881335718545,0
CUPIRA,PE,649,474.00215716486906,498.2526964560863,516.1055469953775,516.7949152542374,657.442218798151,1.1352848101265822,0
CURAÇÁ,BA,502,450.55537848605576,470.4707171314741,495.29422310756974,477.8368525896415,602.2310756972112,1.0190140845070423,1
CURITIBA,PR,27481,531.8951639314436,550.4061242312871,558.0382955496525,570.8021833266621,676.4739274407773,2.6350132722446458,2
CURITIBANOS,SC,499,494.22324649298594,522.6569138276553,533.9531062124248,521.6841683366733,653.6673346693386,2.2157190635451505,0
CURRAIS NOVOS,RN,2055,489.1865693430657,512.1880291970803,525.3559610705596,510.8511922141119,669.7518248175182,1.390687361419069,0
CURRALINHO,PA,502,445.945219123506,442.95996015936254,472.940438247012,446.7844621513944,609.8804780876494,0.966358839050132,1
CURURUPU,MA,401,454.1094763092269,464.2251870324189,490.3059850374065,465.3102244389027,609.1770573566084,0.8714285714285714,1
CURUÇÁ,PA,1017,449.02133726647,459.0580137659784,480.6211406096362,451.70727630285154,581.8092428711898,0.9438244047619048,1
CURVELO,MG,1496,495.6890374331552,520.9410427807487,533.129679144385,530.6979946524064,686.8181818181819,1.895140664961637,2
CUSTÓDIA,PE,497,471.4380281690141,494.0404426559357,515.1651911468813,509.3983903420523,671.1871227364185,1.1631944444444444,0
CÁCERES,MT,1391,486.04327821711,502.38015815959744,518.7046728971962,502.92322070452906,659.1804457225018,1.8528938906752408,0
CÂNDIDO MOTA,SP,275,501.4832727272727,521.8992727272727,539.512,531.6356363636363,678.4727272727273,2.335689045936396,2
CÂNDIDO SALES,BA,773,464.338680465718,479.0802069857697,499.11539456662354,486.1090556274256,637.7231565329884,1.1632850241545891,1
CÍCERO DANTAS,BA,1070,465.6772897196262,485.1010280373832,504.1759813084113,484.7176635514018,627.1028037383178,1.0125,1
DELMIRO GOUVEIA,AL,1685,457.5087833827893,467.5230860534125,491.4145400593472,478.8905637982196,619.1928783382789,1.0402061855670104,1
DIADEMA,SP,4616,495.8102253032929,530.2906629116118,545.7486351819758,529.7228986135182,650.2772963604853,2.1274628413411683,2
DIAMANTE,PB,267,471.5741573033708,478.287265917603,492.298127340824,514.9831460674158,682.1722846441947,0.871031746031746,0
DIAMANTINA,MG,1925,500.3832727272728,518.6497142857143,530.2054025974026,532.0613506493506,677.6,1.7001262626262623,2
DIAMANTINO,MT,258,478.1643410852713,494.4581395348837,508.11705426356593,503.9290697674418,634.9612403100775,1.9922118380062304,0
DIANÓPOLIS,TO,406,458.4871921182266,466.414039408867,494.4339901477833,467.45394088669946,607.7339901477833,1.5326923076923078,1
DIAS D'ÁVILA,BA,1006,473.6398608349901,498.086282306163,520.2847912524851,482.3713717693837,608.7673956262425,1.3223076923076924,0
DIONÍSIO CERQUEIRA,SC,383,497.90939947780674,523.0603133159269,537.8637075718016,528.4039164490862,656.1879895561358,2.284031413612565,2
DIVINÓPOLIS,MG,4269,523.2666198172875,551.5909580698055,553.3438041695948,579.1114546732256,719.1004919184821,2.3730326521024194,2
DOIS IRMÃOS,RS,376,515.8973404255319,553.1308510638298,561.2614361702127,570.9590425531915,672.2340425531914,2.8300970873786406,2
DOIS IRMÃOS DO BURITI,MS,105,454.0752380952381,473.76666666666665,490.6514285714286,471.7609523809524,574.2857142857143,1.453020134228188,1
DOIS VIZINHOS,PR,847,492.9303423848879,517.8317591499409,532.1085005903188,525.2435655253837,634.7815820543093,2.4002375296912115,0
DOM ELISEU,PA,558,458.4951612903226,475.6501792114695,500.0252688172043,485.40143369175627,613.5125448028674,1.3904494382022472,1
DOM PEDRITO,RS,396,477.7739898989899,499.89949494949497,521.9825757575758,491.9449494949495,596.8181818181819,1.8064759036144575,0
DOM PEDRO,MA,1014,464.9207100591716,488.837573964497,505.511932938856,498.38195266272186,686.0355029585799,1.0648055832502492,0
DOMINGOS MARTINS,ES,632,513.7488924050633,533.2074367088608,537.264082278481,563.2079113924051,733.9873417721519,2.080298013245033,2
DOURADOS,MS,3401,507.6693325492502,525.5633931196708,537.3180241105557,539.8547486033519,662.3287268450456,2.2373426198767747,2
DRACENA,SP,892,511.852130044843,532.2466367713005,541.2735426008969,559.7100896860986,681.0762331838565,2.382259767687434,2
DUQUE DE CAXIAS,RJ,9290,486.77952637244346,514.6293756727664,531.2057696447793,510.291377825619,644.4499461786868,1.5960239484187904,0
ECOPORANGA,ES,232,481.33577586206894,508.17456896551727,520.9508620689655,522.5185344827586,657.1551724137931,1.6344086021505375,0
EIRUNEPÉ,AM,288,451.2625000000001,455.2156250000001,487.18125,458.8909722222222,606.5277777777778,1.1773308957952469,1
ELDORADO,SP,168,465.3077380952381,487.8386904761904,514.932738095238,506.635119047619,577.3809523809524,1.6459143968871597,1
ELDORADO DO CARAJÁS,PA,383,452.3728459530026,459.4605744125326,482.75300261096606,468.4396866840731,571.5926892950391,1.3675623800383878,1
ELDORADO DO SUL,RS,251,488.8972111553785,510.696812749004,536.318326693227,510.89322709163343,599.5219123505976,1.945918367346939,0
EMBU DAS ARTES,SP,2431,484.39950637597696,515.8989716166186,536.3280954339779,511.4232003290827,626.4500205676676,1.9190817323347444,0
EMBU-GUAÇU,SP,852,494.12077464788734,522.1582159624413,539.6224178403755,526.2451877934272,642.7464788732394,2.034800409416581,2
ENCANTADO,RS,518,507.3733590733591,538.9364864864864,547.1123552123553,571.5048262548263,701.4671814671815,2.6908396946564888,2
ENCRUZILHADA DO SUL,RS,236,482.4580508474576,501.7245762711864,523.7046610169492,504.7779661016949,615.2542372881356,1.74293059125964,0
ENGENHEIRO CALDAS,MG,316,485.89082278481015,507.9876582278481,522.187341772152,524.8683544303798,657.7848101265823,1.6889460154241644,0
ENTRE RIOS,BA,748,452.119385026738,466.84291443850265,494.2836898395722,466.81417112299465,581.951871657754,0.9816472694717996,1
ENTRE RIOS DE MINAS,MG,550,501.8145454545455,521.076,530.7881818181818,546.1876363636363,675.5636363636364,1.8763440860215053,2
ENVIRA,AM,144,434.1972222222223,452.425,485.9194444444444,446.5854166666667,649.4444444444445,1.2041666666666666,1
EPITACIOLÂNDIA,AC,173,466.7942196531792,487.1364161849712,509.9895953757225,480.4080924855492,590.0578034682081,1.3202479338842976,1
ERECHIM,RS,2149,505.3778966961378,532.8342019543974,540.8624941833411,546.5277338296883,681.7031177291764,2.3837301587301587,2
ERVÁLIA,MG,340,497.36,532.400294117647,536.205,539.2694117647059,672.5882352941177,1.62375,2
ESCADA,PE,981,463.9669724770642,487.2845056065239,510.12793068297657,491.4996941896025,656.493374108053,1.1709726443768995,0
ESMERALDAS,MG,386,487.790414507772,522.0647668393782,531.259067357513,519.988860103627,637.8756476683938,1.7894211576846308,0
ESPERANTINA,TO,1337,457.8767389678384,469.67217651458486,491.93687359760656,476.5320119670905,608.7060583395662,0.9522760646108664,1
ESPERANTINÓPOLIS,MA,592,449.2168918918919,466.00979729729727,488.8356418918919,470.14679054054056,640.6756756756756,0.9768041237113402,1
ESPERANÇA,PB,1065,477.2180281690141,504.6115492957747,519.7231924882628,504.9129577464789,662.0281690140845,1.138188976377953,0
ESPIGÃO D'OESTE,RO,334,481.7517964071856,495.18982035928144,514.5751497005988,511.6362275449102,642.1556886227545,1.7600849256900213,0
ESPINOSA,MG,459,474.42984749455337,492.5342047930283,515.7723311546841,509.5300653594771,657.9520697167756,1.286,0
ESPLANADA,BA,990,455.6336363636364,469.9830303030303,497.1032323232324,469.7043434343434,605.3535353535353,0.933282208588957,1
ESPUMOSO,RS,637,495.7590266875981,521.4428571428571,532.265306122449,536.7748822605965,689.1365777080063,2.347244094488189,2
ESPÍRITO SANTO DO PINHAL,SP,351,518.0065527065527,536.8632478632478,551.6381766381767,565.1176638176638,680.7407407407408,2.400243309002433,2
ESTEIO,RS,1001,498.6673326673327,532.4173826173827,547.6717282717283,528.3752247752248,613.3866133866134,2.1455919395466,2
ESTREITO,MA,659,458.91198786039456,471.8039453717754,495.9599393019727,483.8693474962064,624.4916540212444,1.4626168224299063,1
ESTRELA,RS,301,525.3717607973422,552.0647840531561,557.0554817275748,586.5883720930233,701.4617940199336,2.7408963585434174,2
ESTÂNCIA,SE,1229,481.9247355573637,497.3141578519121,517.3890154597233,504.5185516680229,660.2603742880391,1.3310518731988472,0
ESTÂNCIA VELHA,RS,564,508.5159574468085,536.8423758865248,549.9735815602836,553.2471631205674,640.8510638297872,2.463442069741282,2
EUCLIDES DA CUNHA,BA,1339,457.2129200896191,480.4326362957431,503.2558625840179,474.6195668409261,624.0926064227035,1.0081644144144144,1
EUNÁPOLIS,BA,2031,488.656819300837,507.88798621368784,523.0566715903497,511.2360905957656,648.409650418513,1.5088547815820543,0
EUSÉBIO,CE,1426,509.2225105189341,529.8933380084152,543.2133239831696,562.2030855539972,699.6774193548387,1.8962017026850035,2
EXTREMA,MG,501,506.0463073852296,533.0830339321357,544.57125748503,545.1870259481038,662.7145708582834,2.3847457627118644,2
EXTREMOZ,RN,949,476.427291886196,500.3006322444679,517.7894625922023,489.12402528977873,634.2255005268704,1.388018794048551,0
EXU,PE,985,466.246192893401,482.4597969543148,506.0616243654823,496.96243654822337,663.0659898477157,0.9175485008818344,0
FARIAS BRITO,CE,393,481.4409669211196,505.0361323155217,522.6346055979643,534.3783715012723,651.1450381679389,1.2823984526112189,0
FARROUPILHA,RS,765,510.4959477124184,536.5494117647058,552.8724183006536,559.4016993464052,668.2091503267974,2.6643468950749463,2
FAZENDA RIO GRANDE,PR,1483,491.5973701955496,519.7913688469318,534.5645313553607,506.9667565745111,610.4113283884019,2.315406976744186,0
FEIJÓ,AC,339,450.8392330383481,467.3917404129793,493.29557522123895,466.7159292035399,586.9616519174041,1.1815742397137745,1
FEIRA DE SANTANA,BA,13244,490.2922606463304,517.2019254001812,528.6100120809423,519.0629492600423,658.4838417396556,1.4380631340180203,0
FELIZ NATAL,MT,103,482.0883495145631,511.2961165048544,518.285436893204,518.6223300970873,621.9417475728155,2.2661290322580645,0
FERNANDO DE NORONHA,PE,37,504.4837837837839,513.372972972973,532.7621621621622,505.03783783783786,609.1891891891892,2.203125,0
FERNANDÓPOLIS,SP,1236,520.3003236245954,530.3641585760518,541.9041262135922,562.5790453074434,716.8284789644013,2.242622950819672,2
FERRAZ DE VASCONCELOS,SP,1903,483.4045717288492,518.3608512874408,535.9620599054125,511.8895428271151,623.6363636363636,2.0300161160354557,0
FLORESTA,PE,869,458.8009205983889,472.9498273878021,498.51783659378594,484.9842347525892,639.3325661680092,1.038888888888889,1
FLORESTA DO ARAGUAIA,PA,129,456.32713178294574,462.7519379844961,488.0860465116279,462.231007751938,560.9302325581396,1.2699386503067485,1
FLORIANO,PI,3651,464.43292248698987,479.9838126540674,500.0501506436593,490.4952889619282,632.3034784990414,1.2264936336924583,1
FLORIANÓPOLIS,SC,7483,541.9918882801015,566.5243217960711,565.8998663637578,585.9256581584926,701.7319256982494,2.48638988177069,2
FONTE BOA,AM,181,443.8762430939227,441.97900552486186,469.5867403314917,440.3414364640884,555.2486187845304,0.965625,1
FORMIGA,MG,821,530.688915956151,548.569305724726,550.4485992691839,592.3587088915956,744.8964677222899,2.2847503373819165,2
FORMOSA,GO,2050,485.8648292682927,503.0161463414634,521.3285853658537,507.8090243902439,634.3219512195122,1.6610204935173567,0
FORMOSA DA SERRA NEGRA,MA,579,445.4310880829016,450.08635578583767,474.2264248704663,465.7842832469775,612.0898100172711,0.949810606060606,1
FORMOSA DO RIO PRETO,BA,430,455.1453488372093,461.2258139534884,488.4544186046512,471.20488372093024,580.8837209302326,1.0915371329879102,1
FORMOSO DO ARAGUAIA,TO,231,475.95324675324673,485.71991341991344,504.2848484848485,480.9008658008658,630.0432900432901,1.5478260869565217,0
FORQUILHA,CE,617,469.4799027552674,489.090113452188,514.1956239870341,524.6497568881686,652.9011345218801,1.1426512968299711,0
FORTALEZA,CE,49615,508.5390527058349,534.5781719238133,541.7921031945984,554.8059135342135,696.2426685478182,1.6171428571428572,2
FOZ DO IGUAÇU,PR,4944,510.3542273462783,529.8658373786408,546.0320388349514,538.8679813915858,643.1270226537217,2.2442450914014893,2
FRAIBURGO,SC,318,499.8723270440252,529.4720125786164,541.7238993710693,541.7874213836478,678.1132075471698,2.5559105431309903,2
FRANCA,SP,4038,514.370059435364,539.6416047548291,548.885809806835,569.1125061911837,700.3219415552254,2.433803513981688,2
FRANCISCO BELTRÃO,PR,1717,504.5544554455445,525.2407687827606,538.3423995340711,537.0344787419918,643.4362259755387,2.5401561628555496,2
FRANCISCO MORATO,SP,1329,480.6074492099323,515.3386004514673,533.4367945823927,506.0698269375471,601.9563581640331,1.797557538750587,0
FRANCISCO SÁ,MG,478,470.0734309623431,484.41882845188286,502.68221757322175,493.4405857740586,678.36820083682,1.3204633204633205,0
FRANCO DA ROCHA,SP,1294,490.0738021638331,519.2455950540958,538.3289799072643,514.1419629057186,622.25656877898,1.9975055432372504,0
FREDERICO WESTPHALEN,RS,1617,493.708905380334,513.8410636982065,528.7881880024737,525.9511440940013,677.3283858998145,2.1620926243567755,0
FRUTAL,MG,885,486.6505084745762,510.0101694915254,520.7958192090396,515.9910734463276,653.8531073446328,2.125144843568945,0
FÁTIMA DO SUL,MS,346,484.58208092485546,496.8011560693642,514.4667630057803,507.378323699422,640.7514450867052,1.8144329896907216,0
GANDU,BA,1392,461.6122844827586,481.22636494252873,503.9918103448276,480.4930316091954,634.3821839080459,1.0828779599271403,1
GARANHUNS,PE,5166,484.9304103755324,509.2686798296554,525.5623112659698,521.6527680991096,662.8648857917151,1.3107329371510894,0
GARARU,SE,407,454.35970515970513,466.78845208845206,486.1120393120393,466.5825552825553,644.7665847665847,1.0155440414507773,1
GARIBALDI,RS,307,528.0596091205211,550.4840390879478,556.5345276872964,577.3029315960912,707.6872964169381,3.071641791044776,2
GAROPABA,SC,383,511.0621409921671,538.4352480417755,552.3086161879896,549.2360313315927,657.0757180156658,2.3887665198237884,2
GARÇA,SP,497,503.2412474849094,526.4376257545272,539.6637826961771,544.4593561368209,682.4144869215291,2.221269296740995,2
GETÚLIO VARGAS,RS,311,492.1254019292605,510.0453376205788,531.9372990353697,518.2289389067524,662.9581993569132,2.355329949238578,0
GIRAU DO PONCIANO,AL,1190,459.8717647058824,477.7531092436975,495.97201680672265,488.2847899159664,652.90756302521,0.9035033804548248,1
GIRUÁ,RS,195,491.4082051282052,513.1015384615384,531.0317948717949,515.4671794871795,630.6666666666666,1.8431734317343171,0
GLÓRIA DO GOITÁ,PE,625,465.3104,485.58816,504.17216,502.94352,671.104,1.0697050938337802,0
GOIANA,PE,1447,474.7180373185902,494.7437456807187,512.756599861783,507.7384934346924,656.4616447823082,1.3159065628476083,0
GOIANINHA,RN,958,477.0944676409186,498.9331941544885,514.8082463465553,498.110751565762,647.3068893528184,1.451012145748988,0
GOIANIRA,GO,981,471.7592252803262,494.89979612640167,516.401121304791,498.16422018348624,659.5107033639143,1.682890855457227,0
GOIANÉSIA,GO,1368,490.3079678362573,512.2483918128655,523.0884502923976,528.563230994152,690.8918128654971,1.8758148631029987,0
GOIANÉSIA DO PARÁ,PA,306,463.66339869281046,480.5686274509804,501.678431372549,470.55294117647065,589.6078431372549,1.4182926829268292,1
GOIATUBA,GO,376,495.2409574468085,518.7127659574468,531.4476063829787,538.4710106382979,649.0425531914893,2.103206412825651,2
GOIOERÊ,PR,396,492.79393939393935,511.8939393939394,533.7406565656565,521.7015151515151,663.989898989899,2.145977011494253,0
GOIÁS,GO,848,474.2858490566038,497.9843160377359,514.2843160377358,504.6181603773585,663.4669811320755,1.6789056875449964,0
GOIÂNIA,GO,28338,521.1083033382737,542.3111652198462,546.6169419154493,561.3633425082928,723.3961465170443,2.1995152277689374,2
GOVERNADOR MANGABEIRA,BA,661,458.93842662632375,479.68880484114976,496.56414523449325,475.9254160363087,602.1180030257186,1.04524089306698,1
GOVERNADOR NUNES FREIRE,MA,276,451.8989130434783,457.43152173913046,488.8655797101449,469.3202898550724,631.3768115942029,0.981081081081081,1
GOVERNADOR VALADARES,MG,4850,505.0413608247423,530.2147216494845,540.5434020618557,549.4283917525773,699.6247422680412,2.08936413977468,2
GRAJAÚ,MA,990,458.5815151515152,467.1760606060606,492.16161616161617,469.3113131313132,615.5353535353536,1.21606864274571,1
GRANJA,CE,1146,461.2204188481675,475.69956369982543,497.6568935427575,497.0080279232111,615.9685863874346,0.966789667896679,1
GRAVATAÍ,RS,3071,501.7448062520352,532.0084011722566,547.0061869098014,526.3566916313904,634.399218495604,2.18639430968448,2
GRAVATÁ,PE,1835,486.3447411444142,514.0463215258856,527.5961852861035,522.2014168937329,676.2179836512262,1.270413306451613,0
GUAJARÁ-MIRIM,RO,919,460.448204570185,469.5596300326442,492.1187159956474,468.8251360174102,605.0054406964091,1.4580792682926829,1
GUANAMBI,BA,3137,484.47513547975774,500.3085750717246,515.8781000956328,510.4534268409308,686.5349059611093,1.3055791560464458,0
GUANHÃES,MG,706,484.3805949008498,506.5562322946176,519.0167138810198,528.4317280453257,660.7932011331445,1.7471098265895957,0
GUAPIMIRIM,RJ,416,491.2927884615384,514.3132211538461,527.3322115384616,510.0612980769231,627.3076923076923,1.6536502546689305,0
GUAPORÉ,RS,484,512.7276859504133,536.5307851239669,550.7956611570247,551.7774793388429,685.7438016528926,2.746987951807229,2
GUARABIRA,PB,2815,477.6137122557727,501.1647957371225,513.4937477797513,505.05730017762,678.4653641207815,1.2393433179723503,0
GUARACIABA DO NORTE,CE,1240,473.2439516129032,499.0403225806452,512.6412096774193,518.393064516129,684.9354838709677,1.0854901960784311,0
GUARAMIRIM,SC,288,497.9927083333333,528.7562499999999,545.1430555555556,537.003125,668.3333333333334,2.730555555555556,2
GUARANTÃ DO NORTE,MT,289,504.5809688581315,520.7432525951557,532.5896193771626,537.4307958477509,640.4152249134949,2.302850356294537,2
GUARAPARI,ES,1635,507.8981039755352,531.2702752293578,541.1699082568807,538.1510703363914,672.0489296636085,1.9505437597099948,2
GUARAPUAVA,PR,2368,503.2645692567568,525.8797719594595,538.0563344594594,525.2148648648649,627.2719594594595,2.2516835016835017,2
GUARARAPES,SP,406,508.3603448275862,529.5374384236453,545.0822660098522,561.4051724137931,681.5270935960591,2.2436974789915967,2
GUARATINGUETÁ,SP,1279,522.9895230648945,554.0587177482408,559.3992963252541,579.7752931978108,694.7615324472243,2.3699400299850075,2
GUARATUBA,PR,383,500.2425587467363,516.3973890339425,538.22454308094,529.433681462141,633.9947780678851,2.244747899159664,2
GUARAÍ,TO,798,459.8111528822055,467.4007518796992,493.7794486215539,477.85789473684207,640.4260651629073,1.5983889528193325,1
GUARUJÁ,SP,2479,491.9840258168616,522.161113352158,538.7529245663574,521.460306575232,636.2726906010488,2.0582298136645965,0
GUARULHOS,SP,12541,503.7013715014752,534.6362491029423,548.2546766605534,543.0428594210988,651.7678016107169,2.253039933674174,2
GUAXUPÉ,MG,797,517.5409033877039,538.8314930991218,547.6493099121707,564.3543287327478,701.2797992471769,2.30489417989418,2
GUAÇUÍ,ES,500,501.5124,524.5274000000001,531.2024,539.5008,677.12,1.5959147424511546,2
GUAÍBA,RS,1459,487.39609321453054,518.9512679917752,536.3944482522276,508.2889650445511,620.1370801919122,2.0670401854714067,0
GUAÍRA,SP,1204,494.879734219269,510.5950166112957,526.5788205980067,529.8736710963456,647.4750830564784,2.149397590361446,0
GUIRATINGA,MT,152,463.57171052631577,483.2171052631579,501.5723684210527,478.7,626.8421052631579,1.782122905027933,1
GURUPI,TO,1320,494.1198484848484,513.4541666666667,525.6783333333334,524.6838636363636,672.7575757575758,2.109665427509294,0
HIDROLÂNDIA,CE,396,483.544696969697,496.0765151515152,516.6472222222222,526.4191919191919,719.2424242424242,1.1986486486486487,0
HORIZONTE,CE,1366,473.29568081991215,495.9273792093705,516.8591508052708,510.0606881405564,638.199121522694,1.1046910755148742,0
HORIZONTINA,RS,285,513.2757894736842,539.7845614035087,551.838596491228,564.198245614035,663.7894736842105,2.6589285714285715,2
HORTOLÂNDIA,SP,2229,504.5886047554957,531.2470165993719,544.1175863615972,537.7973082099596,637.4069089277702,2.445950897764749,2
HUMAITÁ,AM,708,455.7218926553672,462.0574858757062,488.5610169491525,462.5645480225989,568.9265536723163,1.3076555023923444,1
HUMBERTO DE CAMPOS,MA,326,440.6319018404908,455.8938650306748,480.3174846625767,450.740490797546,597.1165644171779,0.7395833333333334,1
IBAITI,PR,533,490.2386491557223,509.0332082551595,531.8362101313321,517.1461538461539,628.4803001876172,2.1533442088091355,0
IBATÉ,SP,340,502.92764705882354,529.215588235294,542.0623529411765,534.4861764705882,660.4117647058823,2.1395089285714284,2
IBIAPINA,CE,568,478.14049295774646,499.0642605633803,513.306338028169,510.7596830985916,660.4929577464789,1.1123260437375746,0
IBICARAÍ,BA,849,459.8639575971732,478.65818610129566,499.8103651354535,482.3426383981154,618.9399293286219,1.0977973568281938,1
IBIMIRIM,PE,391,453.8457800511509,478.6567774936061,502.0007672634271,489.9299232736573,622.6598465473146,0.8971631205673759,1
IBIPORÃ,PR,707,503.2435643564357,522.7200848656294,535.4643564356436,529.8585572842999,632.050919377652,2.288036410923277,2
IBIRITÉ,MG,1832,497.4819868995633,531.3534388646289,537.8109170305677,526.5274017467249,653.5807860262008,2.087288817377313,2
IBITINGA,SP,665,505.8380451127819,530.3833082706767,541.9242105263157,551.7700751879698,671.0977443609023,2.328966521106259,2
IBITITÁ,BA,664,468.80737951807225,484.3923192771084,502.5581325301205,492.53810240963855,648.0722891566265,1.1050469483568075,0
IBIÚNA,SP,620,514.8656451612903,536.3896774193548,546.198064516129,558.0196774193548,651.483870967742,2.111749680715198,2
IBOTIRAMA,BA,716,455.73030726256985,469.9868715083799,495.23826815642457,475.0854748603352,611.0335195530727,0.9873908826382152,1
ICAPUÍ,CE,383,478.64151436031335,492.12872062663183,514.3859007832898,511.47336814621406,642.976501305483,1.278225806451613,0
ICATU,MA,748,443.41564171123,449.9052139037433,474.9985294117648,457.4828877005348,589.1711229946524,0.8849372384937239,1
ICÓ,CE,1311,465.9954233409611,485.0989321128909,507.019755911518,503.7571319603356,625.675057208238,1.0767441860465117,0
IGACI,AL,559,459.8903398926655,479.3137745974956,493.2905187835421,488.45599284436497,645.4740608228981,0.984263233190272,1
IGARAPÉ,MG,495,499.1038383838384,530.0448484848486,538.6947474747475,528.0858585858585,669.6161616161617,2.1547420965058235,2
IGARAPÉ-AÇU,PA,985,455.41807106598986,466.51553299492383,484.5606091370559,467.8129949238578,612.8934010152284,0.996311475409836,1
IGARAPÉ-MIRI,PA,1521,444.7435897435897,450.5109138724523,476.85463510848126,456.4055884286653,592.3865877712032,0.9038346315158776,1
IGARASSU,PE,2166,477.43818097876266,495.78402585410896,516.1251615881811,504.2295013850416,633.758079409049,1.353073463268366,0
IGREJINHA,RS,447,503.69753914988814,529.2991051454139,548.8407158836688,543.0610738255033,653.6465324384787,2.446194225721785,2
IGUABA GRANDE,RJ,374,500.11898395721926,523.722192513369,539.8622994652407,527.5943850267379,652.8342245989305,1.927,2
IGUAPE,SP,433,489.7161662817552,514.7739030023095,530.4108545034642,522.9785219399538,614.2725173210162,1.7618147448015122,0
IGUATU,CE,2287,485.22592916484473,506.8696982947092,522.0310450371666,529.4314822912112,680.3760384783559,1.3203405017921146,0
IJUÍ,RS,1732,518.7363163972286,540.8508660508082,548.4639722863741,554.722401847575,683.2678983833719,2.312122736418511,2
ILHA SOLTEIRA,SP,416,512.2028846153846,530.04375,537.6701923076923,549.6480769230769,667.4519230769231,2.494962216624685,2
ILHABELA,SP,291,504.0443298969072,525.3450171821306,539.9453608247422,532.9233676975946,630.3780068728522,2.3824289405684755,2
ILHÉUS,BA,3797,487.99101922570446,511.6694232288649,525.0368448775349,507.64150645246247,653.5580721622333,1.4424891860007865,0
