NO_MUNICIPIO_PROVA,UF,QTD_PARTICIPANTES,NU_NOTA_CN_MEDIA,NU_NOTA_CH_MEDIA,NU_NOTA_LC_MEDIA,NU_NOTA_MT_MEDIA,NU_NOTA_REDACAO_MEDIA,RENDA_FAMILIAR_SM_MEDIA
JOSÉ BONIFÁCIO,SP,761,490.1921156373193,515.3085413929041,528.5768725361366,540.3710906701708,594.060446780552,2.7204767063921995
JOSÉ DE FREITAS,PI,871,445.9233065442021,471.5845005740528,491.3824339839265,476.03444316877153,534.51205510907,1.4801876955161626
JOÃO CÂMARA,RN,1802,453.3977802441732,478.19833518312987,497.362153163152,487.785294117647,539.2896781354051,1.4292604501607717
JOÃO DOURADO,BA,582,447.87663230240554,473.7427835051546,491.89845360824745,485.4671821305842,541.8213058419244,1.4615384615384615
JOÃO LISBOA,MA,1278,444.8827856025039,469.41306729264477,488.12550860719875,475.38239436619716,539.0140845070423,1.5596091205211726
JOÃO MONLEVADE,MG,2626,495.2145087585682,523.9779893373952,533.1082254379284,555.2012947448592,618.5529322162986,2.657683670195701
JOÃO NEIVA,ES,415,496.12819277108434,528.7250602409638,532.2293975903615,557.9419277108434,628.5301204819277,2.9196597353497165
JOÃO PESSOA,PB,29620,487.59416272788656,518.42798784605,529.1393281566509,535.2255739365294,608.3308575286968,2.856546495161671
JOÃO PINHEIRO,MG,765,474.3453594771242,500.49738562091505,515.8849673202615,516.6496732026144,562.0915032679738,2.187100893997446
JUARA,MT,593,455.52377740303535,487.8637436762226,500.92512647554804,490.6892074198988,525.0252951096121,2.6653666146645865
JUATUBA,MG,664,491.1176204819277,518.1373493975904,531.0731927710843,534.9097891566265,577.5602409638554,2.405084745762712
JUAZEIRINHO,PB,1076,450.07081784386617,484.3022304832714,499.3223977695167,483.9791821561338,558.1970260223048,1.2345094664371772
JUAZEIRO,BA,5896,464.5517978290366,495.1967265943012,510.7353459972863,504.6618894165536,563.049525101764,1.963126843657817
JUAZEIRO DO NORTE,CE,8203,477.388357917835,505.0587711812752,520.4685359014995,529.5242350359624,612.6148969889065,1.9121108949416343
JUCURUTU,RN,626,452.6241214057508,479.1805111821086,499.985303514377,489.7674121405751,547.7635782747603,1.3463726884779517
JUCÁS,CE,885,444.81480225988696,469.0979661016949,485.01740112994355,491.398418079096,495.70621468926555,1.1191919191919193
JUIZ DE FORA,MG,12466,511.6457965666613,546.0038023423713,547.5493983635488,569.5649847585432,636.0837477939997,3.46189419163892
JUNDIAÍ,SP,5759,518.3028650807432,550.2740927244313,554.5228511894426,586.6134398333044,627.7548185448862,5.144299006465857
JUQUITIBA,SP,632,468.77104430379745,507.6324367088608,522.1606012658228,510.1166139240506,538.2594936708861,2.0830258302583027
JURUENA,MT,178,445.23651685393264,488.37696629213485,502.1848314606741,491.3443820224719,495.8426966292135,2.086206896551724
JURUTI,PA,799,436.8500625782228,469.3832290362954,479.51639549436794,468.02090112640803,517.1214017521902,1.4585084033613445
JUSSARA,GO,999,452.4355355355355,479.04574574574576,498.51841841841843,491.14734734734736,518.3983983983984,1.920617420066152
JUTAÍ,AM,101,418.67425742574255,455.36336633663365,476.77326732673265,440.3445544554456,466.9306930693069,1.2514124293785311
JUÍNA,MT,743,474.5261103633917,499.68869448183045,510.30713324360704,502.12180349932703,534.4549125168237,2.5052386495925494
JÚLIO DE CASTILHOS,RS,849,477.2459363957597,511.5656065959953,519.4743227326267,511.51825677267374,563.3451118963486,2.424548352816153
LADAINHA,MG,211,446.04786729857824,483.5587677725118,502.0682464454976,489.0928909952607,522.7488151658767,1.5680851063829788
LADÁRIO,MS,441,458.0931972789116,490.79115646258504,503.6918367346939,483.87913832199547,503.5827664399093,2.2845911949685536
LAGARTO,SE,3656,465.7698851203501,494.4900164113786,507.5900164113786,503.98386214442013,606.2800875273523,1.5729665071770336
LAGES,SC,2266,483.97352162400705,516.6191526919682,527.5395410414828,529.8807149161518,569.9382171226831,3.175176056338028
LAGO DA PEDRA,MA,1434,439.81799163179915,469.15976290097626,484.7167364016737,476.6188981868898,523.8493723849373,1.1793826441467676
LAGOA DA PRATA,MG,1229,493.133360455655,523.786981285598,536.4186330349878,555.7218063466232,635.8340113913752,2.9445300462249615
LAGOA DE ITAENGA,PE,777,453.6078507078507,483.2308880308881,494.70000000000005,494.89781209781205,543.4491634491634,1.2478206724782068
LAGOA GRANDE,PE,605,437.7028099173554,465.60181818181815,488.2317355371901,483.50462809917354,500.1652892561983,1.3167358229598893
LAGOA SANTA,MG,1555,500.73028938906754,536.4388424437299,543.5309967845659,554.7077170418006,618.7909967845659,3.6126101321585904
LAGOA VERMELHA,RS,607,473.0487644151565,512.1085667215816,521.8308072487644,521.2558484349258,589.818780889621,2.8821603927986907
LAGUNA,SC,602,486.396511627907,533.5468438538206,535.1299003322259,541.4641196013289,600.9966777408638,2.9022388059701494
LAJEADO,RS,987,514.2512664640324,554.9707193515704,554.5404255319149,593.3555217831814,644.2147922998987,4.3047711781889
LAJEDO,PE,1656,453.5498188405797,486.0856884057971,500.84450483091786,500.09969806763286,544.2391304347826,1.2980225988700564
LAMBARI,MG,540,477.92555555555555,511.91222222222217,526.1048148148147,541.5948148148149,565.5555555555555,2.0271132376395533
LAPA,PR,653,483.9059724349157,510.65788667687593,522.2030627871362,523.8166921898928,552.8637059724349,2.7219387755102042
LAPÃO,BA,509,447.81198428290764,478.6432220039293,498.1196463654224,486.49253438113954,574.0275049115913,1.4938704028021015
LARANJAL DO JARI,AP,1744,442.05647935779814,470.0842889908257,487.74260321100917,467.10366972477067,517.545871559633,1.486575704225352
LARANJEIRAS DO SUL,PR,1154,470.9840554592721,505.7938474870017,516.9240901213171,512.0541594454073,540.2079722703639,2.274289985052317
LAURO DE FREITAS,BA,6192,484.1551679586563,516.4968669250646,528.4460432816537,522.4444767441861,589.4993540051679,2.7827221627408996
LAVRAS,MG,4500,500.79286666666667,530.0787555555555,537.0402,557.1158888888889,622.6888888888889,2.969948377581121
LAVRAS DA MANGABEIRA,CE,744,445.815188172043,474.8038978494623,490.1138440860215,491.59220430107524,552.5268817204301,1.1888068880688807
LEME,SP,841,510.49631391200955,537.8302021403092,546.1360285374554,565.3208085612366,618.9298454221165,3.242379547689282
LENÇÓIS PAULISTA,SP,899,502.1407119021135,530.7323692992214,544.9309232480534,556.076084538376,603.6040044493882,3.6746341463414636
LEOPOLDINA,MG,1074,488.0073556797021,517.770297951583,529.8040968342644,547.7098696461825,593.6871508379888,2.4846727423363713
LIMA DUARTE,MG,449,483.98017817371937,510.03429844097997,521.6634743875278,535.4772828507795,562.3608017817372,2.3451242829827916
LIMEIRA,SP,4040,509.1233910891089,538.6458168316832,547.2567821782178,569.3929702970297,606.7128712871287,3.7103813991433814
LIMOEIRO,PE,2579,472.79065529274914,499.6768127181078,509.6749127568826,523.2321830166732,589.8255137650252,1.6151726671565025
LIMOEIRO DO AJURU,PA,747,433.0105756358769,456.65287817938423,468.2473895582329,455.4002677376171,510.0669344042838,1.2266734279918865
LIMOEIRO DO NORTE,CE,2197,481.63409194355944,506.41643149749655,520.87765134274,530.6959490213928,619.435593991807,1.6347150259067358
LINHARES,ES,3626,483.44594594594594,513.334914506343,523.942002206288,535.8692498621069,604.5449531163816,2.5166630832079124
LINS,SP,1196,485.3452341137124,513.6558528428094,532.8484113712374,531.6858695652174,572.9264214046823,3.172043010752688
LIVRAMENTO DE NOSSA SENHORA,BA,1117,466.6970456580125,497.26266786034023,507.79516562220226,513.5371530886302,581.8084153983885,1.5366161616161615
LOANDA,PR,948,458.5334388185654,486.206329113924,506.0329113924051,489.2059071729958,514.957805907173,2.4525899912203686
LONDRINA,PR,8863,511.3428071758998,542.6203881304299,547.7447365451878,563.2065779081576,588.5027643010268,3.9892960643170983
LONTRA,MG,834,449.7848920863309,476.0268585131895,495.1109112709832,486.0571942446043,535.8992805755396,1.3524096385542168
LORENA,SP,1145,503.333537117904,535.9843668122271,547.1931004366812,557.3328384279475,620.4890829694323,3.4058078927773643
LOUVEIRA,SP,461,493.41127982646424,528.1863340563991,538.895010845987,551.9785249457701,595.0976138828634,3.34412265758092
LUCAS DO RIO VERDE,MT,1390,474.9189208633094,502.3853956834532,516.1181294964028,513.2961870503597,536.2446043165468,2.8952004860267313
LUZ,MG,546,493.76355311355314,512.7584249084249,527.3448717948718,545.5615384615385,596.6300366300367,2.5519230769230767
LUZILÂNDIA,PI,869,432.52071346375146,460.8662830840046,478.89781357882623,468.44085155350973,527.2727272727273,1.0704070407040704
LUZIÂNIA,GO,2112,465.980918560606,498.74810606060606,517.1467329545454,500.5139204545454,536.1931818181819,2.189082819986311
LUÍS EDUARDO MAGALHÃES,BA,1863,470.17809983896944,497.52903918411164,514.825550187869,508.7915727321524,568.8566827697263,2.354932735426009
LUÍS GOMES,RN,450,445.6168888888889,479.0526666666667,492.69977777777774,485.89399999999995,546.4888888888889,1.3736951983298538
LÁBREA,AM,339,432.53834808259586,458.7365781710915,479.4522123893805,466.91504424778765,491.56342182890853,1.7325581395348837
MACAPARANA,PE,831,455.45222623345364,480.7505415162455,494.5073405535499,496.65679903730444,573.7424789410348,1.3075221238938053
MACAPÁ,AP,20329,453.84113827537016,489.640365979635,502.38910915440994,477.21297653598305,545.6382507747553,2.103353012412958
MACAU,RN,891,466.153872053872,488.53995510662173,509.2083052749719,494.35544332211,559.9775533108866,1.850900900900901
MACAÉ,RJ,4597,492.62712638677397,522.5460082662606,534.7323036763106,536.254144006961,610.3893843811181,3.1783144912641315
MACAÍBA,RN,1728,463.6701967592592,493.0578125,509.6625578703704,496.5738425925926,560.3703703703703,1.751779781680114
MACAÚBAS,BA,1048,465.09914122137405,486.5575381679389,499.61660305343514,507.80534351145036,634.4465648854962,1.5476683937823834
MACEIÓ,AL,26919,473.95510234406925,504.07184887997323,518.4444518741409,518.784479364018,587.3501987443813,2.550620550620551
MACHACALIS,MG,271,441.6660516605166,469.94280442804427,489.2350553505535,480.60221402214023,513.5793357933579,1.5021367521367521
MACHADINHO,RS,401,474.8992518703242,508.50249376558605,519.3364089775561,519.0546134663341,587.8802992518703,2.539705882352941
MACHADINHO D'OESTE,RO,396,457.84621212121215,479.66186868686873,494.73459595959594,489.3830808080808,523.3333333333334,1.8896907216494845
MACHADO,MG,930,493.85516129032254,520.3330107526882,530.4379569892473,556.8313978494624,611.3978494623656,2.6851453175457483
MADALENA,CE,304,443.11315789473684,479.8621710526316,496.08453947368423,484.2901315789474,553.6184210526316,0.8187660668380463
MAFRA,SC,1090,484.07504587155967,521.7811926605505,527.147247706422,533.8962385321101,571.9633027522935,3.3160377358490565
MAGÉ,RJ,2940,469.85462585034014,503.1528911564626,520.4890476190476,502.8399319727891,576.2993197278912,2.110842791596233
MAIRINQUE,SP,774,492.04948320413433,521.6904392764858,536.2937984496124,541.8518087855297,569.0439276485788,2.88818359375
MAIRIPORÃ,SP,893,492.87793952967525,528.3072788353863,537.8325867861142,536.4447928331467,575.7670772676372,3.0306208053691277
MALACACHETA,MG,400,460.49525,491.7275,510.22875,509.99425,538.0,1.6608391608391608
MAMANGUAPE,PB,1444,446.26018005540163,472.7083102493075,491.4362188365651,479.4054016620499,530.4432132963989,1.3995340710541642
MANACAPURU,AM,1480,438.8447297297297,473.4515540540541,490.5658783783784,470.309527027027,497.6756756756757,1.493867924528302
MANAQUIRI,AM,102,417.34117647058827,450.73627450980393,467.44607843137254,448.3813725490196,466.8627450980392,1.3375796178343948
MANAUS,AM,53898,457.87396007273,492.3702419384764,509.98823704033543,488.9654068796616,530.1313592341089,2.0558524618889082
MANDIRITUBA,PR,349,472.2561604584527,513.3363896848138,518.5659025787966,518.3487106017192,544.1833810888252,2.5240825688073394
MANGA,MG,534,433.8604868913858,462.42640449438204,482.4696629213483,464.71385767790264,489.7378277153558,1.4648
MANGARATIBA,RJ,332,479.73102409638557,513.4364457831325,527.7659638554217,518.9262048192771,561.7469879518072,2.8141486810551557
MANHUAÇU,MG,3400,477.9204411764706,506.41611764705885,519.2507352941177,530.0942352941177,588.4470588235295,2.1322228006246746
MANHUMIRIM,MG,488,480.9944672131147,517.6209016393443,533.2813524590164,542.0350409836066,601.311475409836,1.953287197231834
MANICORÉ,AM,223,428.21928251121074,457.48520179372196,480.0596412556054,466.40493273542603,520.6278026905829,1.4086161879895562
MANTENA,MG,612,466.62075163398697,496.6320261437908,518.0303921568627,516.8400326797386,569.4117647058823,2.0994152046783627
MARABÁ,PA,9565,454.50794563512807,484.1680815473079,498.9409095661265,486.0925352848928,549.6936748562467,2.0219543693499786
MARACAJU,MS,637,466.0064364207221,492.7475667189953,506.8518053375196,500.74615384615385,544.8979591836735,2.6695827725437415
MARACANAÚ,CE,5185,465.1511089681774,499.7317839922854,516.7139054966249,505.8237994214079,559.6065573770492,1.685366199178354
MARACAÇUMÉ,MA,728,428.82005494505495,453.5090659340659,471.59793956043956,464.16648351648354,489.36813186813185,1.186972255729795
MARACÁS,BA,773,453.0056921086676,480.79650711513585,499.5320827943079,480.47347994825355,551.7723156532988,1.376543209876543
MARAGOGIPE,BA,371,443.9191374663073,472.11509433962266,491.47978436657684,479.70431266846356,516.3881401617251,1.297752808988764
MARANGUAPE,CE,2484,460.2373188405797,493.99194847020937,509.4458132045088,503.8601046698873,543.7520128824476,1.466698997736825
MARATAÍZES,ES,702,475.69558404558404,506.3260683760684,523.1273504273505,537.1868945868946,580.2279202279202,2.1467065868263475
MARAU,RS,1086,480.95837937384897,520.6153775322284,525.7846224677717,537.6060773480663,625.0276243093923,3.207436399217221
MARAVILHA,SC,1259,480.47299444003175,514.8325655281969,523.2065131056394,532.8723590150914,572.0095313741065,3.3781512605042017
MARAÃ,AM,60,421.3566666666667,442.635,477.8683333333333,458.65,475.0,1.5875
MARCELÂNDIA,MT,111,449.3342342342342,492.72162162162164,494.25855855855855,488.76666666666665,484.5045045045045,2.6870503597122304
MARCO,CE,1063,443.1636876763876,471.54835371589843,486.2307619943556,501.2089369708372,473.9416745061148,1.1796657381615598
MARECHAL CÂNDIDO RONDON,PR,1262,490.5152139461172,523.4458795562599,529.9799524564183,550.5805863708399,592.3930269413629,3.6079759217456733
MARECHAL DEODORO,AL,829,460.742943305187,488.54825090470445,508.00820265379974,497.0234016887817,557.394451145959,1.91751012145749
MARECHAL THAUMATURGO,AC,147,424.66462585034014,455.37823129251706,464.0877551020408,444.94897959183675,464.21768707482994,1.2893518518518519
MARI,PB,622,441.6022508038585,472.8376205787781,492.7680064308682,482.0120578778135,544.823151125402,1.251392757660167
MARIALVA,PR,288,482.09479166666665,515.1659722222222,528.3618055555556,524.6763888888888,597.4305555555555,3.2042440318302385
MARIANA,MG,2213,478.69001355625846,514.5417532760957,526.4687302304565,522.6572977858111,594.9932218707637,2.4564991334488733
MARICÁ,RJ,2370,490.42860759493675,524.6679324894515,536.5876793248946,533.911729957806,610.5822784810126,2.9433870967741935
MARINGÁ,PR,5461,507.1230543856436,533.1069034975279,541.6138802417139,552.9613074528474,621.3623878410548,3.9631163971669117
MARITUBA,PA,3014,458.13662906436633,490.91765096217654,503.6134041141341,478.64200398142003,554.014598540146,1.477584388185654
MARTINÓPOLIS,SP,445,479.2757303370787,504.16629213483145,524.5937078651685,530.6294382022472,569.3932584269663,2.501043841336117
MARUIM,SE,593,439.3256323777403,473.8981450252951,490.9413153456999,467.2731871838111,534.9072512647555,1.4658792650918635
MARÍLIA,SP,4422,500.3679782903664,527.6537313432835,538.7004975124378,556.6033921302578,630.8502939846223,3.5048766494549626
MASSAPÊ,CE,1037,450.10308582449375,475.93953712632594,489.1515911282546,488.44811957569914,505.9402121504339,1.1621417797888387
MATA DE SÃO JOÃO,BA,521,455.326679462572,479.5092130518234,503.514971209213,478.8487523992323,524.7984644913628,1.6315086782376502
MATEUS LEME,MG,462,485.1038961038961,524.9372294372295,533.8201298701299,543.7445887445888,590.8225108225108,2.3516129032258064
MATINHA,MA,472,431.3906779661017,457.8699152542373,477.67860169491524,455.4131355932203,494.70338983050846,1.073
MATINHOS,PR,628,477.56942675159235,515.1339171974522,529.8382165605096,516.931847133758,521.8471337579617,2.681544028950543
MATOZINHOS,MG,833,480.33997599039617,515.257863145258,528.1042016806723,526.7327731092437,586.9867947178872,2.5151658767772513
MATÃO,SP,1092,510.5732600732601,533.1776556776557,545.3921245421245,561.6771978021978,607.2344322344322,3.451586655817738
MAURITI,CE,1430,445.19951048951054,471.1148251748251,482.9321678321678,484.79069930069926,532.6713286713286,1.2104874446085672
MAUÁ,SP,5290,481.48327032136103,518.9159357277882,534.8020982986768,526.2215689981097,565.5614366729678,2.680164482854753
MAUÁ DA SERRA,PR,331,465.9749244712991,506.8280966767372,517.3592145015106,516.1848942598187,534.0181268882175,2.3666666666666667
MAUÉS,AM,448,440.5279017857143,471.46316964285717,491.6638392857143,468.6203125,501.74107142857144,1.4661949685534592
MAZAGÃO,AP,510,427.7449019607843,454.91411764705884,467.79372549019604,448.8998039215686,499.72549019607845,1.3761194029850747
MEDEIROS NETO,BA,411,454.8698296836983,488.0204379562044,506.9627737226278,482.5265206812652,526.8126520681266,1.5630797773654916
MEDIANEIRA,PR,1342,485.56721311475405,517.9538748137109,527.9706408345752,540.8418777943368,559.1803278688525,3.0832253886010363
MESQUITA,RJ,1987,471.310971313538,507.6790135883241,524.5403623553095,505.9234021137393,559.6678409662808,2.291963950431844
MIGUEL ALVES,PI,290,436.2358620689655,465.0731034482759,477.2706896551724,465.25793103448274,512.3448275862069,1.193069306930693
MIGUEL CALMON,BA,784,449.9975765306122,480.1420918367347,495.9107142857143,483.2855867346939,553.4438775510204,1.4455709711846318
MIGUEL PEREIRA,RJ,734,483.12752043596726,515.7561307901907,531.4679836512262,530.0365122615804,600.408719346049,2.3775757575757575
MILAGRES,CE,1453,454.17260839642125,481.307845836201,499.2065381968341,492.8745354439091,569.7866483138334,1.3705962059620596
MIMOSO DO SUL,ES,565,475.7423008849558,501.4922123893805,512.2435398230089,524.0686725663717,584.4247787610619,2.1120178041543025
MINAS NOVAS,MG,714,448.79229691876753,479.9348739495798,493.9242296918768,490.17941176470583,499.4677871148459,1.5786974219810042
MINAÇU,GO,524,461.5309160305344,488.8727099236641,510.3730916030534,504.893893129771,562.5190839694657,2.0135699373695197
MINEIROS,GO,1217,472.0875102711586,497.7161873459326,514.3609695973706,513.8847986852917,576.5653245686113,2.6715299684542586
MIRACATU,SP,271,463.40184501845016,502.72878228782287,518.1874538745387,508.520295202952,542.2878228782288,2.2299703264094957
MIRACEMA,RJ,567,471.74021164021167,506.4128747795414,519.6486772486772,508.1215167548501,599.7178130511464,2.0440729483282674
MIRACEMA DO TOCANTINS,TO,976,438.77715163934425,466.6617827868853,488.8395491803279,472.58750000000003,523.2377049180328,1.6465785381026439
MIRANDA,MS,363,448.68071625344356,473.32093663911843,490.4261707988981,475.1853994490358,488.59504132231405,1.5585683297180044
MIRANDIBA,PE,601,441.37054908485857,461.2227953410982,479.6470881863561,477.9462562396007,494.7753743760399,1.3468834688346885
MIRANDÓPOLIS,SP,440,485.7986363636364,517.574090909091,531.3688636363636,541.2452272727272,571.0,3.1114790286975715
MIRANTE DA SERRA,RO,329,451.01762917933127,483.87781155015193,498.39392097264437,488.53920972644374,536.5957446808511,1.8824324324324324
MIRANTE DO PARANAPANEMA,SP,346,463.7624277456647,492.9947976878613,512.4731213872833,505.7991329479769,553.2947976878613,1.8289473684210527
MIRASSOL,SP,839,498.54505363528006,532.2984505363528,542.5764004767581,558.6930870083432,599.6185935637664,3.4242093784078516
MIRASSOL D'OESTE,MT,532,452.7998120300752,484.6018796992481,498.800939849624,486.5248120300752,533.8721804511279,2.3624382207578254
MIRINZAL,MA,683,428.3086383601757,454.1708638360176,475.8528550512445,454.68418740849194,521.8155197657394,1.0786516853932584
MISSÃO VELHA,CE,738,458.79891598915987,480.46327913279134,497.91612466124656,496.4077235772358,555.0677506775068,1.3119205298013246
MOCAJUBA,PA,1530,429.06294117647064,458.19189542483656,470.558954248366,454.0050326797385,506.44444444444446,1.1652054794520548
MOCOCA,SP,1057,505.8294228949858,533.0181646168401,539.941816461684,567.8956480605486,629.2715231788079,3.2765679442508713
MOGI DAS CRUZES,SP,7590,491.55096179183136,524.42465085639,539.9048221343874,546.4799736495389,588.5085638998682,3.355238781391519
MOGI GUAÇU,SP,1484,510.6669811320755,539.1051212938005,550.1117924528302,572.3599056603773,614.2587601078167,3.618368511123788
MOGI MIRIM,SP,1077,512.5055710306407,542.966852367688,550.9820798514392,576.6821727019499,607.4837511606314,4.0142487046632125
MOJU,PA,1363,437.50572267057964,461.2631694790902,478.7650770359501,459.68246515040346,530.3448275862069,1.3350634371395618
MOMBAÇA,CE,873,451.73424971363113,481.3855670103093,498.4340206185567,509.7044673539519,538.3963344788087,1.1142433234421365
MONGAGUÁ,SP,646,473.11826625387,512.2066563467492,528.3009287925697,516.2784829721362,547.0588235294117,2.1958579881656806
MONSENHOR GIL,PI,636,438.57704402515725,458.00644654088046,484.70235849056604,468.6511006289308,520.9748427672956,1.282437745740498
MONSENHOR TABOSA,CE,335,436.86119402985076,467.13373134328356,488.4423880597015,474.17462686567166,496.23880597014926,1.2596153846153846
MONTANHA,ES,551,474.13956442831216,498.9437386569873,512.9571687840291,513.8705989110708,599.9637023593466,1.9114583333333333
MONTE ALEGRE,PA,1507,433.3666887856669,463.8118115461181,472.7822163238222,457.8522893165229,523.8752488387524,1.2176470588235293
MONTE ALTO,SP,672,507.71473214285714,531.448511904762,542.6397321428572,560.9976190476191,636.1309523809524,3.3385345997286295
MONTE APRAZÍVEL,SP,559,492.0418604651163,515.1354203935599,531.8837209302326,548.3221824686941,577.6744186046511,3.076923076923077
MONTE AZUL,MG,731,453.07250341997263,476.90697674418607,501.93050615595075,509.90205198358416,539.562243502052,1.4202127659574468
MONTE CARMELO,MG,1183,483.06162299239224,507.2029585798816,519.8557058326289,532.2185967878276,576.3313609467456,2.474537037037037
MONTE MOR,SP,730,480.1279452054795,510.63328767123284,530.3306849315069,529.2804109589041,555.8630136986301,2.6505273250239694
MONTE NEGRO,RO,250,445.4036,477.17040000000003,490.09040000000005,482.536,524.48,1.9491525423728813
MONTE SANTO,BA,546,440.68369963369963,465.95787545787545,488.48846153846154,474.60018315018317,519.6336996336996,1.1314553990610328
MONTE SIÃO,MG,651,493.0563748079877,519.2625192012289,535.1701996927803,548.4926267281106,599.447004608295,2.846041055718475
MONTEIRO,PB,1325,453.38271698113203,484.3435471698113,497.59584905660375,489.3811320754717,534.4,1.3147786458333333
MONTENEGRO,RS,1229,482.4633034987795,524.8979658258746,537.1057770545159,546.839951179821,580.8950366151342,3.339458413926499
MONTES ALTOS,MA,724,434.90580110497234,455.367955801105,473.6346685082873,465.9966850828729,481.76795580110496,1.3322942643391522
MONTES CLAROS,MG,14153,489.574521302904,521.4220801243553,531.1800325019431,538.2824277538331,616.4389175439836,2.605157268347974
MORADA NOVA,CE,1443,462.1871101871102,487.06625086625087,505.09611919611916,511.96673596673594,583.9639639639639,1.4057161629434953
MORENO,PE,1741,460.6351522113728,490.276622630672,507.05979322228603,495.6466973004021,552.441125789776,1.6930105070808588
MORRINHOS,GO,1074,478.61527001862197,501.6647113594041,516.3240223463687,529.2466480446927,589.2551210428305,2.711018711018711
MORRO DO CHAPÉU,BA,1063,446.5491063029163,474.53998118532456,492.6848541862653,479.57074317968016,522.4270931326434,1.35043409629045
MOSSORÓ,RN,10441,475.81886792452826,505.09614979408104,521.1253998659132,523.248730964467,584.3003543721866,2.3269952668516405
MOSTARDAS,RS,189,448.5783068783069,490.90158730158726,514.7259259259259,491.11322751322746,531.7460317460317,1.8232758620689655
MUCAJAÍ,RR,141,434.47375886524827,470.00425531914897,487.33120567375886,460.13687943262414,496.17021276595744,1.9598765432098766
MUCURI,BA,503,469.51630218687876,495.08508946322064,511.58667992047714,510.1994035785288,539.7614314115308,1.9959871589085072
MULUNGU,CE,353,443.50509915014163,471.28668555240796,492.19830028328613,473.8317280453258,522.6062322946176,1.0996835443037976
MURIAÉ,MG,3024,491.756712962963,518.1423941798942,529.1542658730159,545.2558531746032,623.260582010582,2.431473533619456
MURITIBA,BA,530,456.9896226415094,488.0952830188679,503.1647169811321,491.2558490566038,531.7358490566038,1.6944
MUTUM,MG,353,485.8062322946176,516.2926345609064,526.7733711048159,554.7881019830029,580.4532577903683,2.0744949494949494
MUTUÍPE,BA,902,445.36729490022174,473.39323725055436,486.8087583148559,478.91363636363633,541.3747228381375,1.3727634194831013
MUZAMBINHO,MG,960,495.9488541666667,518.4127083333334,531.8947916666667,556.8594791666667,620.4375,2.6031976744186047
MÂNCIO LIMA,AC,521,432.4241842610365,463.0909788867562,479.6207293666027,463.87236084452974,545.8349328214971,1.3115615615615615
MÃE DO RIO,PA,1214,439.5503294892916,464.53344316309716,480.02487644151563,466.2210049423394,523.6902800658978,1.3272193690388847
NANUQUE,MG,901,455.4196448390677,486.6082130965594,504.42386237513875,496.8341842397336,531.7425083240844,1.8560975609756099
NATAL,RN,29914,499.323069465802,530.6240088252991,539.1468844019523,547.987861870696,622.9377548973724,3.1647568906782286
NATIVIDADE,TO,194,437.89072164948453,451.80927835051546,478.1551546391753,459.00876288659794,487.83505154639175,1.5337837837837838
NAVEGANTES,SC,1058,473.8286389413989,504.5186200378071,522.9175803402647,510.94555765595464,550.4914933837429,2.6884920634920637
NAVIRAÍ,MS,1220,463.79762295081963,494.4515573770492,511.93975409836065,501.106393442623,533.327868852459,2.440405244338498
NAZARÉ,BA,1174,443.11277683134585,475.70519591141397,492.7819420783646,474.2770868824532,517.3764906303237,1.3743682310469314
NAZARÉ DA MATA,PE,1416,459.6363700564972,493.94477401129944,501.92478813559325,501.34978813559326,569.7175141242938,1.5722433460076046
NEPOMUCENO,MG,436,489.0924311926605,515.4649082568808,522.2066513761469,549.2942660550458,621.8348623853211,2.237749546279492
NERÓPOLIS,GO,765,466.519477124183,502.9526797385621,516.0656209150327,512.6571241830065,573.8039215686274,2.1875719217491367
NEÓPOLIS,SE,935,430.4018181818182,456.2604278074866,479.1273796791444,458.98032085561493,499.2513368983957,1.2733217088055797
NHAMUNDÁ,AM,509,423.78388998035365,456.43889980353634,470.7811394891945,455.34066797642436,487.34774066797644,1.2706489675516224
NILÓPOLIS,RJ,3854,482.023533990659,518.7681370005189,533.5627919045148,522.9829527763363,584.9091852620654,2.6259101941747574
NIOAQUE,MS,192,444.89947916666665,479.02187499999997,495.2375,474.1270833333333,511.4583333333333,1.8092369477911647
NIQUELÂNDIA,GO,584,465.1782534246575,486.686301369863,510.36849315068497,508.62157534246575,572.3287671232877,2.240031897926635
NITERÓI,RJ,12324,516.3553554040897,550.525340798442,553.9290327815645,577.648182408309,662.27523531321,4.794059823058559
NOSSA SENHORA DA GLÓRIA,SE,2081,456.44834214320036,487.03382988947624,499.9848630466122,500.3899086977415,572.7054300816915,1.4393373775081661
NOSSA SENHORA DAS DORES,SE,922,448.3163774403471,476.76203904555314,490.99663774403473,482.663557483731,556.9848156182212,1.4358490566037736
NOSSA SENHORA DO LIVRAMENTO,MT,135,432.5437037037037,465.99481481481484,486.7681481481481,463.3533333333333,516.0,2.2295081967213113
NOSSA SENHORA DO SOCORRO,SE,3033,457.18783382789314,488.28245961094626,505.127563468513,488.39739531816684,572.4010554089709,1.5963806970509384
NOVA ANDRADINA,MS,1014,463.7072978303748,488.97731755424064,510.0507889546351,502.2778106508876,524.1025641025641,2.3364779874213837
NOVA BRASILÂNDIA D'OESTE,RO,321,454.7239875389408,485.15202492211836,500.7897196261682,504.74330218068536,533.208722741433,1.7936962750716332
NOVA CRUZ,RN,1839,450.83387710712344,483.2270799347471,501.5961392060903,499.47563893420335,573.8553561718326,1.5331253000480076
